iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.799071,16.959999,0.008799,0.008688,1.0,37.791668,0.976567,40582.0,0.006353,0.020461,0.000685,0.005592,-0.001281,0.003673,7.243308,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.006009,-5.9e-05,-3e-05,-0.010571,-0.003905,-0.040553,-0.002798,-0.000391,0.008986,-0.004871,-0.001247,-0.003587,-0.00148,0.008287,0.003071,-0.014138,-1.1e-05,-2.8e-05,4.333333,0.050433,0.12933,0.256269
1,-2.28171,37.77,0.021544,0.019329,10.25,0.0,0.948119,67575.0,0.019227,0.058977,0.003518,0.015624,-0.003545,0.008315,6.806184,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.015854,-0.000159,-0.00015,-0.028745,-0.008723,-0.111848,-0.007222,-0.000903,0.021715,-0.013613,-0.00313,-0.007947,-0.003414,0.017233,0.0072,-0.037935,-0.000178,-0.000661,3.833333,0.03381,0.130514,0.647063
2,-2.745688,60.43,0.036706,0.033806,9.458334,0.0,0.918991,61416.0,0.030177,0.102416,0.006198,0.027729,-0.005681,0.015511,6.823698,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027197,-0.000271,-0.000331,-0.028759,-0.01537,-0.185685,-0.012023,-0.001607,0.038517,-0.021365,-0.005419,-0.013102,-0.006125,0.030821,0.01349,-0.062711,-0.000516,-0.002172,3.541667,0.033486,0.132127,0.642066
3,-3.081923,81.709999,0.047779,0.048555,9.166667,0.0,0.890008,67681.0,0.041181,0.138512,0.007617,0.036766,-0.007228,0.019983,6.775342,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.036119,-0.000356,-0.000466,-0.027376,-0.021088,-0.236292,-0.01576,-0.002159,0.052722,-0.027293,-0.007,-0.017521,-0.008574,0.038352,0.017077,-0.079892,-0.000821,-0.003719,4.458333,0.031687,0.135172,0.598665
4,-3.449817,96.82,0.059694,0.062536,7.666667,0.0,0.861861,66597.0,0.051196,0.177008,0.009304,0.045752,-0.008421,0.025815,6.741724,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.047049,-0.000461,-0.000634,-0.026399,-0.026215,-0.295006,-0.019999,-0.002821,0.066632,-0.033883,-0.008883,-0.022316,-0.01059,0.055423,0.023596,-0.099907,-0.001524,-0.007718,4.041667,0.033578,0.131747,0.599386
5,-3.438757,111.699997,0.070866,0.073901,7.25,0.0,0.835659,59885.0,0.061506,0.205695,0.011109,0.053683,-0.009997,0.02839,6.711282,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.054803,-0.000535,-0.000761,-0.02786,-0.031332,-0.330089,-0.023014,-0.003274,0.079403,-0.039209,-0.010292,-0.026059,-0.013057,0.059479,0.027933,-0.112065,-0.002137,-0.009171,3.375,0.03178,0.129264,0.598729
6,-3.777814,144.259995,0.084256,0.095631,5.125,0.0,0.809516,64121.0,0.075106,0.252562,0.012036,0.061072,-0.010956,0.031777,6.697788,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.068168,-0.000658,-0.000878,-0.023623,-0.035853,-0.392945,-0.0279,-0.004107,0.093674,-0.046492,-0.012718,-0.031998,-0.014844,0.079019,0.036636,-0.133717,-0.00324,-0.011323,3.75,0.032338,0.1363,0.516008
7,-3.296209,150.089996,0.094523,0.102751,4.166667,0.0,0.785554,62536.0,0.077708,0.261885,0.013492,0.067308,-0.011971,0.034239,6.672037,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.073192,-0.000701,-0.001062,-0.021034,-0.041866,-0.404051,-0.028843,-0.004384,0.106489,-0.048833,-0.013269,-0.033058,-0.017291,0.083951,0.040121,-0.137682,-0.003833,-0.014637,3.708333,0.031365,0.129054,0.495577
8,-2.592478,169.699997,0.108718,0.116478,5.541667,0.0,0.763733,55766.0,0.088205,0.308841,0.015943,0.079244,-0.013735,0.045862,6.649499,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.08259,-0.000783,-0.001141,-0.0237,-0.046257,-0.436158,-0.032544,-0.004907,0.121011,-0.055026,-0.015098,-0.037421,-0.019477,0.098708,0.043835,-0.149298,-0.005259,-0.019853,3.708333,0.032124,0.134509,0.507656
9,-2.805572,196.830002,0.127683,0.134179,3.458333,0.0,0.743145,45380.0,0.100995,0.352834,0.017757,0.087637,-0.015123,0.052898,6.638637,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.095003,-0.000886,-0.001503,-0.019794,-0.052095,-0.487357,-0.036628,-0.005629,0.137625,-0.060898,-0.017346,-0.042805,-0.022161,0.114173,0.052225,-0.167201,-0.005184,-0.026475,3.916667,0.030024,0.139449,0.466193
