iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
0,0.392982,9.333333,0.010352,0.009664,0.0,0.0,0.998443,6.0,0.008071
1,0.73886,25.5,0.028892,0.025511,1.0,0.0,0.997488,188.0,0.022113
