iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7528,141.958786,756.630005,0.588987,0.618604,0.0,0.0,0.056981,77685.0,0.128221,0.186389,0.146926,0.290352,-0.052375,0.519291,7.122625,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.378254,-0.112615,-0.013442,0.0,0.0,-0.070627,0.0,-0.016329,-0.015035,-0.025716,0.612463,-0.032033,-0.088765,-0.006847,-0.022422,1.351166,3.329413,-0.081924,-0.001344,-0.189995,0.0,4.208333,0.021706,0.083351,0.134287
7529,145.332596,778.640015,0.609695,0.643658,0.0,0.0,0.05705,79121.0,0.121499,0.18705,0.149865,0.292027,-0.052375,0.52534,7.121533,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.390265,-0.116587,-0.01426,0.0,0.0,-0.069732,0.0,-0.01629,-0.01468,-0.024979,0.633236,-0.031818,-0.084032,-0.005899,-0.020857,1.424408,3.452113,-0.08077,-0.001861,-0.312001,0.0,3.869565,0.026321,0.099623,0.156246
7530,150.734253,804.880005,0.6623,0.667757,0.0,0.0,0.057251,77125.0,0.127681,0.199967,0.155358,0.286949,-0.051499,0.549473,7.139009,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.402254,-0.11741,-0.011585,0.0,0.0,-0.071281,0.0,-0.016342,-0.013932,-0.024748,0.662724,-0.033762,-0.092565,-0.007285,-0.023665,1.462166,3.542508,-0.07784,-0.001695,-0.258912,0.0,4.083333,0.018408,0.091757,0.137584
7531,157.664551,828.429993,0.67474,0.715207,0.0,0.0,0.05739,88092.0,0.125623,0.194387,0.147163,0.276809,-0.048472,0.52296,7.17399,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414505,-0.125077,-0.01172,0.0,0.0,-0.065896,0.0,-0.015952,-0.013009,-0.023623,0.679405,-0.032092,-0.083701,-0.006047,-0.020825,1.51429,3.686783,-0.074799,-0.001324,-0.198152,0.0,4.45,0.020661,0.094766,0.130742
7532,162.550491,854.460022,0.701306,0.722595,0.0,0.0,0.05745,80681.0,0.141423,0.206596,0.167293,0.30962,-0.054549,0.583513,7.181859,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426255,-0.123937,-0.012737,0.0,0.0,-0.071867,0.0,-0.016843,-0.014285,-0.02557,0.701071,-0.035077,-0.092555,-0.006844,-0.02294,1.532722,3.764521,-0.079388,-0.001531,-0.181044,0.0,4.416667,0.018726,0.087211,0.143819
7533,167.663467,877.340027,0.703524,0.729305,0.0,0.0,0.057438,79552.0,0.128463,0.209796,0.165533,0.309181,-0.053113,0.591614,7.210724,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438255,-0.125632,-0.012979,0.0,0.0,-0.070937,0.0,-0.017115,-0.014339,-0.025445,0.720468,-0.035397,-0.093346,-0.007254,-0.023281,1.618253,3.878611,-0.08031,-0.001514,-0.226065,0.0,4.541667,0.019721,0.082222,0.145205
7534,168.962448,901.960022,0.714898,0.771426,0.0,0.0,0.057496,81602.0,0.142697,0.216338,0.179439,0.333313,-0.056074,0.625389,7.17248,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450332,-0.127719,-0.012986,0.0,0.0,-0.075299,0.0,-0.017763,-0.015402,-0.026869,0.742729,-0.036135,-0.099958,-0.007044,-0.023859,1.643156,3.988109,-0.084005,-0.001877,-0.42638,0.0,4.695652,0.020798,0.083642,0.128787
7535,171.758621,925.559998,0.722012,0.763429,0.0,0.0,0.057774,75430.0,0.161583,0.227332,0.186297,0.361049,-0.063375,0.641337,7.164539,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462256,-0.135816,-0.01359,0.0,0.0,-0.088045,0.0,-0.019513,-0.018405,-0.030565,0.748574,-0.040373,-0.108727,-0.008714,-0.027357,1.645404,4.056056,-0.096931,-0.001398,-0.354187,0.0,4.25,0.022111,0.075001,0.136004
7536,177.159454,948.869995,0.759055,0.809819,0.0,0.0,0.057866,77405.0,0.149833,0.231245,0.174706,0.331276,-0.059965,0.610139,7.144048,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.146808,-0.014935,0.0,0.0,-0.082649,0.0,-0.019084,-0.016988,-0.029479,0.776392,-0.037507,-0.100822,-0.007626,-0.024959,1.726389,4.202101,-0.092716,-0.001817,-0.350765,0.0,4.583333,0.020854,0.075405,0.133521
7537,180.754059,974.210022,0.775301,0.801647,0.0,0.0,0.05783,79090.0,0.156837,0.239246,0.179561,0.346155,-0.063492,0.629004,7.124062,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486256,-0.144917,-0.016612,0.0,0.0,-0.086767,0.0,-0.020037,-0.017242,-0.030953,0.785391,-0.041033,-0.112044,-0.008539,-0.027833,1.760376,4.282649,-0.096589,-0.001555,-0.360514,0.0,4.583333,0.019204,0.070741,0.132862
