iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.792473,15.61,0.008841,0.008258,1.0,37.791668,0.976795,44312.0,0.006246,0.019792,0.000592,0.00515,-0.001196,0.002996,7.23225,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005702,-5.7e-05,-2.2e-05,-0.01199,-0.003753,-0.039489,-0.002691,-0.000369,0.008435,-0.004867,-0.001144,-0.003354,-0.001451,0.007684,0.002879,-0.01377,-1.4e-05,-9e-06,4.333333,0.048988,0.124218,0.28684
1,-2.255296,37.490002,0.021689,0.018868,11.166667,0.0,0.949074,68501.0,0.018739,0.059566,0.003793,0.015513,-0.003542,0.008482,6.806266,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.015692,-0.000157,-0.000132,-0.029493,-0.008429,-0.111642,-0.007121,-0.00087,0.021432,-0.013623,-0.003177,-0.007377,-0.003332,0.017188,0.006928,-0.037706,-0.000164,-0.000433,3.875,0.034555,0.12728,0.632323
2,-2.77856,58.200001,0.035088,0.033975,11.25,0.0,0.921252,69180.0,0.030506,0.099631,0.005377,0.02463,-0.005175,0.013622,6.811414,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.026233,-0.000262,-0.000298,-0.030862,-0.014002,-0.179111,-0.01159,-0.001502,0.035515,-0.02026,-0.005192,-0.012355,-0.005506,0.028481,0.012596,-0.060457,-0.000279,-0.000874,3.25,0.032219,0.136497,0.649848
3,-2.969156,80.150002,0.046844,0.046287,9.833334,0.0,0.891014,69263.0,0.041486,0.134912,0.007874,0.03728,-0.007209,0.019735,6.772829,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.035367,-0.00035,-0.000431,-0.028421,-0.021236,-0.232312,-0.015463,-0.002131,0.052548,-0.027719,-0.006778,-0.017244,-0.008591,0.034314,0.016868,-0.078407,-0.000647,-0.00156,4.083333,0.032581,0.135183,0.600472
4,-3.557409,102.150002,0.060596,0.062738,7.458333,0.0,0.869907,68398.0,0.052137,0.176645,0.009,0.044405,-0.008261,0.023378,6.754246,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.046649,-0.000458,-0.000614,-0.026943,-0.026311,-0.295433,-0.01986,-0.002828,0.06578,-0.033654,-0.008837,-0.022207,-0.010889,0.04896,0.023463,-0.100061,-0.001199,-0.002573,3.708333,0.030332,0.131937,0.584208
5,-3.709424,114.57,0.07034,0.077535,6.791667,0.0,0.840643,66462.0,0.063651,0.21085,0.010481,0.050665,-0.009401,0.02658,6.707409,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.05602,-0.000543,-0.00083,-0.026738,-0.0297,-0.338757,-0.023613,-0.003364,0.077181,-0.039908,-0.010722,-0.026301,-0.012107,0.058507,0.028218,-0.114884,-0.001532,-0.00281,3.375,0.033068,0.136279,0.585763
6,-3.387704,138.259995,0.089269,0.095674,5.25,0.0,0.818925,63906.0,0.075461,0.259322,0.013191,0.066007,-0.011823,0.037411,6.694543,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067613,-0.000656,-0.000958,-0.025221,-0.037895,-0.394836,-0.027967,-0.004077,0.097579,-0.048164,-0.012769,-0.031622,-0.01591,0.075869,0.032571,-0.134308,-0.002622,-0.005639,3.625,0.030196,0.136668,0.536806
7,-3.577575,157.550003,0.099253,0.112588,4.875,0.0,0.79503,61563.0,0.087452,0.290721,0.014233,0.070461,-0.012506,0.033577,6.669023,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.07708,-0.000739,-0.001168,-0.023179,-0.042,-0.432034,-0.031314,-0.004682,0.10853,-0.052274,-0.014289,-0.036275,-0.017527,0.079792,0.040375,-0.14717,-0.003263,-0.007101,3.583333,0.029876,0.133303,0.505995
8,-3.194918,176.5,0.107405,0.118705,5.083333,0.0,0.772009,59073.0,0.094394,0.319323,0.016806,0.081807,-0.014349,0.043742,6.651574,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.084027,-0.000793,-0.001153,-0.023831,-0.048074,-0.450182,-0.033339,-0.00502,0.124461,-0.057025,-0.01558,-0.038609,-0.020058,0.08917,0.04254,-0.15388,-0.003338,-0.008491,3.583333,0.030274,0.134737,0.520541
9,-2.402357,187.020004,0.121804,0.132125,4.583333,0.0,0.753909,52319.0,0.101508,0.345124,0.018008,0.087709,-0.015206,0.049461,6.618072,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.09131,-0.000854,-0.001456,-0.023365,-0.051815,-0.467838,-0.035317,-0.005412,0.136293,-0.059033,-0.016855,-0.040992,-0.021983,0.100218,0.048406,-0.160288,-0.003977,-0.009251,3.416667,0.029577,0.120923,0.514826
10,-3.492483,209.550003,0.130975,0.148817,4.75,0.0,0.738433,37123.0,0.124356,0.398147,0.019891,0.09743,-0.017052,0.043358,6.596128,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.105654,-0.000984,-0.001533,-0.023681,-0.056906,-0.527449,-0.040618,-0.00618,0.153369,-0.067544,-0.019516,-0.0475,-0.024274,0.098817,0.057597,-0.181153,-0.006093,-0.012919,2.958333,0.032057,0.134637,0.521766
11,-2.703617,234.550003,0.146183,0.16661,4.666667,0.0,0.723508,43798.0,0.129684,0.411796,0.020227,0.096614,-0.016796,0.04223,6.599109,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.112526,-0.001047,-0.001768,-0.022773,-0.057901,-0.539341,-0.042099,-0.006595,0.157066,-0.07049,-0.020006,-0.049008,-0.02488,0.116255,0.065027,-0.185701,-0.005015,-0.013296,3.666667,0.030255,0.133381,0.477608
12,-1.795033,266.429993,0.176301,0.195221,2.375,0.0,0.712161,53725.0,0.141899,0.481965,0.023062,0.114132,-0.018806,0.065108,6.578842,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.133679,-0.001239,-0.00205,-0.016713,-0.068915,-0.61859,-0.049018,-0.007748,0.188463,-0.080442,-0.023418,-0.056694,-0.029833,0.15772,0.078937,-0.213748,-0.008878,-0.018815,2.833333,0.032126,0.140126,0.381014
13,-1.382417,277.420013,0.16228,0.196763,3.208333,0.0,0.702455,69974.0,0.144521,0.481499,0.024326,0.117271,-0.019996,0.059252,6.569382,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.129348,-0.001176,-0.001982,-0.019927,-0.070116,-0.582263,-0.047477,-0.007578,0.189737,-0.078733,-0.023283,-0.056753,-0.029666,0.132318,0.074621,-0.201453,-0.006763,-0.024025,3.583333,0.031971,0.130444,0.431368
14,-1.060125,267.119995,0.17516,0.199663,3.583333,0.0,0.693187,71676.0,0.152594,0.487896,0.027218,0.121449,-0.021384,0.057627,6.56201,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.133982,-0.001204,-0.002031,-0.024698,-0.074834,-0.575451,-0.047494,-0.00756,0.204023,-0.078331,-0.023465,-0.056118,-0.032343,0.134782,0.083609,-0.199954,-0.011361,-0.028818,2.291667,0.031801,0.131857,0.501428
15,-0.517279,317.5,0.207486,0.229027,3.958333,0.0,0.683462,65482.0,0.170669,0.568339,0.028944,0.132177,-0.022558,0.067116,6.569273,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.153866,-0.001392,-0.002246,-0.020509,-0.079053,-0.654437,-0.054556,-0.008711,0.221422,-0.090569,-0.027325,-0.064656,-0.034606,0.170764,0.090875,-0.227232,-0.009153,-0.028181,3.75,0.028881,0.120189,0.408335
16,0.376563,314.5,0.212261,0.226887,3.166667,0.0,0.673777,58020.0,0.16669,0.553942,0.027704,0.128897,-0.021657,0.067431,6.550622,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.153821,-0.001387,-0.002266,-0.019511,-0.079197,-0.633096,-0.053441,-0.008671,0.219302,-0.088477,-0.026913,-0.063248,-0.034222,0.170847,0.096945,-0.220496,-0.01069,-0.027631,3.25,0.028683,0.128878,0.408867
17,1.035469,335.450012,0.209175,0.243902,2.958333,0.0,0.666292,64779.0,0.17269,0.587079,0.02891,0.144329,-0.023366,0.080023,6.542953,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.162125,-0.001475,-0.002681,-0.020801,-0.089561,-0.651114,-0.055069,-0.00918,0.239352,-0.087906,-0.027063,-0.065931,-0.038369,0.180377,0.106289,-0.227264,-0.008214,-0.02682,2.583333,0.031555,0.139325,0.434505
18,1.195002,368.190002,0.251098,0.278116,2.208333,0.0,0.657425,59262.0,0.197,0.68597,0.035786,0.158459,-0.026731,0.089135,6.542123,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.189507,-0.00168,-0.003251,-0.019374,-0.097671,-0.748857,-0.063826,-0.010638,0.274926,-0.104508,-0.032215,-0.075355,-0.043123,0.220694,0.124665,-0.261392,-0.022144,-0.044162,2.583333,0.034838,0.141648,0.371013
19,2.718923,401.730011,0.266982,0.30714,2.083333,0.0,0.649968,61806.0,0.214681,0.73132,0.040594,0.175898,-0.029474,0.098484,6.519244,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.203598,-0.001797,-0.003265,-0.01946,-0.104169,-0.784921,-0.068248,-0.011162,0.300655,-0.113639,-0.035446,-0.081005,-0.046095,0.242172,0.132322,-0.274167,-0.014773,-0.046727,2.375,0.030091,0.132125,0.405692
20,3.671858,436.25,0.301664,0.323505,1.25,0.0,0.642062,61962.0,0.230707,0.776633,0.040055,0.188131,-0.030558,0.11286,6.528886,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.217857,-0.001919,-0.003613,-0.013056,-0.116053,-0.827673,-0.070659,-0.012076,0.324846,-0.113211,-0.036701,-0.085909,-0.050652,0.243182,0.146485,-0.290124,-0.017915,-0.064722,2.708333,0.03426,0.12247,0.315408
21,4.535891,446.279999,0.27806,0.331187,1.458333,0.0,0.635935,62016.0,0.216243,0.741446,0.03869,0.170946,-0.028397,0.109156,6.507383,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.213427,-0.001851,-0.003595,-0.014222,-0.102486,-0.793111,-0.069409,-0.01184,0.303234,-0.11355,-0.037128,-0.085447,-0.044653,0.272385,0.145573,-0.278576,-0.014238,-0.052516,2.75,0.03473,0.107528,0.343848
22,4.95716,458.679993,0.299037,0.348902,1.086957,0.0,0.627846,61700.0,0.243127,0.796763,0.043983,0.200351,-0.032961,0.114788,6.500906,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.227538,-0.002003,-0.004123,-0.012033,-0.123521,-0.816465,-0.074704,-0.012631,0.343732,-0.120844,-0.038234,-0.092827,-0.054241,0.253674,0.159475,-0.286996,-0.016688,-0.070663,2.304348,0.029757,0.125132,0.30475
23,5.550342,473.940002,0.314812,0.370472,1.458333,0.0,0.621226,64197.0,0.257075,0.841989,0.047626,0.218527,-0.034736,0.111882,6.503692,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.243746,-0.002133,-0.004082,-0.011861,-0.132652,-0.864464,-0.07712,-0.013515,0.370375,-0.121535,-0.039796,-0.095438,-0.058162,0.272022,0.176353,-0.304147,-0.019887,-0.073124,2.833333,0.03271,0.13341,0.272542
24,6.138373,507.279999,0.353656,0.405609,0.875,0.0,0.61409,66438.0,0.275733,0.879263,0.044208,0.216395,-0.033363,0.113314,6.502656,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.25549,-0.002212,-0.005097,-0.013119,-0.137701,-0.882576,-0.078152,-0.013881,0.382494,-0.12494,-0.041935,-0.094909,-0.058825,0.243021,0.188447,-0.311373,-0.021015,-0.080584,2.041667,0.029986,0.096434,0.294065
25,7.850003,554.429993,0.379538,0.432634,1.0,0.0,0.60705,72732.0,0.301184,0.97412,0.056991,0.238277,-0.040557,0.137562,6.507164,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.280152,-0.002351,-0.004565,-0.008657,-0.143344,-0.969214,-0.088273,-0.015182,0.425259,-0.142849,-0.048062,-0.109069,-0.062769,0.309896,0.20321,-0.341576,-0.027415,-0.087369,3.208333,0.02931,0.117906,0.229346
26,8.854957,605.159973,0.410666,0.46346,0.541667,0.0,0.600536,73473.0,0.301959,1.000065,0.053437,0.247379,-0.038912,0.147517,6.499106,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.298048,-0.002566,-0.005668,-0.007833,-0.155107,-1.008653,-0.090929,-0.015893,0.440692,-0.145326,-0.047801,-0.111152,-0.068372,0.387909,0.233393,-0.356797,-0.032265,-0.103173,2.75,0.029059,0.102817,0.203109
27,9.793818,624.289978,0.415611,0.488034,0.541667,0.0,0.592824,72818.0,0.308223,1.07047,0.058754,0.2575,-0.042194,0.163026,6.507121,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.313465,-0.002731,-0.006706,-0.007111,-0.164631,-1.045253,-0.096294,-0.017081,0.466177,-0.152681,-0.051512,-0.118399,-0.072522,0.415039,0.241163,-0.369716,-0.024635,-0.083925,2.291667,0.028684,0.13484,0.21324
28,10.302701,651.320007,0.441588,0.495778,0.291667,0.0,0.58569,73246.0,0.333657,1.110815,0.056164,0.25511,-0.040374,0.143633,6.497154,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.325609,-0.002795,-0.006647,-0.004306,-0.154726,-1.078046,-0.099667,-0.017614,0.458408,-0.156268,-0.053349,-0.123101,-0.068596,0.410925,0.251761,-0.381669,-0.014654,-0.066631,2.625,0.032548,0.099458,0.150493
