iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-13.073642,3.090909,0.00212,0.00371,0.2,1.2,1.000692,736.0,0.002843,0.008275,0.0,0.003216,-0.006671,0.001128,77.8004,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.0025,-3.1e-05,0.0,-0.024,-0.29936,-0.015847,-0.005848,-0.000188,0.004426,-0.00403,-0.000648,-0.036904,-0.049302,0.004033,0.003211,-0.005665,-1e-06,-4e-06,1.8,0.4,0.512926,0.144509,0.281253
1,-12.466337,15.315789,0.024261,0.019213,0.714286,0.0,1.000252,1363.0,0.024122,0.07302,0.0035,0.018674,-0.043005,0.01254,21.999502,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.015821,-0.000164,-0.000962,-0.031429,-0.038912,-0.110824,-0.009115,-0.000952,0.024558,-0.024174,-0.010631,-0.010174,-0.412642,0.014193,0.005961,-0.037594,-0.000283,-0.000354,0.428571,0.285714,0.053219,0.295049,0.625862
