iteration,reward,episode_length,height_reward,tilt_penalty,tipped_over,collapsed,exploration,steps_per_second
330,72.820457,992.530029,1.960869,-0.02087,0.043478,0.0,0.235712,51862.0
331,73.08802,991.070007,1.964209,-0.017552,0.136364,0.0,0.235411,52776.0
332,72.794113,987.799988,1.95505,-0.020429,0.043478,0.0,0.234982,52153.0
333,71.888916,978.309998,1.920248,-0.02141,0.136364,0.0,0.234239,51705.0
334,72.127266,980.619995,1.956611,-0.02166,0.125,0.0,0.233801,51075.0
335,72.290947,981.630005,1.948792,-0.019745,0.136364,0.0,0.233727,39813.0
336,73.157524,989.210022,1.97722,-0.018329,0.0,0.0,0.234078,58479.0
337,73.339363,992.26001,1.961504,-0.017244,0.166667,0.0,0.23334,54751.0
338,73.68084,996.97998,1.977564,-0.01589,0.0,0.0,0.232754,59830.0
339,73.673592,1000.0,1.974432,-0.018077,0.0,0.0,0.232503,54413.0
340,73.943901,1000.0,1.97595,-0.016783,0.0,0.0,0.230914,55487.0
341,73.997513,1000.0,1.978118,-0.017542,0.0,0.0,0.229809,54532.0
342,73.414131,993.840027,1.967594,-0.017097,0.043478,0.0,0.230178,47218.0
343,73.572891,993.840027,1.977923,-0.017915,0.0,0.0,0.229553,54300.0
344,73.05941,990.070007,1.949722,-0.018454,0.083333,0.0,0.229559,53923.0
345,73.573441,993.950012,1.976936,-0.017501,0.0,0.0,0.229696,53978.0
346,72.355713,978.799988,1.933174,-0.018283,0.166667,0.0,0.230492,54680.0
347,73.738747,995.900024,1.962837,-0.017487,0.086957,0.0,0.230117,55464.0
348,73.12619,987.76001,1.945744,-0.017378,0.125,0.0,0.230273,55145.0
349,72.028961,975.179993,1.921826,-0.017137,0.125,0.0,0.229678,54944.0
350,73.942001,996.72998,1.979298,-0.016629,0.0,0.0,0.229866,44236.0
351,74.093559,999.549988,1.978354,-0.018999,0.047619,0.0,0.22931,55966.0
352,74.180573,1000.0,1.977777,-0.017877,0.0,0.0,0.228562,54315.0
353,74.183571,1000.0,1.975576,-0.017283,0.0,0.0,0.228485,51522.0
354,73.809402,994.950012,1.967478,-0.018471,0.043478,0.0,0.2286,50037.0
355,73.360901,990.299988,1.968376,-0.016439,0.047619,0.0,0.228596,52734.0
356,73.653015,991.859985,1.967826,-0.017855,0.083333,0.0,0.2294,47487.0
357,73.660385,993.900024,1.970254,-0.018019,0.041667,0.0,0.229317,28659.0
358,73.980972,998.320007,1.971728,-0.017824,0.043478,0.0,0.229724,32843.0
359,73.125519,986.869995,1.934795,-0.017762,0.086957,0.0,0.230566,43827.0
360,72.623741,979.789978,1.936705,-0.016699,0.173913,0.0,0.230507,45260.0
361,73.089386,984.380005,1.961376,-0.018485,0.045455,0.0,0.229403,57423.0
362,74.160278,998.869995,1.976542,-0.0186,0.043478,0.0,0.229241,46239.0
363,74.214546,998.869995,1.979078,-0.017684,0.0,0.0,0.228501,57901.0
364,73.983833,996.780029,1.972147,-0.017438,0.086957,0.0,0.228342,56636.0
365,73.645676,992.929993,1.965178,-0.018904,0.095238,0.0,0.227793,59318.0
366,74.324463,1000.0,1.978259,-0.018371,0.0,0.0,0.227887,54850.0
367,74.05452,997.390015,1.972564,-0.018438,0.090909,0.0,0.227708,58493.0
368,74.084564,998.969971,1.9751,-0.017824,0.0,0.0,0.227045,56040.0
369,74.305779,1000.0,1.979058,-0.01869,0.0,0.0,0.226539,55428.0
370,74.421089,1000.0,1.980163,-0.01738,0.0,0.0,0.226058,39430.0
371,74.038033,995.48999,1.963797,-0.021458,0.045455,0.0,0.225528,57481.0
372,74.48777,1000.0,1.980352,-0.018155,0.0,0.0,0.224642,52712.0
373,74.110954,994.109985,1.96853,-0.01746,0.047619,0.0,0.224105,57735.0
374,74.152306,996.049988,1.968186,-0.015664,0.090909,0.0,0.223986,56961.0
375,73.266769,986.52002,1.949662,-0.019783,0.043478,0.0,0.224024,49523.0
376,72.984634,983.929993,1.950615,-0.017326,0.043478,0.0,0.223141,49572.0
377,74.302803,997.969971,1.977648,-0.017303,0.045455,0.0,0.222753,42738.0
378,73.611282,989.030029,1.962867,-0.020168,0.086957,0.0,0.222831,53084.0
379,74.305382,997.830017,1.979877,-0.01894,0.0,0.0,0.222202,49903.0
380,74.083832,997.25,1.974874,-0.018698,0.090909,0.0,0.222579,53522.0
381,74.284096,997.940002,1.978348,-0.019819,0.0,0.0,0.222095,50269.0
382,74.592583,1000.0,1.979276,-0.016005,0.0,0.0,0.221242,50757.0
383,73.971008,995.780029,1.955768,-0.019724,0.086957,0.0,0.221248,51303.0
384,73.857895,991.640015,1.963392,-0.017402,0.043478,0.0,0.220948,41380.0
385,73.797005,991.640015,1.979027,-0.01673,0.0,0.0,0.219915,46905.0
386,74.286873,1000.0,1.97095,-0.022112,0.0,0.0,0.219651,53729.0
387,74.011711,993.409973,1.96738,-0.017472,0.041667,0.0,0.219432,54787.0
388,74.249847,998.580017,1.974543,-0.019077,0.041667,0.0,0.219589,57321.0
389,73.34568,984.23999,1.947134,-0.018389,0.130435,0.0,0.219146,57080.0
390,73.709023,990.369995,1.960384,-0.019987,0.041667,0.0,0.219001,55900.0
391,74.038902,995.320007,1.976753,-0.021316,0.0,0.0,0.218738,45734.0
392,74.427666,998.630005,1.97275,-0.018576,0.043478,0.0,0.217941,58148.0
393,72.811089,979.919983,1.929005,-0.018748,0.136364,0.0,0.217799,58079.0
394,73.161987,981.289978,1.980786,-0.017773,0.0,0.0,0.217056,56014.0
395,74.310699,995.289978,1.965494,-0.018043,0.043478,0.0,0.216687,56590.0
396,74.648163,1000.0,1.979443,-0.018631,0.0,0.0,0.215934,61934.0
397,74.78215,1000.0,1.981619,-0.017489,0.0,0.0,0.215956,54129.0
398,74.576294,1000.0,1.977891,-0.018965,0.0,0.0,0.215647,54048.0
399,73.982376,990.150024,1.955082,-0.018244,0.083333,0.0,0.214619,44762.0
400,74.000229,991.190002,1.958988,-0.019033,0.045455,0.0,0.214261,53472.0
401,73.316353,984.349976,1.96604,-0.020806,0.041667,0.0,0.213274,40849.0
402,74.232903,993.159973,1.980721,-0.019233,0.0,0.0,0.212383,33606.0
403,74.168198,994.900024,1.967299,-0.0198,0.045455,0.0,0.212108,35567.0
404,74.667053,1000.0,1.978605,-0.020121,0.0,0.0,0.211092,47773.0
405,74.651314,1000.0,1.978767,-0.0176,0.0,0.0,0.210911,40514.0
406,74.714371,1000.0,1.979555,-0.018639,0.0,0.0,0.210013,52241.0
407,74.217461,991.27002,1.968909,-0.018031,0.045455,0.0,0.210048,52877.0
408,73.572952,983.710022,1.962583,-0.018852,0.125,0.0,0.210191,50167.0
409,73.174118,980.98999,1.880979,-0.01943,0.086957,0.0,0.209415,50599.0
410,74.87915,1000.0,1.980948,-0.018797,0.0,0.0,0.208506,44075.0
411,74.937279,1000.0,1.982145,-0.017624,0.0,0.0,0.208334,43795.0
412,74.958199,1000.0,1.981493,-0.019428,0.0,0.0,0.207593,57164.0
413,74.702126,997.650024,1.978845,-0.017365,0.043478,0.0,0.208032,56727.0
414,74.650719,997.650024,1.981228,-0.018202,0.0,0.0,0.207193,56161.0
415,74.025223,986.849976,1.935715,-0.019192,0.090909,0.0,0.206793,57243.0
416,74.548615,995.890015,1.978736,-0.018978,0.0,0.0,0.207132,58316.0
417,73.023445,978.090027,1.930612,-0.02065,0.130435,0.0,0.207735,55090.0
418,73.253822,977.289978,1.969218,-0.01916,0.045455,0.0,0.207488,56917.0
419,74.967979,1000.0,1.981883,-0.019511,0.0,0.0,0.206928,43949.0
420,74.970253,1000.0,1.975289,-0.019105,0.0,0.0,0.206821,55495.0
421,75.168449,1000.0,1.98218,-0.019163,0.0,0.0,0.206562,59776.0
422,75.200317,1000.0,1.981834,-0.019289,0.0,0.0,0.205965,53629.0
423,74.793144,996.159973,1.971033,-0.019151,0.041667,0.0,0.206247,54457.0
424,74.675064,993.940002,1.978289,-0.018607,0.043478,0.0,0.206066,54997.0
425,75.07444,1000.0,1.982481,-0.017508,0.0,0.0,0.205607,51954.0
426,74.777321,995.049988,1.962959,-0.018456,0.041667,0.0,0.204939,41235.0
427,74.91909,998.609985,1.97673,-0.018264,0.043478,0.0,0.205024,51303.0
428,75.103134,1000.0,1.98028,-0.01841,0.0,0.0,0.204255,51193.0
429,74.919556,1000.0,1.979595,-0.019282,0.0,0.0,0.204445,51984.0
430,75.051094,1000.0,1.980518,-0.018722,0.0,0.0,0.203742,51158.0
431,74.6157,992.72998,1.960819,-0.020045,0.043478,0.0,0.203617,50835.0
432,74.637772,992.72998,1.980183,-0.021296,0.0,0.0,0.202862,49317.0
433,74.576431,991.5,1.965811,-0.018618,0.045455,0.0,0.202473,41438.0
434,74.680389,991.5,1.980842,-0.019167,0.0,0.0,0.2029,50005.0
435,74.814537,995.059998,1.96207,-0.019594,0.086957,0.0,0.202721,46334.0
436,74.933876,996.309998,1.974713,-0.017783,0.045455,0.0,0.20161,58546.0
437,75.263672,998.659973,1.979184,-0.019131,0.041667,0.0,0.201867,56877.0
438,74.47477,989.390015,1.893413,-0.017275,0.047619,0.0,0.201101,60256.0
439,75.277519,1000.0,1.98051,-0.01846,0.0,0.0,0.200333,55650.0
