iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.846208,16.459999,0.008628,0.008356,1.304348,36.56522,0.976596,40155.0,0.006627,0.020526,0.000667,0.00567,-0.001276,0.003194,7.117832,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005886,-6e-05,-3e-05,-0.012313,-0.003882,-0.040681,-0.002653,-0.000372,0.008996,-0.004741,-0.001252,-0.003226,-0.001507,0.007879,0.003186,-0.014095,-1.3e-05,-4.7e-05,3.652174,0.051507,0.131669,0.268128
1,-2.206139,43.34,0.022984,0.019568,13.333334,0.0,0.948427,63806.0,0.01917,0.06139,0.003979,0.017073,-0.003704,0.0096,6.69016,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016358,-0.000168,-0.000254,-0.030763,-0.00925,-0.114546,-0.007243,-0.000883,0.023037,-0.014154,-0.00342,-0.007448,-0.003707,0.018545,0.007499,-0.038938,-0.000166,-0.000755,4.0,0.032189,0.128202,0.657529
2,-2.585385,56.849998,0.036019,0.03316,14.25,0.0,0.919789,64753.0,0.029599,0.094559,0.006014,0.026425,-0.005372,0.014362,6.702358,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025826,-0.000262,-0.00034,-0.03179,-0.014296,-0.174908,-0.011029,-0.001427,0.036531,-0.019492,-0.005259,-0.011718,-0.006064,0.027992,0.013549,-0.05918,-0.000439,-0.002149,3.75,0.03087,0.131683,0.65361
3,-3.030854,78.419998,0.045863,0.045693,12.916667,0.0,0.89196,65347.0,0.038745,0.129389,0.007635,0.033949,-0.006724,0.018252,6.677876,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.035387,-0.000356,-0.00053,-0.031367,-0.018832,-0.229653,-0.014899,-0.001984,0.048791,-0.025828,-0.006992,-0.015653,-0.008005,0.042083,0.019139,-0.077884,-0.000872,-0.003359,3.583333,0.031239,0.125215,0.648301
4,-3.048496,102.849998,0.060851,0.058576,11.166667,0.0,0.863681,63469.0,0.050638,0.164675,0.009732,0.044176,-0.008474,0.023426,6.660686,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.045151,-0.000446,-0.000676,-0.030134,-0.024617,-0.279269,-0.018614,-0.002578,0.064594,-0.032573,-0.009082,-0.020157,-0.010656,0.05042,0.024248,-0.094894,-0.001633,-0.005749,3.5,0.030678,0.130096,0.645764
5,-3.405677,108.760002,0.070445,0.072143,10.708334,0.0,0.836805,63408.0,0.059621,0.194789,0.010635,0.050333,-0.009175,0.027182,6.618742,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.053713,-0.00053,-0.000684,-0.030277,-0.027631,-0.319991,-0.021807,-0.003028,0.074214,-0.038662,-0.010643,-0.023718,-0.012024,0.060687,0.029204,-0.10893,-0.001949,-0.008313,3.375,0.030476,0.142136,0.636465
6,-2.835673,116.489998,0.073027,0.077046,9.083334,0.0,0.812266,63186.0,0.060948,0.210454,0.011416,0.05374,-0.009909,0.02911,6.59517,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.05621,-0.000552,-0.000804,-0.030432,-0.030256,-0.320166,-0.022245,-0.003158,0.080191,-0.03842,-0.010773,-0.024476,-0.013318,0.06612,0.030596,-0.109418,-0.002764,-0.011556,2.833333,0.031345,0.135971,0.637562
7,-3.065927,140.039993,0.087011,0.092862,8.916667,0.0,0.788835,62077.0,0.071144,0.246527,0.013012,0.062325,-0.011176,0.035507,6.551255,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.066757,-0.000649,-0.000904,-0.030374,-0.035908,-0.364832,-0.026075,-0.00377,0.095332,-0.044839,-0.01273,-0.029164,-0.01571,0.078506,0.036978,-0.124818,-0.003837,-0.013595,3.0,0.030127,0.151669,0.610404
8,-3.212607,169.050003,0.100515,0.105019,7.708333,0.0,0.766157,51900.0,0.08746,0.284493,0.016603,0.074341,-0.013638,0.040107,6.537351,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.076899,-0.000735,-0.000953,-0.030002,-0.042508,-0.402742,-0.029821,-0.004316,0.114317,-0.050357,-0.015209,-0.033124,-0.01865,0.081427,0.042726,-0.138041,-0.005239,-0.017538,2.5,0.029398,0.138486,0.623696
9,-2.917561,184.25,0.121835,0.126667,6.666667,0.0,0.746449,38568.0,0.096555,0.33077,0.017821,0.079985,-0.014079,0.041297,6.498496,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.089802,-0.00085,-0.001171,-0.02792,-0.044291,-0.45508,-0.0338,-0.004991,0.126082,-0.057177,-0.017405,-0.037965,-0.019887,0.101339,0.050565,-0.156047,-0.005229,-0.023119,2.75,0.027873,0.144885,0.568725
10,-2.440028,198.160004,0.128657,0.136955,6.208333,0.0,0.732038,36272.0,0.105131,0.352934,0.019134,0.089116,-0.015606,0.047997,6.502506,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.097608,-0.000925,-0.001403,-0.026118,-0.051878,-0.477338,-0.035996,-0.005479,0.141875,-0.059829,-0.018169,-0.041625,-0.023287,0.111632,0.058922,-0.164264,-0.008045,-0.030536,3.291667,0.029265,0.143692,0.556655
11,-1.414257,210.039993,0.136404,0.151478,5.875,0.0,0.719166,41266.0,0.111557,0.379519,0.020124,0.093054,-0.016117,0.050837,6.48341,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.105216,-0.000981,-0.001323,-0.025383,-0.053913,-0.490792,-0.037397,-0.005781,0.151675,-0.062462,-0.019216,-0.04396,-0.024233,0.123831,0.065741,-0.169628,-0.007931,-0.030937,3.5,0.029784,0.147081,0.505262
12,-1.564528,218.059998,0.144431,0.157758,4.125,0.0,0.708735,62817.0,0.116955,0.402618,0.025194,0.110049,-0.019388,0.066877,6.467311,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.111704,-0.001042,-0.001547,-0.023007,-0.061337,-0.506442,-0.040928,-0.006153,0.172603,-0.069528,-0.020616,-0.046647,-0.027818,0.134721,0.066873,-0.175309,-0.011155,-0.044935,3.208333,0.028874,0.162224,0.486699
13,-0.839706,260.649994,0.171595,0.190258,3.791667,0.0,0.698105,67359.0,0.134505,0.461996,0.022834,0.110061,-0.018628,0.063426,6.455968,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.131153,-0.001218,-0.001892,-0.021769,-0.065158,-0.582104,-0.046538,-0.007211,0.185843,-0.075441,-0.024083,-0.053291,-0.028628,0.164107,0.087609,-0.201541,-0.016623,-0.052779,3.041667,0.030058,0.125641,0.472811
14,0.576601,252.100006,0.160134,0.181837,4.416667,0.0,0.689359,67813.0,0.132163,0.432594,0.023868,0.112166,-0.018746,0.06125,6.442898,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.125684,-0.00117,-0.001829,-0.026563,-0.06637,-0.524622,-0.041593,-0.006733,0.184102,-0.069863,-0.021562,-0.048893,-0.030127,0.142749,0.087374,-0.183031,-0.012102,-0.039817,2.291667,0.031918,0.149755,0.510172
15,0.53604,304.589996,0.223002,0.217267,3.375,0.0,0.68045,61755.0,0.155796,0.521617,0.031643,0.148758,-0.024695,0.092904,6.454373,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.151881,-0.001393,-0.002148,-0.02016,-0.087055,-0.634437,-0.051702,-0.008334,0.240292,-0.083456,-0.026997,-0.059984,-0.038769,0.182898,0.104966,-0.220677,-0.017795,-0.077367,3.083333,0.024255,0.12891,0.416748
