iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,0.595431,16.15,0.009258,0.009044,0.625,0.0,0.990781,44278.0,0.00722,0.021164,0.000568,0.005571,-0.001128,0.002566,7.217194,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.006197,-6e-05,-3.6e-05,-0.004231,-8e-06,-0.008265,-0.002774,-0.000409,0.009338,-0.001638,-0.000589,-0.003576,-0.00153,0.007649,1.4e-05,-0.002874,-2.1e-05,-1e-05,5.083333,0.027516,0.113876,0.245771
1,1.440119,44.240002,0.02493,0.022539,4.75,0.0,0.98134,61069.0,0.021909,0.066152,0.003721,0.018369,-0.003842,0.009434,6.768281,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.017991,-0.000179,-0.000264,-0.018612,-2.1e-05,-0.025398,-0.008071,-0.001043,0.026143,-0.004945,-0.001858,-0.008824,-0.004113,0.018402,1.6e-05,-0.008576,-0.000115,-0.00011,5.291667,0.032083,0.16358,0.468695
2,2.24573,67.010002,0.041368,0.03725,5.291667,0.0,0.97586,64527.0,0.035236,0.113488,0.006154,0.030464,-0.005866,0.015047,6.807245,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.029799,-0.000296,-0.000443,-0.020802,-3.5e-05,-0.041911,-0.013329,-0.001818,0.04301,-0.007793,-0.00305,-0.014695,-0.00692,0.02933,3e-05,-0.014126,-0.000488,-0.000387,5.125,0.029335,0.171628,0.49215
3,3.364645,89.349998,0.056594,0.051697,5.25,0.0,0.965197,62345.0,0.047106,0.154313,0.0077,0.040342,-0.007512,0.020496,6.792234,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.040971,-0.000406,-0.000611,-0.022455,-4.6e-05,-0.057147,-0.018255,-0.002526,0.057664,-0.010588,-0.003961,-0.020109,-0.009236,0.042471,3.7e-05,-0.01922,-0.000828,-0.000462,3.958333,0.028624,0.177931,0.515519
4,3.872448,110.949997,0.065548,0.067981,3.875,0.0,0.955081,63087.0,0.059878,0.201516,0.009287,0.050973,-0.008815,0.025551,6.795127,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.052765,-0.000522,-0.001013,-0.019976,-5.9e-05,-0.071958,-0.023082,-0.003311,0.073756,-0.013438,-0.005148,-0.025589,-0.01185,0.058197,3.1e-05,-0.02423,-0.001158,-0.000923,4.208333,0.034592,0.174538,0.465136
5,4.748823,130.789993,0.081477,0.079948,4.083333,0.0,0.945483,67593.0,0.068858,0.240306,0.009736,0.056951,-0.009649,0.0297,6.788539,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.063196,-0.000628,-0.001175,-0.018092,-6.7e-05,-0.085961,-0.02749,-0.003963,0.084059,-0.015464,-0.006124,-0.030681,-0.013345,0.074728,3.9e-05,-0.028923,-0.001493,-0.001114,4.708333,0.032371,0.193907,0.449576
6,5.866945,152.649994,0.093685,0.097316,3.458333,0.0,0.935204,65558.0,0.080704,0.283591,0.014377,0.07373,-0.013151,0.039681,6.789658,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.073355,-0.000727,-0.001399,-0.019623,-8.4e-05,-0.097435,-0.032199,-0.004623,0.106358,-0.018758,-0.007398,-0.035739,-0.017394,0.07948,8.4e-05,-0.032829,-0.002882,-0.001491,3.791667,0.033567,0.177807,0.456079
7,7.410715,180.039993,0.104549,0.116667,2.666667,0.0,0.925185,66461.0,0.099319,0.327619,0.014917,0.090961,-0.015351,0.043838,6.800254,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.085573,-0.000848,-0.001768,-0.017028,-0.000107,-0.113074,-0.036567,-0.005417,0.129562,-0.020368,-0.008144,-0.041981,-0.021801,0.087831,5.9e-05,-0.038077,-0.004308,-0.00282,4.083333,0.033258,0.176104,0.417672
8,7.793355,200.130005,0.124009,0.132982,2.208333,0.0,0.916694,60248.0,0.1061,0.373831,0.01435,0.0895,-0.01436,0.044481,6.788751,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.098076,-0.000976,-0.001908,-0.012837,-0.000109,-0.127656,-0.041316,-0.006327,0.133554,-0.022935,-0.009121,-0.047936,-0.022053,0.10747,7e-05,-0.042976,-0.003579,-0.002085,4.708333,0.032715,0.171841,0.34661
9,8.819821,224.940002,0.131177,0.150529,1.291667,0.0,0.90807,53356.0,0.127066,0.435919,0.016541,0.105634,-0.016893,0.052518,6.787156,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.111061,-0.001101,-0.002576,-0.010178,-0.000131,-0.142487,-0.045651,-0.007002,0.157805,-0.026553,-0.010335,-0.053332,-0.027048,0.112537,8.9e-05,-0.048022,-0.004349,-0.003159,3.916667,0.033504,0.180189,0.318791
10,10.109457,246.589996,0.157151,0.169971,1.833333,0.0,0.899235,38191.0,0.133406,0.465094,0.017612,0.112238,-0.018175,0.057392,6.831419,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.119619,-0.001178,-0.00264,-0.012824,-0.000138,-0.151316,-0.049911,-0.007702,0.169391,-0.028349,-0.011029,-0.058921,-0.028108,0.120586,0.00011,-0.051121,-0.005519,-0.002952,4.291667,0.031166,0.152756,0.336099
11,11.625583,272.890015,0.189179,0.19151,1.041667,0.0,0.892833,43116.0,0.146754,0.522001,0.019305,0.122295,-0.019674,0.062108,6.850653,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.134794,-0.001324,-0.002879,-0.007903,-0.000153,-0.168226,-0.055514,-0.008593,0.189502,-0.031677,-0.012792,-0.065502,-0.030677,0.154129,0.000125,-0.056937,-0.007188,-0.006105,4.208333,0.028516,0.160695,0.23814
12,11.571849,284.25,0.175142,0.194892,1.083333,0.0,0.886058,51754.0,0.156435,0.555667,0.021023,0.128661,-0.021021,0.058371,6.865459,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.139636,-0.001373,-0.002858,-0.008249,-0.000157,-0.172167,-0.057038,-0.008742,0.19492,-0.032869,-0.013056,-0.067069,-0.031828,0.140208,0.000123,-0.058203,-0.007179,-0.005429,4.25,0.032779,0.171561,0.2713
13,13.522603,315.299988,0.187658,0.209676,1.208333,0.0,0.879685,68315.0,0.171929,0.592937,0.023939,0.144653,-0.023527,0.07732,6.90431,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.155626,-0.00153,-0.003522,-0.01023,-0.000178,-0.189915,-0.063759,-0.009744,0.220206,-0.03616,-0.014339,-0.075131,-0.036432,0.167529,0.00012,-0.06427,-0.009303,-0.008396,3.958333,0.027933,0.146554,0.303036
14,14.376313,340.809998,0.233796,0.235784,0.708333,0.0,0.871745,68943.0,0.190722,0.654154,0.024495,0.164462,-0.026001,0.082192,6.954597,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.16943,-0.001645,-0.003904,-0.006124,-0.0002,-0.203992,-0.068574,-0.010648,0.246729,-0.039398,-0.016177,-0.083962,-0.039722,0.176715,0.00013,-0.069153,-0.016442,-0.014565,4.541667,0.024374,0.160344,0.21745
15,16.25753,363.040009,0.230858,0.250217,0.708333,0.0,0.86651,69325.0,0.190952,0.686195,0.028447,0.172202,-0.0277,0.094588,6.946437,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.179233,-0.001751,-0.004148,-0.007002,-0.00021,-0.215369,-0.07373,-0.011284,0.260544,-0.041173,-0.016774,-0.088884,-0.042623,0.206734,0.000132,-0.072942,-0.016386,-0.015383,3.833333,0.031537,0.181463,0.237099
16,17.108517,392.25,0.262713,0.274983,0.541667,0.0,0.859809,67495.0,0.211073,0.762375,0.030379,0.193037,-0.031533,0.102311,6.991609,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.195377,-0.001901,-0.004466,-0.004544,-0.000237,-0.23074,-0.079106,-0.012232,0.290308,-0.044043,-0.018238,-0.096136,-0.04766,0.209837,0.000184,-0.078261,-0.012314,-0.011037,4.666667,0.026181,0.167704,0.20823
17,18.60919,413.429993,0.277001,0.281883,0.333333,0.0,0.854347,67965.0,0.234793,0.804631,0.030357,0.188121,-0.031072,0.08931,6.981269,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.207542,-0.001993,-0.004313,-0.005528,-0.000229,-0.243094,-0.082378,-0.012624,0.290867,-0.048344,-0.019529,-0.100862,-0.046448,0.226485,0.000177,-0.082548,-0.014409,-0.019927,3.708333,0.027009,0.194561,0.238574
18,19.309767,429.0,0.289677,0.304181,0.782609,0.0,0.849911,72449.0,0.21694,0.847465,0.027068,0.181936,-0.030031,0.101331,6.971831,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.21321,-0.00207,-0.004477,-0.005575,-0.000229,-0.2471,-0.085465,-0.013294,0.288752,-0.048736,-0.019966,-0.107385,-0.046489,0.271645,0.000175,-0.083969,-0.017525,-0.012961,4.521739,0.027703,0.148118,0.215839
19,20.392611,459.320007,0.30229,0.319406,0.833333,0.0,0.84491,67986.0,0.254234,0.897414,0.038186,0.221268,-0.037054,0.115458,7.006568,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.228443,-0.002213,-0.004889,-0.00619,-0.000266,-0.263027,-0.093262,-0.014065,0.335154,-0.053347,-0.021522,-0.112837,-0.055158,0.23994,0.000171,-0.089375,-0.016062,-0.017299,3.833333,0.025676,0.171003,0.230087
20,22.570246,481.529999,0.328049,0.345101,0.625,0.0,0.840043,70208.0,0.242934,0.921642,0.032993,0.215093,-0.034952,0.127973,7.015648,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.239106,-0.002329,-0.00615,-0.004612,-0.00027,-0.271369,-0.094584,-0.014803,0.336103,-0.052874,-0.021762,-0.114444,-0.054257,0.303869,0.00023,-0.092319,-0.0184,-0.022656,4.291667,0.027765,0.170055,0.19902
21,22.807034,500.359985,0.334222,0.356022,0.708333,0.0,0.835327,74472.0,0.25863,0.956685,0.034013,0.223935,-0.036562,0.129346,7.033979,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.249252,-0.002407,-0.005302,-0.004794,-0.00028,-0.281104,-0.098162,-0.015288,0.350719,-0.055623,-0.022509,-0.121552,-0.0564,0.304035,0.000225,-0.095727,-0.02051,-0.019146,4.541667,0.028886,0.192897,0.192786
22,24.552834,525.159973,0.367039,0.378149,0.625,0.0,0.830195,71226.0,0.266499,1.010873,0.036095,0.234516,-0.037988,0.137328,7.060407,-0.0002,-0.1,-0.001,-0.01,-0.02,-0.2,0.260469,-0.002518,-0.005938,-0.004666,-0.000289,-0.289506,-0.10261,-0.015918,0.362101,-0.058041,-0.023983,-0.126785,-0.058272,0.323096,0.000251,-0.098735,-0.019988,-0.026177,4.416667,0.024778,0.176776,0.191159
