iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
10,-1.845573,210.320007,0.125547,0.145611,8.416667,0.0,0.725608,122260.0,0.134051,0.351062,0.017826,0.081476,-0.022083,0.034503,10.328892,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.101936,-0.000956,-0.001585,0.0,-0.022823,-0.082396,0.0,-0.497277,-0.036461,-0.005829,0.145607,-0.060809,-0.018621,-0.041611,-0.022972,0.186217,0.065404,-0.170851,-0.006752,-0.027926,0.0,6.416667,0.03221,0.139509,0.500486
11,-1.473823,231.740005,0.14084,0.162629,7.333333,0.0,0.714695,121285.0,0.141346,0.390206,0.019699,0.092154,-0.024846,0.043006,10.300185,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.11271,-0.001058,-0.001773,0.0,-0.020171,-0.094245,0.0,-0.530636,-0.039845,-0.006407,0.164082,-0.065604,-0.020483,-0.045761,-0.026356,0.21864,0.073788,-0.1827,-0.009417,-0.041384,0.0,7.25,0.031318,0.145117,0.467314
12,-0.852644,247.279999,0.158361,0.175513,7.333333,0.0,0.706828,120771.0,0.165156,0.424258,0.022763,0.102418,-0.027437,0.045867,10.271912,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.120739,-0.001121,-0.001871,0.0,-0.021433,-0.100189,0.0,-0.550296,-0.042391,-0.006844,0.179777,-0.070479,-0.022379,-0.0492,-0.027893,0.205386,0.077069,-0.189807,-0.009429,-0.038515,0.0,6.208333,0.028565,0.150636,0.477108
13,-1.159315,258.220001,0.167809,0.186383,7.25,0.0,0.697173,122074.0,0.174833,0.448557,0.024024,0.100975,-0.028005,0.043698,10.265985,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.130157,-0.001194,-0.001946,0.0,-0.021957,-0.101005,0.0,-0.57407,-0.044886,-0.007224,0.18716,-0.07306,-0.023568,-0.051663,-0.028255,0.227708,0.087593,-0.19859,-0.012062,-0.044983,0.0,5.958333,0.029205,0.144849,0.476607
14,-0.318595,303.230011,0.177051,0.211435,5.666667,0.0,0.689091,120365.0,0.191023,0.493851,0.026774,0.115901,-0.031567,0.049227,10.278876,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.145709,-0.001354,-0.002371,0.0,-0.018819,-0.121018,0.0,-0.627467,-0.048859,-0.008106,0.215794,-0.079599,-0.025334,-0.056357,-0.034234,0.264766,0.102904,-0.217315,-0.013308,-0.052485,0.0,6.333333,0.032048,0.146587,0.425225
15,1.085869,298.970001,0.197651,0.22629,6.083333,0.0,0.682146,118250.0,0.196441,0.52116,0.028939,0.118919,-0.032734,0.053567,10.247377,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.154044,-0.001396,-0.002525,0.0,-0.02081,-0.121501,0.0,-0.64833,-0.051328,-0.008509,0.22595,-0.083977,-0.027188,-0.058818,-0.034116,0.290642,0.107579,-0.22489,-0.013892,-0.061223,0.0,5.791667,0.031661,0.137769,0.450982
16,1.464977,354.899994,0.218019,0.258751,4.208333,0.0,0.672176,116015.0,0.207763,0.592206,0.034788,0.134702,-0.038242,0.069041,10.234701,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.172417,-0.001554,-0.002904,0.0,-0.017081,-0.138442,0.0,-0.703487,-0.057235,-0.009484,0.260019,-0.09313,-0.030298,-0.065796,-0.038809,0.340724,0.119858,-0.244547,-0.016688,-0.061509,0.0,6.083333,0.030581,0.139069,0.388607
17,2.430551,355.029999,0.215805,0.251229,4.041667,0.0,0.666002,119708.0,0.211869,0.570025,0.032487,0.133381,-0.036388,0.064468,10.22252,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.172922,-0.001554,-0.002631,0.0,-0.016836,-0.135582,0.0,-0.683354,-0.054913,-0.009327,0.254801,-0.08866,-0.029542,-0.063573,-0.038608,0.338383,0.133638,-0.238309,-0.016235,-0.078335,0.0,5.666667,0.031859,0.143811,0.3752
18,2.825072,368.679993,0.243778,0.274037,4.416667,0.0,0.655947,118519.0,0.242048,0.61384,0.034422,0.145837,-0.038882,0.066821,10.215628,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.182867,-0.001661,-0.003116,0.0,-0.017523,-0.148424,0.0,-0.712695,-0.058549,-0.00984,0.275173,-0.093561,-0.031582,-0.067586,-0.041914,0.326408,0.137166,-0.24867,-0.016485,-0.072523,0.0,5.5,0.030515,0.145971,0.376359
19,3.083677,386.579987,0.268542,0.287074,4.416667,0.0,0.648015,118487.0,0.251648,0.655801,0.038811,0.151849,-0.041815,0.070834,10.199068,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.193945,-0.001714,-0.003372,0.0,-0.016785,-0.154381,0.0,-0.738691,-0.060748,-0.010316,0.294071,-0.09992,-0.033892,-0.071046,-0.043464,0.363453,0.142594,-0.258218,-0.023096,-0.085115,0.0,6.25,0.028464,0.142896,0.373951
