iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.752415,14.86,0.009195,0.008627,0.75,35.75,0.977029,41839.0,0.006955,0.020283,0.000534,0.005592,-0.001253,0.002792,7.21763,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.006007,-5.9e-05,-3.1e-05,-0.00932,-0.00426,-0.040967,-0.00271,-0.000386,0.009268,-0.004843,-0.001138,-0.003412,-0.001644,0.00696,0.003126,-0.014209,-6e-06,-1.9e-05,4.0,0.046278,0.131802,0.252897
1,-2.085397,39.049999,0.022469,0.019994,7.458333,0.0,0.949405,62500.0,0.019462,0.061596,0.003616,0.016743,-0.003684,0.008731,6.742742,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.01601,-0.000162,-0.000194,-0.025805,-0.009707,-0.110556,-0.007213,-0.000924,0.023303,-0.013624,-0.003197,-0.007904,-0.003732,0.016182,0.007208,-0.037555,-0.000138,-0.000382,4.083333,0.032187,0.149338,0.578846
2,-2.686557,58.91,0.036343,0.034985,7.166667,0.0,0.920907,61377.0,0.032042,0.101108,0.005763,0.026941,-0.005526,0.01358,6.771818,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.026825,-0.000268,-0.000384,-0.026084,-0.014969,-0.181044,-0.011825,-0.001556,0.037996,-0.021515,-0.005341,-0.012997,-0.005935,0.027331,0.012487,-0.061409,-0.000373,-0.001468,3.791667,0.031712,0.140489,0.572619
3,-2.924571,83.470001,0.049598,0.048806,6.75,0.0,0.891293,64064.0,0.042127,0.141276,0.008037,0.037477,-0.007389,0.019703,6.745856,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.036437,-0.000359,-0.000466,-0.024728,-0.02158,-0.234643,-0.015648,-0.002183,0.054048,-0.027346,-0.006888,-0.017644,-0.008905,0.038126,0.017092,-0.07964,-0.000809,-0.001154,4.208333,0.030133,0.141554,0.538831
4,-3.341864,97.18,0.065432,0.063028,8.208334,0.0,0.875069,59681.0,0.054487,0.183689,0.010072,0.045968,-0.008954,0.022805,6.714241,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.04678,-0.000456,-0.000603,-0.028064,-0.02556,-0.289419,-0.020303,-0.002804,0.06687,-0.035315,-0.009098,-0.022851,-0.010415,0.047638,0.021597,-0.098452,-0.001124,-0.002419,3.5,0.028286,0.139138,0.623915
5,-3.390526,114.029999,0.079576,0.08083,5.416667,0.0,0.850054,59832.0,0.066105,0.231305,0.012089,0.059611,-0.010939,0.030612,6.692936,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058479,-0.000569,-0.000801,-0.022238,-0.034206,-0.348389,-0.024611,-0.003578,0.086908,-0.04292,-0.010998,-0.028021,-0.014363,0.062296,0.027103,-0.118796,-0.001847,-0.002925,4.333333,0.029727,0.143734,0.505993
6,-3.312296,136.699997,0.08969,0.094092,5.875,0.0,0.829924,58312.0,0.076381,0.25508,0.012894,0.063525,-0.01156,0.031003,6.66981,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067092,-0.000641,-0.00106,-0.02425,-0.036483,-0.382976,-0.02753,-0.004064,0.096302,-0.048359,-0.012839,-0.031296,-0.015114,0.068238,0.032491,-0.13106,-0.003024,-0.006407,3.875,0.027722,0.136199,0.514941
7,-4.0046,168.289993,0.103437,0.109773,6.208333,0.0,0.808127,60342.0,0.089395,0.290441,0.015915,0.07786,-0.014171,0.037748,6.660238,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.078267,-0.000749,-0.00123,-0.024664,-0.044895,-0.430634,-0.032148,-0.004725,0.116728,-0.05459,-0.014361,-0.037115,-0.018708,0.077523,0.040749,-0.147669,-0.003856,-0.008298,3.833333,0.029405,0.153785,0.529796
8,-3.255528,163.179993,0.108792,0.11781,5.041667,0.0,0.785513,48462.0,0.092957,0.312875,0.016601,0.077251,-0.013943,0.038076,6.641662,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.081801,-0.000772,-0.001224,-0.025929,-0.043216,-0.431346,-0.03247,-0.004787,0.117689,-0.057665,-0.015491,-0.03797,-0.018654,0.086305,0.040352,-0.148447,-0.004637,-0.007369,2.833333,0.028255,0.125172,0.515754
9,-2.934154,181.899994,0.111577,0.128718,5.916667,0.0,0.762787,42882.0,0.097899,0.33168,0.018205,0.087481,-0.01554,0.046798,6.631645,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.089826,-0.000848,-0.001478,-0.026583,-0.049582,-0.457962,-0.035057,-0.005356,0.132275,-0.060755,-0.016448,-0.040943,-0.021322,0.097638,0.047115,-0.158072,-0.005674,-0.011888,3.166667,0.032475,0.128904,0.567131
10,-2.882087,184.229996,0.122631,0.134922,4.958333,0.0,0.742159,36919.0,0.107236,0.360528,0.018597,0.089291,-0.015913,0.045519,6.610804,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.094623,-0.000883,-0.00159,-0.026167,-0.051318,-0.468337,-0.036247,-0.005545,0.138239,-0.062826,-0.017208,-0.042181,-0.022298,0.097695,0.050754,-0.161761,-0.006038,-0.013641,2.75,0.030406,0.137677,0.544159
11,-2.036292,235.570007,0.153037,0.173162,4.25,0.0,0.72797,38796.0,0.133983,0.446795,0.023864,0.116927,-0.019861,0.060096,6.589563,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.119378,-0.00111,-0.001996,-0.020115,-0.067581,-0.569124,-0.044918,-0.006976,0.180595,-0.077295,-0.021104,-0.052784,-0.028661,0.128501,0.064171,-0.197149,-0.007367,-0.0133,3.75,0.029138,0.136667,0.451529
12,-1.784939,259.679993,0.173474,0.185893,3.583333,0.0,0.716771,58558.0,0.142482,0.470278,0.025851,0.119521,-0.020743,0.060204,6.569936,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.126218,-0.001162,-0.002031,-0.020505,-0.068903,-0.584826,-0.046296,-0.007173,0.189131,-0.079178,-0.022502,-0.054116,-0.030225,0.12832,0.070195,-0.202869,-0.010103,-0.018987,3.25,0.027229,0.136473,0.43742
