iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
696,73.534462,981.369995,0.884833,0.963507,0.0,0.071429,0.429036,67406.0,0.221022,1.706281,0.246329,1.333579,-0.100049,0.616528,7.787845
697,74.168968,987.320007,0.927683,0.972141,0.0,0.0625,0.428408,62250.0,0.237139,1.678964,0.259864,1.324687,-0.107288,0.694704,7.775704
698,79.60128,991.47998,0.90959,0.978065,0.0,0.0,0.428246,54690.0,0.227542,1.698965,0.247681,1.27301,-0.097321,0.708045,7.75344
699,81.490479,992.349976,0.906378,0.952511,0.0,0.0625,0.427728,62245.0,0.223019,1.527958,0.230317,1.032134,-0.081316,0.627272,7.730002
700,79.399849,979.390015,0.833897,0.891871,0.0,0.157895,0.427645,52295.0,0.205022,1.558187,0.231151,1.208758,-0.092847,0.585483,7.741019
701,78.432808,975.409973,0.912685,0.963609,0.071429,0.0,0.427369,35285.0,0.225641,1.63037,0.250472,1.2287,-0.096013,0.616745,7.73653
702,76.277534,963.969971,0.891142,0.936856,0.0,0.190476,0.427186,49616.0,0.224936,1.638361,0.24665,1.26399,-0.101431,0.649242,7.769304
703,77.018074,972.820007,0.88761,0.937734,0.0,0.052632,0.426356,51628.0,0.220245,1.582331,0.240345,1.177831,-0.093661,0.599141,7.73181
704,80.382645,978.849976,0.882177,0.956649,0.0625,0.0,0.425736,54635.0,0.223616,1.671247,0.239833,1.256111,-0.095333,0.647979,7.733123
705,82.620102,985.440002,0.910956,0.97093,0.0,0.1,0.425491,50433.0,0.22163,1.701213,0.253698,1.28524,-0.098137,0.65933,7.747069
706,84.255211,982.280029,0.902301,0.95023,0.0,0.105263,0.425167,52535.0,0.218981,1.647722,0.241805,1.179133,-0.091539,0.632859,7.744674
707,81.218483,974.380005,0.904497,0.958126,0.0,0.166667,0.42478,55016.0,0.227036,1.657409,0.253378,1.314023,-0.102818,0.6837,7.728044
708,78.062363,966.349976,0.87717,0.934299,0.0,0.111111,0.424987,31235.0,0.216063,1.650906,0.239551,1.248475,-0.095208,0.643476,7.736317
709,78.100044,988.580017,0.90087,0.958693,0.0,0.043478,0.424698,47905.0,0.223183,1.695139,0.249751,1.304862,-0.100458,0.620133,7.719057
710,75.515968,999.340027,0.929996,0.977485,0.0,0.041667,0.425275,37674.0,0.229201,1.684216,0.25558,1.293463,-0.101112,0.634147,7.719497
711,78.974045,1000.0,0.929309,0.978142,0.0,0.0,0.425117,33992.0,0.23034,1.708904,0.260784,1.331962,-0.104137,0.657206,7.704558
712,79.523819,996.549988,0.9199,0.976176,0.0,0.041667,0.425475,33391.0,0.225209,1.690639,0.253475,1.282826,-0.098187,0.662044,7.723292
713,74.073845,996.890015,0.924852,0.976459,0.0,0.083333,0.42563,24047.0,0.226925,1.683482,0.253425,1.275977,-0.098581,0.633878,7.710824
714,82.645721,1000.0,0.924044,0.978195,0.0,0.0,0.42507,51228.0,0.227074,1.696863,0.25631,1.277048,-0.098219,0.669741,7.713062
715,78.431953,1000.0,0.922542,0.975333,0.0,0.041667,0.424844,48984.0,0.223785,1.704855,0.255059,1.282439,-0.098231,0.641533,7.706943
716,79.942207,1000.0,0.924642,0.977468,0.0,0.0,0.424675,48483.0,0.226267,1.713769,0.255868,1.311131,-0.100629,0.645735,7.696588
717,79.190666,1000.0,0.915056,0.976258,0.0,0.0,0.424387,50653.0,0.227017,1.712433,0.250959,1.301967,-0.09989,0.661077,7.688953
718,81.168808,994.049988,0.910773,0.965003,0.041667,0.083333,0.423839,51585.0,0.223751,1.680864,0.252548,1.269177,-0.097466,0.656036,7.706059
719,71.959732,1000.0,0.920628,0.977192,0.0,0.0,0.422835,53012.0,0.226747,1.715294,0.254843,1.295778,-0.098961,0.622916,7.688507
720,76.018669,1000.0,0.917005,0.977811,0.0,0.0,0.422603,31358.0,0.224939,1.742068,0.252316,1.301178,-0.100189,0.664405,7.664111
721,77.630966,991.929993,0.890657,0.944366,0.0,0.041667,0.421282,50930.0,0.217911,1.670212,0.252317,1.288779,-0.098834,0.657595,7.684399
722,80.655746,998.849976,0.927996,0.978914,0.043478,0.0,0.420094,51500.0,0.227566,1.705293,0.262737,1.3466,-0.104142,0.695493,7.662312
723,80.961617,1000.0,0.930339,0.978205,0.0,0.0,0.419299,52021.0,0.226576,1.714588,0.260565,1.312162,-0.101322,0.657946,7.665853
724,82.204987,1000.0,0.915012,0.977005,0.0,0.0,0.417848,52108.0,0.219778,1.699316,0.251635,1.292977,-0.09782,0.702208,7.657453
725,81.480881,993.809998,0.903191,0.965788,0.0,0.055556,0.416821,54475.0,0.218884,1.716999,0.247333,1.269712,-0.0933,0.648009,7.660648
726,79.725929,993.809998,0.924299,0.97778,0.0,0.0,0.416189,50573.0,0.221076,1.686358,0.246682,1.192947,-0.09122,0.627901,7.659306
727,80.928673,993.890015,0.898821,0.946255,0.0,0.05,0.41491,32897.0,0.224658,1.635516,0.25251,1.225133,-0.09346,0.669918,7.643335
728,80.702782,988.340027,0.921073,0.972243,0.0,0.045455,0.413938,49277.0,0.225524,1.704231,0.248503,1.233771,-0.094926,0.63975,7.680943
729,77.921227,973.98999,0.859649,0.91382,0.0,0.136364,0.412697,47345.0,0.222755,1.610546,0.242218,1.250924,-0.095188,0.588982,7.628768
730,80.078041,979.539978,0.932314,0.97961,0.0,0.0,0.411809,49984.0,0.221688,1.659308,0.252344,1.241314,-0.092599,0.606331,7.639389
731,79.550751,980.900024,0.91412,0.958835,0.0,0.105263,0.410188,51881.0,0.219585,1.677428,0.258045,1.307549,-0.098678,0.702457,7.632465
732,81.323936,988.679993,0.942359,0.978923,0.0,0.0,0.409494,56588.0,0.232454,1.616567,0.249992,1.13958,-0.08686,0.647061,7.609237
733,83.10862,988.679993,0.93262,0.979448,0.0,0.0,0.409022,49569.0,0.225754,1.685501,0.263092,1.343287,-0.1027,0.68515,7.620243
734,81.721497,995.130005,0.912475,0.965265,0.0,0.052632,0.40811,32408.0,0.22289,1.698747,0.255654,1.29776,-0.096975,0.611104,7.617467
735,78.434265,983.219971,0.858395,0.910819,0.0,0.105263,0.405825,45980.0,0.215045,1.619147,0.240595,1.232051,-0.093893,0.60345,7.602294
736,80.213104,982.719971,0.92005,0.966067,0.0,0.047619,0.405062,54215.0,0.221768,1.621574,0.245139,1.178255,-0.089156,0.678488,7.607748
737,81.360573,980.77002,0.878919,0.942988,0.0,0.111111,0.40415,58525.0,0.211998,1.698893,0.241909,1.268826,-0.092871,0.603109,7.612824
738,80.605583,985.659973,0.927069,0.973749,0.0,0.0,0.403024,67281.0,0.226151,1.734578,0.255221,1.303171,-0.098134,0.627854,7.630755
739,83.068634,991.030029,0.92501,0.977762,0.0,0.0,0.403011,57739.0,0.225161,1.724552,0.255987,1.328264,-0.101828,0.705453,7.612189
740,83.33036,1000.0,0.915849,0.978214,0.0,0.0,0.402898,58192.0,0.219381,1.737269,0.253567,1.316016,-0.096166,0.662344,7.576593
741,80.602493,1000.0,0.927797,0.97798,0.0,0.0,0.403122,35448.0,0.222403,1.741566,0.267441,1.417943,-0.106498,0.607542,7.611366
742,78.778221,1000.0,0.937744,0.97925,0.0,0.0,0.403087,58466.0,0.224283,1.72796,0.270277,1.443684,-0.108108,0.69659,7.622623
743,77.494888,995.320007,0.917495,0.965142,0.0,0.0625,0.40237,60572.0,0.214023,1.61446,0.236338,1.131714,-0.084863,0.59575,7.56694
744,81.809448,995.320007,0.927827,0.978467,0.0,0.0,0.401864,55834.0,0.222247,1.748272,0.267777,1.427333,-0.107364,0.764524,7.570547
745,85.021545,995.320007,0.928087,0.976226,0.0,0.0,0.40144,54057.0,0.226349,1.714785,0.248713,1.283239,-0.097592,0.655014,7.595539
746,87.920746,998.840027,0.924278,0.970064,0.0,0.058824,0.401423,59952.0,0.218347,1.673667,0.240785,1.186351,-0.087715,0.637627,7.570962
747,87.175133,998.840027,0.936494,0.980565,0.0,0.0,0.401097,53863.0,0.218528,1.667381,0.252905,1.251415,-0.094023,0.659549,7.591078
748,86.579773,996.710022,0.923513,0.973871,0.055556,0.0,0.401799,57537.0,0.216391,1.744325,0.251363,1.274584,-0.094418,0.683957,7.543273
749,86.049866,997.869995,0.926323,0.977078,0.0,0.0,0.402273,31585.0,0.217013,1.730624,0.251337,1.32767,-0.099197,0.669917,7.540023
750,84.85376,994.140015,0.912361,0.958541,0.052632,0.0,0.402004,51562.0,0.217869,1.641988,0.243762,1.23535,-0.091567,0.652831,7.571973
751,85.977455,1000.0,0.940025,0.979967,0.0,0.0,0.402925,46670.0,0.219814,1.710896,0.255847,1.32946,-0.100518,0.650514,7.569102
752,85.744827,1000.0,0.935805,0.978937,0.0,0.0,0.402684,40154.0,0.219267,1.68061,0.250216,1.251086,-0.094305,0.662744,7.566159
753,81.320206,1000.0,0.935898,0.979506,0.0,0.0,0.402685,30559.0,0.22135,1.693982,0.2549,1.288225,-0.096805,0.629408,7.537347
754,86.84684,999.359985,0.934744,0.979254,0.041667,0.0,0.402924,21940.0,0.218352,1.724461,0.261184,1.360454,-0.101289,0.695071,7.545741
755,84.98159,1000.0,0.935949,0.978745,0.041667,0.0,0.40245,43288.0,0.219866,1.719108,0.25812,1.331647,-0.099156,0.647968,7.549076
756,85.240723,1000.0,0.936557,0.979471,0.0,0.0,0.402083,47012.0,0.218994,1.710372,0.258657,1.318513,-0.097987,0.700069,7.541503
757,81.360664,1000.0,0.93672,0.978556,0.0,0.083333,0.401977,45474.0,0.219439,1.704432,0.260063,1.336544,-0.100336,0.674249,7.549047
758,81.083992,1000.0,0.936986,0.979461,0.0,0.0,0.401935,45580.0,0.217544,1.698447,0.254449,1.294831,-0.096439,0.668077,7.546522
759,85.697609,1000.0,0.93927,0.980059,0.0,0.0,0.401795,44651.0,0.220305,1.698389,0.255322,1.273168,-0.095126,0.658672,7.562284
760,83.772385,997.890015,0.926861,0.976772,0.041667,0.041667,0.401324,26320.0,0.213905,1.728355,0.249616,1.271783,-0.093661,0.671286,7.517659
761,80.572662,997.369995,0.931684,0.975251,0.0,0.090909,0.400995,51414.0,0.217441,1.719249,0.253555,1.285674,-0.09468,0.631456,7.54752
762,82.399765,997.950012,0.938796,0.979851,0.0,0.0,0.400019,50168.0,0.220973,1.718252,0.259395,1.352535,-0.1013,0.651223,7.534251
763,84.608597,997.059998,0.929293,0.973644,0.0,0.043478,0.398329,49726.0,0.217573,1.712239,0.259728,1.347468,-0.099186,0.659096,7.518859
764,87.235451,997.059998,0.935593,0.979627,0.0,0.0,0.397326,54065.0,0.218975,1.725535,0.258532,1.342297,-0.100448,0.697991,7.534959
765,86.921082,997.460022,0.928703,0.977123,0.0,0.041667,0.395487,51808.0,0.215577,1.712793,0.247856,1.265724,-0.092602,0.641125,7.536919
766,88.512848,991.039978,0.90582,0.951624,0.0,0.043478,0.394164,51466.0,0.212646,1.662785,0.243776,1.244725,-0.092253,0.688103,7.511649
767,88.239609,993.580017,0.944244,0.980593,0.0,0.0,0.392771,33543.0,0.222623,1.712355,0.257997,1.292978,-0.097756,0.700208,7.466211
768,85.977753,984.27002,0.85553,0.900732,0.0,0.1,0.391543,55354.0,0.200141,1.626409,0.230763,1.208626,-0.089496,0.582776,7.47672
769,86.926895,992.929993,0.912302,0.977851,0.0,0.045455,0.390744,54192.0,0.210485,1.789269,0.258059,1.394479,-0.097679,0.728502,7.509919
770,83.983208,990.830017,0.922279,0.967118,0.0,0.045455,0.389896,53140.0,0.212629,1.729674,0.252051,1.305031,-0.094354,0.653016,7.487893
771,82.193588,977.289978,0.887562,0.933436,0.0,0.095238,0.388971,53640.0,0.206666,1.673477,0.242919,1.268098,-0.091675,0.597804,7.484104
772,86.9375,985.130005,0.921654,0.977011,0.0,0.047619,0.387713,54639.0,0.209033,1.738994,0.247402,1.307305,-0.09365,0.69543,7.470009
773,91.771851,999.150024,0.942417,0.981386,0.0,0.0,0.386408,56266.0,0.214855,1.719001,0.259752,1.312711,-0.095153,0.734121,7.465522
774,87.163826,993.669983,0.907682,0.959617,0.0625,0.0,0.386143,34588.0,0.208914,1.673311,0.252409,1.296539,-0.093492,0.625703,7.468056
775,85.949677,993.669983,0.935299,0.981895,0.0,0.0,0.385607,51699.0,0.218647,1.700681,0.258117,1.317603,-0.097247,0.683707,7.43563
776,86.019852,987.159973,0.917276,0.962481,0.0,0.055556,0.385482,53664.0,0.208902,1.679468,0.252782,1.2974,-0.092253,0.656454,7.46623
777,82.764626,976.330017,0.899602,0.945047,0.047619,0.095238,0.384531,50792.0,0.209171,1.653098,0.244164,1.28,-0.09364,0.686392,7.477014
778,85.363541,982.840027,0.932889,0.98013,0.0,0.0,0.383897,49954.0,0.218054,1.73651,0.255803,1.335582,-0.097677,0.711165,7.471078
779,84.443352,988.02002,0.942777,0.979609,0.0,0.0,0.384,56386.0,0.221302,1.751615,0.26808,1.391004,-0.10439,0.666053,7.489301
780,88.544914,997.349976,0.932389,0.9707,0.0,0.071429,0.384027,57975.0,0.214274,1.624723,0.242538,1.149137,-0.083702,0.672118,7.461711
781,89.855583,997.349976,0.936255,0.980826,0.0,0.0,0.383484,28887.0,0.209026,1.759142,0.260572,1.363452,-0.096602,0.723241,7.479831
782,88.776802,996.27002,0.931983,0.978339,0.0,0.052632,0.383443,52671.0,0.210128,1.720845,0.249263,1.259077,-0.091643,0.601032,7.466632
783,84.483116,998.919983,0.946464,0.981536,0.0,0.0,0.383116,55750.0,0.220471,1.715223,0.263174,1.315459,-0.09715,0.625841,7.430044
784,80.459023,994.900024,0.922792,0.968429,0.0,0.058824,0.38221,54228.0,0.215489,1.776012,0.272234,1.463351,-0.105218,0.692459,7.466152
785,80.619987,991.780029,0.918594,0.957404,0.0,0.055556,0.381799,46295.0,0.213689,1.693984,0.264699,1.345538,-0.09868,0.596384,7.463423
786,84.146263,991.780029,0.934694,0.98107,0.0,0.0,0.381438,54862.0,0.214628,1.748726,0.262415,1.337036,-0.096144,0.661439,7.469162
787,89.674927,1000.0,0.936949,0.98027,0.0,0.0,0.38081,55423.0,0.219442,1.763934,0.267086,1.408956,-0.103814,0.710064,7.425867
788,88.962807,1000.0,0.936208,0.980874,0.0,0.0,0.380628,33546.0,0.214362,1.723429,0.270431,1.398327,-0.100664,0.693854,7.439405
789,86.999496,1000.0,0.935987,0.981028,0.0,0.0,0.380069,56451.0,0.214945,1.754728,0.264171,1.355354,-0.098523,0.647238,7.421728
790,88.464798,1000.0,0.940657,0.981387,0.0,0.0,0.379772,56852.0,0.217576,1.728943,0.257294,1.285095,-0.094293,0.703081,7.427032
791,92.464897,1000.0,0.935093,0.981385,0.0,0.0,0.379595,55144.0,0.215703,1.723738,0.264513,1.350025,-0.098073,0.735241,7.404605
792,90.047569,1000.0,0.923432,0.980776,0.0,0.0,0.37948,58083.0,0.208021,1.719092,0.256576,1.312034,-0.091858,0.616642,7.440875
793,86.957779,997.409973,0.932492,0.978885,0.041667,0.0,0.37934,49123.0,0.212914,1.722409,0.260779,1.330663,-0.096062,0.675859,7.40897
794,84.249191,1000.0,0.933358,0.979192,0.041667,0.041667,0.379109,49733.0,0.214652,1.724474,0.263509,1.356611,-0.09765,0.673591,7.404128
795,87.510941,1000.0,0.934198,0.980065,0.0,0.041667,0.379024,30113.0,0.215088,1.732367,0.260635,1.332046,-0.096092,0.687204,7.395091
796,86.919365,1000.0,0.93823,0.98135,0.0,0.0,0.378493,48881.0,0.214655,1.742162,0.266545,1.363351,-0.098063,0.672215,7.408932
797,86.799461,994.330017,0.927499,0.978178,0.0,0.083333,0.378094,49201.0,0.213071,1.741903,0.261116,1.352916,-0.096926,0.690091,7.393451
798,86.791733,1000.0,0.934619,0.981247,0.0,0.0,0.377655,46921.0,0.210103,1.718623,0.256748,1.303886,-0.092841,0.687132,7.414207
799,90.991287,1000.0,0.925942,0.979622,0.0,0.0,0.37702,48020.0,0.211269,1.73686,0.261729,1.371247,-0.097129,0.675179,7.429906
800,89.642982,1000.0,0.933159,0.981202,0.0,0.0,0.376475,44332.0,0.213408,1.703176,0.259079,1.309381,-0.093443,0.709154,7.41652
801,87.655983,1000.0,0.939127,0.982142,0.0,0.0,0.376045,45435.0,0.214173,1.726991,0.263063,1.339734,-0.096403,0.659218,7.40547
802,93.694763,1000.0,0.942255,0.982078,0.0,0.0,0.375247,28653.0,0.215532,1.714876,0.263979,1.321166,-0.095876,0.704055,7.412271
803,93.460815,1000.0,0.937076,0.982348,0.0,0.0,0.375363,47528.0,0.20915,1.702433,0.258549,1.301059,-0.091541,0.715708,7.39622
804,91.532501,1000.0,0.937992,0.982159,0.0,0.0,0.37467,44932.0,0.210963,1.747656,0.270101,1.407039,-0.099932,0.683266,7.391302
805,90.901474,1000.0,0.939819,0.981921,0.0,0.0,0.374178,32127.0,0.213251,1.727279,0.268456,1.346127,-0.094678,0.695441,7.407436
806,90.595833,993.169983,0.934598,0.975141,0.043478,0.0,0.373736,30152.0,0.211867,1.718606,0.267592,1.362225,-0.097744,0.70664,7.393068
807,91.736404,1000.0,0.942879,0.982441,0.0,0.0,0.372277,24033.0,0.211584,1.686684,0.261691,1.267163,-0.089644,0.659077,7.402135
808,93.459084,1000.0,0.933493,0.98146,0.0,0.0,0.372202,47946.0,0.203764,1.680374,0.250893,1.243705,-0.087334,0.714936,7.440713
809,92.126747,1000.0,0.922749,0.981497,0.0,0.0,0.371786,52130.0,0.20565,1.67865,0.254719,1.257308,-0.08657,0.67533,7.416452
810,89.16198,1000.0,0.93045,0.9812,0.0,0.0,0.371657,44472.0,0.209142,1.724163,0.264301,1.375407,-0.097006,0.692056,7.433626
811,91.821335,1000.0,0.945008,0.982803,0.0,0.0,0.371484,49880.0,0.210329,1.728859,0.269927,1.376528,-0.098449,0.69538,7.399238
812,96.093613,1000.0,0.931913,0.982717,0.0,0.0,0.370997,51969.0,0.207125,1.67114,0.259593,1.291091,-0.089794,0.736236,7.419958
813,96.535652,1000.0,0.929839,0.980585,0.0,0.0,0.370706,30409.0,0.206939,1.765023,0.262463,1.399776,-0.098704,0.739428,7.396567
814,91.763275,1000.0,0.92925,0.982366,0.0,0.0,0.370483,51073.0,0.206646,1.681576,0.25218,1.259291,-0.087096,0.669638,7.410261
815,89.542427,993.369995,0.901836,0.945583,0.0,0.055556,0.37033,57822.0,0.199649,1.693011,0.258436,1.348808,-0.09311,0.689522,7.406641
816,88.538666,993.369995,0.939254,0.982345,0.0,0.0,0.369983,60369.0,0.208401,1.685781,0.255163,1.243086,-0.087772,0.661509,7.417676
817,89.012032,991.929993,0.943166,0.98204,0.047619,0.0,0.368899,52399.0,0.20483,1.676525,0.258815,1.295722,-0.091121,0.648841,7.415191
818,89.05835,992.580017,0.905014,0.939024,0.058824,0.0,0.368441,58439.0,0.207261,1.617611,0.25843,1.290129,-0.092574,0.66066,7.386176
819,92.953606,988.409973,0.922472,0.97314,0.043478,0.0,0.367811,52153.0,0.208058,1.759755,0.273177,1.455413,-0.102408,0.723577,7.4047
820,88.999779,985.869995,0.92987,0.977149,0.055556,0.0,0.367458,59409.0,0.202227,1.678716,0.256609,1.299819,-0.089742,0.656976,7.373242
821,90.072792,991.849976,0.94853,0.983234,0.0,0.0,0.36718,34634.0,0.209989,1.668451,0.262645,1.283332,-0.091662,0.683499,7.422151
822,87.792168,996.02002,0.935135,0.982437,0.0,0.0,0.36672,62365.0,0.205028,1.737979,0.272839,1.42371,-0.097873,0.716211,7.430286
823,92.609749,1000.0,0.935044,0.983282,0.0,0.0,0.36698,53617.0,0.205616,1.663365,0.253703,1.231884,-0.085962,0.673859,7.402778
824,91.749908,1000.0,0.949165,0.983919,0.0,0.0,0.365724,61495.0,0.208074,1.755661,0.266937,1.308721,-0.093509,0.738537,7.409107
825,91.655106,1000.0,0.923666,0.983142,0.0,0.0,0.365841,50813.0,0.200542,1.70102,0.251671,1.294178,-0.088858,0.709695,7.408984
826,90.889473,1000.0,0.928186,0.982108,0.0,0.0,0.366438,58890.0,0.196627,1.644682,0.229123,1.096708,-0.075895,0.734335,7.405694
827,91.364708,1000.0,0.936206,0.982303,0.0,0.0,0.366741,50655.0,0.204791,1.730525,0.260177,1.321282,-0.092006,0.699256,7.425559
828,95.160217,1000.0,0.946075,0.983772,0.0,0.0,0.367276,31291.0,0.209885,1.709589,0.274737,1.392609,-0.100864,0.710776,7.442409
829,93.679085,1000.0,0.945412,0.983899,0.0,0.0,0.367464,55624.0,0.207013,1.702011,0.267177,1.321732,-0.092946,0.670148,7.405532
830,90.511749,1000.0,0.948495,0.983094,0.0,0.0,0.367299,50644.0,0.212925,1.721805,0.277542,1.421817,-0.102529,0.71901,7.410698
831,84.915634,1000.0,0.937133,0.981162,0.0,0.0,0.366994,52190.0,0.201936,1.656734,0.253489,1.284247,-0.089301,0.617247,7.423962
832,85.085411,996.52002,0.942016,0.973891,0.0,0.055556,0.367427,52727.0,0.206888,1.688155,0.270211,1.364959,-0.097923,0.722746,7.392986
833,86.584442,996.52002,0.931262,0.983007,0.0,0.0,0.367263,53082.0,0.210828,1.673939,0.267454,1.361839,-0.095512,0.629039,7.409279
834,92.910194,1000.0,0.949314,0.98316,0.0,0.0,0.367105,45495.0,0.208019,1.678516,0.26509,1.315718,-0.093347,0.665778,7.421077
835,91.674187,1000.0,0.943622,0.98348,0.0,0.0,0.366758,26554.0,0.206255,1.676351,0.260967,1.304357,-0.091319,0.670596,7.451965
836,88.76355,994.950012,0.938247,0.979077,0.0,0.041667,0.366979,46577.0,0.204556,1.70221,0.265251,1.353427,-0.094849,0.699187,7.386875
837,89.476479,1000.0,0.943499,0.981579,0.0,0.0,0.366937,46547.0,0.207892,1.697014,0.268957,1.370841,-0.096289,0.714742,7.386606
838,90.576508,1000.0,0.942228,0.982742,0.041667,0.0,0.367005,48883.0,0.203828,1.695006,0.266141,1.344388,-0.093711,0.709139,7.38549
839,94.199722,990.880005,0.935945,0.978262,0.041667,0.0,0.366317,50683.0,0.201647,1.664739,0.257186,1.275358,-0.088259,0.707725,7.398136
840,91.935753,1000.0,0.944888,0.982747,0.0,0.0,0.365379,48373.0,0.208323,1.686589,0.262302,1.32139,-0.093312,0.68841,7.402396
841,95.672455,1000.0,0.941082,0.976315,0.041667,0.0,0.3654,27989.0,0.206148,1.667789,0.26904,1.36051,-0.095373,0.715899,7.384316
842,93.582596,1000.0,0.94001,0.98239,0.0,0.0,0.364211,49102.0,0.204794,1.662092,0.256752,1.285787,-0.089698,0.689724,7.419096
843,92.921555,1000.0,0.952601,0.983407,0.0,0.0,0.364674,48372.0,0.207115,1.665483,0.266952,1.330797,-0.09438,0.675131,7.393669
844,93.046471,1000.0,0.939435,0.982364,0.0,0.0,0.363602,52058.0,0.20367,1.687531,0.262069,1.322611,-0.09084,0.677679,7.389802
845,93.678543,1000.0,0.945109,0.983648,0.0,0.0,0.362941,48586.0,0.204497,1.663309,0.259425,1.275512,-0.087598,0.669794,7.361694
846,90.892479,1000.0,0.942984,0.982583,0.0,0.0,0.362106,52632.0,0.204801,1.709662,0.268211,1.34347,-0.092652,0.680745,7.361415
847,94.091736,1000.0,0.950626,0.983824,0.0,0.0,0.36092,52318.0,0.205744,1.688088,0.263266,1.319818,-0.092683,0.709103,7.366085
848,96.4617,1000.0,0.947371,0.983267,0.0,0.0,0.360386,29478.0,0.204741,1.677691,0.267754,1.354741,-0.094748,0.731891,7.385674
849,93.659813,1000.0,0.932218,0.982156,0.0,0.0,0.358804,48081.0,0.204514,1.709829,0.270177,1.423157,-0.096891,0.728609,7.36231
850,95.006248,1000.0,0.949151,0.983409,0.0,0.0,0.357991,52072.0,0.200971,1.656946,0.255856,1.275308,-0.088599,0.738467,7.363306
851,94.246925,1000.0,0.944935,0.982921,0.0,0.0,0.356988,48747.0,0.205541,1.733423,0.272236,1.38461,-0.095666,0.679187,7.383567
852,92.422874,1000.0,0.945181,0.982687,0.0,0.0,0.355752,50892.0,0.209236,1.713373,0.265277,1.354257,-0.094468,0.728273,7.346516
853,94.329208,1000.0,0.932963,0.980463,0.0,0.0,0.354603,49389.0,0.202508,1.737141,0.268272,1.407039,-0.095165,0.739718,7.340458
854,94.523422,1000.0,0.947375,0.983898,0.0,0.0,0.354048,49513.0,0.205803,1.692157,0.270181,1.373557,-0.095875,0.73998,7.320533
855,93.616676,1000.0,0.947658,0.982736,0.0,0.0,0.352447,29651.0,0.202437,1.739088,0.274569,1.40663,-0.09602,0.702259,7.358951
856,97.347084,1000.0,0.953537,0.984196,0.0,0.0,0.351083,51478.0,0.20616,1.633421,0.263408,1.260477,-0.087278,0.753259,7.326908
857,94.187798,995.309998,0.935883,0.968901,0.058824,0.0,0.351025,43093.0,0.20327,1.653787,0.260008,1.303346,-0.091146,0.729465,7.327194
858,98.350693,995.309998,0.945023,0.983142,0.0,0.0,0.349776,34915.0,0.199128,1.700571,0.268042,1.40971,-0.095014,0.759887,7.333965
859,97.519653,1000.0,0.946422,0.983664,0.0,0.0,0.348818,34310.0,0.201537,1.659011,0.260544,1.286948,-0.087207,0.706665,7.328063
860,92.206795,992.219971,0.937699,0.969626,0.1,0.0,0.347549,21837.0,0.198589,1.627538,0.262731,1.290428,-0.08829,0.697087,7.330488
861,93.742928,987.799988,0.947722,0.976434,0.047619,0.0,0.346226,52820.0,0.202708,1.591496,0.246919,1.178337,-0.081694,0.712488,7.322195
862,92.563087,987.799988,0.92829,0.978746,0.0,0.0,0.345889,58917.0,0.204473,1.708136,0.267661,1.39803,-0.094159,0.755391,7.310594
863,92.280403,993.349976,0.935125,0.972935,0.0,0.0,0.345784,69924.0,0.204986,1.61823,0.252117,1.220799,-0.08341,0.641191,7.316737
864,94.678642,1000.0,0.937583,0.981848,0.0,0.0,0.345069,59232.0,0.199605,1.64053,0.256499,1.256135,-0.085015,0.654362,7.326541
865,96.682617,1000.0,0.948827,0.982758,0.0,0.0,0.344659,55707.0,0.199743,1.664092,0.254792,1.283847,-0.088354,0.721393,7.314212
866,98.16468,1000.0,0.942614,0.982716,0.0,0.0,0.344187,61941.0,0.20103,1.698902,0.265132,1.333227,-0.090151,0.669316,7.314651
867,100.033363,1000.0,0.940134,0.983331,0.0,0.0,0.344397,57597.0,0.202488,1.631689,0.275203,1.355961,-0.089711,0.683623,7.327374
868,98.675041,1000.0,0.931148,0.982435,0.0,0.0,0.343859,32600.0,0.203794,1.6642,0.271274,1.389152,-0.092554,0.728496,7.313173
869,97.40033,996.869995,0.928605,0.973841,0.05,0.0,0.344342,53069.0,0.19949,1.671331,0.255399,1.299704,-0.086884,0.678181,7.343324
870,97.639435,996.869995,0.951868,0.982647,0.0,0.0,0.343644,58132.0,0.202249,1.634095,0.268059,1.330386,-0.089284,0.680144,7.289014
871,97.974571,996.869995,0.96168,0.984298,0.0,0.0,0.344426,58206.0,0.209758,1.602496,0.26704,1.278008,-0.089939,0.700677,7.293806
872,96.147781,990.359985,0.919603,0.961711,0.095238,0.0,0.344857,53544.0,0.196814,1.652875,0.258113,1.306302,-0.087108,0.680993,7.298553
873,92.58049,990.359985,0.954582,0.983949,0.0,0.0,0.345618,57819.0,0.205092,1.636472,0.258817,1.250206,-0.08384,0.699172,7.299022
874,91.289444,986.280029,0.945112,0.97858,0.052632,0.0,0.345706,55776.0,0.197428,1.609527,0.258083,1.229291,-0.08324,0.669972,7.283118
875,92.049484,990.119995,0.923688,0.95278,0.052632,0.0,0.345356,28006.0,0.19721,1.538552,0.246881,1.146025,-0.076331,0.63979,7.286132
876,98.090218,1000.0,0.948756,0.983602,0.0,0.0,0.345629,46642.0,0.203546,1.634691,0.261951,1.279248,-0.086466,0.703876,7.27466
877,95.184166,1000.0,0.948778,0.983534,0.0,0.0,0.346856,46721.0,0.203931,1.630296,0.261415,1.281386,-0.086948,0.715519,7.300458
