iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7634,138.366226,880.299988,0.712428,0.72755,0.666667,0.041667,0.095306,52227.0,0.241836,0.349686,0.143855,0.305206,-0.056314,0.515478,9.835064,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.44575,-0.142935,-0.016994,0.0,-0.006769,-0.114611,-0.035697,-0.016943,-0.031226,0.708231,-0.125615,-0.205889,-0.015686,-0.027118,1.460679,3.364174,-0.11128,-0.004213,-0.377261,0.333333,0.25,3.875,0.251949,0.151452,0.175528
7635,141.460785,899.859985,0.688847,0.730822,0.416667,0.0,0.095618,52534.0,0.264717,0.347125,0.140656,0.304261,-0.057448,0.48021,9.970336,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.442597,-0.142693,-0.021456,0.0,-0.005687,-0.116347,-0.035531,-0.01729,-0.031698,0.689962,-0.11107,-0.182227,-0.01528,-0.025967,1.396933,3.350791,-0.11533,-0.013821,-0.334404,0.25,0.333333,4.458333,0.265847,0.178416,0.186374
7636,141.501556,886.799988,0.72441,0.733558,0.583333,0.0,0.095861,49748.0,0.240176,0.358229,0.145053,0.29236,-0.053138,0.500651,9.966288,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.455318,-0.14562,-0.018803,0.0,-0.005381,-0.109789,-0.035281,-0.015575,-0.029894,0.725237,-0.12615,-0.193246,-0.015893,-0.027074,1.50379,3.457544,-0.105594,-0.014838,-0.3506,0.125,0.166667,4.291667,0.205199,0.141289,0.231331
7637,151.121185,946.109985,0.755167,0.766577,0.416667,0.0,0.096259,52114.0,0.242221,0.357697,0.141517,0.286092,-0.052117,0.491129,10.011787,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.470712,-0.145674,-0.015625,0.0,-0.003849,-0.108357,-0.03654,-0.015949,-0.031081,0.752025,-0.119017,-0.195134,-0.014819,-0.026044,1.578279,3.585371,-0.107918,-0.004569,-0.338501,0.166667,0.166667,4.583333,0.212776,0.149355,0.189405
7638,140.844849,876.26001,0.674839,0.686063,0.625,0.083333,0.096327,52492.0,0.211779,0.328867,0.127335,0.258797,-0.047027,0.443969,9.96305,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.424195,-0.13495,-0.013063,0.0,-0.007891,-0.097325,-0.032984,-0.014443,-0.027844,0.686227,-0.13414,-0.186581,-0.014093,-0.023377,1.431723,3.228201,-0.097982,-0.007416,-0.314732,0.166667,0.125,3.916667,0.240892,0.167299,0.213339
7639,142.229294,890.469971,0.739915,0.741683,0.583333,0.041667,0.096609,52729.0,0.224167,0.3469,0.126151,0.254689,-0.047792,0.433522,9.92053,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.451647,-0.143313,-0.012814,0.0,-0.005726,-0.100591,-0.034422,-0.013763,-0.028779,0.722194,-0.125994,-0.188808,-0.014572,-0.02766,1.51922,3.459362,-0.097947,-0.003904,-0.350168,0.25,0.125,4.291667,0.170455,0.142137,0.193348
7640,149.803345,921.679993,0.748229,0.735418,0.416667,0.0,0.096723,52786.0,0.239629,0.346219,0.132746,0.268226,-0.05033,0.452436,9.96363,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.457356,-0.142638,-0.014254,0.0,-0.004689,-0.105727,-0.035589,-0.014275,-0.029013,0.740835,-0.111787,-0.185539,-0.013718,-0.026728,1.520413,3.483025,-0.104053,-0.004513,-0.294577,0.083333,0.041667,4.291667,0.200022,0.156942,0.199116
7641,144.676056,919.940002,0.730889,0.742507,0.625,0.0,0.097047,50203.0,0.245089,0.353045,0.13555,0.287183,-0.055069,0.483027,9.901571,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.453033,-0.150305,-0.01673,0.0,-0.005466,-0.110713,-0.036206,-0.015972,-0.031084,0.722063,-0.117873,-0.177417,-0.015222,-0.027072,1.471093,3.443618,-0.110961,-0.00637,-0.470673,0.25,0.333333,4.541667,0.214996,0.127997,0.228187
7642,149.86322,932.150024,0.750737,0.752418,0.291667,0.0,0.097358,51719.0,0.247387,0.35485,0.136284,0.291167,-0.053253,0.499833,9.900467,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.465343,-0.151144,-0.014557,0.0,-0.004639,-0.109202,-0.037228,-0.016358,-0.03202,0.75089,-0.123902,-0.191521,-0.014217,-0.025894,1.529948,3.537545,-0.112963,-0.004875,-0.364983,0.083333,0.333333,3.75,0.220863,0.151804,0.223953
7643,152.302597,940.630005,0.759799,0.772582,0.333333,0.0,0.097283,40020.0,0.245449,0.358823,0.137081,0.300831,-0.054777,0.510083,9.932082,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471101,-0.155619,-0.017094,0.0,-0.003203,-0.112735,-0.037724,-0.016867,-0.032718,0.749172,-0.121157,-0.197524,-0.016125,-0.025494,1.560018,3.569365,-0.11542,-0.003553,-0.407452,0.125,0.291667,4.208333,0.235834,0.139214,0.169379
7644,146.287155,916.700012,0.707723,0.731723,0.291667,0.041667,0.09761,36712.0,0.217977,0.340758,0.135646,0.274883,-0.051688,0.483618,9.900299,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.444171,-0.140907,-0.015946,0.0,-0.00521,-0.106781,-0.035598,-0.015625,-0.030158,0.715276,-0.120709,-0.193462,-0.014297,-0.026182,1.499624,3.380904,-0.105421,-0.004969,-0.388111,0.25,0.333333,3.666667,0.22267,0.147082,0.179002
7645,142.978333,892.590027,0.747263,0.738799,0.291667,0.083333,0.097852,39556.0,0.269648,0.349657,0.127386,0.268028,-0.048849,0.449748,9.968351,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.455379,-0.148972,-0.016669,0.0,-0.004511,-0.102447,-0.035081,-0.014035,-0.028855,0.730771,-0.115558,-0.189863,-0.015002,-0.027283,1.463021,3.478333,-0.099908,-0.003237,-0.287878,0.291667,0.166667,4.375,0.204714,0.157508,0.17028
7646,150.640076,943.01001,0.762734,0.740505,0.375,0.0,0.097921,37705.0,0.253232,0.355871,0.130024,0.274127,-0.050112,0.463709,9.819802,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.465289,-0.150677,-0.015547,0.0,-0.003307,-0.104567,-0.036164,-0.014701,-0.029857,0.747616,-0.114732,-0.189631,-0.014846,-0.027452,1.519872,3.559112,-0.105457,-0.003889,-0.386549,0.041667,0.125,4.291667,0.189996,0.145048,0.189564
7647,149.202286,948.789978,0.731413,0.744132,0.208333,0.041667,0.09792,36212.0,0.325599,0.362086,0.135878,0.287195,-0.052512,0.445997,9.900173,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.465207,-0.151989,-0.028755,0.0,-0.003347,-0.109671,-0.036942,-0.015639,-0.030767,0.718216,-0.118985,-0.192597,-0.016205,-0.026737,1.397732,3.539993,-0.109447,-0.010484,-0.343059,0.083333,0.25,4.25,0.217593,0.141463,0.187539
7648,142.743759,902.809998,0.747271,0.754028,0.458333,0.083333,0.098009,37729.0,0.26698,0.357555,0.140076,0.289021,-0.053339,0.494589,10.069128,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.460212,-0.14555,-0.015062,0.0,-0.003277,-0.109003,-0.036467,-0.015108,-0.030547,0.732737,-0.116556,-0.185429,-0.015014,-0.027079,1.477651,3.478586,-0.106885,-0.005743,-0.410988,0.125,0.291667,4.625,0.217609,0.127671,0.181535
7649,151.051971,947.109985,0.753132,0.755176,0.125,0.0,0.097958,37319.0,0.271578,0.376106,0.141827,0.292839,-0.054052,0.504774,10.036121,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.477502,-0.152804,-0.017761,0.0,-0.002103,-0.110046,-0.038098,-0.01593,-0.031094,0.768485,-0.111869,-0.183548,-0.014735,-0.028291,1.565369,3.605284,-0.110038,-0.003932,-0.429634,0.208333,0.291667,4.25,0.179581,0.129651,0.172325
7650,138.748688,882.5,0.710554,0.711446,0.666667,0.0,0.098028,36641.0,0.222189,0.346345,0.133888,0.274475,-0.052557,0.458766,9.939955,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.445349,-0.141801,-0.01606,0.0,-0.005343,-0.108584,-0.036577,-0.01605,-0.03013,0.708464,-0.130777,-0.198932,-0.015471,-0.026044,1.505466,3.360137,-0.108242,-0.004612,-0.325729,0.083333,0.333333,4.416667,0.221364,0.133858,0.202127
7651,147.737259,935.450012,0.746713,0.756905,0.333333,0.0,0.098143,37562.0,0.257787,0.358975,0.141413,0.284197,-0.051539,0.493356,10.120796,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463257,-0.146507,-0.015563,0.0,-0.003796,-0.106958,-0.037124,-0.015215,-0.029958,0.745208,-0.118467,-0.191921,-0.016487,-0.027389,1.515882,3.495949,-0.105476,-0.004353,-0.476046,0.166667,0.166667,4.541667,0.202616,0.113139,0.178235
7652,146.964417,904.22998,0.745544,0.751921,0.541667,0.0,0.098238,45100.0,0.236155,0.343178,0.146617,0.286105,-0.053478,0.505133,9.996932,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.458749,-0.142841,-0.013854,0.0,-0.005016,-0.110219,-0.037238,-0.015309,-0.030139,0.753189,-0.117177,-0.189622,-0.014338,-0.028495,1.53398,3.490011,-0.108123,-0.004925,-0.344536,0.208333,0.125,4.583333,0.188635,0.129684,0.173261
7653,147.899673,914.039978,0.727574,0.769673,0.375,0.0,0.098362,48678.0,0.261124,0.361359,0.144606,0.293642,-0.054929,0.492849,9.85998,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463868,-0.151386,-0.01562,0.0,-0.003252,-0.117292,-0.037986,-0.015909,-0.031454,0.756618,-0.115247,-0.181509,-0.015728,-0.029929,1.509665,3.490788,-0.111168,-0.006212,-0.218601,0.0,0.25,4.166667,0.234166,0.112941,0.197732
7654,149.991959,930.539978,0.76852,0.758006,0.458333,0.041667,0.098653,46149.0,0.27003,0.370001,0.148842,0.315429,-0.057751,0.522354,9.999765,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.469974,-0.151904,-0.018766,0.0,-0.002911,-0.117918,-0.039088,-0.017115,-0.032,0.743673,-0.131726,-0.208215,-0.018013,-0.028407,1.529289,3.529583,-0.117039,-0.004452,-0.333724,0.0,0.208333,5.0,0.229403,0.139311,0.190854
7655,151.722076,940.380005,0.75929,0.75157,0.5,0.0,0.098765,49163.0,0.231391,0.357259,0.152886,0.311073,-0.05786,0.540927,10.013281,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463562,-0.150546,-0.014157,0.0,-0.00526,-0.116669,-0.038826,-0.016865,-0.031234,0.748992,-0.12814,-0.194714,-0.015621,-0.026959,1.55462,3.501498,-0.116907,-0.005599,-0.398949,0.208333,0.25,3.958333,0.229894,0.137749,0.211952
7656,148.268906,915.580017,0.745146,0.732461,0.458333,0.0,0.099021,49630.0,0.237626,0.350644,0.131882,0.287527,-0.052521,0.484569,10.06298,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463572,-0.155351,-0.018806,0.0,-0.003568,-0.107045,-0.03832,-0.016,-0.030978,0.737547,-0.109798,-0.178159,-0.013707,-0.025642,1.549994,3.550701,-0.114749,-0.011471,-0.393435,0.125,0.291667,4.541667,0.261214,0.145995,0.172641
7657,148.93071,942.859985,0.748912,0.764665,0.478261,0.0,0.099212,48974.0,0.24489,0.367035,0.142297,0.304803,-0.056517,0.517727,9.846354,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.464973,-0.15161,-0.015338,0.0,-0.006449,-0.116802,-0.038848,-0.016544,-0.032416,0.745601,-0.140052,-0.219215,-0.016943,-0.029732,1.529137,3.496614,-0.115204,-0.007161,-0.470243,0.086957,0.130435,3.913043,0.256581,0.141493,0.224276
7658,146.344406,921.73999,0.741742,0.746553,0.208333,0.0,0.09931,46715.0,0.2625,0.363383,0.14337,0.272357,-0.050873,0.466758,9.896959,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.461944,-0.146335,-0.014823,0.0,-0.003778,-0.104833,-0.037062,-0.014521,-0.029063,0.739721,-0.123221,-0.1889,-0.015047,-0.026189,1.513434,3.494468,-0.104058,-0.004959,-0.321334,0.166667,0.166667,3.5,0.182205,0.146451,0.187813
7659,148.020325,921.26001,0.756765,0.771167,0.416667,0.0,0.099292,47736.0,0.242625,0.366175,0.148961,0.287123,-0.052469,0.504018,9.822977,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.466306,-0.14202,-0.01084,0.0,-0.003962,-0.11205,-0.037811,-0.014595,-0.030529,0.759663,-0.122796,-0.194068,-0.0153,-0.029903,1.55204,3.513375,-0.105738,-0.008899,-0.347573,0.083333,0.083333,4.166667,0.194644,0.10899,0.178252
7660,147.056183,918.890015,0.730072,0.731175,0.375,0.041667,0.099296,47713.0,0.249317,0.372687,0.139003,0.292427,-0.05297,0.499886,10.113012,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.460799,-0.149159,-0.019046,0.0,-0.003919,-0.110218,-0.038509,-0.016069,-0.029757,0.732793,-0.136853,-0.225494,-0.016412,-0.0286,1.54203,3.453037,-0.110711,-0.00687,-0.391809,0.125,0.291667,3.916667,0.197717,0.130042,0.197834
7661,152.592789,953.619995,0.767039,0.780088,0.208333,0.083333,0.099297,47406.0,0.270785,0.369128,0.1306,0.270989,-0.049758,0.47388,10.030817,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476439,-0.158397,-0.017872,0.0,-0.003419,-0.104659,-0.038547,-0.014959,-0.030339,0.763464,-0.122201,-0.193785,-0.015655,-0.026,1.567031,3.627364,-0.107984,-0.019536,-0.339071,0.125,0.208333,4.208333,0.194649,0.130559,0.198123
7662,151.358459,945.659973,0.788777,0.799994,0.181818,0.0,0.099385,47402.0,0.242571,0.386088,0.132554,0.284818,-0.054111,0.485854,10.214609,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.48394,-0.162345,-0.011845,0.0,-0.00184,-0.111905,-0.039747,-0.016096,-0.032655,0.784366,-0.123979,-0.198495,-0.017348,-0.02898,1.624192,3.638504,-0.114307,-0.003875,-0.384875,0.045455,0.181818,3.909091,0.204859,0.113929,0.169111
7663,155.051285,978.710022,0.737478,0.752165,0.291667,0.0,0.099449,47679.0,0.25688,0.360495,0.148898,0.294431,-0.054593,0.484759,10.337832,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.459648,-0.144791,-0.023018,0.0,-0.002821,-0.109909,-0.038754,-0.016035,-0.030575,0.729219,-0.117623,-0.192209,-0.015378,-0.027386,1.507833,3.460567,-0.11261,-0.019886,-0.397267,0.125,0.458333,18.458334,0.254681,0.128824,0.177268
7664,142.802261,895.02002,0.695613,0.725047,0.333333,0.0,0.099521,48849.0,0.267627,0.373745,0.137532,0.299448,-0.054139,0.49484,9.908127,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450724,-0.157509,-0.01784,0.0,-0.005214,-0.118093,-0.038485,-0.016805,-0.031334,0.711787,-0.134114,-0.201833,-0.017768,-0.027746,1.439411,3.349533,-0.114769,-0.008617,-0.238926,0.25,0.25,3.833333,0.248247,0.113285,0.183777
7665,148.18808,937.309998,0.759024,0.774978,0.291667,0.0,0.099724,48427.0,0.252178,0.363905,0.139649,0.290981,-0.052321,0.521311,10.100554,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.466868,-0.154537,-0.011849,0.0,-0.003083,-0.106157,-0.038522,-0.01499,-0.030585,0.750956,-0.118526,-0.186673,-0.014919,-0.026263,1.549868,3.525762,-0.110162,-0.028108,-0.490117,0.083333,0.083333,4.625,0.230642,0.130049,0.177994
7666,146.337341,918.780029,0.712677,0.726144,0.541667,0.0,0.099773,46537.0,0.240634,0.35113,0.131891,0.27456,-0.049434,0.480731,9.986763,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.442522,-0.1433,-0.013417,0.0,-0.004468,-0.108124,-0.036892,-0.014876,-0.029889,0.711304,-0.12555,-0.186072,-0.015847,-0.027529,1.476691,3.300555,-0.1036,-0.004154,-0.338625,0.125,0.333333,4.625,0.224984,0.140367,0.211547
7667,141.305237,882.919983,0.731411,0.736297,0.5,0.0,0.10001,49305.0,0.233796,0.364136,0.135675,0.275189,-0.050806,0.477417,10.112773,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.453207,-0.150899,-0.014397,0.0,-0.005974,-0.10691,-0.037649,-0.015031,-0.029409,0.726676,-0.129223,-0.193033,-0.016259,-0.027785,1.520624,3.398561,-0.106273,-0.003742,-0.296632,0.333333,0.25,3.916667,0.207932,0.144589,0.197725
7668,146.25827,906.23999,0.734362,0.770206,0.625,0.0,0.100078,47689.0,0.257303,0.36229,0.143771,0.297592,-0.054939,0.494322,9.866659,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462679,-0.143198,-0.015026,0.0,-0.004428,-0.118219,-0.039164,-0.016553,-0.031922,0.743041,-0.128101,-0.206273,-0.016939,-0.030476,1.506166,3.472037,-0.114504,-0.003392,-0.29908,0.0,0.041667,4.5,0.215553,0.11106,0.190095
7669,144.383423,910.349976,0.749804,0.753004,0.347826,0.0,0.100119,49548.0,0.238871,0.357714,0.131176,0.263006,-0.050709,0.465873,9.99787,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.45763,-0.151515,-0.012934,0.0,-0.004441,-0.102462,-0.038152,-0.015085,-0.030133,0.735439,-0.117512,-0.181103,-0.015373,-0.024566,1.533136,3.463427,-0.107304,-0.003662,-0.317245,0.304348,0.26087,4.304348,0.231593,0.153359,0.169292
7670,147.175919,923.119995,0.732262,0.756557,0.333333,0.0,0.100118,45791.0,0.268826,0.376516,0.142147,0.284773,-0.053897,0.49153,10.02879,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471169,-0.149149,-0.013263,0.0,-0.003446,-0.112768,-0.039826,-0.015646,-0.031764,0.759353,-0.127136,-0.199893,-0.016065,-0.028578,1.535437,3.512752,-0.112321,-0.00963,-0.327056,0.125,0.125,5.166667,0.187254,0.140894,0.198887
7671,147.552216,946.369995,0.760537,0.777484,0.458333,0.0,0.10016,49170.0,0.280568,0.391233,0.152838,0.317914,-0.060195,0.529415,10.21176,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476493,-0.152976,-0.016383,0.0,-0.004472,-0.121958,-0.042078,-0.017948,-0.03362,0.762014,-0.147749,-0.228983,-0.017992,-0.02874,1.534796,3.511962,-0.123986,-0.009816,-0.46095,0.083333,0.208333,4.083333,0.237479,0.130607,0.182321
7672,144.755508,915.840027,0.737938,0.762562,0.583333,0.041667,0.100145,48345.0,0.27046,0.376788,0.149792,0.294842,-0.055416,0.515697,10.033195,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.466036,-0.147744,-0.015778,0.0,-0.00503,-0.113862,-0.03953,-0.01605,-0.030994,0.76287,-0.131883,-0.198693,-0.016329,-0.030241,1.530894,3.466233,-0.112014,-0.004305,-0.393641,0.166667,0.208333,4.208333,0.200053,0.154618,0.182844
7673,147.670624,930.070007,0.73833,0.752437,0.583333,0.0,0.100343,48952.0,0.237933,0.365095,0.136245,0.27605,-0.053696,0.466705,10.259653,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463388,-0.154219,-0.015416,0.0,-0.005485,-0.114756,-0.039764,-0.016813,-0.031418,0.732338,-0.130565,-0.207869,-0.015483,-0.027286,1.535964,3.47302,-0.114947,-0.004146,-0.375994,0.208333,0.041667,4.333333,0.231632,0.146051,0.197733
7674,144.29184,893.890015,0.705307,0.713422,0.458333,0.041667,0.100626,46815.0,0.229417,0.345481,0.133016,0.263622,-0.049861,0.447446,10.241198,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.439529,-0.13968,-0.013908,0.0,-0.005212,-0.105008,-0.037188,-0.0152,-0.028775,0.697669,-0.122155,-0.190807,-0.014599,-0.026849,1.46866,3.305987,-0.105729,-0.004726,-0.241073,0.291667,0.208333,4.708333,0.210864,0.133167,0.188953
7675,143.411575,919.340027,0.730149,0.735681,0.375,0.0,0.100794,50248.0,0.246905,0.374422,0.136613,0.288976,-0.053907,0.47766,10.142993,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.454665,-0.148751,-0.013894,0.0,-0.003575,-0.111539,-0.039456,-0.016456,-0.030709,0.717744,-0.135121,-0.210086,-0.017145,-0.026543,1.498157,3.364217,-0.11346,-0.01737,-0.311967,0.291667,0.208333,5.333333,0.212328,0.139861,0.170165
7676,149.468231,933.070007,0.731651,0.736239,0.416667,0.041667,0.101238,47605.0,0.256982,0.366634,0.137054,0.270309,-0.05068,0.463526,10.035911,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.4552,-0.144661,-0.013916,0.0,-0.004468,-0.105828,-0.038874,-0.014901,-0.029682,0.735571,-0.126645,-0.195885,-0.015161,-0.026851,1.505284,3.397215,-0.107471,-0.003249,-0.279166,0.125,0.166667,4.666667,0.210308,0.124444,0.192781
7677,153.960968,943.320007,0.796543,0.771924,0.333333,0.0,0.101284,46501.0,0.234407,0.371355,0.137015,0.261599,-0.050573,0.447756,10.181216,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479517,-0.157727,-0.0141,0.0,-0.002778,-0.103109,-0.039176,-0.014321,-0.02912,0.772144,-0.120192,-0.17927,-0.015055,-0.027669,1.63601,3.654703,-0.107318,-0.003339,-0.28599,0.125,0.125,4.125,0.179509,0.140317,0.143881
7678,144.733978,910.460022,0.731794,0.738594,0.5,0.0,0.101232,45049.0,0.250834,0.369491,0.130101,0.28186,-0.051909,0.479791,10.19836,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.452393,-0.156549,-0.013943,0.0,-0.005937,-0.121507,-0.039124,-0.016082,-0.031663,0.729182,-0.133228,-0.211809,-0.01771,-0.030519,1.492113,3.337852,-0.110018,-0.003377,-0.297302,0.208333,0.208333,4.208333,0.222196,0.159654,0.223084
7679,138.909653,902.400024,0.733029,0.737609,0.541667,0.0,0.101231,47747.0,0.288725,0.358775,0.131262,0.275095,-0.050422,0.464694,10.097166,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.457968,-0.150713,-0.026381,0.0,-0.004806,-0.11011,-0.038467,-0.014504,-0.030337,0.724301,-0.117011,-0.182296,-0.016294,-0.029118,1.451247,3.455929,-0.108198,-0.096408,-0.452112,0.041667,0.125,4.25,0.203699,0.140062,0.181806
7680,141.790405,891.429993,0.749531,0.748386,0.375,0.041667,0.101242,46440.0,0.262494,0.35574,0.139771,0.30272,-0.054528,0.50941,10.385257,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.459671,-0.156741,-0.016415,0.0,-0.003726,-0.112724,-0.039788,-0.016476,-0.03046,0.719366,-0.121343,-0.187401,-0.015316,-0.025445,1.4993,3.468928,-0.118008,-0.004187,-0.297189,0.125,0.25,4.125,0.226694,0.129982,0.168074
7681,149.97197,937.859985,0.768238,0.755072,0.291667,0.083333,0.101146,46941.0,0.228521,0.371709,0.146056,0.30563,-0.056713,0.513543,10.076735,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.464098,-0.14943,-0.011618,0.0,-0.004128,-0.118153,-0.041037,-0.016912,-0.03219,0.744137,-0.130662,-0.201417,-0.015238,-0.027232,1.571401,3.465881,-0.120783,-0.004391,-0.334706,0.208333,0.25,4.416667,0.251509,0.128384,0.182947
7682,139.335678,907.950012,0.735438,0.731272,0.375,0.041667,0.101181,44994.0,0.241985,0.364025,0.140782,0.271683,-0.050921,0.46547,10.078568,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.454473,-0.142842,-0.014698,0.0,-0.003794,-0.105095,-0.03892,-0.014621,-0.02929,0.729517,-0.130509,-0.203778,-0.015768,-0.027159,1.503372,3.376307,-0.106082,-0.013258,-0.520487,0.291667,0.291667,5.0,0.192745,0.142866,0.167509
7683,145.342697,921.710022,0.758501,0.782838,0.416667,0.041667,0.101288,47798.0,0.259199,0.37212,0.144972,0.281918,-0.052298,0.489837,10.067806,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471997,-0.150745,-0.012564,0.0,-0.002434,-0.107226,-0.040351,-0.014855,-0.030082,0.765312,-0.1201,-0.180999,-0.015237,-0.028269,1.57356,3.545764,-0.111254,-0.003596,-0.367494,0.041667,0.291667,4.5,0.202725,0.117481,0.170089
7684,142.926178,921.23999,0.735868,0.756061,0.416667,0.083333,0.101604,47964.0,0.264276,0.365673,0.144329,0.2977,-0.05442,0.482235,10.172728,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462707,-0.144553,-0.020553,0.0,-0.004376,-0.113201,-0.040707,-0.016438,-0.032151,0.723674,-0.130524,-0.209427,-0.015454,-0.028671,1.506492,3.450223,-0.11731,-0.005212,-0.426294,0.166667,0.208333,4.375,0.21937,0.129665,0.185699
7685,145.265015,922.619995,0.723589,0.762758,0.208333,0.0,0.10157,46577.0,0.263388,0.357331,0.13381,0.273995,-0.049953,0.448437,10.18592,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462292,-0.153621,-0.015014,0.0,-0.002962,-0.106727,-0.039574,-0.015028,-0.030123,0.703244,-0.120892,-0.198318,-0.015165,-0.026709,1.507015,3.495722,-0.110913,-0.004647,-0.336248,0.208333,0.25,4.041667,0.24883,0.119559,0.168677
7686,141.890961,920.059998,0.760917,0.77211,0.5,0.083333,0.101594,45116.0,0.250516,0.378017,0.139528,0.289033,-0.054784,0.492721,10.095265,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467704,-0.15521,-0.01269,0.0,-0.004351,-0.116111,-0.041087,-0.016347,-0.031492,0.755995,-0.13495,-0.201913,-0.018661,-0.030513,1.544755,3.477229,-0.11655,-0.004269,-0.501838,0.208333,0.208333,4.166667,0.232982,0.124835,0.16898
7687,145.461533,913.599976,0.718487,0.738922,0.5,0.0,0.10179,49113.0,0.29727,0.355692,0.136171,0.281769,-0.052426,0.454779,10.033169,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.453394,-0.149132,-0.0237,0.0,-0.006173,-0.108689,-0.039714,-0.015724,-0.030383,0.717332,-0.125719,-0.183082,-0.015454,-0.02631,1.426479,3.416615,-0.114657,-0.007398,-0.345387,0.125,0.125,4.125,0.22873,0.14522,0.203396
7688,148.343842,941.590027,0.757573,0.785982,0.333333,0.0,0.102025,52390.0,0.235508,0.384623,0.154674,0.310578,-0.056728,0.53454,10.250307,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472891,-0.145951,-0.015851,0.0,-0.002803,-0.11852,-0.041857,-0.016828,-0.032926,0.75895,-0.135494,-0.222824,-0.017034,-0.028923,1.602322,3.504755,-0.118877,-0.005288,-0.518624,0.083333,0.208333,4.291667,0.226441,0.11554,0.157276
