iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
10,-2.109459,224.210007,0.138808,0.149105,6.666667,0.0,0.738774,98495.0,0.140329,0.372007,0.01991,0.085947,-0.023658,0.039067,10.366272,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.106286,-0.000991,-0.001803,0.0,-0.024279,-0.083563,0.0,-0.521308,-0.038994,-0.006078,0.152006,-0.063876,-0.020256,-0.044942,-0.023045,0.188459,0.067293,-0.179427,-0.007041,-0.025431,0.0,4.291667,0.029146,0.154744,0.523696
11,-2.451189,227.440002,0.134243,0.15747,6.875,0.0,0.726759,97083.0,0.163887,0.382049,0.021821,0.096456,-0.026019,0.035776,10.355812,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.10967,-0.001018,-0.001884,0.0,-0.024476,-0.094184,0.0,-0.5189,-0.039128,-0.006214,0.165668,-0.065479,-0.020774,-0.045062,-0.0261,0.168477,0.069952,-0.178999,-0.01127,-0.030078,0.0,4.208333,0.030378,0.153161,0.512907
12,-1.105212,250.990005,0.154848,0.169287,7.416667,0.0,0.716243,98085.0,0.150732,0.415026,0.022761,0.096904,-0.026511,0.047927,10.363151,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.117718,-0.001083,-0.001944,0.0,-0.024811,-0.093855,0.0,-0.536699,-0.041962,-0.006682,0.170456,-0.069411,-0.02219,-0.048931,-0.025858,0.219705,0.07501,-0.185508,-0.009783,-0.036673,0.0,4.375,0.029756,0.143176,0.520251
13,-0.608121,261.320007,0.160495,0.173839,6.458333,0.0,0.706891,96249.0,0.163356,0.426842,0.024918,0.103679,-0.02722,0.046037,10.326714,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.123355,-0.001144,-0.002033,0.0,-0.025512,-0.100562,0.0,-0.535414,-0.042064,-0.00672,0.181837,-0.069173,-0.021645,-0.047713,-0.028555,0.221632,0.083268,-0.18596,-0.010342,-0.043269,0.0,3.666667,0.030864,0.134344,0.529821
14,-0.421187,250.059998,0.160175,0.186114,6.666667,0.0,0.697549,97002.0,0.166671,0.448553,0.024586,0.099309,-0.027593,0.046534,10.31263,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.129566,-0.001188,-0.002183,0.0,-0.025091,-0.098403,0.0,-0.552861,-0.045126,-0.007116,0.18564,-0.074353,-0.023585,-0.051324,-0.027453,0.246316,0.085115,-0.192035,-0.01109,-0.049414,0.0,3.958333,0.030619,0.139414,0.510589
15,-0.449566,281.820007,0.173178,0.20259,5.833333,0.0,0.689574,96748.0,0.199541,0.502094,0.029596,0.122187,-0.033026,0.05358,10.296752,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.144594,-0.001322,-0.002384,0.0,-0.025986,-0.117768,0.0,-0.599955,-0.049373,-0.007821,0.217864,-0.08052,-0.025926,-0.056869,-0.033509,0.246876,0.097728,-0.208972,-0.011772,-0.055113,0.0,3.458333,0.031448,0.160744,0.524238
16,0.657703,308.730011,0.181914,0.216884,5.083333,0.0,0.680924,97119.0,0.195436,0.514857,0.027866,0.11328,-0.031084,0.051076,10.292895,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.149871,-0.001377,-0.002625,0.0,-0.02425,-0.117407,0.0,-0.602818,-0.04892,-0.008128,0.217926,-0.08008,-0.025601,-0.056839,-0.03354,0.287391,0.105311,-0.210552,-0.013311,-0.04393,0.0,3.458333,0.032718,0.152381,0.518883
17,1.292063,320.799988,0.193433,0.228805,4.625,0.0,0.673346,97631.0,0.20029,0.524312,0.030383,0.123799,-0.033019,0.058434,10.280421,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.158536,-0.001432,-0.002679,0.0,-0.022855,-0.121473,0.0,-0.626027,-0.051268,-0.00852,0.231536,-0.082117,-0.027217,-0.058977,-0.034446,0.301592,0.119225,-0.21882,-0.015319,-0.060796,0.0,3.791667,0.03224,0.140923,0.450434
18,2.934514,381.390015,0.251794,0.276754,2.916667,0.0,0.665915,97859.0,0.235043,0.622145,0.034901,0.143607,-0.037351,0.064554,10.302251,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.185996,-0.001683,-0.003712,0.0,-0.018279,-0.142451,0.0,-0.725838,-0.05995,-0.009993,0.266418,-0.097082,-0.03187,-0.068891,-0.04031,0.347815,0.136715,-0.254103,-0.017082,-0.071605,0.0,3.208333,0.025757,0.134905,0.404014
19,3.754912,393.570007,0.252714,0.284848,2.583333,0.0,0.658893,98365.0,0.245896,0.656018,0.036263,0.153622,-0.040052,0.07127,10.273661,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.197239,-0.001779,-0.003234,0.0,-0.016737,-0.156218,0.0,-0.757418,-0.061155,-0.010501,0.290133,-0.098274,-0.032304,-0.071367,-0.044982,0.364015,0.152722,-0.265174,-0.014476,-0.056444,0.0,3.625,0.031186,0.144357,0.359645
