iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1520,58.103912,386.23999,0.286123,0.30409,0.75,1.291667,0.052948,38435.0,0.111038,0.146686,0.02777,0.109947,-0.018542,0.164632,12.924724,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.190297,-0.097194,-0.014532,-0.022108,-0.0683,-0.008001,-0.00779,-0.014519,0.286658,-0.060547,-0.060384,-0.012655,-0.015922,0.494954,1.497604,-0.033978,-0.002726,-0.025583,2.125,0.0,3.041667,0.060348,0.248712,0.283894
1521,58.767242,394.149994,0.289766,0.300137,1.125,0.916667,0.053227,39995.0,0.119194,0.144098,0.026785,0.096775,-0.016061,0.13706,13.004004,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.193963,-0.094516,-0.013963,-0.02227,-0.059271,-0.007419,-0.006737,-0.013517,0.278107,-0.059817,-0.057616,-0.011956,-0.013818,0.50971,1.541121,-0.030223,-0.003393,-0.037923,1.416667,0.0,2.583333,0.060643,0.262352,0.358319
1522,64.7873,425.779999,0.31323,0.324253,1.125,1.083333,0.05353,36666.0,0.12224,0.156598,0.03089,0.112481,-0.019501,0.165239,13.029696,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.207229,-0.102414,-0.01259,-0.021845,-0.07554,-0.008456,-0.008256,-0.016394,0.307764,-0.062399,-0.067613,-0.013125,-0.017939,0.545032,1.633587,-0.035759,-0.001642,-0.038555,1.458333,0.0,2.916667,0.057684,0.238304,0.300686
1523,67.261459,443.549988,0.344954,0.347517,0.916667,1.25,0.053667,37683.0,0.135615,0.167839,0.042033,0.141466,-0.022944,0.21061,12.946788,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.226386,-0.110062,-0.015226,-0.02065,-0.082483,-0.00936,-0.009221,-0.018347,0.33403,-0.070679,-0.072388,-0.014722,-0.01923,0.592112,1.762156,-0.041016,-0.002532,-0.053888,1.083333,0.0,2.666667,0.060647,0.211094,0.323413
1524,61.046478,413.019989,0.32043,0.320352,1.291667,1.0,0.053905,40472.0,0.132091,0.145294,0.029364,0.125834,-0.021871,0.198812,12.832144,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.205818,-0.104232,-0.011811,-0.022596,-0.093038,-0.008711,-0.009315,-0.019373,0.309204,-0.066881,-0.063158,-0.015272,-0.022459,0.528931,1.617105,-0.039019,-0.001716,-0.053635,1.791667,0.0,2.75,0.055466,0.247852,0.353638
1525,75.571663,471.179993,0.352804,0.356365,0.625,1.208333,0.054071,41712.0,0.134411,0.15553,0.040575,0.134194,-0.022002,0.203274,12.781927,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.225395,-0.104667,-0.011869,-0.019475,-0.076085,-0.009226,-0.009213,-0.018708,0.334918,-0.057521,-0.066918,-0.012322,-0.018437,0.591699,1.809481,-0.039901,-0.001277,-0.058224,0.75,0.0,2.958333,0.05019,0.152662,0.251602
1526,74.990135,497.339996,0.372006,0.386224,1.041667,0.833333,0.054362,41897.0,0.148715,0.170688,0.040003,0.142187,-0.024726,0.216937,12.771532,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.242892,-0.120433,-0.009208,-0.0215,-0.092049,-0.010363,-0.010522,-0.020961,0.364115,-0.071449,-0.075259,-0.01658,-0.021791,0.641724,1.924477,-0.044753,-0.001763,-0.056155,1.75,0.0,2.833333,0.052861,0.250459,0.289441
1527,78.617569,493.929993,0.356568,0.369394,0.375,0.791667,0.054611,41690.0,0.143703,0.169848,0.039505,0.136314,-0.022447,0.205553,12.802488,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.232597,-0.113491,-0.013988,-0.024011,-0.080363,-0.009713,-0.009038,-0.01836,0.355557,-0.073727,-0.080014,-0.013764,-0.018961,0.61053,1.837265,-0.040308,-0.001669,-0.048602,1.833333,0.0,2.0,0.063879,0.296707,0.298674
1528,75.892487,494.980011,0.375469,0.383932,1.291667,0.916667,0.054817,41591.0,0.142339,0.175981,0.043174,0.153883,-0.026658,0.243933,12.775909,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.243766,-0.115852,-0.013866,-0.02266,-0.102674,-0.011066,-0.011319,-0.023176,0.372442,-0.070203,-0.079108,-0.015306,-0.023757,0.648578,1.934176,-0.04893,-0.001754,-0.082409,1.458333,0.0,2.666667,0.059632,0.249855,0.302741
1529,82.333984,532.630005,0.387595,0.428992,0.875,0.875,0.055078,41859.0,0.176079,0.197207,0.042569,0.149005,-0.024309,0.234197,12.946106,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.264425,-0.12933,-0.017705,-0.022132,-0.089467,-0.010467,-0.009801,-0.020349,0.395191,-0.068723,-0.073993,-0.015684,-0.022333,0.694571,2.103085,-0.044478,-0.002317,-0.078703,1.75,0.0,2.708333,0.061187,0.254987,0.300624
