iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.783385,16.290001,0.009171,0.008833,0.833333,36.416668,0.976718,38069.0,0.006763,0.021581,0.000599,0.005408,-0.001208,0.003102,7.2001,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005965,-5.9e-05,-5.8e-05,-0.00995,-0.003976,-0.040722,-0.002735,-0.000384,0.008951,-0.004847,-0.001137,-0.003335,-0.001544,0.007175,0.003155,-0.014194,-1.4e-05,-3.1e-05,4.541667,0.045476,0.15373,0.229698
1,-2.160617,41.299999,0.023713,0.020561,6.291667,0.0,0.948689,64711.0,0.020858,0.064288,0.003794,0.017314,-0.003879,0.008814,6.740041,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016907,-0.000167,-0.000224,-0.025437,-0.009631,-0.119125,-0.007563,-0.000968,0.024504,-0.014297,-0.003493,-0.008061,-0.003614,0.016663,0.00815,-0.040377,-0.00019,-0.00055,3.75,0.031319,0.180618,0.554838
2,-2.873692,61.509998,0.038788,0.034321,6.333333,0.0,0.920262,63182.0,0.032218,0.099864,0.005984,0.026915,-0.005607,0.014927,6.740705,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027613,-0.000272,-0.000377,-0.025194,-0.015305,-0.188287,-0.012046,-0.001645,0.039361,-0.021093,-0.005525,-0.013332,-0.006211,0.029922,0.013681,-0.063578,-0.000395,-0.001238,3.916667,0.028969,0.186931,0.579475
3,-2.953799,82.709999,0.05054,0.047715,6.0,0.0,0.89395,64141.0,0.042343,0.141575,0.006883,0.034876,-0.006656,0.019012,6.702962,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.037767,-0.000371,-0.000624,-0.024983,-0.020118,-0.247059,-0.016405,-0.002345,0.051719,-0.027823,-0.007464,-0.018777,-0.008227,0.044235,0.019547,-0.083355,-0.000853,-0.001579,3.791667,0.030545,0.187224,0.538217
4,-3.469214,101.730003,0.063953,0.061939,6.125,0.0,0.86564,62803.0,0.054159,0.176216,0.009365,0.046226,-0.008513,0.024881,6.701721,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.047158,-0.000456,-0.00067,-0.024048,-0.026381,-0.29592,-0.020068,-0.002921,0.06833,-0.034135,-0.009134,-0.023146,-0.01085,0.050176,0.023978,-0.100102,-0.001143,-0.002322,3.916667,0.029396,0.180009,0.538084
5,-3.822433,124.0,0.076935,0.075152,4.833333,0.041667,0.837702,61354.0,0.063924,0.21903,0.010906,0.057298,-0.010227,0.033361,6.673154,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058141,-0.000565,-0.000945,-0.023314,-0.033177,-0.35212,-0.024545,-0.003615,0.084837,-0.041756,-0.011005,-0.02754,-0.013819,0.064164,0.028532,-0.119502,-0.001683,-0.004158,3.791667,0.029498,0.182426,0.529692
6,-4.026941,138.449997,0.087088,0.090343,4.916667,0.0,0.812148,63401.0,0.08083,0.2519,0.012713,0.064484,-0.011471,0.02909,6.659859,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067674,-0.000654,-0.000996,-0.022563,-0.038799,-0.391372,-0.027332,-0.004154,0.099657,-0.045791,-0.012646,-0.031284,-0.016163,0.064788,0.035622,-0.13333,-0.002676,-0.006187,3.458333,0.032067,0.191356,0.489367
7,-3.718592,155.800003,0.097663,0.095377,5.0,0.0,0.788565,61554.0,0.084101,0.282532,0.013822,0.070837,-0.012489,0.038857,6.642665,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.075589,-0.000723,-0.001218,-0.025199,-0.041886,-0.420763,-0.029959,-0.004506,0.109695,-0.05099,-0.01424,-0.034333,-0.017468,0.082834,0.039712,-0.143462,-0.003954,-0.007683,3.208333,0.029884,0.196253,0.559031
8,-3.709983,178.809998,0.113377,0.11698,4.25,0.0,0.765913,55562.0,0.096519,0.329567,0.014213,0.077955,-0.01361,0.039941,6.617043,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.088227,-0.000842,-0.001345,-0.021937,-0.046963,-0.472345,-0.034734,-0.005369,0.123792,-0.057989,-0.016157,-0.040873,-0.019652,0.094767,0.046239,-0.161662,-0.004378,-0.010173,3.291667,0.03044,0.184916,0.477201
9,-3.543255,198.550003,0.121726,0.126439,3.708333,0.0,0.747585,41445.0,0.107641,0.355406,0.016811,0.085315,-0.0151,0.041729,6.604042,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.096197,-0.000903,-0.00148,-0.019668,-0.051459,-0.491026,-0.037063,-0.005786,0.137268,-0.061425,-0.017632,-0.044579,-0.021933,0.098741,0.052769,-0.168699,-0.003751,-0.009783,3.708333,0.031428,0.197686,0.477207
10,-2.82644,221.240005,0.154669,0.146765,3.791667,0.0,0.728742,37439.0,0.12186,0.413042,0.02082,0.100277,-0.017547,0.053506,6.583677,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.112125,-0.001032,-0.001568,-0.020445,-0.059065,-0.551858,-0.042363,-0.006637,0.162303,-0.07019,-0.020357,-0.050256,-0.025094,0.124169,0.061934,-0.189769,-0.006019,-0.015761,3.5,0.027974,0.20403,0.447042
11,-1.67914,237.149994,0.162905,0.164022,3.5,0.0,0.715406,45307.0,0.13441,0.445162,0.021712,0.113377,-0.019192,0.060917,6.561534,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.120777,-0.001134,-0.001984,-0.019428,-0.070239,-0.577148,-0.0443,-0.00712,0.18151,-0.073103,-0.021111,-0.051869,-0.029603,0.127496,0.070135,-0.198825,-0.005513,-0.01484,3.458333,0.027922,0.200482,0.444706
12,-2.558888,269.76001,0.173497,0.166555,3.333333,0.0,0.703114,65311.0,0.148618,0.477881,0.023591,0.114014,-0.019236,0.053457,6.578912,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.131146,-0.001205,-0.001975,-0.019135,-0.068912,-0.601758,-0.047675,-0.007681,0.189866,-0.077964,-0.023284,-0.057121,-0.03007,0.131955,0.077616,-0.208208,-0.009208,-0.022657,3.375,0.030138,0.200803,0.449555
13,-1.235224,256.799988,0.171024,0.17769,4.125,0.0,0.691905,64808.0,0.142533,0.477159,0.024416,0.118521,-0.02007,0.067204,6.556665,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.132031,-0.0012,-0.002101,-0.020652,-0.072162,-0.591031,-0.046791,-0.007716,0.1974,-0.077216,-0.023258,-0.056889,-0.031054,0.148804,0.081334,-0.204559,-0.010088,-0.022902,3.541667,0.030442,0.198046,0.452999
14,-1.40586,315.660004,0.209345,0.200067,3.083333,0.0,0.683743,63240.0,0.176291,0.561162,0.027689,0.138996,-0.023169,0.06712,6.549789,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.156104,-0.00142,-0.002289,-0.017132,-0.083668,-0.680145,-0.055332,-0.009138,0.229798,-0.090543,-0.027249,-0.067911,-0.035921,0.150801,0.098882,-0.236028,-0.007766,-0.022781,3.666667,0.027721,0.199275,0.384943
15,-0.085873,331.279999,0.199619,0.203283,2.75,0.0,0.6741,62114.0,0.168559,0.55855,0.028401,0.144832,-0.023443,0.081613,6.573457,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.160294,-0.00147,-0.002675,-0.020514,-0.088941,-0.669069,-0.054844,-0.009252,0.238596,-0.088691,-0.027036,-0.066641,-0.038779,0.18765,0.106373,-0.233013,-0.011044,-0.023699,2.916667,0.030764,0.195166,0.426282
16,0.282149,320.73999,0.222965,0.208239,3.083333,0.0,0.665113,65170.0,0.176754,0.574158,0.029823,0.140262,-0.02406,0.073052,6.571779,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.160313,-0.001427,-0.002496,-0.020638,-0.08392,-0.652386,-0.055181,-0.009132,0.238199,-0.089749,-0.028196,-0.066641,-0.036532,0.175302,0.104678,-0.227065,-0.013029,-0.034774,2.916667,0.029018,0.211264,0.466465
17,0.050868,365.170013,0.210782,0.227785,3.125,0.0,0.657502,62489.0,0.191197,0.602904,0.034153,0.150913,-0.026237,0.076035,6.546554,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.169031,-0.001489,-0.002451,-0.021743,-0.089941,-0.666438,-0.057616,-0.009546,0.255656,-0.095507,-0.029677,-0.071013,-0.039503,0.156417,0.107484,-0.232798,-0.01871,-0.044912,3.125,0.029135,0.202195,0.441424
18,1.301263,382.640015,0.237228,0.252194,2.0,0.0,0.648653,60127.0,0.19846,0.650389,0.032791,0.156879,-0.025917,0.084636,6.553884,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.187131,-0.001663,-0.002611,-0.014714,-0.09552,-0.734863,-0.061671,-0.010459,0.272895,-0.100499,-0.031914,-0.075897,-0.041434,0.217324,0.126958,-0.256774,-0.01321,-0.043871,3.458333,0.030443,0.19451,0.375039
19,2.840046,414.690002,0.293995,0.269012,1.666667,0.0,0.641498,64382.0,0.217541,0.711251,0.037761,0.177943,-0.029168,0.098688,6.557685,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.203135,-0.001799,-0.003069,-0.016836,-0.106282,-0.775031,-0.066635,-0.011323,0.300922,-0.108038,-0.034713,-0.081048,-0.046943,0.236956,0.13756,-0.271315,-0.016621,-0.036842,2.75,0.028888,0.193842,0.363252
20,2.468821,427.540009,0.29364,0.289868,1.416667,0.0,0.633433,64685.0,0.231338,0.762793,0.036865,0.182138,-0.02986,0.102,6.552733,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.219849,-0.001935,-0.003462,-0.011865,-0.110386,-0.825027,-0.071831,-0.012325,0.317883,-0.114315,-0.037536,-0.090841,-0.047912,0.256714,0.15083,-0.289184,-0.016067,-0.054061,3.291667,0.028023,0.197298,0.326717
21,3.921537,466.630005,0.304758,0.326158,0.833333,0.0,0.625109,63820.0,0.248428,0.830177,0.041741,0.194734,-0.033082,0.107177,6.544917,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.23492,-0.002032,-0.003611,-0.006929,-0.122865,-0.866825,-0.076265,-0.01314,0.350227,-0.122589,-0.041575,-0.097078,-0.053596,0.269126,0.159703,-0.304121,-0.013539,-0.051564,3.291667,0.028138,0.163829,0.230448
22,4.58117,510.609985,0.348158,0.356719,0.782609,0.0,0.617615,65309.0,0.265089,0.889102,0.045258,0.21087,-0.034441,0.120646,6.566923,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.256255,-0.002231,-0.004575,-0.009406,-0.125814,-0.926909,-0.082879,-0.014255,0.371615,-0.132675,-0.043467,-0.104637,-0.056152,0.313625,0.178576,-0.325815,-0.030276,-0.08813,3.173913,0.026671,0.19345,0.253619
23,5.960005,506.700012,0.375412,0.358602,1.043478,0.0,0.610785,62619.0,0.279464,0.867851,0.046782,0.215051,-0.036183,0.109959,6.562466,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.255483,-0.002216,-0.00426,-0.009031,-0.134341,-0.887127,-0.080016,-0.013904,0.38343,-0.128333,-0.042811,-0.100685,-0.058877,0.281283,0.186484,-0.313059,-0.024406,-0.077321,3.26087,0.024108,0.178096,0.276713
24,7.028246,525.070007,0.36915,0.367554,0.708333,0.0,0.604087,61712.0,0.274119,0.907347,0.046916,0.235639,-0.036699,0.143957,6.589693,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.268103,-0.002356,-0.004911,-0.007615,-0.147831,-0.930084,-0.083322,-0.014698,0.410487,-0.132046,-0.044505,-0.104988,-0.064089,0.33683,0.201779,-0.327346,-0.024996,-0.077671,3.041667,0.02512,0.169659,0.203709
25,7.562436,537.880005,0.36901,0.371525,1.272727,0.0,0.595891,67648.0,0.280697,0.89598,0.049297,0.233117,-0.038306,0.138282,6.582722,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.266126,-0.002269,-0.004499,-0.014511,-0.140041,-0.884203,-0.082518,-0.014453,0.404273,-0.131583,-0.044895,-0.104159,-0.062085,0.304872,0.199851,-0.312556,-0.021686,-0.072021,2.772727,0.029745,0.193377,0.320559
26,9.275337,601.780029,0.391403,0.410522,0.625,0.0,0.589959,67218.0,0.300412,1.020759,0.055904,0.26218,-0.041281,0.156876,6.560522,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.298813,-0.002574,-0.005607,-0.006307,-0.160176,-1.005712,-0.092477,-0.016193,0.457009,-0.144972,-0.049855,-0.113961,-0.069966,0.375618,0.226452,-0.355053,-0.029591,-0.104331,3.291667,0.024362,0.19404,0.227745
27,9.623465,614.5,0.41674,0.437438,0.75,0.0,0.583861,68387.0,0.321415,1.051831,0.055893,0.241474,-0.041398,0.131944,6.574947,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.308329,-0.002584,-0.004926,-0.007676,-0.150598,-1.009301,-0.091938,-0.016363,0.456894,-0.147352,-0.052167,-0.119842,-0.066936,0.354183,0.232349,-0.357583,-0.023847,-0.076976,3.083333,0.028566,0.173933,0.228446
28,10.804563,637.02002,0.449418,0.449485,0.583333,0.0,0.577189,62958.0,0.31592,1.039725,0.056846,0.272154,-0.043076,0.161661,6.579327,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.318644,-0.002738,-0.005669,-0.00675,-0.171003,-1.02597,-0.094343,-0.017346,0.485862,-0.147336,-0.050349,-0.119197,-0.075502,0.39739,0.267615,-0.363652,-0.023833,-0.085664,2.458333,0.028232,0.182033,0.212351
29,11.482458,654.570007,0.442729,0.440668,0.708333,0.0,0.569987,63589.0,0.329552,1.104924,0.05904,0.277196,-0.045142,0.183942,6.57398,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.32177,-0.002756,-0.005325,-0.008,-0.168851,-1.02685,-0.097078,-0.016975,0.490325,-0.153643,-0.053397,-0.124919,-0.074834,0.419753,0.248309,-0.364007,-0.02686,-0.074086,3.083333,0.02443,0.186816,0.205007
30,12.434175,663.780029,0.468508,0.453418,0.727273,0.0,0.563994,67721.0,0.322785,1.090906,0.061045,0.289012,-0.046081,0.186666,6.58793,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.330184,-0.002804,-0.005778,-0.007532,-0.175692,-1.037073,-0.098612,-0.017666,0.507372,-0.154972,-0.054914,-0.126417,-0.078233,0.433192,0.2656,-0.367858,-0.026561,-0.143961,2.772727,0.025669,0.186434,0.221519
31,15.266776,703.150024,0.515123,0.50615,0.478261,0.0,0.558033,67893.0,0.345838,1.184671,0.064027,0.290953,-0.048206,0.199043,6.570007,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.354168,-0.002952,-0.005955,-0.004497,-0.181143,-1.097984,-0.104298,-0.018933,0.536637,-0.165649,-0.059332,-0.135433,-0.080061,0.471081,0.284086,-0.390047,-0.033884,-0.122441,3.391304,0.021899,0.176196,0.171509
32,17.100397,738.429993,0.519543,0.550685,0.5,0.0,0.550449,65998.0,0.380298,1.237892,0.069753,0.305185,-0.050006,0.195536,6.570537,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.375992,-0.00312,-0.00592,-0.005944,-0.185906,-1.133337,-0.109059,-0.019498,0.558923,-0.173602,-0.062696,-0.13996,-0.08272,0.477344,0.307655,-0.403525,-0.023417,-0.10503,2.833333,0.028687,0.202953,0.199798
33,16.080694,707.349976,0.499759,0.49905,0.875,0.0,0.543635,64908.0,0.37043,1.219545,0.064787,0.292275,-0.046794,0.170551,6.582651,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.352066,-0.00291,-0.005703,-0.009183,-0.174685,-1.034462,-0.099728,-0.018115,0.525665,-0.159696,-0.05771,-0.132541,-0.078553,0.405992,0.279066,-0.369164,-0.030816,-0.073223,3.291667,0.025123,0.187679,0.261468
34,17.769613,748.309998,0.528778,0.550552,0.608696,0.0,0.536114,61970.0,0.393172,1.267771,0.069309,0.319783,-0.050515,0.201575,6.57279,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.38276,-0.003218,-0.007088,-0.008609,-0.194816,-1.115356,-0.110221,-0.019945,0.575384,-0.169832,-0.062573,-0.143445,-0.08682,0.465619,0.32141,-0.397634,-0.021806,-0.113591,3.0,0.027426,0.158315,0.232999
35,19.061445,786.380005,0.561702,0.552006,0.666667,0.0,0.529974,62790.0,0.395536,1.266616,0.07346,0.32163,-0.051286,0.202497,6.58241,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.393829,-0.003249,-0.007218,-0.006097,-0.194135,-1.141352,-0.111789,-0.020356,0.587244,-0.174297,-0.063277,-0.143834,-0.088048,0.498143,0.337992,-0.407796,-0.02465,-0.139751,3.5,0.026119,0.172913,0.210207
36,20.648979,816.929993,0.586335,0.598834,0.434783,0.0,0.523101,70451.0,0.419285,1.375549,0.081208,0.355581,-0.056233,0.24834,6.595636,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.418542,-0.003476,-0.008206,-0.004712,-0.2126,-1.207944,-0.118437,-0.021376,0.637876,-0.185443,-0.067147,-0.153351,-0.095668,0.533821,0.355639,-0.430602,-0.028769,-0.132312,2.652174,0.025087,0.175526,0.179602
37,24.113564,856.929993,0.605276,0.637647,0.291667,0.0,0.517241,67147.0,0.417809,1.423096,0.076909,0.336526,-0.054782,0.230265,6.614902,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.433391,-0.003557,-0.007613,-0.003222,-0.20204,-1.232188,-0.12325,-0.022203,0.624206,-0.190529,-0.073579,-0.162008,-0.089883,0.613171,0.37371,-0.440128,-0.013528,-0.075891,2.916667,0.025781,0.160367,0.159009
38,22.73525,836.47998,0.562571,0.589791,0.75,0.0,0.510867,65335.0,0.396893,1.315415,0.080046,0.337739,-0.056218,0.227477,6.610793,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.4089,-0.003285,-0.00747,-0.00935,-0.207279,-1.128693,-0.111823,-0.020838,0.626161,-0.173014,-0.066884,-0.149415,-0.093175,0.534131,0.371685,-0.404806,-0.031201,-0.219276,2.875,0.024988,0.192278,0.266709
39,24.666637,813.859985,0.604834,0.614618,1.083333,0.0,0.505028,64101.0,0.412849,1.342046,0.081687,0.353641,-0.057508,0.237846,6.623878,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.419003,-0.003362,-0.007172,-0.009609,-0.209015,-1.12872,-0.113263,-0.021022,0.640315,-0.178063,-0.067742,-0.15101,-0.095416,0.548092,0.377558,-0.405197,-0.031798,-0.175372,2.875,0.02877,0.2374,0.221362
40,25.876516,871.059998,0.627581,0.628545,0.666667,0.0,0.499629,67466.0,0.4292,1.39813,0.07444,0.354841,-0.055101,0.229774,6.612749,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.442519,-0.00367,-0.008685,-0.00825,-0.221475,-1.190715,-0.118831,-0.022458,0.655819,-0.180113,-0.068603,-0.15275,-0.099088,0.603159,0.424277,-0.427308,-0.025619,-0.118679,3.041667,0.023673,0.216743,0.19076
41,30.449203,977.580017,0.725648,0.677285,0.391304,0.0,0.494358,69632.0,0.447029,1.495769,0.096772,0.39606,-0.06445,0.278784,6.602645,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.464687,-0.003699,-0.009495,-0.006087,-0.228909,-1.241242,-0.12703,-0.02348,0.708842,-0.199461,-0.075344,-0.164624,-0.103883,0.65272,0.424586,-0.444965,-0.024144,-0.162725,23.26087,0.020517,0.243233,0.178701
42,30.899343,954.169983,0.655491,0.697084,0.391304,0.0,0.488889,69532.0,0.449367,1.486635,0.084036,0.3709,-0.059427,0.259843,6.599646,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.47492,-0.003848,-0.009326,-0.003562,-0.22517,-1.217133,-0.12902,-0.023973,0.696995,-0.194252,-0.075507,-0.170402,-0.101865,0.663601,0.460336,-0.438414,-0.023202,-0.179738,4.782609,0.022998,0.174572,0.177007
43,36.258335,985.640015,0.720273,0.711637,0.291667,0.0,0.4832,66521.0,0.461391,1.535713,0.097121,0.406508,-0.066073,0.307235,6.599073,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.488133,-0.003864,-0.009962,-0.001712,-0.240607,-1.199774,-0.128484,-0.024068,0.749424,-0.197673,-0.079622,-0.173003,-0.10976,0.72344,0.47067,-0.434417,-0.031466,-0.192053,7.25,0.02057,0.15585,0.130903
44,40.360958,974.190002,0.710969,0.714015,0.458333,0.0,0.478494,63154.0,0.45491,1.507172,0.09712,0.401964,-0.066076,0.308061,6.620559,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.484806,-0.003798,-0.010033,-0.002902,-0.240257,-1.124792,-0.123803,-0.023554,0.749573,-0.188197,-0.077512,-0.16643,-0.109919,0.729434,0.490718,-0.409415,-0.027194,-0.163113,6.75,0.023065,0.188259,0.166341
45,39.270451,953.049988,0.708601,0.702951,0.5,0.0,0.472607,66067.0,0.450612,1.448224,0.096898,0.387157,-0.064541,0.292174,6.591825,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.47433,-0.003707,-0.009601,-0.002878,-0.230165,-1.056308,-0.1214,-0.022784,0.724829,-0.182042,-0.075448,-0.162353,-0.106005,0.684032,0.488319,-0.386267,-0.024859,-0.185948,6.375,0.019187,0.164367,0.162398
46,44.838135,988.859985,0.756809,0.730503,0.208333,0.0,0.467153,65462.0,0.453589,1.526545,0.099614,0.407548,-0.065757,0.319182,6.602697,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.496271,-0.003868,-0.010201,-0.001241,-0.240174,-1.06017,-0.123126,-0.02375,0.761885,-0.183698,-0.07762,-0.166912,-0.110555,0.76757,0.518848,-0.389441,-0.026613,-0.171995,7.0,0.01887,0.151965,0.132447
47,44.257458,964.929993,0.728685,0.72866,0.291667,0.0,0.462085,65961.0,0.440647,1.46666,0.093099,0.37666,-0.061638,0.291909,6.615356,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.483592,-0.003689,-0.009817,-0.002223,-0.222314,-0.989792,-0.116631,-0.022582,0.726611,-0.177614,-0.076353,-0.160522,-0.102415,0.759803,0.511642,-0.364995,-0.024252,-0.176794,5.666667,0.020308,0.145511,0.151136
48,47.456573,983.890015,0.73056,0.721305,0.391304,0.0,0.457439,68650.0,0.438933,1.427826,0.094412,0.372703,-0.060656,0.301508,6.615767,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.488459,-0.003721,-0.011393,-0.003029,-0.218705,-0.961409,-0.116734,-0.022687,0.724589,-0.170661,-0.076704,-0.161024,-0.101665,0.797464,0.549144,-0.355699,-0.019864,-0.136904,5.956522,0.019281,0.182746,0.164823
49,49.622021,955.789978,0.729723,0.720037,0.333333,0.0,0.452388,65344.0,0.427381,1.424922,0.098715,0.398641,-0.065422,0.344211,6.614763,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.485344,-0.003666,-0.010274,-0.001875,-0.235222,-0.922154,-0.11483,-0.022472,0.756351,-0.166397,-0.076118,-0.160613,-0.108627,0.815795,0.550477,-0.342171,-0.022448,-0.180815,6.041667,0.019307,0.156671,0.12867
50,49.906361,949.359985,0.73634,0.716881,0.375,0.0,0.448976,63192.0,0.42553,1.394767,0.090762,0.363324,-0.059284,0.29614,6.618124,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.477593,-0.003569,-0.010696,-0.00237,-0.212853,-0.877976,-0.111556,-0.021911,0.713839,-0.163288,-0.075156,-0.153729,-0.098418,0.785591,0.550689,-0.32717,-0.014175,-0.109125,5.75,0.020571,0.170687,0.138641
51,52.05481,969.049988,0.73468,0.738119,0.291667,0.0,0.444576,65566.0,0.428613,1.388606,0.095219,0.388074,-0.063091,0.321759,6.622662,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.482385,-0.003589,-0.010058,-0.00205,-0.226333,-0.855636,-0.10875,-0.021785,0.738211,-0.157695,-0.073724,-0.154217,-0.104565,0.789021,0.57577,-0.3201,-0.023879,-0.184311,5.708333,0.020663,0.164038,0.138716
52,52.712624,971.080017,0.736344,0.748176,0.375,0.0,0.440351,66973.0,0.427028,1.375951,0.094863,0.380836,-0.062903,0.331412,6.614619,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.483716,-0.003574,-0.011291,-0.002812,-0.224236,-0.836551,-0.109618,-0.021931,0.734916,-0.1574,-0.074559,-0.154905,-0.103469,0.812765,0.585536,-0.313596,-0.016682,-0.180815,5.708333,0.018749,0.1435,0.152137
53,55.0536,949.109985,0.734124,0.716815,0.416667,0.0,0.436354,66987.0,0.406347,1.344383,0.096768,0.378229,-0.062251,0.338758,6.64479,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.474394,-0.003479,-0.011017,-0.002886,-0.220784,-0.801043,-0.104142,-0.021171,0.728553,-0.148292,-0.072907,-0.149252,-0.103447,0.822671,0.593326,-0.301055,-0.017863,-0.133932,5.666667,0.020812,0.143736,0.17548
54,57.048092,973.72998,0.767424,0.752548,0.166667,0.0,0.4323,67758.0,0.415861,1.391827,0.103507,0.398982,-0.068163,0.384104,6.612318,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.491062,-0.003481,-0.01042,-0.00124,-0.23262,-0.811223,-0.107229,-0.021808,0.773071,-0.154312,-0.077075,-0.156258,-0.106724,0.883391,0.605049,-0.304926,-0.019832,-0.206633,5.125,0.017729,0.121617,0.12595
55,59.91795,990.280029,0.78639,0.760643,0.086957,0.0,0.427623,65421.0,0.42688,1.395305,0.108149,0.408064,-0.068925,0.38549,6.602196,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.497202,-0.003493,-0.010115,-0.000422,-0.234908,-0.799161,-0.106824,-0.021714,0.784916,-0.155311,-0.078079,-0.155485,-0.108741,0.875642,0.624505,-0.301502,-0.015458,-0.183346,5.913043,0.018512,0.13301,0.119328
