iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
65,58.10215,1000.0,0.858476,0.886906,0.0,0.0,0.720986,70662.0,0.358042,1.629943,0.107169,0.469139,-0.123519,0.377711,8.358675
66,58.239201,991.700012,0.845411,0.876922,0.047619,0.0,0.718442,69866.0,0.347799,1.610504,0.110489,0.457848,-0.117662,0.430172,8.36171
67,61.081509,985.429993,0.864331,0.893549,0.052632,0.0,0.717371,71814.0,0.339798,1.60298,0.105269,0.440384,-0.115846,0.4614,8.360746
68,61.311119,993.72998,0.875492,0.90122,0.0,0.0,0.715064,65443.0,0.355759,1.613345,0.106796,0.495871,-0.129405,0.478562,8.367043
69,62.124866,993.929993,0.887702,0.915457,0.047619,0.0,0.713629,66541.0,0.340215,1.617072,0.110939,0.46853,-0.123092,0.536542,8.410037
70,64.273598,1000.0,0.905327,0.932806,0.0,0.0,0.711524,70429.0,0.342911,1.646615,0.112946,0.446825,-0.117893,0.445742,8.348847
71,64.420135,1000.0,0.908372,0.936443,0.0,0.0,0.709665,64179.0,0.334204,1.641494,0.105015,0.430009,-0.112411,0.484426,8.388729
72,62.331947,1000.0,0.913794,0.938238,0.0,0.0,0.709214,67775.0,0.33327,1.599669,0.1081,0.477503,-0.126211,0.48815,8.394918
73,62.317299,1000.0,0.913396,0.942774,0.0,0.0,0.707766,72041.0,0.326174,1.601256,0.10529,0.445678,-0.116866,0.51768,8.37442
74,63.460068,1000.0,0.918054,0.936855,0.0,0.0,0.706746,60396.0,0.334238,1.655231,0.110583,0.477059,-0.124465,0.499909,8.379963
75,63.96291,999.099976,0.912526,0.942131,0.043478,0.0,0.705221,60420.0,0.316252,1.603728,0.10114,0.439464,-0.113018,0.430226,8.387375
76,64.144775,999.099976,0.915341,0.936991,0.0,0.0,0.704896,65213.0,0.326056,1.581996,0.109281,0.477636,-0.12236,0.485927,8.37649
77,65.080383,1000.0,0.921824,0.948716,0.0,0.0,0.704258,68500.0,0.325603,1.575122,0.10141,0.420082,-0.109562,0.521079,8.424974
78,63.737553,996.719971,0.918285,0.939836,0.055556,0.0,0.70388,69710.0,0.314595,1.584654,0.110279,0.452305,-0.117349,0.497325,8.410142
79,63.973587,996.719971,0.92823,0.955257,0.0,0.0,0.703033,71137.0,0.316915,1.639356,0.106639,0.463171,-0.120862,0.507944,8.400608
80,63.032528,996.719971,0.921272,0.946625,0.0,0.0,0.70268,67871.0,0.325337,1.632463,0.110808,0.449871,-0.116041,0.47408,8.414699
81,63.048569,997.969971,0.909444,0.941353,0.052632,0.0,0.701856,71256.0,0.316299,1.583353,0.108786,0.452484,-0.117761,0.442928,8.38553
82,62.065739,997.150024,0.919472,0.946867,0.0625,0.0,0.70117,74865.0,0.323534,1.569343,0.116857,0.474995,-0.123117,0.516499,8.416613
83,63.354538,997.150024,0.924389,0.946938,0.0,0.0,0.700341,65783.0,0.312166,1.596788,0.111328,0.471838,-0.120092,0.487512,8.436535
84,67.091766,1000.0,0.922899,0.951387,0.0,0.0,0.699167,64733.0,0.314518,1.586121,0.109372,0.455732,-0.117724,0.490466,8.405835
85,64.558556,999.219971,0.924975,0.954093,0.041667,0.0,0.698826,56071.0,0.312817,1.561936,0.112786,0.460018,-0.118809,0.519022,8.423952
86,64.637268,998.289978,0.925544,0.954147,0.041667,0.0,0.697078,61925.0,0.308013,1.562777,0.110102,0.463718,-0.119074,0.525559,8.456221
87,68.38028,1000.0,0.923508,0.951837,0.0,0.0,0.696013,63330.0,0.308985,1.562383,0.112212,0.460816,-0.116749,0.497736,8.431496
88,64.660446,1000.0,0.9243,0.952982,0.083333,0.0,0.695005,60667.0,0.306557,1.545995,0.1133,0.46415,-0.117708,0.519941,8.436919
89,67.897057,1000.0,0.924559,0.952459,0.041667,0.0,0.694646,67240.0,0.303531,1.554981,0.111408,0.462063,-0.117165,0.499429,8.465285
90,65.892845,1000.0,0.924538,0.953338,0.041667,0.0,0.69344,64877.0,0.304606,1.555378,0.114202,0.467587,-0.11865,0.514656,8.444435
91,66.10083,1000.0,0.925992,0.954933,0.0,0.0,0.692156,65212.0,0.305122,1.54922,0.115223,0.457328,-0.116336,0.51609,8.463137
92,65.727005,1000.0,0.925034,0.954784,0.0,0.0,0.69074,61841.0,0.303388,1.537652,0.115063,0.466402,-0.117596,0.526925,8.453162
93,65.886475,999.23999,0.923027,0.953649,0.041667,0.0,0.68988,67712.0,0.303741,1.542925,0.116271,0.46243,-0.116135,0.507282,8.474196
94,66.146301,996.719971,0.922519,0.953812,0.041667,0.0,0.688526,65277.0,0.298682,1.531037,0.114202,0.443439,-0.111244,0.485045,8.457955
95,66.113815,1000.0,0.924996,0.957422,0.0,0.0,0.686971,67423.0,0.304805,1.538837,0.121251,0.462675,-0.117216,0.514938,8.454786
96,66.252045,1000.0,0.922189,0.955847,0.0,0.0,0.685413,67658.0,0.310152,1.555251,0.123,0.469684,-0.118232,0.506669,8.459
97,67.098396,997.090027,0.9227,0.953651,0.043478,0.0,0.684091,62240.0,0.295813,1.510752,0.120895,0.462881,-0.115006,0.533919,8.474577
98,66.98999,1000.0,0.923158,0.954993,0.0,0.0,0.682828,57406.0,0.303685,1.532279,0.123096,0.461756,-0.11557,0.457527,8.480408
99,68.663406,1000.0,0.925252,0.956213,0.0,0.0,0.681703,62551.0,0.298836,1.540645,0.122155,0.467083,-0.115921,0.514281,8.479576
100,69.3162,1000.0,0.927814,0.958294,0.0,0.0,0.680173,64006.0,0.29675,1.536522,0.121193,0.455352,-0.11302,0.532656,8.46244
101,70.136391,1000.0,0.924463,0.959479,0.0,0.0,0.679175,65187.0,0.296658,1.534239,0.123353,0.453979,-0.112132,0.57198,8.472413
102,71.417641,1000.0,0.931499,0.959203,0.0,0.0,0.677658,63547.0,0.296077,1.526296,0.121389,0.445564,-0.110312,0.553816,8.482635
103,70.92424,1000.0,0.925574,0.958488,0.0,0.0,0.676627,60471.0,0.289831,1.509274,0.118526,0.427716,-0.104373,0.517655,8.470062
104,68.562958,1000.0,0.920679,0.954899,0.0,0.0,0.674569,61002.0,0.296181,1.517863,0.124256,0.479936,-0.118097,0.514914,8.515322
105,64.528915,990.76001,0.914062,0.9484,0.043478,0.0,0.674022,65047.0,0.292285,1.514288,0.125327,0.475554,-0.117649,0.505249,8.456104
106,65.96125,1000.0,0.923442,0.9566,0.0,0.0,0.672149,67364.0,0.296074,1.501499,0.127338,0.478143,-0.116656,0.536717,8.473217
107,67.082565,1000.0,0.922264,0.958354,0.0,0.0,0.670742,67798.0,0.297993,1.520071,0.130282,0.470926,-0.114979,0.519084,8.446044
108,66.020683,994.570007,0.911684,0.947061,0.05,0.0,0.667973,68930.0,0.289954,1.513845,0.130136,0.474375,-0.116425,0.478175,8.471485
109,66.629997,989.380005,0.911498,0.945134,0.05,0.0,0.666501,62943.0,0.297076,1.45941,0.138038,0.464183,-0.113615,0.476441,8.493999
110,67.483994,988.429993,0.892555,0.926276,0.043478,0.0,0.66552,51380.0,0.290306,1.463594,0.130789,0.45866,-0.110139,0.50504,8.450707
111,64.236679,993.619995,0.924925,0.963221,0.0,0.0,0.663712,48946.0,0.293419,1.480397,0.133814,0.462486,-0.113128,0.526269,8.477466
112,66.296959,1000.0,0.923272,0.960021,0.0,0.0,0.662757,47834.0,0.292275,1.516945,0.134353,0.477988,-0.116428,0.543514,8.470149
113,67.069588,994.119995,0.913275,0.948576,0.086957,0.0,0.661451,46243.0,0.297325,1.485585,0.142012,0.490817,-0.119245,0.564785,8.486685
114,66.808868,994.119995,0.926261,0.959514,0.0,0.0,0.660017,53809.0,0.288347,1.474035,0.13185,0.445723,-0.106474,0.523727,8.463163
115,64.105148,995.01001,0.92017,0.955131,0.05,0.0,0.658133,72769.0,0.294374,1.475374,0.136007,0.444616,-0.107994,0.511338,8.500014
116,64.344795,996.080017,0.916294,0.954324,0.043478,0.0,0.656927,68531.0,0.292086,1.492644,0.137568,0.479383,-0.113189,0.515492,8.470809
117,67.351303,996.080017,0.922276,0.963667,0.0,0.0,0.656236,71924.0,0.295188,1.478423,0.141294,0.478189,-0.115821,0.545263,8.472323
118,65.574791,994.539978,0.914516,0.948107,0.052632,0.0,0.655049,77067.0,0.287404,1.474607,0.134741,0.453448,-0.109211,0.53968,8.497658
119,68.388565,992.26001,0.90872,0.94842,0.047619,0.0,0.654586,74022.0,0.295651,1.454846,0.142274,0.489318,-0.11775,0.598307,8.440132
120,67.066513,997.25,0.926035,0.958501,0.0,0.0,0.652794,81129.0,0.293732,1.490979,0.141052,0.443236,-0.10511,0.568007,8.489145
121,61.56731,989.47998,0.885322,0.918436,0.05,0.0,0.651593,66078.0,0.274994,1.426971,0.134657,0.500455,-0.116332,0.4921,8.473331
122,62.773491,992.22998,0.928951,0.962262,0.0,0.0,0.650901,80176.0,0.277309,1.453286,0.131618,0.459704,-0.10732,0.633832,8.458968
123,64.348206,980.659973,0.891039,0.921576,0.111111,0.0,0.649664,80802.0,0.27272,1.423119,0.130708,0.452599,-0.104905,0.574963,8.470958
124,68.699753,988.429993,0.923892,0.963007,0.0,0.0,0.648928,78371.0,0.290716,1.456378,0.141357,0.420618,-0.100883,0.572872,8.465876
125,65.196648,988.47998,0.916359,0.954123,0.047619,0.0,0.647346,68172.0,0.282589,1.466837,0.141822,0.498475,-0.114748,0.55439,8.465464
126,66.710052,1000.0,0.922118,0.959288,0.0,0.0,0.647339,61174.0,0.284675,1.480879,0.142824,0.484524,-0.113149,0.567157,8.461102
127,64.227226,1000.0,0.923194,0.960409,0.0,0.0,0.646348,52886.0,0.283024,1.468699,0.143234,0.482376,-0.112438,0.553095,8.486971
128,64.470573,1000.0,0.922008,0.961852,0.0,0.0,0.645435,59639.0,0.29039,1.461295,0.148766,0.465262,-0.108655,0.562457,8.464507
