iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.705367,15.09,0.008805,0.00908,0.681818,39.409092,0.97683,45128.0,0.006846,0.020646,0.000728,0.005701,-0.001308,0.002993,7.196052,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.006052,-6e-05,-2.4e-05,-0.009625,-0.004144,-0.042965,-0.00279,-0.000403,0.009263,-0.004941,-0.001196,-0.003799,-0.001644,0.008336,0.002788,-0.014691,-1.9e-05,-2.1e-05,4.272727,0.047753,0.133257,0.237854
1,-2.010273,41.48,0.023278,0.020235,6.708333,0.0,0.948427,68506.0,0.019762,0.059732,0.003828,0.01708,-0.003897,0.009255,6.732063,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.0167,-0.000166,-0.000217,-0.02592,-0.009464,-0.11626,-0.00746,-0.000941,0.024153,-0.013397,-0.003503,-0.007875,-0.0036,0.018324,0.008124,-0.039327,-0.000196,-0.000929,4.083333,0.033404,0.129448,0.595056
2,-2.757482,60.099998,0.034602,0.032251,7.875,0.0,0.920665,67609.0,0.029277,0.09621,0.00557,0.025022,-0.00522,0.014069,6.769353,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025968,-0.000258,-0.000354,-0.028441,-0.014074,-0.176469,-0.011334,-0.001524,0.036479,-0.019329,-0.005213,-0.012107,-0.005509,0.029787,0.013417,-0.05948,-0.000422,-0.001767,3.416667,0.031792,0.145225,0.615049
3,-3.038193,83.330002,0.052104,0.051018,6.083333,0.0,0.892026,63634.0,0.041966,0.139914,0.00699,0.035668,-0.006701,0.020013,6.726601,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.037546,-0.000368,-0.000585,-0.023948,-0.02074,-0.244552,-0.015978,-0.002291,0.053129,-0.027662,-0.007381,-0.017345,-0.008453,0.04334,0.019182,-0.082513,-0.000695,-0.00382,4.208333,0.028557,0.132621,0.538851
4,-3.04297,93.970001,0.059183,0.064226,6.083333,0.0,0.870408,64694.0,0.048465,0.168267,0.007849,0.041696,-0.00775,0.024472,6.685728,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.046004,-0.000449,-0.000658,-0.023323,-0.025147,-0.290096,-0.019375,-0.002867,0.063913,-0.033025,-0.008881,-0.022412,-0.010299,0.057978,0.023054,-0.098075,-0.001407,-0.006723,4.208333,0.031746,0.143143,0.528
5,-3.439358,118.080002,0.071511,0.075548,5.833333,0.0,0.845992,64521.0,0.060937,0.205625,0.010855,0.053539,-0.009651,0.028979,6.67446,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.055441,-0.00054,-0.000761,-0.025103,-0.031111,-0.333431,-0.022938,-0.003347,0.079485,-0.039106,-0.010782,-0.025529,-0.012916,0.062383,0.028933,-0.11335,-0.001908,-0.008165,3.541667,0.032034,0.135859,0.546341
6,-3.610587,138.570007,0.087868,0.09723,6.0,0.0,0.825541,65726.0,0.074905,0.252427,0.012121,0.061662,-0.010896,0.033686,6.661062,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067744,-0.000652,-0.001103,-0.025264,-0.036372,-0.393722,-0.027904,-0.004282,0.094758,-0.046622,-0.012952,-0.032056,-0.014997,0.074727,0.035877,-0.134032,-0.00277,-0.013699,3.416667,0.029946,0.126378,0.533603
7,-3.352078,159.169998,0.105532,0.109361,5.875,0.0,0.803389,64711.0,0.081094,0.278723,0.013248,0.066733,-0.011833,0.035873,6.649425,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.07658,-0.000731,-0.001115,-0.025152,-0.038672,-0.427331,-0.031058,-0.004707,0.103916,-0.052348,-0.014172,-0.035961,-0.01641,0.093035,0.040193,-0.145883,-0.003615,-0.013661,3.291667,0.027164,0.137425,0.539062
8,-3.337915,171.639999,0.107237,0.120331,6.083333,0.0,0.780999,59499.0,0.091354,0.308016,0.016121,0.079902,-0.013935,0.043013,6.642851,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.084509,-0.000799,-0.00121,-0.024216,-0.047014,-0.455341,-0.032765,-0.00503,0.124006,-0.054995,-0.015556,-0.037311,-0.020064,0.095093,0.046665,-0.155594,-0.004211,-0.01885,3.916667,0.0312,0.137773,0.53905
9,-3.876101,196.380005,0.114644,0.125775,5.652174,0.0,0.759738,49775.0,0.092457,0.321812,0.015547,0.078206,-0.013606,0.046116,6.617264,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.090187,-0.000848,-0.001252,-0.025701,-0.046345,-0.465677,-0.035245,-0.005496,0.124712,-0.058555,-0.016662,-0.041734,-0.019929,0.114139,0.05088,-0.159864,-0.005146,-0.024717,3.173913,0.031227,0.146789,0.543296
