iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
21,4.297998,472.51001,0.322978,0.352892,1.166667,0.0,0.635948,79706.0,0.302027,0.795318,0.046219,0.178482,-0.048001,0.081181,10.27521,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.235978,-0.002077,-0.003918,0.0,-0.011022,-0.172356,-0.884911,-0.073873,-0.012643,0.341128,-0.11802,-0.041983,-0.0865,-0.048566,0.43225,0.179521,-0.310346,-0.030853,-0.105927,0.0,3.25,0.030566,0.135458,0.299144
22,4.466051,454.779999,0.300017,0.336118,1.304348,0.0,0.629868,80033.0,0.312671,0.722726,0.051469,0.186109,-0.051115,0.079044,10.262523,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.221352,-0.001935,-0.003932,0.0,-0.012899,-0.181752,-0.807916,-0.069478,-0.011622,0.350914,-0.110979,-0.038087,-0.081208,-0.051587,0.36053,0.172769,-0.284209,-0.028834,-0.107075,0.0,2.782609,0.027904,0.135709,0.302618
23,6.000064,498.149994,0.342641,0.372551,0.782609,0.0,0.624299,81288.0,0.318262,0.839414,0.053893,0.208132,-0.056602,0.098669,10.234,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.25481,-0.002216,-0.004656,0.0,-0.009159,-0.207578,-0.921756,-0.078076,-0.013152,0.399459,-0.127814,-0.044516,-0.091473,-0.059516,0.476504,0.201573,-0.324475,-0.029154,-0.141247,0.0,2.652174,0.02825,0.1424,0.262679
24,6.496115,504.980011,0.303026,0.369331,0.916667,0.0,0.615821,78915.0,0.290165,0.862825,0.050268,0.195822,-0.053025,0.100088,10.233817,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.25369,-0.002262,-0.005114,0.0,-0.009542,-0.195042,-0.902166,-0.078558,-0.012971,0.38177,-0.124219,-0.043575,-0.087547,-0.056042,0.508526,0.196947,-0.317467,-0.032967,-0.119284,0.0,2.75,0.030602,0.136193,0.3058
25,7.001367,531.039978,0.334406,0.386138,0.833333,0.0,0.609297,77484.0,0.364558,0.833998,0.048281,0.205988,-0.051713,0.078978,10.249343,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.260466,-0.002357,-0.005066,0.0,-0.010306,-0.212846,-0.899426,-0.079125,-0.013651,0.389029,-0.122178,-0.04274,-0.089281,-0.06164,0.438443,0.225187,-0.317596,-0.02714,-0.114536,0.0,2.916667,0.033456,0.147035,0.263721
26,8.496934,571.159973,0.380741,0.4301,0.666667,0.0,0.603273,78467.0,0.369544,0.896307,0.053168,0.22485,-0.056289,0.113544,10.269498,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.286809,-0.002567,-0.005801,0.0,-0.007806,-0.214948,-0.978157,-0.084378,-0.0149,0.417908,-0.13053,-0.04659,-0.100594,-0.061588,0.546552,0.252476,-0.345633,-0.039267,-0.167648,0.041667,2.333333,0.031166,0.138957,0.241188
27,9.875634,604.97998,0.409358,0.471546,0.571429,0.0,0.596724,84947.0,0.382534,0.986301,0.061492,0.234593,-0.062301,0.108363,10.221272,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.312255,-0.002752,-0.006091,0.0,-0.005932,-0.237848,-1.061907,-0.093132,-0.016166,0.46592,-0.149254,-0.051838,-0.106479,-0.068146,0.599208,0.25978,-0.374897,-0.037398,-0.147468,0.0,3.047619,0.028479,0.145655,0.209219
28,10.43401,640.299988,0.421304,0.477612,0.545455,0.0,0.59131,83051.0,0.402601,1.028503,0.065055,0.241252,-0.06579,0.101636,10.230774,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.322578,-0.002872,-0.007177,0.0,-0.006424,-0.25613,-1.071374,-0.093301,-0.016229,0.497523,-0.147569,-0.053324,-0.107239,-0.074466,0.593582,0.281215,-0.379336,-0.053031,-0.126961,0.0,3.5,0.029877,0.156499,0.23343
29,11.523767,656.549988,0.414004,0.495852,0.416667,0.0,0.585951,77731.0,0.402465,1.083925,0.064694,0.231077,-0.064942,0.105168,10.233074,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.336814,-0.002983,-0.007762,0.0,-0.005194,-0.255384,-1.10175,-0.098744,-0.017145,0.495353,-0.152845,-0.053158,-0.113916,-0.074819,0.669952,0.294511,-0.390261,-0.025788,-0.114686,0.0,2.541667,0.032044,0.147329,0.19945
30,12.741215,693.02002,0.463644,0.518602,0.636364,0.0,0.579644,82566.0,0.423348,1.075334,0.064751,0.237668,-0.06564,0.115894,10.229374,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.342036,-0.002994,-0.006265,0.0,-0.006297,-0.25576,-1.108331,-0.101718,-0.01762,0.499817,-0.160749,-0.057114,-0.118401,-0.073255,0.675678,0.299669,-0.392919,-0.031599,-0.182027,0.0,2.909091,0.027006,0.149021,0.206749
