iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.69751,15.09,0.008583,0.008756,0.782609,36.913044,0.976661,41878.0,0.006468,0.022283,0.000773,0.005772,-0.00134,0.003296,7.236234,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005994,-6e-05,-3e-05,-0.010503,-0.003924,-0.039991,-0.002782,-0.000386,0.008871,-0.005394,-0.00124,-0.003311,-0.001495,0.007386,0.002351,-0.013948,-1.6e-05,-1.9e-05,3.913043,0.05048,0.125396,0.27762
1,-2.042352,40.830002,0.022931,0.020561,6.916667,0.0,0.948834,67994.0,0.019586,0.063513,0.003564,0.016577,-0.003782,0.008742,6.75358,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016374,-0.000163,-0.000158,-0.025662,-0.009476,-0.111837,-0.007355,-0.000947,0.0234,-0.013724,-0.003283,-0.008366,-0.003683,0.01721,0.007615,-0.038074,-0.000155,-0.000681,3.833333,0.032322,0.132903,0.556811
2,-2.678988,59.830002,0.038405,0.035662,6.541667,0.0,0.92043,68399.0,0.031934,0.102823,0.005714,0.027168,-0.005605,0.012994,6.771047,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027506,-0.000274,-0.000373,-0.024814,-0.015617,-0.185134,-0.012195,-0.001632,0.039141,-0.02201,-0.005371,-0.013664,-0.006178,0.028081,0.012581,-0.0627,-0.000518,-0.002216,4.125,0.029631,0.147549,0.565718
3,-2.983639,78.440002,0.049585,0.050512,6.416667,0.0,0.89237,69228.0,0.040554,0.142723,0.007829,0.038068,-0.007396,0.021832,6.749641,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.037432,-0.00037,-0.000529,-0.025243,-0.021486,-0.242314,-0.016163,-0.002233,0.054429,-0.028504,-0.007335,-0.018574,-0.008737,0.042962,0.017404,-0.082173,-0.000991,-0.004512,3.583333,0.029915,0.145442,0.569015
4,-3.066246,102.879997,0.062024,0.064914,5.666667,0.0,0.864142,68338.0,0.050531,0.17305,0.009295,0.045811,-0.008512,0.024996,6.723091,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.046416,-0.000456,-0.000682,-0.024009,-0.026479,-0.284197,-0.019682,-0.002817,0.066627,-0.034053,-0.00905,-0.022179,-0.010853,0.051342,0.022269,-0.096854,-0.001397,-0.00763,3.958333,0.029652,0.138673,0.540017
5,-3.3269,120.589996,0.077912,0.080582,5.458333,0.0,0.838701,65129.0,0.066125,0.21711,0.012159,0.062346,-0.011217,0.031557,6.677877,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058253,-0.000562,-0.000889,-0.022396,-0.035585,-0.344577,-0.024358,-0.003541,0.08935,-0.042671,-0.011234,-0.028248,-0.014643,0.058725,0.029324,-0.117437,-0.002837,-0.010579,4.375,0.030391,0.13442,0.527984
6,-3.615241,143.25,0.092293,0.096617,4.875,0.0,0.812808,64472.0,0.077436,0.253334,0.013246,0.065745,-0.011833,0.032527,6.663737,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.069653,-0.000676,-0.000956,-0.022789,-0.038076,-0.400078,-0.028074,-0.004127,0.099371,-0.048236,-0.012911,-0.031646,-0.0159,0.076678,0.037011,-0.136556,-0.002999,-0.014163,3.583333,0.029022,0.128149,0.51706
7,-3.794222,161.100006,0.105658,0.107385,4.958333,0.0,0.788565,66046.0,0.088672,0.283173,0.014799,0.075671,-0.013447,0.038385,6.654901,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.076975,-0.000739,-0.001201,-0.022685,-0.043457,-0.419975,-0.031513,-0.004637,0.112699,-0.054037,-0.014507,-0.036639,-0.018304,0.083159,0.039002,-0.144193,-0.00398,-0.018403,3.75,0.028369,0.134984,0.523201
8,-3.328928,191.029999,0.119541,0.128541,4.916667,0.0,0.76534,57467.0,0.097116,0.33247,0.016759,0.087471,-0.015116,0.046354,6.610975,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.091345,-0.00087,-0.001324,-0.020756,-0.0512,-0.482003,-0.035762,-0.005441,0.133653,-0.061855,-0.016763,-0.042107,-0.02121,0.105129,0.050393,-0.165654,-0.006052,-0.022882,4.291667,0.02862,0.156133,0.472259
9,-2.690024,196.009995,0.123627,0.13816,4.708333,0.0,0.745264,47427.0,0.103253,0.351903,0.018976,0.088801,-0.015777,0.047509,6.609148,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.095156,-0.000889,-0.001493,-0.022605,-0.051507,-0.479583,-0.036812,-0.005591,0.139949,-0.063993,-0.017686,-0.043148,-0.02163,0.108584,0.050041,-0.165264,-0.006045,-0.026299,3.625,0.029809,0.146928,0.4608
