iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.664012,13.06,0.008391,0.00904,0.375,38.333336,0.976827,42041.0,0.006769,0.021957,0.000534,0.005335,-0.001125,0.00323,7.21859,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.006072,-5.9e-05,-2.3e-05,-0.008129,-0.003809,-0.042215,-0.002768,-0.000388,0.008793,-0.004558,-0.001368,-0.003391,-0.001438,0.008225,0.003424,-0.014561,-1.5e-05,-4e-06,3.5,0.048547,0.123785,0.225926
1,-2.165061,41.91,0.024194,0.020027,5.75,0.0,0.949137,63872.0,0.019971,0.062978,0.003525,0.01765,-0.003674,0.009417,6.760089,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.017044,-0.00017,-0.000216,-0.022289,-0.010215,-0.11909,-0.00765,-0.00103,0.024735,-0.013958,-0.003419,-0.008446,-0.003878,0.018468,0.007889,-0.040316,-0.000139,-0.000151,4.583333,0.029888,0.181435,0.538309
2,-2.876918,63.560001,0.037164,0.034171,5.833333,0.0,0.921464,64452.0,0.032719,0.104443,0.00518,0.026717,-0.005221,0.014197,6.751421,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027478,-0.000272,-0.000449,-0.023747,-0.015252,-0.186211,-0.012196,-0.001668,0.038109,-0.021208,-0.005552,-0.013662,-0.005804,0.028268,0.013046,-0.062974,-0.000421,-0.000318,4.25,0.030543,0.186417,0.539731
3,-2.964944,76.739998,0.049724,0.047086,5.5,0.0,0.891678,63850.0,0.043102,0.139174,0.007205,0.037133,-0.006945,0.017904,6.723552,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.036308,-0.000358,-0.000635,-0.024017,-0.021326,-0.235732,-0.015916,-0.002262,0.053093,-0.027949,-0.00706,-0.018001,-0.008729,0.03423,0.017702,-0.079776,-0.00082,-0.000497,3.708333,0.028623,0.183202,0.560688
4,-3.691538,105.190002,0.064235,0.063691,4.833333,0.0,0.874772,63274.0,0.055388,0.184882,0.008584,0.047922,-0.008462,0.024143,6.697774,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.048161,-0.000472,-0.000821,-0.019615,-0.028311,-0.304733,-0.020848,-0.002994,0.070403,-0.034667,-0.009573,-0.023711,-0.011316,0.046679,0.023836,-0.103164,-0.001219,-0.000749,4.916667,0.03072,0.181337,0.461466
5,-3.902536,121.849998,0.07961,0.076196,4.375,0.0,0.849047,60625.0,0.066583,0.225873,0.010664,0.05546,-0.009782,0.026153,6.66956,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058608,-0.000566,-0.001022,-0.021572,-0.032255,-0.352592,-0.024679,-0.003596,0.082677,-0.042616,-0.011372,-0.02738,-0.013294,0.057956,0.028071,-0.119844,-0.002078,-0.001374,3.583333,0.02811,0.171683,0.495488
6,-3.682549,134.970001,0.08368,0.08284,4.833333,0.0,0.828263,61157.0,0.074949,0.249621,0.012574,0.064472,-0.011445,0.035121,6.664292,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.06698,-0.000646,-0.001238,-0.025359,-0.037437,-0.388548,-0.027223,-0.004031,0.096012,-0.047719,-0.012562,-0.031178,-0.015392,0.075396,0.034606,-0.132379,-0.002292,-0.002072,2.958333,0.032636,0.19164,0.569753
7,-3.713287,158.589996,0.102123,0.098876,5.041667,0.0,0.806003,58099.0,0.082617,0.280692,0.013327,0.069626,-0.012554,0.037248,6.651048,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.075932,-0.000722,-0.001372,-0.024355,-0.041389,-0.422654,-0.030473,-0.004576,0.108064,-0.052207,-0.014378,-0.034982,-0.01704,0.089132,0.03978,-0.14418,-0.00309,-0.002989,3.5,0.029081,0.163373,0.555327
8,-3.720676,183.190002,0.111734,0.110251,5.416667,0.0,0.779891,53249.0,0.099047,0.319323,0.01589,0.083693,-0.014195,0.03897,6.645347,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.086851,-0.000824,-0.001512,-0.026035,-0.049747,-0.466778,-0.033974,-0.005298,0.126951,-0.058716,-0.016305,-0.039623,-0.020787,0.087406,0.046888,-0.159973,-0.003818,-0.001948,3.125,0.029968,0.199161,0.554991
9,-3.616049,185.910004,0.117395,0.118747,4.916667,0.0,0.757708,39527.0,0.106327,0.340087,0.016644,0.086025,-0.014859,0.04002,6.618005,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.091598,-0.000865,-0.001648,-0.02461,-0.051426,-0.474313,-0.035315,-0.005513,0.134121,-0.060738,-0.016765,-0.041767,-0.021626,0.09093,0.049474,-0.162835,-0.00466,-0.003107,3.416667,0.03132,0.184635,0.537337
