iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7687,158.174774,976.27002,0.785799,0.816463,0.086957,0.043478,0.091407,51146.0,0.252597,0.354167,0.150626,0.327814,-0.060084,0.548659,10.488823,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486517,-0.14461,-0.024801,0.0,-0.001696,-0.142263,-0.036083,-0.018005,-0.037064,0.763131,-0.10445,-0.186162,-0.014201,-0.035765,1.611019,3.766066,-0.116581,-0.005812,-0.341699,0.130435,0.043478,4.652174,0.132056,0.08572,0.129223
7688,167.448425,988.690002,0.806299,0.811205,0.041667,0.0,0.091484,48018.0,0.227415,0.351578,0.14645,0.296899,-0.055527,0.508281,10.621607,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.496409,-0.15272,-0.019916,0.0,-0.000602,-0.122236,-0.035159,-0.016697,-0.03342,0.794272,-0.10091,-0.168399,-0.013973,-0.031628,1.701233,3.897769,-0.108572,-0.003586,-0.199493,0.041667,0.0,4.75,0.088457,0.095303,0.145279
7689,152.158661,941.960022,0.747703,0.79424,0.25,0.0,0.09164,50383.0,0.274287,0.344794,0.145853,0.312348,-0.056728,0.524752,10.548878,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.477398,-0.154779,-0.024454,0.0,-0.002655,-0.127431,-0.034181,-0.017731,-0.033281,0.757825,-0.099924,-0.15898,-0.014091,-0.031986,1.547262,3.715311,-0.108157,-0.005462,-0.454972,0.083333,0.041667,4.375,0.116253,0.112436,0.177584
7690,158.47406,954.590027,0.781311,0.781476,0.208333,0.0,0.091765,38142.0,0.237571,0.353038,0.151561,0.308151,-0.056978,0.543135,10.573947,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.481604,-0.151409,-0.019139,0.0,-0.002189,-0.135108,-0.034345,-0.016595,-0.033753,0.766335,-0.097865,-0.162387,-0.014151,-0.035031,1.62004,3.733761,-0.106917,-0.004541,-0.39258,0.125,0.083333,4.791667,0.145321,0.139342,0.153584
7691,157.902344,962.97998,0.783708,0.785603,0.318182,0.0,0.091591,38097.0,0.24226,0.35927,0.141019,0.276657,-0.050038,0.481196,10.564421,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484087,-0.142586,-0.019668,0.0,-0.002164,-0.112967,-0.034241,-0.01464,-0.031031,0.778585,-0.113494,-0.184236,-0.013694,-0.029624,1.636712,3.769758,-0.099853,-0.012926,-0.30596,0.090909,0.0,4.227273,0.116233,0.125606,0.162372
7692,163.117371,983.909973,0.789081,0.805997,0.083333,0.0,0.091577,41145.0,0.225157,0.358924,0.153373,0.317674,-0.057601,0.557092,10.497153,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.488075,-0.156752,-0.018712,0.0,-0.001,-0.137106,-0.035359,-0.01733,-0.03444,0.782804,-0.108836,-0.164101,-0.014423,-0.034015,1.673208,3.790043,-0.111211,-0.005829,-0.300736,0.0,0.041667,4.875,0.167201,0.102592,0.147194
7693,161.761841,971.150024,0.78872,0.789454,0.125,0.041667,0.09174,37227.0,0.21006,0.345878,0.136088,0.28385,-0.050446,0.503497,10.47473,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482659,-0.148751,-0.018155,0.0,-0.002139,-0.114054,-0.033452,-0.014747,-0.031721,0.758335,-0.097482,-0.175163,-0.013536,-0.031257,1.677745,3.792416,-0.099047,-0.003003,-0.322287,0.041667,0.0,3.958333,0.079358,0.118575,0.16514
7694,162.017258,984.190002,0.795492,0.805909,0.217391,0.0,0.091473,38636.0,0.244018,0.355347,0.159454,0.331244,-0.059815,0.584706,10.483854,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.49348,-0.153457,-0.021052,0.0,-0.001971,-0.125907,-0.035972,-0.016755,-0.033192,0.78893,-0.108304,-0.178981,-0.014368,-0.03012,1.666906,3.855674,-0.11388,-0.004664,-0.410641,0.0,0.043478,4.695652,0.105934,0.116321,0.151622
7695,153.847427,960.48999,0.764428,0.754427,0.291667,0.0,0.09176,36298.0,0.23535,0.365505,0.151722,0.342723,-0.066541,0.563643,10.516775,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471303,-0.152161,-0.024114,0.0,-0.003849,-0.146723,-0.036264,-0.019774,-0.037141,0.741297,-0.116536,-0.178897,-0.016445,-0.034055,1.565822,3.594141,-0.122864,-0.007371,-0.433825,0.083333,0.0,4.375,0.102353,0.107639,0.18226
7696,157.599258,963.679993,0.774808,0.800033,0.25,0.0,0.091862,38018.0,0.227599,0.345697,0.152792,0.340029,-0.062523,0.57207,10.479742,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482735,-0.156466,-0.018719,0.0,-0.002294,-0.148842,-0.035865,-0.018644,-0.037075,0.754585,-0.10061,-0.164095,-0.014325,-0.035754,1.632038,3.752988,-0.118534,-0.003247,-0.448909,0.083333,0.041667,4.416667,0.128111,0.112256,0.173001
7697,155.981262,952.97998,0.763607,0.806743,0.25,0.0,0.091798,38215.0,0.226766,0.34255,0.151997,0.311832,-0.055803,0.537734,10.642424,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479964,-0.15594,-0.021174,0.0,-0.003196,-0.134893,-0.034999,-0.016614,-0.033181,0.76876,-0.101702,-0.168628,-0.013317,-0.033681,1.649161,3.766401,-0.109365,-0.003703,-0.44479,0.125,0.0,4.166667,0.09696,0.113186,0.149752
7698,153.245728,950.380005,0.761763,0.770907,0.375,0.0,0.091984,36915.0,0.243873,0.351081,0.148194,0.327731,-0.061319,0.558626,10.506145,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476769,-0.157321,-0.020004,0.0,-0.003726,-0.149192,-0.035345,-0.01825,-0.035244,0.759438,-0.103922,-0.164817,-0.014684,-0.038878,1.600146,3.706589,-0.114422,-0.004883,-0.371862,0.125,0.0,4.375,0.12142,0.127118,0.180317
7699,150.948288,925.409973,0.70744,0.719121,0.458333,0.0,0.091977,36403.0,0.230607,0.335134,0.144299,0.302552,-0.056529,0.512758,10.576527,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.448979,-0.140103,-0.023823,0.0,-0.006097,-0.133525,-0.033893,-0.016817,-0.034113,0.701675,-0.115347,-0.164824,-0.014098,-0.032482,1.501616,3.458549,-0.109881,-0.004942,-0.349813,0.208333,0.0,3.791667,0.174919,0.148962,0.228262
7700,155.284073,941.960022,0.754365,0.781795,0.304348,0.0,0.092331,39203.0,0.240197,0.342861,0.145625,0.298048,-0.05523,0.519104,10.55206,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476486,-0.158831,-0.024198,0.0,-0.002768,-0.134317,-0.034508,-0.016433,-0.033745,0.754465,-0.096268,-0.15865,-0.012857,-0.034889,1.60845,3.742045,-0.107062,-0.003959,-0.333173,0.130435,0.0,4.521739,0.124072,0.113897,0.159131
7701,159.530685,968.090027,0.790372,0.805324,0.375,0.083333,0.092203,36990.0,0.233597,0.363956,0.155089,0.296541,-0.054145,0.519212,10.497036,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.485026,-0.143559,-0.018275,0.0,-0.003957,-0.126899,-0.035179,-0.016005,-0.033454,0.788014,-0.106291,-0.175884,-0.012044,-0.032754,1.659053,3.76032,-0.105345,-0.002979,-0.392762,0.25,0.0,4.625,0.088109,0.123933,0.171909
7702,153.832245,948.450012,0.757311,0.768884,0.291667,0.0,0.092306,38141.0,0.212457,0.367921,0.149348,0.313942,-0.058862,0.532363,10.512975,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.473531,-0.150658,-0.01636,0.0,-0.003639,-0.129391,-0.035467,-0.017823,-0.033899,0.760533,-0.106898,-0.177013,-0.014558,-0.031004,1.631994,3.633064,-0.114598,-0.005401,-0.481633,0.083333,0.0,3.75,0.116315,0.122609,0.173135
7703,158.533173,949.320007,0.76575,0.782292,0.458333,0.041667,0.092454,36193.0,0.214363,0.341538,0.160907,0.349133,-0.062604,0.610146,10.493052,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.475191,-0.158043,-0.018321,0.0,-0.004115,-0.135535,-0.035701,-0.018266,-0.033891,0.753836,-0.109236,-0.172283,-0.013276,-0.030867,1.634163,3.699317,-0.117064,-0.014435,-0.249523,0.166667,0.0,3.916667,0.111052,0.118297,0.205628
7704,153.968567,939.01001,0.748796,0.774134,0.375,0.0,0.092513,34556.0,0.272405,0.337841,0.153114,0.315073,-0.057589,0.530645,10.395124,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467991,-0.147146,-0.021205,0.0,-0.004214,-0.131886,-0.035126,-0.017296,-0.033677,0.74521,-0.107731,-0.170198,-0.013523,-0.032464,1.522632,3.629126,-0.110716,-0.006616,-0.306021,0.166667,0.041667,4.583333,0.15035,0.130081,0.170696
7705,160.997681,956.859985,0.785694,0.789896,0.434783,0.0,0.092555,38336.0,0.247137,0.35097,0.155858,0.323379,-0.059058,0.559529,10.581957,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480702,-0.145516,-0.01759,0.0,-0.001845,-0.130479,-0.03559,-0.017265,-0.033762,0.760569,-0.105053,-0.164829,-0.014112,-0.033459,1.618671,3.730167,-0.111989,-0.008215,-0.343389,0.0,0.086957,26.52174,0.110484,0.102293,0.154968
7706,153.741867,956.669983,0.760919,0.804259,0.125,0.0,0.09299,38666.0,0.234363,0.353564,0.163193,0.329115,-0.058645,0.581743,10.36619,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479174,-0.148598,-0.017949,0.0,-0.001861,-0.13043,-0.035632,-0.016455,-0.033219,0.767662,-0.121511,-0.183086,-0.014634,-0.034178,1.617109,3.662823,-0.108569,-0.005734,-0.718194,0.083333,0.083333,3.666667,0.115443,0.110818,0.117632
7707,156.597824,956.219971,0.784728,0.779787,0.25,0.0,0.092935,36888.0,0.23902,0.353569,0.155834,0.30942,-0.056994,0.534318,10.578866,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483465,-0.14331,-0.015095,0.0,-0.003389,-0.130092,-0.036135,-0.016841,-0.034756,0.77665,-0.116599,-0.18488,-0.013147,-0.032067,1.633804,3.721488,-0.112095,-0.003906,-0.298515,0.208333,0.0,4.541667,0.162272,0.135385,0.177757
7708,152.451385,925.22998,0.760799,0.769821,0.416667,0.0,0.092662,38883.0,0.221433,0.3411,0.143419,0.298765,-0.055445,0.510524,10.542641,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474506,-0.149231,-0.022826,0.0,-0.002715,-0.124313,-0.034977,-0.01629,-0.0327,0.746338,-0.101147,-0.160889,-0.013543,-0.03018,1.626818,3.689635,-0.109169,-0.003404,-0.361307,0.041667,0.0,4.75,0.123813,0.117379,0.172622
7709,161.395508,980.909973,0.776637,0.803929,0.217391,0.0,0.092719,38562.0,0.251595,0.349369,0.156465,0.321042,-0.059203,0.542291,10.527872,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486549,-0.147519,-0.01696,0.0,-0.002061,-0.13423,-0.036487,-0.017467,-0.035036,0.784916,-0.100849,-0.168565,-0.013333,-0.033993,1.641468,3.775226,-0.114249,-0.003901,-0.427502,0.130435,0.0,5.347826,0.092733,0.098909,0.154057
7710,159.014511,963.640015,0.755691,0.769052,0.208333,0.0,0.092755,37405.0,0.247313,0.351485,0.148582,0.314031,-0.057193,0.535054,10.462697,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.472765,-0.146689,-0.025062,0.0,-0.003673,-0.135963,-0.035673,-0.017105,-0.034254,0.746845,-0.105054,-0.174133,-0.014468,-0.034415,1.573866,3.638329,-0.111217,-0.004843,-0.290686,0.166667,0.041667,4.416667,0.148106,0.113254,0.181633
7711,158.042435,971.219971,0.79058,0.793099,0.25,0.0,0.092626,36376.0,0.265592,0.3624,0.150942,0.294306,-0.054616,0.506307,10.588448,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.48579,-0.143487,-0.020385,0.0,-0.001944,-0.128863,-0.035737,-0.016147,-0.034531,0.774688,-0.106925,-0.176405,-0.013685,-0.034811,1.601989,3.745613,-0.106985,-0.003146,-0.281905,0.0,0.0,4.583333,0.092915,0.106554,0.163881
7712,152.850586,916.119995,0.730399,0.739605,0.375,0.0,0.092579,38582.0,0.224795,0.328278,0.140154,0.288389,-0.053709,0.509014,10.67115,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.451662,-0.141421,-0.017295,0.0,-0.004014,-0.123184,-0.033249,-0.015336,-0.031569,0.727377,-0.097342,-0.15888,-0.012931,-0.031357,1.52628,3.513947,-0.10327,-0.005384,-0.270504,0.041667,0.083333,4.166667,0.097557,0.127796,0.204857
7713,150.749298,927.059998,0.737446,0.775969,0.375,0.0,0.09256,38672.0,0.261863,0.33779,0.143907,0.300729,-0.053759,0.515244,10.56303,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.466714,-0.147894,-0.020844,0.0,-0.004242,-0.125299,-0.034276,-0.015763,-0.03118,0.742852,-0.097252,-0.15781,-0.012173,-0.031846,1.534166,3.65934,-0.104934,-0.015609,-0.405267,0.166667,0.0,4.625,0.107141,0.123897,0.156961
7714,155.697189,934.01001,0.756332,0.761653,0.208333,0.0,0.092399,36460.0,0.2158,0.349093,0.154709,0.301856,-0.055636,0.545779,10.432264,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467087,-0.143722,-0.017706,0.0,-0.003333,-0.124661,-0.03473,-0.015717,-0.032087,0.742981,-0.106162,-0.178945,-0.013798,-0.031276,1.608926,3.603998,-0.105237,-0.006886,-0.314181,0.166667,0.041667,3.75,0.106446,0.120979,0.19897
7715,147.70578,905.48999,0.735654,0.735994,0.541667,0.0,0.092426,36697.0,0.273029,0.33124,0.141889,0.308673,-0.054605,0.523906,10.558479,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.455185,-0.142152,-0.02122,0.0,-0.006073,-0.128206,-0.034842,-0.016769,-0.031719,0.722757,-0.113897,-0.183051,-0.013553,-0.032044,1.480325,3.534503,-0.108311,-0.006133,-0.349184,0.25,0.0,4.083333,0.167403,0.148423,0.204101
7716,151.804108,948.609985,0.764098,0.767616,0.217391,0.043478,0.092372,36685.0,0.322078,0.354124,0.125424,0.270826,-0.05041,0.443283,10.48895,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.475895,-0.152478,-0.028586,0.0,-0.002847,-0.126317,-0.034597,-0.01552,-0.033197,0.739852,-0.103465,-0.155913,-0.013989,-0.034832,1.486315,3.704096,-0.102319,-0.00496,-0.268912,0.130435,0.043478,4.217391,0.169931,0.130401,0.16307
7717,153.985062,932.700012,0.758026,0.778856,0.458333,0.0,0.0924,40716.0,0.217052,0.336638,0.142323,0.29663,-0.056026,0.519159,10.559813,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.468857,-0.149563,-0.017168,0.0,-0.00342,-0.131664,-0.034945,-0.016638,-0.033299,0.760349,-0.099735,-0.155592,-0.013937,-0.033517,1.614581,3.669717,-0.109551,-0.003031,-0.379084,0.166667,0.0,5.125,0.117746,0.120709,0.168462
7718,149.000137,938.190002,0.781866,0.771557,0.208333,0.041667,0.092308,51748.0,0.225046,0.344656,0.150659,0.310719,-0.055695,0.572221,10.549404,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.475518,-0.149959,-0.016266,0.0,-0.002833,-0.137113,-0.035517,-0.01673,-0.034234,0.774193,-0.106414,-0.16684,-0.014133,-0.035552,1.63962,3.684715,-0.107983,-0.003415,-0.526315,0.166667,0.041667,4.583333,0.145204,0.116352,0.156657
7719,156.328323,952.219971,0.795704,0.789439,0.333333,0.0,0.092378,50239.0,0.271307,0.35599,0.149736,0.305913,-0.054896,0.565409,10.485671,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484329,-0.157574,-0.016109,0.0,-0.002294,-0.146243,-0.034898,-0.015608,-0.034046,0.792734,-0.098282,-0.159184,-0.014367,-0.040081,1.600403,3.768215,-0.102664,-0.004173,-0.384186,0.125,0.0,4.583333,0.104243,0.12653,0.152708
7720,160.99881,962.179993,0.77236,0.772675,0.125,0.083333,0.092522,49548.0,0.245889,0.345742,0.137795,0.290075,-0.053008,0.497861,10.49613,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.476919,-0.157217,-0.023482,0.0,-0.00371,-0.118972,-0.035275,-0.01589,-0.032952,0.756841,-0.105477,-0.166999,-0.014038,-0.029429,1.594556,3.725137,-0.106945,-0.004391,-0.265045,0.208333,0.0,4.25,0.148006,0.125133,0.180094
7721,147.145554,892.820007,0.719059,0.714603,0.583333,0.0,0.092809,47137.0,0.234102,0.335106,0.133776,0.281393,-0.054488,0.47535,10.424048,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.437809,-0.139157,-0.020807,0.0,-0.006972,-0.130306,-0.034201,-0.017823,-0.032319,0.695451,-0.115713,-0.185486,-0.014685,-0.033313,1.449695,3.364954,-0.104643,-0.007022,-0.232235,0.125,0.041667,3.5,0.149602,0.155766,0.229576
7722,156.605774,955.210022,0.758547,0.801953,0.25,0.0,0.09262,50345.0,0.244082,0.346015,0.168922,0.355056,-0.062871,0.614391,10.441427,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482346,-0.147467,-0.015689,0.0,-0.001909,-0.127868,-0.037199,-0.017801,-0.034358,0.77102,-0.107435,-0.186444,-0.014611,-0.030688,1.630759,3.721643,-0.118549,-0.004116,-0.476051,0.041667,0.0,4.083333,0.096793,0.120368,0.160531
7723,162.411804,985.299988,0.809325,0.808567,0.083333,0.0,0.092783,50359.0,0.256603,0.35895,0.150999,0.3202,-0.059255,0.538414,10.46372,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.489456,-0.158859,-0.018738,0.0,-0.002264,-0.137132,-0.036798,-0.017735,-0.034736,0.781903,-0.10999,-0.179072,-0.01555,-0.033224,1.618477,3.783844,-0.114679,-0.002964,-0.329402,0.166667,0.0,4.416667,0.112374,0.086773,0.16561
7724,157.401169,948.890015,0.761193,0.796839,0.291667,0.0,0.092893,50737.0,0.25383,0.344353,0.14748,0.31992,-0.058222,0.537095,10.507952,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.47879,-0.148104,-0.018619,0.0,-0.003657,-0.131038,-0.036337,-0.018117,-0.034254,0.765365,-0.106041,-0.17226,-0.014083,-0.031093,1.595913,3.712646,-0.115282,-0.002498,-0.321322,0.125,0.041667,4.375,0.103697,0.12203,0.192903
7725,160.089615,963.099976,0.805895,0.813983,0.166667,0.0,0.092585,46789.0,0.226948,0.350026,0.157561,0.321617,-0.059393,0.58177,10.462146,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484832,-0.150404,-0.01198,0.0,-0.001689,-0.146379,-0.036283,-0.016772,-0.034578,0.789953,-0.09874,-0.159778,-0.013804,-0.039372,1.657743,3.760214,-0.112215,-0.003068,-0.451323,0.125,0.041667,4.25,0.085028,0.092774,0.159732
7726,158.209793,957.919983,0.789271,0.808771,0.25,0.0,0.092824,49835.0,0.231686,0.359287,0.147397,0.304666,-0.058196,0.525242,10.546093,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.482998,-0.154901,-0.019088,0.0,-0.0025,-0.13613,-0.036149,-0.016668,-0.034836,0.779334,-0.097357,-0.159916,-0.013168,-0.034398,1.635845,3.731105,-0.112035,-0.003096,-0.414631,0.041667,0.0,4.333333,0.110816,0.100354,0.150993
7727,153.05481,951.090027,0.774992,0.803055,0.130435,0.0,0.092569,52071.0,0.229442,0.368515,0.148271,0.305284,-0.054771,0.538965,10.426533,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483853,-0.145597,-0.018585,0.0,-0.001756,-0.121315,-0.036355,-0.015651,-0.0336,0.775307,-0.108054,-0.17403,-0.013214,-0.030715,1.657067,3.698452,-0.107995,-0.003592,-0.550563,0.086957,0.0,3.695652,0.134225,0.121556,0.13687
7728,159.570602,978.590027,0.807237,0.81842,0.130435,0.0,0.092664,51766.0,0.276,0.357103,0.152836,0.330235,-0.062478,0.54804,10.614865,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.491416,-0.157081,-0.022295,0.0,-0.002169,-0.134801,-0.03723,-0.017712,-0.035375,0.771579,-0.101883,-0.167106,-0.015127,-0.032567,1.603933,3.819597,-0.118731,-0.004165,-0.445966,0.130435,0.0,4.913043,0.080301,0.121171,0.160036
7729,146.030548,907.5,0.746053,0.754015,0.5,0.0,0.092727,50363.0,0.239813,0.341215,0.156165,0.31955,-0.058891,0.540124,10.531603,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.463235,-0.139882,-0.025063,0.0,-0.005069,-0.138151,-0.036043,-0.017664,-0.034192,0.740444,-0.110014,-0.193913,-0.014139,-0.034159,1.546793,3.559851,-0.113583,-0.007587,-0.324011,0.208333,0.041667,4.666667,0.140428,0.123013,0.197475
7730,154.23143,961.47998,0.75417,0.793131,0.25,0.041667,0.092772,39340.0,0.258956,0.356407,0.15291,0.316382,-0.05995,0.533347,10.350886,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.483627,-0.151235,-0.017729,0.0,-0.00313,-0.143944,-0.037745,-0.017956,-0.036409,0.770919,-0.11287,-0.178904,-0.013612,-0.036325,1.618438,3.725591,-0.117072,-0.004119,-0.391315,0.083333,0.041667,3.958333,0.106523,0.126758,0.153915
7731,165.846619,992.190002,0.815846,0.823702,0.166667,0.0,0.092752,37857.0,0.236209,0.358319,0.138997,0.286199,-0.053367,0.506506,10.467624,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.494515,-0.159776,-0.015375,0.0,-0.001419,-0.130019,-0.036317,-0.015695,-0.033448,0.794062,-0.101169,-0.167306,-0.014404,-0.035093,1.694062,3.84824,-0.106175,-0.003754,-0.273923,0.041667,0.0,4.875,0.125106,0.112439,0.139375
7732,156.984772,966.049988,0.775103,0.79703,0.173913,0.0,0.092474,38163.0,0.257286,0.356987,0.154215,0.32943,-0.060402,0.565352,10.58068,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.487491,-0.152398,-0.023222,0.0,-0.001383,-0.133333,-0.037298,-0.017561,-0.03507,0.76837,-0.11447,-0.186171,-0.015052,-0.032358,1.613367,3.767295,-0.11613,-0.006681,-0.372135,0.086957,0.043478,4.869565,0.103848,0.126067,0.143023
7733,153.432571,956.5,0.774354,0.795706,0.391304,0.0,0.09254,36638.0,0.242296,0.347436,0.144695,0.30261,-0.054058,0.535026,10.535729,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.479695,-0.154076,-0.012859,0.0,-0.003498,-0.121451,-0.035497,-0.01612,-0.03228,0.778627,-0.105828,-0.169948,-0.014574,-0.032372,1.623309,3.723,-0.106398,-0.003714,-0.487843,0.043478,0.0,4.0,0.125507,0.107323,0.158181
7734,151.694565,924.190002,0.74011,0.749671,0.458333,0.0,0.092567,37031.0,0.241551,0.320417,0.124853,0.260649,-0.048385,0.461119,10.58462,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.459142,-0.145273,-0.018093,0.0,-0.004405,-0.113192,-0.033422,-0.013815,-0.030585,0.741445,-0.097448,-0.153831,-0.012048,-0.029637,1.544056,3.61582,-0.096861,-0.003114,-0.343948,0.041667,0.0,4.208333,0.107464,0.111003,0.193014
7735,158.830032,961.76001,0.792665,0.779673,0.217391,0.086957,0.092668,36904.0,0.262371,0.361508,0.162569,0.333293,-0.061648,0.577953,10.519321,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.484372,-0.14591,-0.017514,0.0,-0.002712,-0.145144,-0.038533,-0.019315,-0.036736,0.783125,-0.120537,-0.19058,-0.015315,-0.037375,1.615645,3.686723,-0.117755,-0.002995,-0.327329,0.086957,0.0,4.521739,0.150416,0.113143,0.172294
7736,162.891586,979.530029,0.789165,0.800347,0.208333,0.0,0.092684,35820.0,0.26417,0.360423,0.156115,0.320657,-0.058587,0.567526,10.430891,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.491434,-0.153541,-0.016478,0.0,-0.001917,-0.13295,-0.03692,-0.016337,-0.03405,0.791247,-0.101481,-0.169339,-0.013663,-0.034311,1.635117,3.811,-0.11128,-0.005399,-0.328616,0.041667,0.041667,4.333333,0.111453,0.121664,0.141321
7737,150.362823,919.119995,0.750324,0.774856,0.416667,0.0,0.092888,38792.0,0.240468,0.352675,0.145282,0.29288,-0.055488,0.521143,10.441456,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.467572,-0.146018,-0.017533,0.0,-0.003254,-0.129992,-0.035512,-0.016249,-0.032823,0.754808,-0.110125,-0.174474,-0.013848,-0.034678,1.571055,3.607566,-0.10577,-0.002758,-0.304832,0.0,0.083333,4.791667,0.084309,0.109266,0.195171
7738,155.016556,947.26001,0.752198,0.766352,0.333333,0.0,0.092895,38428.0,0.230792,0.363077,0.142221,0.303809,-0.058307,0.532234,10.410445,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474824,-0.154533,-0.02645,0.0,-0.003353,-0.134217,-0.035767,-0.016739,-0.034014,0.744479,-0.107268,-0.171602,-0.013886,-0.035398,1.603053,3.663732,-0.109491,-0.00403,-0.302607,0.166667,0.041667,4.083333,0.109108,0.135997,0.185449
7739,154.690109,947.059998,0.817511,0.79491,0.25,0.041667,0.093177,47964.0,0.299468,0.34999,0.150048,0.31438,-0.060771,0.537938,10.44718,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.480706,-0.157462,-0.019253,0.0,-0.002442,-0.13508,-0.036362,-0.01746,-0.03361,0.764903,-0.109582,-0.17615,-0.014132,-0.033138,1.54659,3.74413,-0.113941,-0.005173,-0.32352,0.083333,0.041667,4.375,0.082014,0.108526,0.188093
7740,154.684982,950.159973,0.759417,0.766016,0.363636,0.0,0.093181,56006.0,0.258111,0.3564,0.146545,0.301612,-0.054858,0.514204,10.51961,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471563,-0.142262,-0.02286,0.0,-0.0036,-0.132945,-0.035435,-0.016217,-0.035005,0.738139,-0.103459,-0.171874,-0.014366,-0.035782,1.560238,3.620656,-0.106455,-0.007075,-0.310855,0.090909,0.0,4.409091,0.119373,0.127718,0.215842
7741,154.926849,933.26001,0.767519,0.781194,0.391304,0.0,0.093402,54784.0,0.255451,0.352732,0.144975,0.310413,-0.059216,0.53239,10.56566,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.471571,-0.150182,-0.019196,0.0,-0.0033,-0.151689,-0.036683,-0.017981,-0.03694,0.752592,-0.107309,-0.178873,-0.01502,-0.039946,1.566139,3.612552,-0.111199,-0.003292,-0.253531,0.130435,0.043478,4.173913,0.136293,0.139784,0.171124
