iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.727571,3.75,0.005563,0.002894,0.0,1.5,0.997845,986.0,0.002557,0.00804,0.000125,0.003638,-0.001701,0.00287,7.040174,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.003,-3.5e-05,-6.5e-05,-0.02,-0.003747,-0.016965,-0.001381,-0.000219,0.004954,-0.001606,-0.000589,-0.002791,-0.002088,0.004361,0.0034,-0.006246,-0.0,0.0,1.5,0.5,0.119269,0.235814,0.295597
1,-1.027794,9.5,0.024625,0.017425,0.5,0.0,0.99435,2289.0,0.018177,0.063731,0.004,0.010146,-0.004444,0.004729,6.674881,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016,-0.00015,-0.000311,-0.02,-0.004456,-0.118734,-0.006354,-0.000918,0.018477,-0.014542,-0.004614,-0.005394,-0.002276,0.008296,0.006944,-0.039883,0.0,0.0,0.0,0.5,0.027368,0.191434,0.566974
