iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
91,64.096733,1000.0,0.926366,0.953417,0.041667,0.0,0.655201,92667.0,0.351073
92,66.954643,1000.0,0.925582,0.952238,0.041667,0.0,0.653692,92333.0,0.353035
93,68.414284,1000.0,0.927998,0.955232,0.0,0.0,0.65254,93568.0,0.351221
94,67.362968,1000.0,0.927404,0.954694,0.0,0.0,0.650655,88577.0,0.345737
95,66.476906,1000.0,0.928353,0.95411,0.0,0.0,0.649346,92574.0,0.345719
96,64.883461,1000.0,0.928419,0.954208,0.0,0.0,0.647634,93864.0,0.345557
97,68.154778,1000.0,0.929002,0.955954,0.0,0.0,0.646057,90701.0,0.345428
98,68.398926,1000.0,0.927541,0.955044,0.0,0.0,0.644885,90231.0,0.345826
99,66.451233,1000.0,0.922808,0.95188,0.041667,0.0,0.643607,89790.0,0.345068
100,69.475662,1000.0,0.927339,0.956288,0.0,0.0,0.643142,73750.0,0.343291
101,65.153084,1000.0,0.926373,0.954578,0.0,0.0,0.641817,77238.0,0.344034
102,65.855011,993.090027,0.920878,0.948529,0.043478,0.0,0.640516,73405.0,0.334416
103,65.19944,991.679993,0.917921,0.946591,0.125,0.0,0.63961,72180.0,0.339645
104,69.476143,992.02002,0.9192,0.946047,0.083333,0.0,0.63837,74030.0,0.33647
105,65.690033,1000.0,0.926135,0.955816,0.0,0.0,0.637077,21079.0,0.347132
106,67.897873,988.789978,0.922535,0.949722,0.083333,0.0,0.635439,13100.0,0.338053
107,65.833458,994.169983,0.923695,0.952241,0.083333,0.0,0.634041,74567.0,0.344991
108,67.136215,994.219971,0.922239,0.950169,0.043478,0.0,0.630322,83782.0,0.334953
109,69.935364,991.549988,0.927069,0.952906,0.045455,0.0,0.627312,84878.0,0.32781
110,66.721519,988.719971,0.915529,0.94435,0.086957,0.0,0.627181,77787.0,0.333564
111,65.150589,979.950012,0.917967,0.948909,0.086957,0.0,0.627052,89757.0,0.335962
112,67.440712,1000.0,0.931219,0.957903,0.0,0.0,0.626097,91510.0,0.333033
113,65.625092,1000.0,0.928475,0.957716,0.0,0.0,0.625481,89807.0,0.334976
114,63.226059,996.309998,0.915673,0.941197,0.090909,0.0,0.624939,91555.0,0.330254
115,63.658161,993.5,0.924055,0.955048,0.043478,0.0,0.624337,81282.0,0.332424
116,65.405853,993.539978,0.923244,0.952808,0.083333,0.0,0.623589,88161.0,0.333721
117,66.028732,989.960022,0.920331,0.947224,0.166667,0.0,0.62295,88408.0,0.32566
118,61.961273,975.77002,0.911267,0.938858,0.142857,0.0,0.62185,93915.0,0.32604
119,62.58382,985.669983,0.921061,0.951486,0.130435,0.0,0.621985,86683.0,0.33228
120,62.986099,989.390015,0.917335,0.949752,0.086957,0.0,0.621401,84640.0,0.332684
121,61.062263,990.359985,0.911965,0.942245,0.047619,0.0,0.620516,90247.0,0.326258
122,64.412971,997.26001,0.922745,0.956439,0.045455,0.0,0.61983,96420.0,0.33401
123,63.632351,990.719971,0.918594,0.947214,0.136364,0.0,0.619108,91845.0,0.324492
124,60.316872,999.059998,0.930083,0.957751,0.041667,0.0,0.61876,91255.0,0.327512
125,64.485779,1000.0,0.926812,0.95868,0.0,0.0,0.6176,77131.0,0.333401
126,62.418999,1000.0,0.927832,0.95947,0.0,0.0,0.617417,82366.0,0.32985
127,62.618652,1000.0,0.928841,0.95946,0.0,0.0,0.616688,82850.0,0.329408
128,62.451591,996.049988,0.927238,0.957024,0.125,0.0,0.615617,83140.0,0.327028
129,60.664944,996.820007,0.929477,0.958728,0.041667,0.0,0.6157,83374.0,0.325465
130,61.424538,1000.0,0.928088,0.959626,0.0,0.0,0.614523,75288.0,0.328618
131,65.765259,999.799988,0.928862,0.959688,0.083333,0.0,0.613582,83064.0,0.327733
132,54.709972,991.72998,0.927175,0.956312,0.041667,0.0,0.612361,83380.0,0.323815
133,60.217613,1000.0,0.926618,0.95685,0.083333,0.0,0.61173,81400.0,0.324084
134,63.631233,1000.0,0.93095,0.960667,0.0,0.0,0.611117,82738.0,0.323069
135,61.266811,1000.0,0.927368,0.960156,0.0,0.0,0.610486,71660.0,0.329667
136,58.978947,1000.0,0.93082,0.96055,0.0,0.0,0.609131,92845.0,0.323981
137,60.528397,1000.0,0.92984,0.960793,0.0,0.0,0.607681,93619.0,0.32592
138,60.730206,995.23999,0.926974,0.957174,0.125,0.0,0.606086,91797.0,0.320084
139,62.259319,991.719971,0.928249,0.958673,0.041667,0.0,0.604995,91995.0,0.322794
140,56.369621,985.52002,0.923726,0.95618,0.083333,0.0,0.604292,91663.0,0.322881
141,60.258747,992.780029,0.928023,0.957213,0.083333,0.0,0.60354,84951.0,0.317331
142,63.592983,993.890015,0.915494,0.94683,0.083333,0.0,0.602709,93648.0,0.317406
143,60.233917,996.72998,0.929629,0.959706,0.041667,0.0,0.601416,93495.0,0.320924
144,60.399178,999.330017,0.932111,0.96093,0.043478,0.0,0.600085,95091.0,0.320161
145,62.737041,991.23999,0.92295,0.95382,0.083333,0.0,0.599202,91616.0,0.317411
146,61.260654,1000.0,0.925081,0.95479,0.083333,0.0,0.597488,92847.0,0.315999
147,60.701897,990.630005,0.92592,0.956083,0.041667,0.0,0.596316,83622.0,0.316118
148,62.735195,1000.0,0.933216,0.9629,0.0,0.0,0.595626,92949.0,0.31659
149,61.709595,992.02002,0.927922,0.958362,0.041667,0.0,0.595021,93499.0,0.319288
150,65.36039,1000.0,0.935338,0.962422,0.0,0.0,0.594074,90049.0,0.313828
151,62.288036,1000.0,0.934044,0.963804,0.0,0.0,0.592991,18489.0,0.311776
152,60.181732,989.76001,0.922357,0.953947,0.090909,0.0,0.592123,17628.0,0.317409
153,60.873817,1000.0,0.932012,0.962667,0.0,0.0,0.591017,83241.0,0.316291
154,64.081535,1000.0,0.933836,0.96316,0.0,0.0,0.590132,88552.0,0.316703
155,62.37952,1000.0,0.934377,0.962265,0.0,0.0,0.589455,89838.0,0.313437
156,62.480568,998.280029,0.934605,0.961357,0.043478,0.0,0.588006,85997.0,0.308255
157,61.644131,991.039978,0.923584,0.95385,0.130435,0.0,0.586897,76212.0,0.311962
158,66.568207,996.27002,0.932364,0.962719,0.041667,0.0,0.586154,80628.0,0.31543
159,63.002995,992.900024,0.918267,0.948102,0.083333,0.0,0.585419,84787.0,0.310595
160,64.673271,992.700012,0.928523,0.959074,0.045455,0.0,0.584176,79578.0,0.318122
161,62.34515,985.150024,0.915164,0.946167,0.090909,0.0,0.583287,93127.0,0.311414
162,66.38942,1000.0,0.931577,0.964612,0.0,0.0,0.582403,82668.0,0.31616
163,66.885918,1000.0,0.934421,0.964656,0.0,0.0,0.581379,93772.0,0.315169
164,64.861099,1000.0,0.930359,0.963092,0.0,0.0,0.580677,93124.0,0.321531
165,66.45697,1000.0,0.935631,0.963797,0.0,0.0,0.580231,91591.0,0.312768
166,63.920189,1000.0,0.933168,0.964457,0.0,0.0,0.58031,89094.0,0.311328
167,67.611824,1000.0,0.930853,0.962665,0.0,0.0,0.579363,88655.0,0.316621
168,65.117355,999.340027,0.935022,0.964178,0.041667,0.0,0.579376,80780.0,0.310302
169,64.323067,997.789978,0.93037,0.961077,0.125,0.0,0.578855,89662.0,0.313813
170,67.350914,997.859985,0.931029,0.962809,0.125,0.0,0.578196,90200.0,0.312581
171,64.639938,1000.0,0.933585,0.963618,0.0,0.0,0.577806,89810.0,0.312212
172,67.905273,992.179993,0.93124,0.960416,0.125,0.0,0.576954,90203.0,0.30837
173,63.357483,1000.0,0.933153,0.963473,0.0,0.0,0.576114,89298.0,0.310896
174,66.970749,1000.0,0.934613,0.964006,0.041667,0.0,0.5755,80984.0,0.31063
175,66.389381,1000.0,0.933272,0.963571,0.0,0.0,0.574953,85588.0,0.310343
176,65.50634,1000.0,0.929875,0.960606,0.083333,0.0,0.574883,85050.0,0.311206
177,66.060173,999.679993,0.933753,0.963928,0.041667,0.0,0.574508,83755.0,0.308021
178,68.92115,998.380005,0.92888,0.959044,0.083333,0.0,0.573379,84865.0,0.311331
179,57.775547,1000.0,0.934978,0.963803,0.0,0.0,0.573015,76525.0,0.307253
180,67.132851,1000.0,0.930754,0.962703,0.041667,0.0,0.571813,84886.0,0.312298
181,66.536209,1000.0,0.932694,0.962659,0.0,0.0,0.570835,82676.0,0.310691
182,63.470387,1000.0,0.93241,0.963055,0.0,0.0,0.57018,83833.0,0.310205
183,64.447411,1000.0,0.931884,0.963942,0.0,0.0,0.569518,84718.0,0.309893
184,66.324425,992.539978,0.926604,0.956954,0.083333,0.0,0.568635,84909.0,0.306915
185,68.269211,1000.0,0.931848,0.96349,0.0,0.0,0.56764,71087.0,0.311225
186,68.228767,1000.0,0.934795,0.964023,0.0,0.0,0.567153,90782.0,0.307629
187,65.883087,1000.0,0.933659,0.963803,0.0,0.0,0.566218,90110.0,0.30955
188,67.707306,1000.0,0.930776,0.963648,0.0,0.0,0.565078,89840.0,0.310928
189,66.230453,985.599976,0.918536,0.950925,0.125,0.0,0.564478,88070.0,0.305826
190,61.244144,991.97998,0.92286,0.952652,0.083333,0.0,0.563778,78449.0,0.302392
191,62.723057,1000.0,0.934149,0.963447,0.0,0.0,0.563051,90896.0,0.302553
192,65.807358,1000.0,0.928286,0.963101,0.0,0.0,0.562499,93190.0,0.315958
193,69.75058,1000.0,0.930257,0.964133,0.0,0.0,0.561382,90909.0,0.310468
194,65.347832,997.869995,0.928709,0.961743,0.043478,0.0,0.560689,90953.0,0.309147
195,70.361122,993.679993,0.925568,0.957879,0.041667,0.0,0.560241,88016.0,0.302402
196,67.3237,993.679993,0.930127,0.964858,0.0,0.0,0.560054,82694.0,0.30988
197,66.756058,988.330017,0.918913,0.950681,0.090909,0.0,0.559295,92866.0,0.30266
198,67.798134,991.659973,0.929524,0.96401,0.0,0.0,0.558678,91091.0,0.306729
199,68.977455,1000.0,0.930452,0.963808,0.0,0.0,0.5579,90787.0,0.306405
200,70.051956,1000.0,0.933094,0.963919,0.0,0.0,0.557676,84214.0,0.302172
201,69.516632,1000.0,0.92966,0.96423,0.0,0.0,0.557128,86282.0,0.303951
202,66.622002,993.799988,0.922762,0.95236,0.086957,0.0,0.556536,75962.0,0.299563
203,67.978256,991.859985,0.924523,0.955989,0.090909,0.0,0.556493,88260.0,0.304589
204,67.90889,986.210022,0.908946,0.938464,0.045455,0.0,0.555687,87572.0,0.295581
205,66.362823,994.349976,0.928092,0.963027,0.0,0.0,0.555481,86490.0,0.306444
206,68.300865,991.909973,0.920145,0.954319,0.047619,0.0,0.555081,88356.0,0.304979
207,65.437782,991.909973,0.92919,0.96363,0.0,0.0,0.554708,52735.0,0.302428
208,68.052788,995.869995,0.927237,0.960344,0.041667,0.0,0.55397,11525.0,0.30092
209,70.732277,1000.0,0.928661,0.964288,0.0,0.0,0.554124,79077.0,0.303311
210,71.975479,997.630005,0.929527,0.963475,0.041667,0.0,0.553498,71864.0,0.30064
211,71.943245,1000.0,0.931242,0.963987,0.041667,0.0,0.553598,86038.0,0.298424
212,71.999077,995.429993,0.929304,0.961887,0.041667,0.0,0.553018,69067.0,0.300167
213,69.822525,990.869995,0.927283,0.961417,0.041667,0.0,0.552668,86183.0,0.301813
214,72.135521,1000.0,0.927143,0.961542,0.041667,0.0,0.551981,89128.0,0.299009
215,68.900368,991.599976,0.929489,0.96235,0.041667,0.0,0.551249,84389.0,0.298212
216,69.968254,990.869995,0.926589,0.961079,0.041667,0.0,0.550575,83512.0,0.298914
217,70.427254,1000.0,0.929182,0.963655,0.041667,0.0,0.550143,77321.0,0.29989
218,70.065346,1000.0,0.928127,0.964458,0.0,0.0,0.549334,86680.0,0.302241
219,72.904625,1000.0,0.932882,0.965648,0.0,0.0,0.549031,87973.0,0.297192
220,74.238907,1000.0,0.929887,0.96459,0.0,0.0,0.548525,87943.0,0.300513
221,69.574532,1000.0,0.926849,0.961612,0.041667,0.0,0.547546,88417.0,0.298435
222,68.157043,1000.0,0.930076,0.964607,0.0,0.0,0.546805,83797.0,0.299114
223,75.076767,1000.0,0.924284,0.960253,0.041667,0.0,0.546118,70640.0,0.298561
224,70.263672,1000.0,0.929209,0.964544,0.0,0.0,0.545157,88175.0,0.298802
225,72.872459,1000.0,0.929922,0.965452,0.0,0.0,0.544683,81929.0,0.300029
226,70.482872,1000.0,0.92879,0.964689,0.0,0.0,0.54379,82365.0,0.302489
227,69.715439,982.429993,0.920586,0.954081,0.086957,0.0,0.543538,84220.0,0.294881
228,70.317291,999.719971,0.931529,0.963299,0.041667,0.0,0.542293,70786.0,0.296243
229,70.700371,1000.0,0.924887,0.964935,0.0,0.0,0.541312,79903.0,0.301178
230,71.167976,990.940002,0.928554,0.96246,0.041667,0.0,0.540417,81594.0,0.29511
231,72.555229,1000.0,0.931374,0.965926,0.0,0.0,0.53982,82193.0,0.295862
232,72.657753,1000.0,0.929539,0.96637,0.0,0.0,0.539294,81793.0,0.299986
233,71.926888,985.330017,0.914368,0.949455,0.086957,0.0,0.537319,68196.0,0.296348
234,70.65049,992.119995,0.929543,0.965579,0.0,0.0,0.535353,86382.0,0.298341
235,76.185257,1000.0,0.931748,0.966757,0.0,0.0,0.534729,77933.0,0.294176
236,75.927521,1000.0,0.931515,0.966068,0.0,0.0,0.533836,89870.0,0.296286
237,70.685707,1000.0,0.933837,0.966458,0.0,0.0,0.533083,88955.0,0.292936
238,75.307266,995.400024,0.929317,0.962442,0.05,0.0,0.532398,94504.0,0.292096
239,73.301567,1000.0,0.931462,0.966346,0.0,0.0,0.531412,76630.0,0.293274
240,73.229156,1000.0,0.934422,0.967343,0.0,0.0,0.530812,88472.0,0.293236
241,70.311295,1000.0,0.935681,0.966884,0.0,0.0,0.530292,87747.0,0.290587
242,74.469193,1000.0,0.930692,0.966482,0.0,0.0,0.529865,88407.0,0.296924
243,73.644043,995.890015,0.923762,0.95884,0.045455,0.0,0.529483,92317.0,0.290799
244,76.592087,995.890015,0.935724,0.96796,0.0,0.0,0.528639,83656.0,0.28682
245,74.65535,1000.0,0.933056,0.968724,0.0,0.0,0.52829,76310.0,0.293093
246,71.317047,994.299988,0.929344,0.963095,0.045455,0.0,0.528367,91665.0,0.28964
247,68.418831,1000.0,0.932603,0.967218,0.0,0.0,0.52798,90513.0,0.295433
248,72.435684,1000.0,0.93453,0.968786,0.0,0.0,0.527359,91645.0,0.291904
249,77.055008,1000.0,0.931419,0.968238,0.0,0.0,0.527125,86126.0,0.293064
250,70.905418,1000.0,0.935243,0.968318,0.0,0.0,0.527296,71301.0,0.28678
251,75.711113,1000.0,0.934637,0.968453,0.0,0.041667,0.527399,82066.0,0.290781
252,72.801773,1000.0,0.933385,0.967348,0.041667,0.0,0.527556,83698.0,0.292241
253,72.336166,1000.0,0.934237,0.968561,0.0,0.0,0.527922,82613.0,0.289413
254,69.615356,990.640015,0.930245,0.965044,0.041667,0.0,0.528471,82084.0,0.289914
255,72.993515,1000.0,0.934618,0.96787,0.0,0.041667,0.529021,82163.0,0.288598
256,72.450325,1000.0,0.936517,0.96903,0.0,0.0,0.529943,70752.0,0.288767
257,71.234802,1000.0,0.934801,0.968524,0.0,0.0,0.529819,80639.0,0.28722
258,70.325455,1000.0,0.933971,0.968603,0.0,0.0,0.529887,83752.0,0.291077
259,68.933548,1000.0,0.935489,0.968599,0.0,0.0,0.530011,81615.0,0.289261
260,67.92804,997.289978,0.931507,0.966204,0.041667,0.0,0.529936,75342.0,0.289955
261,65.321098,1000.0,0.931364,0.965252,0.0,0.041667,0.530196,52813.0,0.287662
262,66.481026,999.01001,0.935851,0.967806,0.0,0.041667,0.529991,54709.0,0.287111
263,69.993439,999.01001,0.934885,0.968843,0.041667,0.0,0.530136,74659.0,0.288966
264,60.544662,984.719971,0.926681,0.96058,0.0,0.083333,0.529718,88082.0,0.287117
265,66.79483,992.799988,0.930387,0.963589,0.041667,0.041667,0.529968,74563.0,0.287209
266,60.859005,1000.0,0.93462,0.968143,0.0,0.0,0.529384,88260.0,0.288652
267,61.790775,1000.0,0.936834,0.968816,0.0,0.0,0.528543,87300.0,0.287335
268,59.523251,998.76001,0.935116,0.967299,0.041667,0.041667,0.527907,88375.0,0.289847
269,68.529175,1000.0,0.93566,0.968981,0.0,0.0,0.527509,90229.0,0.288811
270,59.137283,1000.0,0.93233,0.966316,0.041667,0.0,0.527062,84589.0,0.29112
271,62.395008,995.630005,0.93283,0.965922,0.0,0.041667,0.526773,73460.0,0.292538
272,65.600067,1000.0,0.937203,0.969472,0.0,0.0,0.526166,87433.0,0.285468
273,61.449196,995.200012,0.930906,0.962995,0.041667,0.0,0.525456,88991.0,0.283255
274,63.898037,1000.0,0.935698,0.969256,0.0,0.0,0.525042,89122.0,0.284311
275,64.422134,985.630005,0.922103,0.95291,0.130435,0.0,0.523817,84188.0,0.282289
276,62.269062,993.650024,0.937067,0.969157,0.0,0.0,0.523451,70512.0,0.285522
277,55.830246,997.059998,0.931369,0.963556,0.045455,0.0,0.522516,84328.0,0.287193
278,59.757267,994.409973,0.932689,0.965203,0.041667,0.0,0.522746,82533.0,0.290117
279,54.722248,993.909973,0.926247,0.958895,0.045455,0.0,0.522892,84866.0,0.285703
280,61.550808,1000.0,0.938568,0.969593,0.0,0.0,0.522674,89578.0,0.282693
281,59.227844,994.76001,0.933904,0.96617,0.043478,0.0,0.5221,85330.0,0.286906
282,65.333549,987.450012,0.930774,0.962753,0.043478,0.0,0.521767,72506.0,0.282182
283,56.050663,986.190002,0.929644,0.960338,0.083333,0.0,0.52186,83307.0,0.281666
284,56.864944,995.919983,0.932071,0.96382,0.041667,0.0,0.521356,82521.0,0.283606
285,60.697762,996.549988,0.932828,0.965602,0.045455,0.0,0.521414,80408.0,0.282589
286,56.364124,1000.0,0.934796,0.967644,0.0,0.0,0.521344,93546.0,0.288508
287,56.709167,1000.0,0.937024,0.96809,0.0,0.0,0.521387,76588.0,0.285937
288,55.827061,999.140015,0.937239,0.967637,0.043478,0.0,0.521084,91716.0,0.283712
289,55.333691,999.140015,0.936618,0.968357,0.0,0.0,0.52138,93221.0,0.284645
290,58.467525,993.900024,0.913674,0.942996,0.043478,0.0,0.521854,86442.0,0.279845
291,54.789421,996.369995,0.928689,0.963071,0.083333,0.0,0.52145,84529.0,0.289554
292,59.70105,1000.0,0.938013,0.970027,0.0,0.0,0.521221,89202.0,0.286174
293,54.346802,1000.0,0.938898,0.969777,0.0,0.0,0.521515,75390.0,0.285284
294,53.058456,1000.0,0.937836,0.969258,0.0,0.0,0.521826,90124.0,0.288117
295,57.662884,1000.0,0.93996,0.969067,0.0,0.0,0.522545,90241.0,0.285546
296,50.684711,1000.0,0.937256,0.967399,0.041667,0.0,0.523028,90779.0,0.286194
297,60.120514,1000.0,0.939976,0.969581,0.0,0.0,0.523083,90872.0,0.284615
298,53.093925,1000.0,0.93818,0.969649,0.041667,0.0,0.52255,89471.0,0.287776
299,57.681667,1000.0,0.937308,0.966768,0.083333,0.0,0.522164,74919.0,0.283115
300,59.678322,999.169983,0.940667,0.969836,0.041667,0.0,0.522159,84646.0,0.284631
301,61.128311,1000.0,0.941443,0.970682,0.0,0.0,0.52219,84169.0,0.281998
302,55.499069,1000.0,0.940847,0.970759,0.0,0.0,0.521697,83575.0,0.28549
303,54.040737,1000.0,0.940764,0.970407,0.0,0.0,0.521145,83857.0,0.28431
304,50.026405,1000.0,0.938357,0.969029,0.0,0.0,0.520819,70314.0,0.286595
