iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.759579,16.110001,0.008604,0.008917,0.833333,35.708336,0.976897,38058.0,0.006641,0.022323,0.00055,0.005931,-0.001291,0.003293,7.23636,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005945,-5.9e-05,-2.7e-05,-0.009816,-0.004176,-0.040431,-0.002739,-0.000373,0.009126,-0.005218,-0.001243,-0.003326,-0.001561,0.007479,0.002521,-0.014139,-1.8e-05,-2.8e-05,4.625,0.049062,0.115431,0.230985
1,-2.023433,41.389999,0.023014,0.02113,7.25,0.0,0.949348,63019.0,0.019596,0.061267,0.003751,0.01698,-0.003717,0.009036,6.759005,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016413,-0.000165,-0.000183,-0.025316,-0.009634,-0.112524,-0.007373,-0.000937,0.023518,-0.013791,-0.003228,-0.008028,-0.003684,0.016919,0.007096,-0.038309,-0.00017,-0.000793,4.0,0.032231,0.141107,0.539309
2,-2.581629,57.259998,0.037084,0.033409,7.166667,0.0,0.920937,62777.0,0.030383,0.097404,0.005971,0.02721,-0.005699,0.013855,6.793752,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025966,-0.000256,-0.000329,-0.026252,-0.014629,-0.174289,-0.011493,-0.001474,0.038032,-0.020948,-0.005109,-0.012395,-0.005924,0.026397,0.011953,-0.059151,-0.000377,-0.001964,3.916667,0.0291,0.14999,0.581926
3,-3.016948,76.839996,0.047966,0.05045,6.166667,0.0,0.892524,61299.0,0.040295,0.133337,0.007279,0.036683,-0.006896,0.019745,6.749719,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.03629,-0.000357,-0.0005,-0.023699,-0.021113,-0.231425,-0.015525,-0.002216,0.052604,-0.027538,-0.006817,-0.017886,-0.00858,0.040847,0.017922,-0.078664,-0.001152,-0.004518,4.375,0.032217,0.150615,0.524717
4,-3.255491,104.510002,0.06484,0.06351,7.166667,0.0,0.866218,60863.0,0.052954,0.174276,0.009702,0.047763,-0.009127,0.026225,6.736819,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.046877,-0.000457,-0.000712,-0.025265,-0.027555,-0.291144,-0.019757,-0.002826,0.06984,-0.034516,-0.009074,-0.022474,-0.011168,0.050547,0.022895,-0.098991,-0.001368,-0.005946,4.333333,0.028555,0.141547,0.567629
5,-3.452457,113.550003,0.075597,0.077287,6.333333,0.0,0.839191,58240.0,0.063546,0.213289,0.011031,0.054155,-0.010013,0.028007,6.707002,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.056213,-0.000547,-0.000808,-0.026187,-0.031435,-0.333014,-0.023289,-0.00339,0.080655,-0.040941,-0.01048,-0.02718,-0.013314,0.058849,0.02788,-0.113543,-0.001654,-0.007428,3.125,0.029529,0.13245,0.5768
6,-3.273039,140.660004,0.091446,0.092917,5.333333,0.0,0.812269,61148.0,0.070222,0.248313,0.013088,0.061945,-0.011546,0.034289,6.701545,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.066365,-0.000642,-0.000945,-0.022868,-0.035953,-0.378378,-0.027051,-0.003947,0.09482,-0.047183,-0.012375,-0.030326,-0.015148,0.079498,0.034428,-0.129346,-0.002516,-0.011212,3.458333,0.02836,0.134529,0.516969
7,-3.802677,166.070007,0.113879,0.112704,5.0,0.0,0.789548,59777.0,0.090504,0.305725,0.016334,0.080363,-0.014511,0.039339,6.669291,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.081026,-0.000777,-0.001313,-0.023407,-0.046668,-0.445827,-0.033012,-0.004859,0.120611,-0.056933,-0.015144,-0.038146,-0.019624,0.083628,0.041926,-0.152558,-0.003856,-0.017309,3.583333,0.026312,0.150681,0.509981
8,-2.682612,182.050003,0.1208,0.124376,4.125,0.0,0.768248,49188.0,0.090742,0.326359,0.016715,0.080141,-0.014388,0.044105,6.646181,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.087057,-0.000831,-0.001345,-0.022001,-0.046947,-0.458305,-0.034374,-0.00519,0.124476,-0.059874,-0.016263,-0.039879,-0.01997,0.108574,0.045545,-0.157584,-0.00623,-0.022011,3.416667,0.027162,0.140785,0.488434
9,-2.697376,196.350006,0.127135,0.141016,4.083333,0.0,0.751009,40139.0,0.103015,0.370906,0.019897,0.096082,-0.017168,0.054489,6.629156,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.098553,-0.000926,-0.001569,-0.021546,-0.056916,-0.498104,-0.038017,-0.005741,0.149651,-0.064336,-0.018023,-0.045059,-0.023894,0.115744,0.053615,-0.17171,-0.006331,-0.033472,3.166667,0.028951,0.130996,0.465203
10,-2.395978,227.029999,0.14552,0.157714,3.583333,0.0,0.737774,36619.0,0.114538,0.40247,0.022362,0.103057,-0.018223,0.060893,6.618928,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.109357,-0.001018,-0.001839,-0.020891,-0.059695,-0.530774,-0.041763,-0.006383,0.161501,-0.070786,-0.019668,-0.048635,-0.025719,0.138993,0.060953,-0.183518,-0.010167,-0.032465,3.416667,0.027639,0.139001,0.463531
11,-2.120488,246.990005,0.160381,0.170951,3.208333,0.0,0.724459,42133.0,0.125302,0.432594,0.022624,0.106954,-0.018405,0.064585,6.60722,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.117922,-0.001081,-0.001961,-0.018939,-0.062083,-0.556065,-0.043447,-0.006834,0.171497,-0.075098,-0.020934,-0.052412,-0.026638,0.145111,0.066796,-0.192708,-0.009884,-0.041701,3.458333,0.028423,0.137786,0.429305
12,-1.908644,260.890015,0.164368,0.185492,3.666667,0.0,0.712974,64052.0,0.138154,0.463318,0.025543,0.120949,-0.02091,0.065891,6.598836,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.12878,-0.001187,-0.002097,-0.020853,-0.073704,-0.581647,-0.046815,-0.007423,0.195808,-0.079326,-0.022753,-0.055922,-0.031717,0.147843,0.075878,-0.20206,-0.010452,-0.038944,3.5,0.030203,0.126017,0.431162
13,-1.873994,263.820007,0.172884,0.192406,4.0,0.0,0.702161,67479.0,0.144952,0.483463,0.027012,0.125142,-0.021841,0.0642,6.601707,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.134314,-0.001222,-0.002244,-0.023407,-0.07327,-0.591371,-0.048528,-0.007715,0.202292,-0.082648,-0.023285,-0.057968,-0.031696,0.146349,0.08136,-0.205804,-0.010822,-0.055775,2.958333,0.030571,0.146813,0.484671
