iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.728614,3.75,0.005517,0.002894,0.0,1.5,0.997791,74.0,0.002565,0.007987,0.000125,0.003634,-0.001554,0.00287,7.047153,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.003,-3.5e-05,-6.5e-05,-0.02,-0.003752,-0.016965,-0.001382,-0.00021,0.004955,-0.001597,-0.000583,-0.002683,-0.001853,0.004358,0.003396,-0.006246,-0.0,0.0,1.5,0.5,0.119294,0.235721,0.295747
1,-1.022702,9.5,0.024413,0.017437,0.5,0.0,0.994285,161.0,0.018164,0.06228,0.004,0.010134,-0.003084,0.004818,6.658267,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016,-0.00015,-0.000311,-0.02,-0.004428,-0.118747,-0.006396,-0.000925,0.018462,-0.014512,-0.004617,-0.005551,-0.001969,0.008294,0.007066,-0.039889,0.0,0.0,0.0,0.5,0.026621,0.204158,0.563931
