iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1637,144.846527,892.549988,0.72581,0.62983,1.166667,0.0,0.080328,44643.0,0.166106,0.329061,0.106123,0.199551,-0.03089,0.380035,8.29761,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438186,-0.132829,-0.043855,-0.008611,-0.079933,-0.025216,-0.009911,-0.024347,0.690633,-0.098919,-0.134495,-0.011791,-0.027021,1.356533,3.468286,-0.067663,-0.003797,-0.149438,0.375,0.0,4.875,0.069675,0.294104,0.285031
1638,131.719849,854.25,0.675695,0.587612,1.333333,0.0,0.080397,41693.0,0.172399,0.355543,0.105276,0.193126,-0.030378,0.365668,8.211501,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.416955,-0.130637,-0.061265,-0.010824,-0.08204,-0.024357,-0.009464,-0.024058,0.652185,-0.09161,-0.126532,-0.012375,-0.027226,1.230075,3.198251,-0.06466,-0.005383,-0.159948,0.166667,0.0,4.958333,0.097216,0.328674,0.296656
1639,137.586868,881.530029,0.717958,0.603254,1.0,0.0,0.08055,45500.0,0.181446,0.345037,0.11093,0.191995,-0.029775,0.366328,8.237286,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.439168,-0.131058,-0.071896,-0.007549,-0.081017,-0.024759,-0.009011,-0.023684,0.686949,-0.085677,-0.126523,-0.011297,-0.028073,1.287551,3.446033,-0.064256,-0.007772,-0.25982,0.25,0.0,4.5,0.082273,0.291364,0.297161
1640,126.332764,804.219971,0.690941,0.587435,0.916667,0.041667,0.080409,46897.0,0.180282,0.349874,0.101331,0.194432,-0.030249,0.355892,8.275912,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.419952,-0.127595,-0.057491,-0.009849,-0.080972,-0.025237,-0.009623,-0.023941,0.651126,-0.096291,-0.133863,-0.012055,-0.026598,1.200228,3.251928,-0.06681,-0.006219,-0.147196,0.541667,0.0,3.416667,0.084007,0.27806,0.284723
1641,144.855576,898.5,0.720312,0.628506,1.347826,0.0,0.080422,46419.0,0.167313,0.336074,0.104056,0.184723,-0.029358,0.351898,8.338845,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.434276,-0.132623,-0.047195,-0.008709,-0.079093,-0.024922,-0.008832,-0.02377,0.685636,-0.08974,-0.129049,-0.011271,-0.027269,1.329835,3.419245,-0.0641,-0.009734,-0.143359,0.26087,0.0,5.173913,0.079366,0.275709,0.286545
1642,139.38707,873.030029,0.722901,0.628011,1.0,0.0,0.080439,44854.0,0.179372,0.366448,0.111839,0.200586,-0.031208,0.387972,8.109828,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.443555,-0.134802,-0.06298,-0.008287,-0.081254,-0.025907,-0.009395,-0.024321,0.701597,-0.093187,-0.13682,-0.011311,-0.028933,1.321734,3.434919,-0.06726,-0.007437,-0.205121,0.434783,0.0,4.478261,0.075713,0.289625,0.268739
1643,140.572601,887.349976,0.684785,0.604634,1.0,0.0,0.080622,44730.0,0.168252,0.341895,0.107968,0.196621,-0.03028,0.382989,8.254473,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.428063,-0.130441,-0.054089,-0.00905,-0.076352,-0.024753,-0.009337,-0.02369,0.669074,-0.085911,-0.118455,-0.011441,-0.025934,1.298644,3.340008,-0.065855,-0.004769,-0.145158,0.541667,0.0,4.541667,0.080451,0.277519,0.298658
1644,141.374161,895.200012,0.70622,0.601434,1.458333,0.0,0.080914,47235.0,0.172716,0.340366,0.106073,0.180061,-0.027731,0.331465,8.428892,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.426418,-0.12083,-0.070794,-0.009325,-0.073633,-0.024582,-0.008678,-0.022585,0.657273,-0.09489,-0.132866,-0.010463,-0.025518,1.265793,3.345846,-0.063386,-0.006522,-0.179889,0.291667,0.0,5.583333,0.084321,0.274559,0.320297
1645,141.638382,879.48999,0.711143,0.608081,0.833333,0.0,0.081029,45423.0,0.177888,0.350946,0.119352,0.206734,-0.031582,0.393972,8.340821,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.434794,-0.12387,-0.04631,-0.009617,-0.081678,-0.025628,-0.009674,-0.023659,0.685357,-0.099405,-0.147107,-0.011212,-0.027693,1.305387,3.387819,-0.06761,-0.01434,-0.165158,0.333333,0.0,3.791667,0.085888,0.305736,0.3141
1646,137.009094,859.719971,0.695652,0.613345,0.916667,0.083333,0.08106,45003.0,0.170495,0.334727,0.106713,0.183868,-0.028225,0.356841,8.176725,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.425817,-0.130731,-0.050129,-0.010744,-0.078282,-0.025471,-0.009833,-0.023524,0.676861,-0.096754,-0.152113,-0.011934,-0.025767,1.279774,3.324855,-0.064288,-0.010709,-0.180083,0.375,0.0,3.791667,0.076762,0.27602,0.287199
1647,134.586655,841.280029,0.695345,0.606103,1.083333,0.0,0.081388,45438.0,0.162778,0.322701,0.096912,0.188213,-0.028347,0.358286,8.356781,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.420828,-0.135061,-0.047854,-0.010024,-0.077725,-0.02505,-0.009299,-0.023293,0.666694,-0.095112,-0.145179,-0.012534,-0.027092,1.275404,3.306033,-0.064577,-0.007544,-0.172763,0.375,0.0,4.5,0.077265,0.293399,0.271911
1648,139.111526,865.890015,0.69806,0.606176,1.5,0.0,0.081413,45536.0,0.167929,0.32989,0.10312,0.189781,-0.029235,0.365082,8.294416,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.419792,-0.131617,-0.044767,-0.010831,-0.079152,-0.024287,-0.008696,-0.023679,0.676812,-0.087459,-0.123577,-0.011813,-0.028336,1.260816,3.285038,-0.062684,-0.00431,-0.191469,0.166667,0.0,4.25,0.078169,0.316472,0.307668
1649,134.669449,869.890015,0.713953,0.602233,1.083333,0.0,0.081501,44519.0,0.198349,0.359988,0.115283,0.207503,-0.031101,0.377008,8.185619,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.43545,-0.132268,-0.058247,-0.009848,-0.084854,-0.026064,-0.009302,-0.024274,0.683301,-0.096098,-0.140718,-0.011454,-0.029434,1.221757,3.358403,-0.067627,-0.007325,-0.200033,0.333333,0.0,4.125,0.087198,0.307427,0.290236
1650,148.827026,916.900024,0.742609,0.658615,0.875,0.0,0.081588,45176.0,0.174574,0.346233,0.11431,0.208187,-0.031092,0.395743,8.201703,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.454848,-0.133467,-0.058776,-0.006901,-0.080085,-0.026311,-0.00937,-0.024347,0.709532,-0.09415,-0.132574,-0.012006,-0.028306,1.399427,3.583925,-0.0686,-0.005445,-0.143968,0.166667,0.0,4.458333,0.071977,0.266286,0.274891
1651,138.296082,870.349976,0.734476,0.631413,0.958333,0.0,0.081749,45122.0,0.178063,0.367512,0.103501,0.185524,-0.029249,0.352697,8.290462,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.442776,-0.133523,-0.056312,-0.007735,-0.080091,-0.025501,-0.009199,-0.023838,0.694355,-0.093692,-0.133223,-0.011353,-0.028729,1.330163,3.443916,-0.065633,-0.005173,-0.153323,0.291667,0.0,4.25,0.074603,0.288766,0.270494
1652,137.228851,872.289978,0.707655,0.614363,1.25,0.041667,0.08183,43675.0,0.184829,0.348298,0.100116,0.181623,-0.028539,0.341657,8.325154,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.439268,-0.137444,-0.052732,-0.0085,-0.080993,-0.025955,-0.00909,-0.024101,0.690058,-0.102339,-0.146654,-0.011215,-0.029092,1.280037,3.446332,-0.066573,-0.008632,-0.159342,0.041667,0.0,4.75,0.079135,0.254115,0.287901
1653,128.877365,832.97998,0.661826,0.578698,1.25,0.0,0.081725,44302.0,0.176101,0.348056,0.105984,0.185558,-0.028416,0.341467,8.286169,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.407909,-0.124411,-0.055589,-0.010989,-0.07785,-0.024516,-0.008825,-0.022925,0.641327,-0.097027,-0.135907,-0.011056,-0.026386,1.170858,3.134583,-0.06372,-0.005085,-0.153775,0.333333,0.0,4.291667,0.087233,0.266554,0.309766
1654,134.803314,835.690002,0.723135,0.644899,0.958333,0.083333,0.081861,47003.0,0.169497,0.349164,0.115436,0.188961,-0.029233,0.368916,8.356222,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.437337,-0.124017,-0.04844,-0.008243,-0.077086,-0.025704,-0.008806,-0.022495,0.7073,-0.095543,-0.140795,-0.009483,-0.024834,1.334546,3.433805,-0.066142,-0.005215,-0.13655,0.416667,0.0,4.25,0.069335,0.260918,0.256123
1655,137.34523,861.210022,0.724,0.63211,0.875,0.041667,0.081873,44109.0,0.185577,0.35607,0.103432,0.182714,-0.028249,0.337409,8.068876,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438002,-0.128381,-0.06057,-0.008151,-0.08109,-0.026147,-0.008618,-0.022996,0.682449,-0.104092,-0.142743,-0.01107,-0.028581,1.275248,3.40085,-0.065648,-0.007353,-0.14008,0.416667,0.0,4.25,0.072205,0.244985,0.272329
1656,140.757843,894.039978,0.742722,0.647384,0.666667,0.041667,0.081985,42040.0,0.193292,0.361173,0.110881,0.201262,-0.030841,0.379067,8.176193,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.456092,-0.141556,-0.054252,-0.008012,-0.082339,-0.026319,-0.009199,-0.024037,0.722126,-0.091341,-0.138471,-0.011762,-0.02927,1.313488,3.568414,-0.067721,-0.004191,-0.200924,0.5,0.0,4.25,0.070179,0.252589,0.258466
1657,138.054535,874.25,0.724754,0.597781,0.583333,0.125,0.082153,45850.0,0.182047,0.349485,0.104109,0.190982,-0.029252,0.355598,8.163039,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.436468,-0.125886,-0.071516,-0.00789,-0.083439,-0.026601,-0.009238,-0.023704,0.68668,-0.101264,-0.143304,-0.010933,-0.02917,1.271276,3.39927,-0.067214,-0.004342,-0.178453,0.375,0.0,4.541667,0.075264,0.259617,0.278844
1658,145.701126,909.299988,0.75417,0.67005,0.608696,0.0,0.082012,47966.0,0.180164,0.365812,0.111387,0.200863,-0.031436,0.383999,8.230515,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.448585,-0.139902,-0.056122,-0.006492,-0.084745,-0.026841,-0.009167,-0.024425,0.714073,-0.096357,-0.145175,-0.011767,-0.028921,1.332416,3.479501,-0.068766,-0.003477,-0.200824,0.26087,0.0,4.478261,0.071813,0.256722,0.222964
1659,151.0728,937.919983,0.769247,0.70488,0.416667,0.041667,0.082204,44300.0,0.184927,0.374215,0.115225,0.201115,-0.032154,0.387806,8.15222,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.472806,-0.147783,-0.036833,-0.004282,-0.086484,-0.027766,-0.009847,-0.026062,0.751831,-0.089938,-0.141882,-0.012917,-0.029842,1.440184,3.693161,-0.071068,-0.006949,-0.183754,0.208333,0.0,4.166667,0.067869,0.226028,0.217713
1660,143.092072,909.01001,0.699233,0.589757,0.958333,0.0,0.082207,41513.0,0.197594,0.348384,0.10314,0.190461,-0.029143,0.338053,8.299138,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438112,-0.12588,-0.074725,-0.008989,-0.085017,-0.026309,-0.009139,-0.024855,0.668471,-0.091504,-0.132522,-0.01113,-0.029677,1.22009,3.406373,-0.066729,-0.010151,-0.200185,0.375,0.0,4.416667,0.09974,0.353473,0.283646
1661,133.223953,862.130005,0.692849,0.596459,0.791667,0.083333,0.082083,45085.0,0.171385,0.384542,0.10958,0.188582,-0.029748,0.360294,8.067995,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.428688,-0.130623,-0.056648,-0.008886,-0.08191,-0.02651,-0.009519,-0.024922,0.669011,-0.094257,-0.141634,-0.011539,-0.026796,1.287878,3.243591,-0.067623,-0.004645,-0.218882,0.166667,0.0,3.833333,0.08971,0.263473,0.335286
1662,141.589737,892.419983,0.723529,0.624487,1.083333,0.0,0.082173,45842.0,0.183395,0.361643,0.108218,0.191095,-0.03042,0.35626,8.098097,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438979,-0.128322,-0.056309,-0.008834,-0.085546,-0.026251,-0.009035,-0.024782,0.688,-0.092363,-0.135683,-0.010932,-0.03153,1.285628,3.395251,-0.067063,-0.008772,-0.1803,0.291667,0.0,4.958333,0.08898,0.287861,0.293202
1663,134.990723,874.97998,0.732749,0.644179,0.958333,0.083333,0.082284,45883.0,0.188362,0.372085,0.113886,0.190851,-0.031546,0.362818,8.247957,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.44955,-0.141236,-0.062779,-0.006783,-0.088895,-0.027075,-0.009738,-0.025343,0.712521,-0.096498,-0.13698,-0.011743,-0.031305,1.314434,3.469671,-0.068745,-0.005715,-0.1864,0.166667,0.0,4.583333,0.071203,0.254889,0.276161
1664,134.959488,853.76001,0.710905,0.632975,0.791667,0.041667,0.082465,42642.0,0.188121,0.346209,0.104016,0.189481,-0.029113,0.36011,8.283053,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.437909,-0.131392,-0.050199,-0.007522,-0.082002,-0.026034,-0.009002,-0.024092,0.68325,-0.094277,-0.135221,-0.011525,-0.02833,1.269942,3.416376,-0.066172,-0.005859,-0.236017,0.5,0.0,4.125,0.083726,0.294089,0.279055
1665,152.289917,954.5,0.736555,0.650886,0.75,0.041667,0.082589,44718.0,0.178509,0.359653,0.113823,0.194561,-0.030664,0.372405,8.103751,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.446217,-0.136944,-0.054783,-0.00778,-0.084874,-0.026403,-0.009271,-0.024479,0.717081,-0.098093,-0.141804,-0.011079,-0.029218,1.337302,3.471185,-0.067975,-0.007391,-0.205985,0.25,0.0,10.333334,0.075652,0.265786,0.272865
1666,134.449936,855.97998,0.699732,0.608376,0.916667,0.041667,0.082483,47845.0,0.17092,0.34267,0.099828,0.157359,-0.027065,0.306065,7.955469,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.420649,-0.12769,-0.045209,-0.00856,-0.074998,-0.025507,-0.008335,-0.021566,0.67241,-0.095058,-0.139255,-0.010525,-0.027877,1.252437,3.273018,-0.062786,-0.006721,-0.152159,0.25,0.0,4.208333,0.076124,0.262995,0.3342
1667,141.555725,893.440002,0.748101,0.623452,0.416667,0.125,0.08271,46807.0,0.188012,0.356614,0.103953,0.196429,-0.028938,0.373387,8.223334,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.447415,-0.131822,-0.067172,-0.006772,-0.083012,-0.026795,-0.009252,-0.023932,0.703742,-0.099893,-0.141143,-0.011287,-0.029629,1.30992,3.49277,-0.067936,-0.004985,-0.190248,0.333333,0.0,4.041667,0.083207,0.255469,0.267905
1668,134.627731,852.650024,0.720284,0.63559,0.833333,0.083333,0.082783,42246.0,0.177232,0.362953,0.104291,0.185659,-0.029776,0.350191,8.187002,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.436916,-0.129677,-0.051571,-0.007926,-0.079853,-0.026232,-0.008999,-0.023323,0.695144,-0.094247,-0.143305,-0.010614,-0.028721,1.299918,3.371273,-0.066607,-0.003529,-0.123783,0.25,0.0,3.583333,0.07571,0.26391,0.252753
1669,132.259216,837.929993,0.683967,0.588233,0.791667,0.041667,0.082837,48642.0,0.180163,0.328468,0.107362,0.184259,-0.028317,0.336141,7.904974,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.416377,-0.116647,-0.057346,-0.008583,-0.076745,-0.024959,-0.008303,-0.022178,0.649198,-0.089419,-0.128083,-0.009507,-0.028092,1.193334,3.239419,-0.062741,-0.003965,-0.265882,0.166667,0.0,3.333333,0.081001,0.243609,0.341674
1670,139.183853,864.109985,0.725536,0.644842,1.0,0.041667,0.082761,52639.0,0.171071,0.359083,0.113272,0.196119,-0.030552,0.374888,8.138246,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.440029,-0.130008,-0.039536,-0.00789,-0.078577,-0.026896,-0.009228,-0.023639,0.699095,-0.094193,-0.142343,-0.010618,-0.025664,1.346901,3.394819,-0.068404,-0.003862,-0.174125,0.25,0.0,4.333333,0.063923,0.244838,0.298613
1671,147.990082,924.169983,0.747536,0.681382,0.375,0.125,0.0828,54544.0,0.17694,0.379121,0.126988,0.210613,-0.032802,0.401161,8.102057,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.465356,-0.132766,-0.044158,-0.004437,-0.083525,-0.028765,-0.010356,-0.025245,0.747672,-0.095414,-0.145438,-0.010273,-0.028459,1.444953,3.582133,-0.073577,-0.003468,-0.203033,0.083333,0.0,3.958333,0.062827,0.222027,0.224135
1672,142.34523,898.76001,0.746618,0.654438,0.5,0.0,0.082848,51396.0,0.183072,0.363335,0.120142,0.210603,-0.032436,0.400706,7.926055,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.461221,-0.141169,-0.05388,-0.005528,-0.084899,-0.028068,-0.009902,-0.025517,0.71878,-0.098846,-0.150916,-0.012078,-0.02867,1.392853,3.569448,-0.072701,-0.004927,-0.214889,0.166667,0.0,3.833333,0.072288,0.227899,0.254148
1673,143.664062,914.169983,0.71501,0.600707,0.5,0.0,0.08303,54434.0,0.188608,0.386592,0.102364,0.184119,-0.028841,0.353301,7.768731,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.439992,-0.13316,-0.060123,-0.006312,-0.081054,-0.026709,-0.008771,-0.023886,0.690579,-0.08703,-0.123882,-0.010686,-0.030804,1.274478,3.351515,-0.065899,-0.005134,-0.174082,0.125,0.0,4.375,0.077531,0.280126,0.282385
1674,147.635925,943.919983,0.743336,0.665106,0.541667,0.041667,0.083084,54468.0,0.201482,0.370735,0.122853,0.212161,-0.033446,0.39547,7.895452,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.462322,-0.13917,-0.060367,-0.007979,-0.094105,-0.028265,-0.009881,-0.026721,0.728819,-0.093638,-0.138826,-0.01226,-0.033814,1.320545,3.56585,-0.072313,-0.012509,-0.20536,0.083333,0.0,3.875,0.088803,0.260719,0.276637
1675,145.865723,931.950012,0.736494,0.641061,0.666667,0.041667,0.083294,53939.0,0.197892,0.383129,0.115869,0.189399,-0.029497,0.360421,8.038067,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.454768,-0.13148,-0.057306,-0.00581,-0.081179,-0.026833,-0.00812,-0.023664,0.719056,-0.0897,-0.130248,-0.010185,-0.031061,1.289031,3.51483,-0.065888,-0.006215,-0.172803,0.083333,0.0,4.791667,0.075571,0.222006,0.264923
1676,140.943329,900.400024,0.743483,0.652541,1.086957,0.0,0.08344,52091.0,0.188274,0.370749,0.114655,0.20266,-0.031588,0.373083,7.987015,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.44697,-0.140079,-0.056283,-0.007636,-0.085985,-0.027667,-0.009927,-0.025534,0.715619,-0.10104,-0.143395,-0.012608,-0.029524,1.301019,3.433574,-0.071001,-0.005732,-0.205857,0.217391,0.0,5.826087,0.078082,0.278272,0.267975
1677,151.34787,950.289978,0.779742,0.695661,0.375,0.0,0.08365,54015.0,0.19493,0.388886,0.113133,0.197461,-0.03151,0.376871,8.089997,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.479827,-0.145284,-0.046897,-0.002975,-0.085366,-0.029051,-0.009312,-0.025864,0.764482,-0.094058,-0.148102,-0.011392,-0.031927,1.42135,3.714354,-0.072258,-0.00642,-0.162429,0.083333,0.0,5.0,0.069629,0.231965,0.212974
1678,146.101624,927.429993,0.775185,0.683675,0.541667,0.0,0.083647,54367.0,0.187091,0.366866,0.109976,0.198432,-0.03114,0.374896,7.918633,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.470159,-0.140603,-0.047983,-0.004568,-0.084854,-0.028514,-0.009332,-0.025929,0.75087,-0.09218,-0.144877,-0.011074,-0.03013,1.415758,3.661951,-0.071415,-0.005674,-0.183026,0.166667,0.0,5.166667,0.069485,0.21483,0.233832
1679,146.159607,916.530029,0.745301,0.658448,0.5,0.0,0.083685,54361.0,0.190992,0.350581,0.107564,0.197238,-0.030742,0.369983,8.143609,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.457949,-0.134922,-0.05457,-0.004101,-0.086854,-0.027889,-0.009019,-0.025302,0.713281,-0.090213,-0.137508,-0.011338,-0.032098,1.326939,3.57529,-0.06947,-0.005163,-0.172727,0.166667,0.0,4.416667,0.071342,0.240935,0.260315
1680,149.476593,940.5,0.744589,0.678531,0.666667,0.0,0.083757,54533.0,0.18744,0.387842,0.112778,0.202142,-0.03042,0.378439,8.037745,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.461088,-0.138891,-0.056657,-0.005344,-0.082541,-0.02811,-0.009576,-0.025139,0.72661,-0.096775,-0.143269,-0.011786,-0.029011,1.36317,3.533182,-0.070269,-0.00422,-0.174077,0.083333,0.0,4.75,0.070519,0.247036,0.255325
1681,140.986984,879.179993,0.742576,0.663415,0.75,0.041667,0.083655,51330.0,0.176186,0.349594,0.109193,0.200417,-0.031536,0.397075,7.973154,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.448584,-0.136192,-0.043674,-0.006904,-0.082136,-0.027471,-0.009464,-0.024749,0.718867,-0.096321,-0.139535,-0.011329,-0.027929,1.375168,3.501972,-0.07036,-0.004179,-0.145332,0.333333,0.0,4.791667,0.07045,0.241129,0.252766
1682,137.75528,885.0,0.750046,0.623892,0.826087,0.0,0.083686,55234.0,0.202135,0.386174,0.10678,0.19354,-0.030422,0.350316,8.019098,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.448971,-0.131931,-0.062709,-0.006504,-0.085956,-0.027293,-0.008674,-0.023396,0.708508,-0.090993,-0.13197,-0.010324,-0.031297,1.244969,3.429284,-0.067676,-0.004545,-0.189956,0.217391,0.0,4.391304,0.080882,0.285122,0.264742
1683,139.518265,894.140015,0.715019,0.608223,0.695652,0.0,0.083895,53726.0,0.184638,0.347674,0.093516,0.176362,-0.028378,0.325738,8.17729,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.430008,-0.12618,-0.06475,-0.007968,-0.081097,-0.026107,-0.008589,-0.023698,0.680191,-0.090039,-0.139417,-0.010782,-0.031582,1.237429,3.32079,-0.06429,-0.00824,-0.168297,0.26087,0.0,4.652174,0.089724,0.252326,0.282449
1684,141.998901,916.859985,0.759097,0.631591,0.791667,0.0,0.083941,53004.0,0.204743,0.377985,0.108057,0.193707,-0.030312,0.366473,7.95136,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.462493,-0.137661,-0.072429,-0.005662,-0.082561,-0.028078,-0.00862,-0.024488,0.722201,-0.096742,-0.140167,-0.010706,-0.031615,1.302484,3.579003,-0.06898,-0.011335,-0.180269,0.125,0.0,5.208333,0.091609,0.27502,0.279795
1685,139.455933,886.02002,0.752557,0.643237,0.625,0.083333,0.083919,49938.0,0.189634,0.393846,0.106109,0.19759,-0.030738,0.377392,7.954902,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.455266,-0.137312,-0.054757,-0.007685,-0.082815,-0.028262,-0.010419,-0.024395,0.72642,-0.098257,-0.148582,-0.011024,-0.029767,1.336866,3.473071,-0.070133,-0.004909,-0.191932,0.208333,0.0,4.916667,0.084459,0.278999,0.253473
1686,135.897659,891.429993,0.740018,0.603329,0.708333,0.0,0.084179,53824.0,0.203519,0.385544,0.103256,0.185449,-0.02947,0.336751,8.067321,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.45114,-0.129216,-0.077025,-0.005625,-0.087508,-0.027451,-0.008844,-0.02495,0.697485,-0.09286,-0.131604,-0.011311,-0.033671,1.257725,3.453626,-0.067323,-0.00584,-0.188012,0.208333,0.0,5.375,0.08571,0.259121,0.300977
1687,138.628052,872.590027,0.696576,0.643579,1.041667,0.041667,0.084142,52672.0,0.178329,0.368132,0.101616,0.188616,-0.030337,0.354431,7.988929,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.432456,-0.138469,-0.056636,-0.009677,-0.082594,-0.02676,-0.009383,-0.02384,0.680931,-0.097482,-0.133385,-0.011294,-0.028128,1.276681,3.304811,-0.068012,-0.005709,-0.13501,0.208333,0.0,3.875,0.069815,0.256415,0.299764
1688,138.20961,872.179993,0.735895,0.620111,1.125,0.0,0.084235,53054.0,0.187218,0.372772,0.105561,0.191771,-0.03049,0.360657,7.982909,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.438204,-0.132934,-0.057533,-0.008258,-0.08486,-0.027082,-0.009027,-0.024137,0.691902,-0.095314,-0.133048,-0.011114,-0.030498,1.277113,3.342793,-0.068046,-0.003798,-0.139952,0.25,0.0,4.708333,0.077866,0.286348,0.295828
1689,143.66333,945.830017,0.769644,0.662031,0.333333,0.041667,0.084168,49939.0,0.197715,0.402045,0.106701,0.198941,-0.030728,0.377024,8.003421,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.477104,-0.148572,-0.07082,-0.002963,-0.090047,-0.028993,-0.009758,-0.026272,0.761163,-0.099321,-0.146316,-0.012157,-0.033157,1.389836,3.670206,-0.071566,-0.004908,-0.213345,0.041667,0.0,4.833333,0.077393,0.21017,0.229072
1690,148.179611,939.289978,0.771424,0.664602,0.333333,0.083333,0.084342,53891.0,0.207107,0.391367,0.114547,0.214365,-0.032797,0.403539,7.80701,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.467508,-0.136856,-0.065576,-0.004118,-0.093717,-0.029211,-0.010231,-0.027321,0.736168,-0.099977,-0.144755,-0.013012,-0.033537,1.315053,3.574916,-0.073536,-0.00493,-0.174753,0.166667,0.0,4.791667,0.080786,0.246182,0.233416
1691,147.250763,927.01001,0.765146,0.675352,0.5,0.166667,0.0844,52091.0,0.184827,0.376939,0.10977,0.203876,-0.031436,0.395659,8.115231,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.462442,-0.148496,-0.05093,-0.004535,-0.086436,-0.028736,-0.009793,-0.025133,0.734074,-0.099824,-0.151025,-0.012207,-0.028768,1.395613,3.574226,-0.07246,-0.006161,-0.23751,0.041667,0.0,4.541667,0.071283,0.212524,0.242578
1692,140.842361,908.349976,0.745944,0.640504,0.5,0.083333,0.084558,52156.0,0.200478,0.360246,0.106725,0.183341,-0.029551,0.347163,7.96453,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.460001,-0.133518,-0.06926,-0.005363,-0.084057,-0.028369,-0.009065,-0.025837,0.699994,-0.094358,-0.147315,-0.010676,-0.031728,1.316969,3.580662,-0.068985,-0.007915,-0.184054,0.125,0.0,4.708333,0.087705,0.253769,0.26007
