iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.958831,18.27,0.008729,0.008423,1.375,35.0,0.976629,33167.0,0.00724,0.018868,0.000857,0.005641,-0.001314,0.002759,7.004729,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.006004,-5.9e-05,-9.3e-05,-0.0127,-0.003652,-0.040101,-0.00266,-0.000348,0.008944,-0.0051,-0.001292,-0.003163,-0.001385,0.006533,0.00354,-0.013883,-1.9e-05,-8e-05,4.0,0.052979,0.1094,0.290635
1,-2.012401,38.48,0.022852,0.020266,8.166667,0.041667,0.948351,58235.0,0.019684,0.058357,0.003671,0.016524,-0.003403,0.007964,6.603291,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016281,-0.000163,-0.000297,-0.02698,-0.008721,-0.115458,-0.007289,-0.000917,0.022582,-0.013955,-0.003631,-0.007444,-0.003455,0.017118,0.008161,-0.039073,-0.000171,-0.000789,4.041667,0.032134,0.124403,0.598886
2,-2.751236,62.639999,0.035019,0.034742,9.291667,0.041667,0.919709,57502.0,0.029759,0.096685,0.005853,0.026195,-0.004948,0.01322,6.60959,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.02663,-0.000265,-0.000557,-0.026743,-0.014199,-0.182401,-0.011415,-0.001572,0.036481,-0.019726,-0.005517,-0.011579,-0.005723,0.029635,0.014087,-0.061522,-0.000436,-0.001771,4.416667,0.032957,0.133416,0.589016
3,-3.342969,87.830002,0.048496,0.051166,7.166667,0.041667,0.893396,59099.0,0.040852,0.138575,0.007592,0.036317,-0.006563,0.02074,6.55705,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.03824,-0.000376,-0.000831,-0.024974,-0.019977,-0.249215,-0.016086,-0.002278,0.052096,-0.027373,-0.008,-0.016626,-0.008418,0.04689,0.020237,-0.084349,-0.000934,-0.003529,4.208333,0.03328,0.117868,0.547646
4,-3.156281,95.919998,0.057161,0.0619,7.541667,0.0,0.865633,54730.0,0.051516,0.165646,0.009278,0.045807,-0.007994,0.022968,6.526307,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.045697,-0.00045,-0.001135,-0.027419,-0.025321,-0.284374,-0.018909,-0.002702,0.064735,-0.031644,-0.009318,-0.019942,-0.010799,0.049674,0.025501,-0.096582,-0.001468,-0.004764,3.625,0.032862,0.134862,0.591069
5,-3.393939,114.720001,0.067519,0.074803,6.666667,0.0,0.837346,50059.0,0.05852,0.196274,0.011207,0.054467,-0.009515,0.029577,6.521873,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.054298,-0.000532,-0.001285,-0.026473,-0.030915,-0.324799,-0.02198,-0.003222,0.078698,-0.036956,-0.010912,-0.022525,-0.013304,0.061264,0.031575,-0.11046,-0.002695,-0.008169,3.541667,0.033096,0.123236,0.574924
6,-3.222461,136.350006,0.080254,0.0911,5.666667,0.0,0.811757,53210.0,0.069906,0.233518,0.012693,0.065673,-0.011047,0.035642,6.505014,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.065192,-0.000632,-0.001493,-0.025764,-0.03803,-0.375255,-0.02621,-0.003963,0.095698,-0.042852,-0.012878,-0.028469,-0.016209,0.075776,0.037426,-0.127891,-0.002889,-0.013077,3.291667,0.03254,0.128111,0.553169
7,-3.340945,155.580002,0.098303,0.108258,3.916667,0.0,0.789097,43262.0,0.081934,0.276056,0.01377,0.069924,-0.011658,0.036776,6.44168,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.076606,-0.000736,-0.001872,-0.020455,-0.040684,-0.422903,-0.030048,-0.004656,0.107295,-0.049291,-0.014872,-0.03282,-0.01741,0.089961,0.045015,-0.144331,-0.003593,-0.014105,3.708333,0.029564,0.147081,0.464231
8,-2.732247,175.75,0.103309,0.125931,4.0,0.0,0.769657,41811.0,0.087965,0.304754,0.015156,0.077224,-0.012675,0.044244,6.443687,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.086239,-0.000823,-0.002135,-0.019791,-0.044373,-0.45573,-0.033238,-0.00523,0.119766,-0.055397,-0.016681,-0.036878,-0.019212,0.110417,0.052105,-0.156267,-0.004806,-0.017687,3.916667,0.033375,0.126553,0.46767
9,-2.958791,205.850006,0.118024,0.137413,3.416667,0.0,0.754268,39325.0,0.09595,0.350801,0.01776,0.082528,-0.013831,0.049269,6.450243,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.096329,-0.000913,-0.002388,-0.020969,-0.047827,-0.486679,-0.036521,-0.005709,0.131732,-0.061027,-0.018565,-0.040292,-0.021038,0.130504,0.057549,-0.167326,-0.006786,-0.021411,3.083333,0.032549,0.144673,0.476922
10,-1.57691,194.699997,0.11662,0.148775,3.083333,0.0,0.735056,35578.0,0.102144,0.357261,0.018736,0.094978,-0.01509,0.054626,6.42867,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.101341,-0.000964,-0.002325,-0.019774,-0.056186,-0.498533,-0.036918,-0.005967,0.147357,-0.059673,-0.018251,-0.040107,-0.024526,0.135926,0.064965,-0.171496,-0.008042,-0.024873,3.333333,0.035309,0.136105,0.428718
