iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.787971,15.48,0.008588,0.008908,0.909091,39.409092,0.976692,43755.0,0.006542,0.022026,0.000576,0.005338,-0.00125,0.002515,7.191708,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005935,-5.9e-05,-3.2e-05,-0.010778,-0.004042,-0.042068,-0.002731,-0.000373,0.008745,-0.004908,-0.001215,-0.003512,-0.001593,0.008183,0.002846,-0.014494,-1.9e-05,-4.5e-05,4.272727,0.050057,0.117699,0.25302
1,-2.126502,42.169998,0.023364,0.021253,6.583333,0.0,0.948644,65204.0,0.020194,0.064635,0.00387,0.017431,-0.00368,0.010601,6.737071,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016976,-0.00017,-0.000209,-0.025069,-0.009842,-0.11948,-0.007556,-0.000974,0.024595,-0.014021,-0.003506,-0.008025,-0.003909,0.018708,0.007958,-0.040354,-0.000165,-0.000751,4.125,0.033147,0.140759,0.529141
2,-2.65165,61.700001,0.035481,0.03279,7.458333,0.0,0.9206,61152.0,0.030183,0.10116,0.006086,0.027012,-0.005654,0.015455,6.744003,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.026092,-0.000259,-0.000397,-0.027749,-0.014725,-0.176769,-0.011512,-0.001515,0.038413,-0.020037,-0.0053,-0.0123,-0.005949,0.027604,0.012317,-0.059834,-0.000433,-0.001848,3.375,0.03219,0.137958,0.609608
3,-3.157298,79.919998,0.048481,0.050429,6.5,0.0,0.891233,64536.0,0.044362,0.138598,0.00712,0.035939,-0.006761,0.016242,6.729545,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.037054,-0.000363,-0.000549,-0.024513,-0.020925,-0.240586,-0.015949,-0.002306,0.053078,-0.027224,-0.007327,-0.018145,-0.008315,0.033772,0.017926,-0.081371,-0.000555,-0.002701,4.333333,0.03275,0.135803,0.540401
4,-3.288689,96.099998,0.058754,0.064057,5.833333,0.0,0.864619,64654.0,0.051772,0.173834,0.008535,0.042802,-0.007962,0.022029,6.691772,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.045793,-0.000448,-0.000773,-0.023671,-0.025105,-0.28637,-0.019393,-0.002851,0.064022,-0.032718,-0.008751,-0.021706,-0.010469,0.048924,0.022526,-0.097028,-0.000877,-0.004551,4.125,0.030902,0.147613,0.531317
5,-3.776399,127.779999,0.076934,0.079581,5.375,0.0,0.836496,62589.0,0.065201,0.217097,0.010855,0.054968,-0.010152,0.026861,6.679847,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058447,-0.000566,-0.000947,-0.024011,-0.032383,-0.350712,-0.024154,-0.003587,0.083747,-0.040526,-0.010988,-0.027591,-0.013329,0.058464,0.030342,-0.118959,-0.001504,-0.007275,3.625,0.031317,0.140865,0.53789
6,-3.518395,140.869995,0.089269,0.096159,4.541667,0.0,0.8094,62513.0,0.07318,0.252867,0.012127,0.064752,-0.011443,0.037396,6.659216,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067726,-0.000651,-0.00104,-0.021915,-0.03799,-0.389992,-0.027905,-0.004202,0.098197,-0.04628,-0.012821,-0.032758,-0.015703,0.076455,0.034091,-0.132761,-0.002866,-0.014602,3.75,0.028717,0.136132,0.511593
7,-3.158186,164.619995,0.111097,0.112771,4.708333,0.0,0.78623,61652.0,0.08401,0.29218,0.014479,0.072845,-0.013005,0.042375,6.654307,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.078925,-0.000752,-0.001141,-0.023672,-0.042782,-0.43762,-0.031671,-0.004842,0.113565,-0.052075,-0.014738,-0.036221,-0.017937,0.092918,0.04162,-0.149131,-0.002174,-0.010352,3.333333,0.02719,0.140852,0.527691
8,-3.97478,186.630005,0.116755,0.130442,3.833333,0.0,0.764958,57946.0,0.105057,0.333487,0.016403,0.088386,-0.015169,0.040988,6.622942,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.090619,-0.000861,-0.001472,-0.019891,-0.052691,-0.485317,-0.035917,-0.00566,0.136107,-0.059624,-0.016986,-0.043122,-0.022316,0.085555,0.048803,-0.165768,-0.003569,-0.017577,3.875,0.031174,0.133457,0.464721
9,-3.27307,198.550003,0.114127,0.131646,5.0,0.0,0.744776,64875.0,0.096101,0.338021,0.015235,0.074628,-0.013116,0.041093,6.611061,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.094031,-0.000877,-0.001302,-0.024889,-0.045598,-0.482222,-0.035848,-0.005599,0.125166,-0.06133,-0.01722,-0.041837,-0.019282,0.121526,0.052116,-0.165212,-0.002812,-0.017621,3.0,0.03178,0.132312,0.543788
