iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1509,44.195004,240.850006,0.202852,0.19239,1.416667,0.125,0.052303,10123.0,0.0392,0.075006,0.039691,0.087755,-0.01415,0.178063,9.717066,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.117442,-0.037607,-0.001236,-0.016391,-0.032753,-0.005069,-0.004947,-0.009573,0.204443,-0.041973,-0.050936,-0.004398,-0.005937,0.399234,0.977278,-0.023149,-0.000414,-0.006714,2.0,0.0,4.083333,0.051854,0.295563,0.257094
1510,47.898243,264.970001,0.215604,0.208858,1.541667,0.083333,0.052854,38850.0,0.045376,0.086907,0.042616,0.092093,-0.015576,0.184963,9.477501,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.128599,-0.042842,-0.001829,-0.017979,-0.035387,-0.005658,-0.005403,-0.010048,0.221809,-0.051168,-0.059083,-0.005485,-0.007222,0.430961,1.054055,-0.025018,-0.000573,-0.008193,2.5,0.0,4.166667,0.055486,0.355922,0.274007
1511,50.390785,281.119995,0.232004,0.221662,1.958333,0.041667,0.053245,53393.0,0.046783,0.086125,0.041628,0.096885,-0.015612,0.19562,9.446672,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.138497,-0.046529,-0.002246,-0.019771,-0.037687,-0.005757,-0.005279,-0.01085,0.236744,-0.045573,-0.056893,-0.00558,-0.007637,0.470272,1.1403,-0.025813,-0.001137,-0.009995,3.375,0.0,3.75,0.065257,0.403623,0.268044
1512,53.000233,290.959991,0.247716,0.23592,1.458333,0.041667,0.053628,53449.0,0.046095,0.08696,0.047518,0.100286,-0.015742,0.215355,9.311302,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.146699,-0.047575,-0.001894,-0.018613,-0.035864,-0.005718,-0.005001,-0.010244,0.256316,-0.045274,-0.057799,-0.005036,-0.007941,0.507077,1.230311,-0.024882,-0.000876,-0.010216,2.666667,0.0,4.25,0.057833,0.359914,0.274939
1513,58.505272,321.579987,0.260489,0.252853,1.75,0.0,0.054,55041.0,0.050614,0.093683,0.049983,0.107295,-0.016749,0.227025,9.070585,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.155841,-0.05013,-0.002318,-0.019023,-0.038777,-0.006213,-0.005211,-0.011047,0.270026,-0.044837,-0.058345,-0.005763,-0.008663,0.531488,1.294764,-0.026054,-0.00082,-0.01578,2.5,0.0,4.0,0.056632,0.355492,0.3015
1514,62.018925,340.730011,0.275272,0.268102,1.708333,0.0,0.054271,53992.0,0.05334,0.109105,0.046036,0.098093,-0.015688,0.205658,9.061334,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.162279,-0.053091,-0.003764,-0.016099,-0.037243,-0.006456,-0.005222,-0.01097,0.279374,-0.05634,-0.063779,-0.006408,-0.008489,0.546758,1.344719,-0.026157,-0.001566,-0.015559,2.166667,0.0,4.291667,0.051219,0.310056,0.298787
1515,63.192059,353.470001,0.295044,0.271743,1.208333,0.041667,0.054701,54699.0,0.058849,0.112993,0.052577,0.106313,-0.016984,0.227951,8.924042,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.177626,-0.0583,-0.003561,-0.017224,-0.041347,-0.006609,-0.005349,-0.011761,0.308571,-0.044818,-0.062067,-0.006575,-0.009834,0.599119,1.478965,-0.026708,-0.000956,-0.017861,1.958333,0.0,3.833333,0.055431,0.362725,0.300109
1516,63.224895,359.660004,0.30632,0.288786,1.583333,0.041667,0.055129,53526.0,0.0592,0.114021,0.051348,0.102538,-0.016364,0.218553,9.025749,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.180742,-0.056712,-0.005446,-0.015587,-0.037021,-0.006793,-0.005245,-0.011193,0.311493,-0.049531,-0.0678,-0.006623,-0.009229,0.606489,1.507721,-0.026012,-0.000716,-0.021867,1.583333,0.0,4.666667,0.053949,0.309334,0.288638
1517,69.246338,382.089996,0.312478,0.30145,1.125,0.0,0.055405,55403.0,0.058855,0.116091,0.060482,0.11328,-0.016581,0.245502,8.767536,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.189611,-0.056625,-0.004876,-0.01338,-0.040195,-0.006932,-0.004991,-0.011557,0.332442,-0.045283,-0.067487,-0.006084,-0.009333,0.651359,1.599663,-0.026617,-0.001221,-0.017306,0.833333,0.0,3.5,0.051029,0.283769,0.288001
1518,72.605446,403.630005,0.333791,0.318863,1.208333,0.041667,0.055628,54515.0,0.064129,0.122924,0.057828,0.115666,-0.017906,0.247133,8.796625,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.19617,-0.065397,-0.006897,-0.019101,-0.043755,-0.007468,-0.005876,-0.012148,0.340782,-0.060083,-0.079923,-0.007324,-0.00988,0.661876,1.642709,-0.028947,-0.001556,-0.030141,1.333333,0.0,2.958333,0.056173,0.329684,0.282489
1519,85.707016,473.559998,0.392021,0.372974,1.125,0.041667,0.056021,53871.0,0.07434,0.134651,0.061116,0.119618,-0.01892,0.260614,8.888384,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.23255,-0.073842,-0.008488,-0.01195,-0.04378,-0.008033,-0.005884,-0.013206,0.396499,-0.053161,-0.077483,-0.006933,-0.011899,0.780271,1.980179,-0.0302,-0.002356,-0.040262,1.083333,0.0,4.333333,0.051423,0.281678,0.249231
1520,79.531937,445.369995,0.366303,0.35015,1.375,0.041667,0.05636,54703.0,0.070132,0.138562,0.067942,0.126438,-0.019777,0.283151,9.104677,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.221245,-0.067221,-0.007257,-0.016214,-0.046498,-0.008443,-0.006446,-0.013479,0.380033,-0.051853,-0.076661,-0.007386,-0.011268,0.75377,1.854264,-0.031185,-0.00168,-0.032432,1.333333,0.0,3.25,0.05831,0.309781,0.313059
1521,79.846779,450.809998,0.393101,0.370567,1.5,0.041667,0.056634,53848.0,0.071957,0.147438,0.064388,0.126519,-0.020216,0.275185,8.98448,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.231309,-0.075113,-0.006038,-0.018315,-0.050658,-0.008503,-0.006359,-0.01433,0.400146,-0.061746,-0.081471,-0.007992,-0.012239,0.788397,1.932135,-0.032746,-0.001489,-0.039037,1.875,0.0,3.375,0.064226,0.36221,0.317811
1522,86.751907,493.170013,0.405262,0.383877,1.625,0.083333,0.056751,54257.0,0.083326,0.152778,0.065427,0.12692,-0.020323,0.264132,9.10218,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.242484,-0.073701,-0.012706,-0.017749,-0.049837,-0.009198,-0.006525,-0.01428,0.410274,-0.067047,-0.09857,-0.008203,-0.012827,0.78898,2.02175,-0.03338,-0.002551,-0.066651,1.375,0.0,3.083333,0.06315,0.33781,0.318402
1523,95.671829,529.070007,0.458032,0.421256,1.375,0.0,0.057045,55229.0,0.077188,0.155709,0.069547,0.13141,-0.020329,0.265191,8.617316,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.263129,-0.080797,-0.008455,-0.016514,-0.050077,-0.009346,-0.006546,-0.013862,0.450839,-0.068059,-0.098523,-0.00747,-0.013158,0.904361,2.231632,-0.033625,-0.001716,-0.049903,1.333333,0.0,3.291667,0.053129,0.325895,0.325082
1524,100.18325,550.820007,0.485587,0.454386,0.75,0.041667,0.057353,55026.0,0.081511,0.170395,0.075706,0.139009,-0.021747,0.305848,8.74507,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.283401,-0.084694,-0.01169,-0.012636,-0.051691,-0.009511,-0.006676,-0.015032,0.485801,-0.052547,-0.074534,-0.007301,-0.013415,0.979562,2.416461,-0.034774,-0.001041,-0.075112,1.458333,0.0,3.5,0.051263,0.297349,0.234475
1525,93.966064,526.049988,0.432662,0.396909,1.208333,0.041667,0.057637,54249.0,0.085222,0.157685,0.071875,0.138226,-0.021649,0.299629,9.025711,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.252917,-0.074408,-0.014393,-0.0181,-0.049129,-0.009091,-0.006172,-0.014337,0.432309,-0.055611,-0.081422,-0.007458,-0.013189,0.831142,2.115943,-0.033519,-0.001424,-0.056618,1.75,0.0,3.375,0.069615,0.393483,0.290761
1526,105.077896,577.719971,0.495847,0.446438,1.25,0.041667,0.057893,54467.0,0.098298,0.179275,0.079296,0.147211,-0.02292,0.316149,8.808689,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.285143,-0.080657,-0.011881,-0.015086,-0.052868,-0.010116,-0.006808,-0.015336,0.484323,-0.062548,-0.094548,-0.008159,-0.014957,0.932398,2.394743,-0.036146,-0.003012,-0.060689,1.416667,0.0,3.375,0.062681,0.312795,0.298588
1527,104.627205,580.929993,0.495879,0.451583,1.0,0.0,0.058361,53473.0,0.090136,0.176558,0.080157,0.149259,-0.023707,0.323589,8.786819,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.285643,-0.082813,-0.011731,-0.015541,-0.055889,-0.010333,-0.007334,-0.016171,0.485582,-0.063622,-0.099457,-0.008398,-0.014193,0.964275,2.405177,-0.037803,-0.001291,-0.066394,1.625,0.0,3.375,0.062508,0.337092,0.285256
1528,93.321922,533.780029,0.458737,0.426808,1.75,0.166667,0.058571,54489.0,0.094906,0.177495,0.077061,0.142236,-0.02313,0.298504,8.714869,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.273416,-0.080831,-0.017134,-0.018679,-0.057642,-0.010309,-0.007242,-0.016332,0.456365,-0.067776,-0.097359,-0.008913,-0.015803,0.897256,2.273947,-0.037221,-0.002623,-0.070769,1.875,0.0,3.375,0.064065,0.357037,0.366648
1529,111.316254,612.780029,0.491385,0.451903,1.291667,0.0,0.05897,54463.0,0.086267,0.171363,0.07,0.141688,-0.021491,0.319976,8.598352,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.287671,-0.092327,-0.012767,-0.019553,-0.051594,-0.009969,-0.007028,-0.01537,0.492122,-0.080546,-0.091907,-0.008102,-0.014837,0.983015,2.444583,-0.035397,-0.001769,-0.06624,1.75,0.0,2.916667,0.070451,0.381254,0.290673
1530,101.39933,589.210022,0.500425,0.452603,1.458333,0.041667,0.059236,54146.0,0.103204,0.20927,0.071555,0.148063,-0.022408,0.315579,8.615825,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.291575,-0.091934,-0.020099,-0.01737,-0.056499,-0.010679,-0.00709,-0.015967,0.483273,-0.068416,-0.092634,-0.008847,-0.016193,0.931004,2.392076,-0.037291,-0.001775,-0.07543,1.541667,0.0,3.125,0.070906,0.352694,0.329685
1531,110.197556,630.309998,0.53093,0.486682,1.083333,0.0,0.059555,48613.0,0.106977,0.194745,0.085,0.158311,-0.024883,0.344476,8.509535,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.314606,-0.096914,-0.018211,-0.01593,-0.062436,-0.011816,-0.007915,-0.01733,0.528331,-0.071074,-0.105171,-0.009512,-0.016887,1.020779,2.658841,-0.041381,-0.003207,-0.081672,1.375,0.0,2.708333,0.062664,0.344341,0.299233
1532,107.113304,626.140015,0.552718,0.515378,1.166667,0.166667,0.059831,54334.0,0.112622,0.215728,0.079381,0.159519,-0.025444,0.330992,8.390163,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.326993,-0.104481,-0.025024,-0.017274,-0.064034,-0.012329,-0.00868,-0.018322,0.535515,-0.081363,-0.113785,-0.010731,-0.018653,1.061906,2.723088,-0.0433,-0.003407,-0.108978,1.5,0.0,2.625,0.071919,0.328892,0.300037
1533,126.589401,723.330017,0.62945,0.558657,0.958333,0.041667,0.060029,53820.0,0.118061,0.212977,0.091078,0.1596,-0.025781,0.356169,8.272657,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.360146,-0.108753,-0.029846,-0.012925,-0.061994,-0.01302,-0.008435,-0.018697,0.59732,-0.072599,-0.132579,-0.010242,-0.019074,1.188227,3.058109,-0.042745,-0.003296,-0.140718,1.0,0.0,3.166667,0.066423,0.276641,0.279001
1534,120.07119,677.159973,0.556323,0.506479,1.041667,0.083333,0.060253,54477.0,0.102969,0.196608,0.085672,0.156096,-0.025565,0.33748,8.389647,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.323668,-0.100036,-0.020093,-0.018167,-0.059079,-0.011758,-0.007479,-0.017586,0.545473,-0.071072,-0.088785,-0.009026,-0.016675,1.084342,2.737193,-0.041763,-0.001892,-0.104214,1.208333,0.0,2.666667,0.076591,0.354362,0.311882
1535,113.950409,671.27002,0.577688,0.536784,1.25,0.0,0.060491,53721.0,0.118482,0.236555,0.087245,0.168275,-0.02469,0.355767,8.480492,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.345566,-0.098072,-0.0251,-0.018077,-0.061141,-0.012732,-0.007876,-0.017736,0.567987,-0.075145,-0.116103,-0.009807,-0.018829,1.118775,2.856578,-0.041856,-0.0056,-0.15013,1.291667,0.0,2.458333,0.072795,0.356057,0.35892
1536,117.586159,678.849976,0.539025,0.494305,1.583333,0.041667,0.06083,53812.0,0.118809,0.208414,0.08904,0.17403,-0.027405,0.365269,8.310459,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.328165,-0.095784,-0.023954,-0.020436,-0.062388,-0.012605,-0.008254,-0.019336,0.533588,-0.078717,-0.106717,-0.009331,-0.017246,1.052466,2.727053,-0.045313,-0.004463,-0.104414,1.708333,0.0,3.083333,0.075216,0.391426,0.361204
1537,116.989685,669.859985,0.560048,0.532799,1.541667,0.0,0.061044,53250.0,0.112866,0.215707,0.089837,0.173991,-0.027348,0.375904,8.342726,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.338434,-0.104353,-0.019701,-0.02241,-0.065255,-0.012861,-0.008475,-0.019356,0.561406,-0.075647,-0.109628,-0.009908,-0.017525,1.121622,2.828564,-0.046028,-0.00274,-0.096964,1.833333,0.0,2.166667,0.077136,0.421681,0.322295
1538,138.214905,805.869995,0.654618,0.589281,1.458333,0.041667,0.061324,53973.0,0.134844,0.251676,0.097347,0.174394,-0.028796,0.370921,8.092075,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.392161,-0.119432,-0.03809,-0.014326,-0.066445,-0.014671,-0.009224,-0.020105,0.635723,-0.08059,-0.118063,-0.010588,-0.019077,1.261407,3.290298,-0.048869,-0.002728,-0.123274,0.916667,0.0,4.0,0.070298,0.312876,0.304441
1539,133.126465,769.349976,0.628083,0.580661,1.5,0.0,0.061621,54381.0,0.130854,0.242061,0.095134,0.163669,-0.028267,0.345188,8.306536,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.380424,-0.115385,-0.028656,-0.019134,-0.067881,-0.013896,-0.008957,-0.019838,0.630654,-0.074225,-0.117636,-0.009741,-0.019492,1.233989,3.197498,-0.046822,-0.003762,-0.098761,1.291667,0.0,2.666667,0.07395,0.385312,0.349532
1540,157.586044,902.570007,0.61939,0.562776,1.0,0.0,0.061696,51566.0,0.140099,0.240256,0.089356,0.168332,-0.02674,0.346051,8.455402,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.376516,-0.112405,-0.037343,-0.016036,-0.06677,-0.013519,-0.007879,-0.019649,0.610898,-0.074906,-0.105236,-0.010367,-0.020954,1.178663,3.16149,-0.045178,-0.005245,-0.12163,1.083333,0.0,24.0,0.076151,0.348782,0.307194
1541,125.418541,741.840027,0.600057,0.547052,1.541667,0.083333,0.061924,49347.0,0.146784,0.265705,0.09255,0.174868,-0.026599,0.354726,8.865164,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.373239,-0.114269,-0.043074,-0.017043,-0.074252,-0.014083,-0.008466,-0.020565,0.605875,-0.086038,-0.114015,-0.011721,-0.02236,1.134516,3.047838,-0.045904,-0.005722,-0.131538,1.333333,0.0,3.083333,0.08262,0.366896,0.296317
1542,133.346893,785.320007,0.662051,0.578136,1.521739,0.086957,0.062311,49626.0,0.138258,0.261788,0.089817,0.171465,-0.026602,0.361357,8.353016,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.393647,-0.116895,-0.043311,-0.016609,-0.064356,-0.014391,-0.008311,-0.019399,0.633546,-0.082358,-0.126921,-0.010058,-0.019881,1.253408,3.268351,-0.045875,-0.005607,-0.132111,1.478261,0.0,3.086957,0.070387,0.387759,0.307317
1543,130.02124,759.900024,0.607308,0.542547,1.333333,0.0,0.062537,47088.0,0.140883,0.247528,0.092106,0.168672,-0.026116,0.345849,8.434138,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.373163,-0.104118,-0.040438,-0.016071,-0.065584,-0.013816,-0.007854,-0.019468,0.591761,-0.073531,-0.114385,-0.009663,-0.020847,1.157326,3.109293,-0.045175,-0.005176,-0.109776,0.875,0.0,2.583333,0.074738,0.345569,0.316607
1544,140.590561,816.059998,0.688269,0.616152,1.041667,0.041667,0.062786,46587.0,0.140455,0.253856,0.09811,0.183192,-0.028029,0.383321,8.468031,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.408049,-0.124924,-0.03516,-0.016488,-0.071959,-0.015133,-0.009059,-0.021256,0.668019,-0.084979,-0.133675,-0.011067,-0.021179,1.312942,3.435382,-0.049861,-0.003935,-0.171617,1.208333,0.0,2.666667,0.07285,0.33117,0.343748
1545,134.892731,795.919983,0.671186,0.590601,1.333333,0.0,0.062982,45774.0,0.143099,0.272364,0.098864,0.17636,-0.027862,0.376113,8.376964,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.404833,-0.115242,-0.03906,-0.015611,-0.068163,-0.015078,-0.008325,-0.020374,0.658142,-0.075166,-0.108848,-0.010427,-0.022648,1.281848,3.369552,-0.0483,-0.002831,-0.129526,1.208333,0.0,3.416667,0.072443,0.371025,0.335217
1546,129.806534,761.340027,0.668217,0.618344,0.916667,0.125,0.063268,45982.0,0.138011,0.276996,0.093319,0.176552,-0.026961,0.36777,8.370045,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.400956,-0.118202,-0.034491,-0.013619,-0.070006,-0.014907,-0.008184,-0.02068,0.653227,-0.079598,-0.120225,-0.010584,-0.022281,1.283323,3.311605,-0.047582,-0.004661,-0.128319,1.333333,0.0,3.25,0.081277,0.311575,0.280654
1547,133.273575,789.869995,0.638141,0.573048,1.166667,0.125,0.063461,48477.0,0.147702,0.269554,0.094286,0.174332,-0.027104,0.36622,8.298607,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.387437,-0.116534,-0.037783,-0.014267,-0.069232,-0.014858,-0.008376,-0.019974,0.626631,-0.084216,-0.12417,-0.010951,-0.02178,1.19468,3.205493,-0.047276,-0.005147,-0.174207,1.208333,0.0,3.666667,0.078212,0.346902,0.316682
1548,148.695816,845.200012,0.702038,0.648942,1.125,0.0,0.063724,47403.0,0.125817,0.274811,0.109264,0.186768,-0.028615,0.418519,8.268828,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.416551,-0.121196,-0.028301,-0.013317,-0.066478,-0.015288,-0.007978,-0.020595,0.691744,-0.070861,-0.103912,-0.009551,-0.021072,1.401123,3.48573,-0.048356,-0.003796,-0.115075,0.958333,0.0,3.416667,0.066539,0.312404,0.286682
1549,137.827591,822.140015,0.67562,0.56834,0.958333,0.0,0.063951,45207.0,0.158507,0.2702,0.103319,0.193492,-0.02891,0.397191,8.405642,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.406252,-0.116118,-0.046798,-0.012976,-0.073907,-0.01607,-0.009179,-0.021961,0.644481,-0.091507,-0.122321,-0.011448,-0.024218,1.241614,3.34322,-0.050688,-0.003607,-0.148269,0.75,0.0,3.166667,0.080907,0.337849,0.298378
1550,136.024216,805.77002,0.669004,0.604684,1.25,0.0,0.064325,44766.0,0.1482,0.279545,0.100387,0.189673,-0.029879,0.382246,8.428387,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.403142,-0.117337,-0.036362,-0.014921,-0.07459,-0.015893,-0.009768,-0.022267,0.66113,-0.081898,-0.127793,-0.011102,-0.023482,1.265877,3.308701,-0.052111,-0.005316,-0.120256,1.291667,0.0,3.666667,0.071123,0.334448,0.313429
1551,135.283676,799.659973,0.668697,0.596715,1.166667,0.083333,0.064596,47610.0,0.143581,0.270272,0.101652,0.179072,-0.027917,0.379361,8.570374,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.398553,-0.118588,-0.036375,-0.012354,-0.067796,-0.015129,-0.008237,-0.020166,0.6449,-0.076857,-0.11843,-0.010054,-0.020286,1.266068,3.309785,-0.048254,-0.004446,-0.156458,1.291667,0.0,4.75,0.066668,0.277251,0.302489
1552,133.355988,796.609985,0.660689,0.584038,1.333333,0.0,0.064839,49620.0,0.146331,0.285527,0.094557,0.183303,-0.028046,0.385335,8.646006,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.39903,-0.122501,-0.042477,-0.011957,-0.072568,-0.015906,-0.008556,-0.021497,0.648016,-0.078153,-0.113211,-0.011757,-0.022995,1.248447,3.270793,-0.049789,-0.005545,-0.163212,1.208333,0.0,4.708333,0.077464,0.324754,0.279503
