iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7118,182.553787,1000.0,0.789826,0.833338,0.0,0.0,0.071264,81718.0,0.130823,0.273794,0.185537,0.314594,-0.051942,0.691489,7.381902,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150712,-0.00824,0.0,-0.075897,-0.026464,-0.012418,-0.027451,0.820157,-0.056914,-0.12224,-0.007194,-0.025248,1.892578,4.246863,-0.085306,-0.000989,-0.393057,0.0,4.73913,0.023217,0.081545,0.121939
7119,179.22403,1000.0,0.785871,0.824008,0.0,0.0,0.071098,80470.0,0.1476,0.281729,0.192461,0.343776,-0.058427,0.693689,7.422721,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154155,-0.011652,0.0,-0.084919,-0.027383,-0.014726,-0.030721,0.806356,-0.059776,-0.129004,-0.00854,-0.026597,1.864143,4.214433,-0.093849,-0.001103,-0.533804,0.0,4.166667,0.023336,0.095272,0.124993
7120,180.133072,1000.0,0.759619,0.839595,0.0,0.0,0.07096,76379.0,0.146701,0.279971,0.190723,0.338946,-0.058997,0.674217,7.355728,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150245,-0.01049,0.0,-0.085297,-0.027729,-0.015367,-0.030728,0.808632,-0.060029,-0.134377,-0.008507,-0.026589,1.85914,4.209409,-0.096505,-0.000947,-0.42336,0.0,4.875,0.024214,0.091194,0.139176
7121,180.22699,1000.0,0.759784,0.832462,0.0,0.0,0.07092,75676.0,0.14421,0.277452,0.184383,0.325904,-0.057492,0.62868,7.375431,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151562,-0.011418,0.0,-0.080348,-0.027173,-0.014131,-0.028965,0.800409,-0.058667,-0.121035,-0.008505,-0.025424,1.862691,4.228136,-0.094004,-0.00075,-0.483597,0.0,4.375,0.024277,0.085266,0.123118
7122,182.24855,1000.0,0.771266,0.840058,0.0,0.0,0.070919,79774.0,0.148183,0.280825,0.196004,0.352217,-0.062097,0.70234,7.356637,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152357,-0.010358,0.0,-0.088332,-0.027792,-0.015859,-0.031396,0.803115,-0.059313,-0.133031,-0.009203,-0.026252,1.860467,4.22155,-0.10001,-0.000804,-0.417387,0.0,4.625,0.022527,0.092631,0.150752
7123,183.244614,1000.0,0.791367,0.82567,0.0,0.0,0.07082,78481.0,0.136516,0.277951,0.165816,0.299479,-0.052365,0.598894,7.298141,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158673,-0.009682,0.0,-0.074212,-0.026727,-0.013486,-0.02847,0.801858,-0.057259,-0.117207,-0.007713,-0.022912,1.875006,4.252101,-0.089961,-0.000693,-0.294716,0.0,35.782608,0.023098,0.103352,0.141109
7124,183.007156,1000.0,0.779501,0.840306,0.0,0.0,0.070679,81170.0,0.159841,0.273425,0.18344,0.336156,-0.058222,0.670213,7.32357,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154982,-0.013998,0.0,-0.082717,-0.027062,-0.015051,-0.029855,0.801634,-0.05764,-0.123334,-0.00851,-0.025812,1.837861,4.247134,-0.094151,-0.000936,-0.389341,0.0,4.782609,0.021824,0.100223,0.121299
7125,175.775482,1000.0,0.755901,0.828396,0.0,0.0,0.070405,80028.0,0.145913,0.28224,0.182309,0.339119,-0.059378,0.670172,7.308119,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160452,-0.011178,0.0,-0.087027,-0.027122,-0.015303,-0.030665,0.799904,-0.056933,-0.119187,-0.008502,-0.028024,1.860443,4.233099,-0.096799,-0.001123,-0.661399,0.0,3.666667,0.026286,0.085592,0.124016
7126,183.03508,1000.0,0.76881,0.825028,0.0,0.0,0.07044,72843.0,0.145238,0.285164,0.201408,0.353137,-0.063014,0.69221,7.286221,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148916,-0.01086,0.0,-0.087437,-0.027636,-0.01611,-0.030924,0.792795,-0.05874,-0.12952,-0.008504,-0.026345,1.866968,4.216673,-0.099352,-0.000921,-0.331998,0.0,4.166667,0.024459,0.073756,0.150727
7127,180.307144,1000.0,0.770194,0.838761,0.0,0.0,0.070359,72198.0,0.141134,0.279915,0.192818,0.327106,-0.058637,0.658424,7.293479,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150549,-0.01084,0.0,-0.085318,-0.027066,-0.014713,-0.030128,0.815684,-0.057057,-0.123996,-0.008229,-0.027809,1.871129,4.234418,-0.094588,-0.000859,-0.601874,0.0,4.416667,0.023025,0.071808,0.128967
7128,177.684128,1000.0,0.762392,0.822967,0.0,0.0,0.070224,66574.0,0.144984,0.282444,0.187569,0.337306,-0.058258,0.66021,7.340025,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149635,-0.00973,0.0,-0.087546,-0.026841,-0.014604,-0.029463,0.812368,-0.059328,-0.132374,-0.008727,-0.027738,1.856506,4.214498,-0.094347,-0.000804,-0.48962,0.0,4.0,0.023697,0.077598,0.133754
7129,182.725143,1000.0,0.758768,0.816743,0.0,0.0,0.070008,63427.0,0.147315,0.281209,0.191469,0.352106,-0.062114,0.708891,7.257684,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15371,-0.012169,0.0,-0.08764,-0.027233,-0.015354,-0.030997,0.806238,-0.058866,-0.13334,-0.009537,-0.028151,1.860186,4.218498,-0.097479,-0.000841,-0.380606,0.0,4.291667,0.023589,0.09759,0.143524
7130,183.527313,1000.0,0.758705,0.836129,0.0,0.0,0.069757,74114.0,0.146805,0.278597,0.187172,0.337766,-0.060133,0.65585,7.245052,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146815,-0.011654,0.0,-0.087012,-0.0276,-0.015908,-0.03184,0.789254,-0.059197,-0.134734,-0.008888,-0.027134,1.854951,4.219253,-0.098334,-0.000738,-0.243605,0.0,4.173913,0.021852,0.088416,0.118953
7131,182.887115,1000.0,0.769426,0.827641,0.0,0.0,0.069625,71622.0,0.153342,0.277638,0.188062,0.33381,-0.057814,0.643412,7.239774,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148066,-0.010114,0.0,-0.082228,-0.026712,-0.014964,-0.029931,0.801893,-0.059054,-0.133587,-0.008505,-0.025297,1.852544,4.22624,-0.094897,-0.000797,-0.324623,0.0,4.416667,0.024158,0.076483,0.12932
7132,179.911484,1000.0,0.779284,0.824119,0.0,0.0,0.069594,73684.0,0.141157,0.272755,0.183768,0.310073,-0.05464,0.617599,7.293137,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152653,-0.008265,0.0,-0.079163,-0.025768,-0.013423,-0.028261,0.80818,-0.054246,-0.119488,-0.007866,-0.025168,1.866981,4.269073,-0.088533,-0.000784,-0.489468,0.0,4.608696,0.022449,0.075524,0.133455
7133,180.567596,1000.0,0.767159,0.833943,0.0,0.0,0.069382,67709.0,0.142442,0.278113,0.186026,0.310042,-0.056153,0.61091,7.249412,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143507,-0.010251,0.0,-0.082127,-0.02637,-0.014195,-0.029138,0.806236,-0.056379,-0.127055,-0.007731,-0.0257,1.861105,4.248074,-0.092189,-0.000707,-0.422679,0.0,4.73913,0.022876,0.100162,0.127916
7134,177.528717,996.309998,0.74833,0.822762,0.041667,0.0,0.069427,81139.0,0.142337,0.270591,0.186681,0.334306,-0.058408,0.645254,7.242592,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498722,-0.148075,-0.011947,-0.000278,-0.084537,-0.026737,-0.015459,-0.030905,0.790463,-0.058319,-0.121431,-0.00749,-0.024183,1.859231,4.23292,-0.09748,-0.000972,-0.589769,0.0,4.541667,0.021448,0.101213,0.143786
7135,182.959106,1000.0,0.761823,0.821299,0.041667,0.0,0.069399,60973.0,0.147513,0.275319,0.19324,0.344489,-0.059379,0.691359,7.223301,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.494902,-0.145931,-0.012729,-0.000417,-0.08704,-0.026383,-0.015203,-0.030427,0.796628,-0.056319,-0.130829,-0.008206,-0.027569,1.840785,4.200227,-0.096576,-0.000847,-0.407935,0.0,4.625,0.022378,0.090101,0.162206
7136,179.678467,993.200012,0.781364,0.82325,0.0,0.0,0.069217,70260.0,0.135789,0.273861,0.178415,0.310642,-0.0556,0.649016,7.201402,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.49646,-0.156996,-0.008954,-0.000417,-0.080566,-0.025382,-0.013253,-0.027796,0.80521,-0.054107,-0.116905,-0.008404,-0.027549,1.861947,4.237539,-0.087472,-0.00073,-0.43834,0.041667,4.75,0.021929,0.086966,0.144754
7137,182.201721,1000.0,0.779109,0.842882,0.0,0.0,0.06892,74133.0,0.146167,0.277553,0.187283,0.339238,-0.060904,0.66947,7.185783,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155147,-0.014228,0.0,-0.088895,-0.026723,-0.015913,-0.031186,0.795916,-0.056904,-0.12818,-0.008075,-0.027515,1.863786,4.246132,-0.098036,-0.000771,-0.389137,0.0,4.565217,0.022803,0.069734,0.114428
7138,179.06546,990.460022,0.785175,0.81473,0.043478,0.0,0.068641,74383.0,0.14568,0.275065,0.191258,0.33508,-0.059856,0.666703,7.193098,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497412,-0.150244,-0.011573,-0.000217,-0.085964,-0.025765,-0.014571,-0.029572,0.802776,-0.055365,-0.122261,-0.008566,-0.027832,1.851072,4.231727,-0.093675,-0.000958,-0.453221,0.0,4.434783,0.021991,0.086548,0.13269
7139,181.24408,993.97998,0.788676,0.825453,0.0,0.0,0.068517,71497.0,0.142704,0.275647,0.191872,0.344692,-0.060489,0.696053,7.213223,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497913,-0.15183,-0.011939,-0.000278,-0.08491,-0.026417,-0.015365,-0.030078,0.800442,-0.056427,-0.129164,-0.008785,-0.026232,1.855941,4.22646,-0.09582,-0.000892,-0.462201,0.041667,4.083333,0.023533,0.084915,0.125342
7140,182.618927,1000.0,0.778968,0.833594,0.0,0.0,0.068456,63453.0,0.14364,0.277947,0.19178,0.34165,-0.060523,0.683327,7.176071,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150897,-0.011331,0.0,-0.08596,-0.0261,-0.015202,-0.029927,0.808888,-0.054783,-0.121143,-0.008198,-0.02729,1.86428,4.258804,-0.096257,-0.000774,-0.466508,0.0,5.090909,0.02443,0.074288,0.116731
7141,179.959946,1000.0,0.754664,0.830429,0.0,0.0,0.068424,64969.0,0.14305,0.284003,0.192928,0.326222,-0.058977,0.644062,7.161809,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145454,-0.011578,0.0,-0.085639,-0.02614,-0.014517,-0.030449,0.804944,-0.056563,-0.128955,-0.00838,-0.027523,1.86865,4.239494,-0.094117,-0.000736,-0.490923,0.0,4.347826,0.025219,0.083195,0.124747
7142,183.629776,1000.0,0.779826,0.838691,0.0,0.0,0.068248,70823.0,0.140056,0.279283,0.189453,0.334202,-0.059068,0.665262,7.220382,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145036,-0.009428,0.0,-0.082172,-0.026139,-0.014901,-0.029531,0.808185,-0.05653,-0.132629,-0.008781,-0.026216,1.87037,4.235728,-0.094405,-0.000747,-0.299703,0.0,4.238095,0.021243,0.092275,0.122279
7143,184.11171,1000.0,0.753135,0.839944,0.0,0.0,0.068257,71837.0,0.142367,0.270891,0.192141,0.322132,-0.054044,0.671384,7.194213,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137837,-0.01047,0.0,-0.080591,-0.024914,-0.013386,-0.028213,0.811442,-0.054908,-0.128815,-0.007971,-0.027272,1.873474,4.267143,-0.085486,-0.001169,-0.44097,0.0,3.666667,0.026133,0.087749,0.121501
7144,183.475571,1000.0,0.770355,0.839851,0.0,0.0,0.068141,69917.0,0.14842,0.278709,0.200193,0.364873,-0.063209,0.719624,7.177526,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151291,-0.012891,0.0,-0.089739,-0.026229,-0.015835,-0.031421,0.805531,-0.05732,-0.127939,-0.008626,-0.027073,1.858146,4.235621,-0.098223,-0.000797,-0.580412,0.0,4.708333,0.021144,0.091597,0.121134
7145,182.334427,1000.0,0.780517,0.823958,0.0,0.0,0.068028,73292.0,0.145738,0.274938,0.197036,0.347747,-0.060918,0.693334,7.164335,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143244,-0.012451,0.0,-0.088626,-0.025634,-0.015227,-0.030971,0.80398,-0.055814,-0.134324,-0.008272,-0.029454,1.869231,4.255586,-0.093252,-0.001075,-0.574031,0.0,4.291667,0.020481,0.080256,0.135736
7146,182.330963,997.530029,0.765582,0.845305,0.0,0.0,0.067857,72601.0,0.146422,0.283437,0.204726,0.324347,-0.057919,0.672625,7.159874,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499146,-0.139843,-0.008646,-0.000278,-0.082004,-0.02572,-0.014184,-0.029168,0.818819,-0.058574,-0.131139,-0.008629,-0.026095,1.863984,4.213933,-0.088197,-0.000855,-0.440039,0.041667,4.041667,0.026644,0.083147,0.127719
7147,181.597656,1000.0,0.785298,0.830289,0.0,0.0,0.067587,78295.0,0.143689,0.273518,0.195042,0.337798,-0.058869,0.681384,7.20449,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147453,-0.010201,0.0,-0.083404,-0.02547,-0.014801,-0.029591,0.806755,-0.055482,-0.124658,-0.008452,-0.025086,1.863358,4.258735,-0.090811,-0.000858,-0.450593,0.0,4.541667,0.021386,0.075969,0.140895
7148,185.517105,1000.0,0.774696,0.836113,0.0,0.0,0.067425,77267.0,0.135505,0.263433,0.188349,0.340774,-0.058821,0.683452,7.184971,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154462,-0.012491,0.0,-0.083485,-0.025268,-0.015001,-0.030796,0.802272,-0.052565,-0.120355,-0.00762,-0.02486,1.880068,4.292387,-0.093606,-0.000871,-0.299383,0.0,4.5,0.020958,0.074954,0.107101
7149,183.601807,1000.0,0.753111,0.817684,0.0,0.0,0.067497,77099.0,0.141214,0.27002,0.193337,0.336736,-0.056925,0.665764,7.21429,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152928,-0.01048,0.0,-0.080841,-0.02504,-0.014412,-0.029446,0.813195,-0.052585,-0.115736,-0.007773,-0.025188,1.871633,4.28431,-0.090031,-0.000721,-0.396424,0.0,3.791667,0.025175,0.101739,0.139978
7150,182.951126,1000.0,0.759545,0.826514,0.0,0.0,0.067404,70526.0,0.14601,0.278349,0.190149,0.339328,-0.061962,0.658426,7.203579,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153586,-0.01121,0.0,-0.087832,-0.026012,-0.015886,-0.03165,0.799026,-0.056817,-0.126769,-0.008813,-0.026913,1.862285,4.244033,-0.097026,-0.000787,-0.32474,0.0,4.043478,0.021727,0.074071,0.135368
7151,183.081467,1000.0,0.796723,0.832551,0.0,0.0,0.067405,74689.0,0.144676,0.267774,0.193831,0.354515,-0.06198,0.698722,7.184726,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148969,-0.011744,0.0,-0.087672,-0.025561,-0.015383,-0.03074,0.800425,-0.053653,-0.121493,-0.008484,-0.026746,1.858845,4.280745,-0.096937,-0.000844,-0.536024,0.0,5.043478,0.021705,0.085916,0.141228
7152,182.424957,1000.0,0.778535,0.840812,0.0,0.0,0.067463,66831.0,0.150584,0.277488,0.191811,0.350518,-0.061844,0.682899,7.158109,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148036,-0.011457,0.0,-0.087829,-0.025604,-0.015784,-0.030589,0.799855,-0.055359,-0.128132,-0.008682,-0.027094,1.846175,4.251143,-0.096445,-0.000883,-0.429828,0.0,4.25,0.019187,0.087576,0.125151
7153,183.366486,1000.0,0.755909,0.846358,0.0,0.0,0.06737,79069.0,0.149052,0.271697,0.188472,0.322405,-0.058317,0.616823,7.177158,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140952,-0.009041,0.0,-0.086336,-0.025025,-0.014667,-0.030509,0.804565,-0.054751,-0.131863,-0.008682,-0.027315,1.855574,4.265509,-0.091601,-0.00092,-0.364527,0.0,4.565217,0.024698,0.083445,0.118579
7154,183.882126,1000.0,0.775353,0.84056,0.0,0.0,0.067218,77624.0,0.137827,0.274471,0.180515,0.317139,-0.056673,0.622158,7.179012,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155477,-0.009696,0.0,-0.079646,-0.024468,-0.014325,-0.029095,0.801161,-0.051215,-0.116636,-0.008805,-0.024241,1.870568,4.296385,-0.091249,-0.000617,-0.334925,0.0,4.208333,0.019491,0.089143,0.124059
7155,183.898315,1000.0,0.790232,0.831639,0.0,0.0,0.067168,76223.0,0.145734,0.27324,0.188858,0.333949,-0.058392,0.652157,7.144517,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144664,-0.010333,0.0,-0.082407,-0.024962,-0.014532,-0.029402,0.80438,-0.053154,-0.127443,-0.007856,-0.025629,1.858378,4.274366,-0.091875,-0.000652,-0.337298,0.0,3.869565,0.02321,0.089459,0.124086
7156,183.560379,1000.0,0.774498,0.842604,0.0,0.0,0.067179,73390.0,0.142114,0.271014,0.186061,0.324806,-0.056513,0.655923,7.172546,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147789,-0.009335,0.0,-0.081758,-0.024386,-0.01444,-0.028999,0.810535,-0.054151,-0.121919,-0.008157,-0.026163,1.864633,4.269653,-0.087621,-0.000857,-0.327524,0.0,4.041667,0.022781,0.085742,0.134577
7157,183.721558,1000.0,0.775117,0.846699,0.0,0.0,0.066987,81540.0,0.138509,0.269798,0.186667,0.336367,-0.059379,0.678388,7.080488,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156082,-0.009568,0.0,-0.083019,-0.02479,-0.014963,-0.02977,0.80697,-0.053282,-0.118686,-0.008575,-0.024844,1.875522,4.281458,-0.09335,-0.001102,-0.432235,0.0,4.45,0.022308,0.086701,0.132213
7158,184.441452,1000.0,0.798869,0.845192,0.0,0.0,0.067203,73958.0,0.148437,0.274135,0.18931,0.35788,-0.061832,0.701794,7.106018,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.161083,-0.010985,0.0,-0.086241,-0.025086,-0.015824,-0.030466,0.798093,-0.056068,-0.12376,-0.008849,-0.024896,1.849605,4.251819,-0.096208,-0.000768,-0.36213,0.0,4.416667,0.019629,0.083123,0.126402
7159,183.099075,1000.0,0.769146,0.80984,0.0,0.0,0.067175,68761.0,0.145688,0.271452,0.193069,0.32662,-0.055238,0.657457,7.135764,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145309,-0.007798,0.0,-0.075856,-0.023795,-0.013226,-0.026825,0.813093,-0.051674,-0.116987,-0.008185,-0.023276,1.857482,4.29191,-0.085006,-0.000782,-0.547885,0.0,4.541667,0.022885,0.075632,0.136066
7160,183.184494,999.109985,0.757562,0.836349,0.0,0.0,0.067079,81907.0,0.143875,0.272744,0.195297,0.342275,-0.060432,0.670011,7.123118,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499789,-0.145579,-0.010532,-0.000193,-0.085599,-0.024833,-0.015058,-0.030465,0.803126,-0.053199,-0.127527,-0.0078,-0.026891,1.864709,4.275723,-0.093184,-0.000958,-0.353772,0.043478,4.695652,0.023824,0.081642,0.120861
7161,181.54213,1000.0,0.7803,0.844677,0.0,0.0,0.067086,77642.0,0.13409,0.270007,0.179797,0.306043,-0.053437,0.614922,7.085017,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149685,-0.008443,0.0,-0.075952,-0.023882,-0.013057,-0.028104,0.821956,-0.051692,-0.119689,-0.007569,-0.024833,1.879473,4.292411,-0.084415,-0.001003,-0.46277,0.0,4.25,0.021237,0.070036,0.126349
7162,182.883316,1000.0,0.773628,0.834385,0.0,0.0,0.067137,79430.0,0.142046,0.268177,0.191048,0.348405,-0.060254,0.665433,7.146927,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147651,-0.010645,0.0,-0.084791,-0.024923,-0.015837,-0.030409,0.799079,-0.053436,-0.121377,-0.008014,-0.024109,1.867051,4.280838,-0.095034,-0.001048,-0.414782,0.0,4.583333,0.02215,0.093294,0.125254
7163,182.843613,1000.0,0.772379,0.823913,0.0,0.0,0.067095,74794.0,0.1407,0.271871,0.191021,0.337593,-0.057658,0.670264,7.142986,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147606,-0.010085,0.0,-0.079418,-0.024311,-0.01449,-0.028557,0.806221,-0.052707,-0.117762,-0.007941,-0.024931,1.868377,4.287073,-0.090115,-0.00072,-0.441883,0.0,4.625,0.026841,0.087703,0.135936
7164,183.19249,1000.0,0.779236,0.829969,0.0,0.0,0.066936,74668.0,0.146937,0.276015,0.186323,0.339727,-0.060728,0.67314,7.147291,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148764,-0.010907,0.0,-0.086975,-0.024874,-0.015475,-0.030497,0.806898,-0.054402,-0.130995,-0.009693,-0.028214,1.864284,4.26636,-0.0925,-0.000741,-0.467966,0.0,34.916668,0.025137,0.09885,0.14681
7165,183.81842,1000.0,0.755267,0.820089,0.0,0.0,0.06687,70481.0,0.131334,0.271386,0.187196,0.324905,-0.054062,0.651603,7.056432,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146674,-0.00952,0.0,-0.075455,-0.023564,-0.01368,-0.027083,0.808716,-0.05045,-0.115307,-0.007989,-0.023889,1.886753,4.3005,-0.085739,-0.00082,-0.386947,0.0,3.863636,0.022705,0.090771,0.151422
7166,186.337189,1000.0,0.779307,0.80971,0.0,0.0,0.066875,66632.0,0.133326,0.266043,0.180911,0.302352,-0.053575,0.634297,7.100124,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142458,-0.009944,0.0,-0.073843,-0.023278,-0.013118,-0.027452,0.813993,-0.049337,-0.115344,-0.00796,-0.023426,1.879469,4.318332,-0.082358,-0.000727,-0.303931,0.0,4.5,0.023034,0.089194,0.146994
7167,183.189575,1000.0,0.801667,0.825259,0.0,0.0,0.066516,63084.0,0.142195,0.268256,0.179976,0.340762,-0.060614,0.677046,7.099357,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158403,-0.010821,0.0,-0.0861,-0.024165,-0.015456,-0.030413,0.805779,-0.050717,-0.114526,-0.008716,-0.02665,1.857387,4.305717,-0.093664,-0.000778,-0.451813,0.0,3.666667,0.019742,0.074652,0.118191
7168,181.468658,1000.0,0.777392,0.837157,0.0,0.0,0.06636,65606.0,0.146413,0.272106,0.187937,0.35059,-0.060127,0.708886,7.111365,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.161607,-0.009973,0.0,-0.087711,-0.023992,-0.014749,-0.029592,0.817797,-0.052435,-0.118732,-0.009318,-0.027883,1.858861,4.282194,-0.091784,-0.000951,-0.540136,0.0,4.625,0.02099,0.083915,0.112485
7169,183.415543,1000.0,0.759445,0.838248,0.0,0.0,0.066353,64504.0,0.135949,0.269811,0.170801,0.307321,-0.055698,0.607206,7.172159,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.161816,-0.008959,0.0,-0.075289,-0.023777,-0.014078,-0.028477,0.803041,-0.051846,-0.106904,-0.008346,-0.02179,1.869986,4.29455,-0.087484,-0.000907,-0.410215,0.0,4.25,0.025626,0.077821,0.117982
7170,185.294571,1000.0,0.796342,0.831026,0.0,0.0,0.066295,68579.0,0.141723,0.272147,0.194288,0.349905,-0.059693,0.693857,7.196205,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153957,-0.007949,0.0,-0.083426,-0.023992,-0.015324,-0.028566,0.808119,-0.053128,-0.117289,-0.009613,-0.026039,1.8659,4.282977,-0.091348,-0.000844,-0.340405,0.0,3.826087,0.022745,0.093543,0.136752
7171,184.046768,1000.0,0.768325,0.829771,0.0,0.0,0.066172,69469.0,0.142568,0.274488,0.200871,0.323433,-0.057062,0.66574,7.193553,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139632,-0.008368,0.0,-0.078934,-0.023615,-0.013792,-0.027706,0.81671,-0.05239,-0.123258,-0.008032,-0.024748,1.869619,4.285872,-0.083404,-0.000916,-0.385905,0.0,4.583333,0.019382,0.081769,0.135599
7172,183.425476,993.72998,0.763065,0.814848,0.0,0.0,0.065933,74219.0,0.140905,0.266988,0.195272,0.343958,-0.061806,0.686276,7.232509,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497728,-0.152913,-0.009969,-0.00058,-0.089713,-0.024225,-0.016272,-0.031302,0.803955,-0.052391,-0.118933,-0.00913,-0.027261,1.859716,4.277094,-0.094706,-0.000917,-0.401523,0.086957,4.0,0.023137,0.103496,0.151744
7173,183.035477,1000.0,0.781209,0.842105,0.0,0.0,0.065873,64071.0,0.154825,0.263288,0.184985,0.320145,-0.055784,0.649527,7.169417,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14891,-0.009901,0.0,-0.079204,-0.02309,-0.014082,-0.027781,0.819304,-0.051219,-0.119421,-0.007635,-0.025359,1.842583,4.310391,-0.085753,-0.001178,-0.443112,0.0,4.347826,0.023013,0.077578,0.124439
7174,184.943298,1000.0,0.760393,0.828147,0.0,0.0,0.065824,63981.0,0.146292,0.267798,0.191561,0.337865,-0.059447,0.680256,7.177248,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149137,-0.011246,0.0,-0.081915,-0.023764,-0.014719,-0.030103,0.809214,-0.052849,-0.118561,-0.008132,-0.025143,1.857022,4.290866,-0.091221,-0.000984,-0.352995,0.0,5.043478,0.023476,0.08309,0.116846
7175,184.700806,1000.0,0.783371,0.834972,0.0,0.0,0.065785,61607.0,0.145928,0.270127,0.190192,0.339119,-0.059916,0.688214,7.204595,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148221,-0.009137,0.0,-0.085821,-0.023523,-0.01449,-0.029835,0.811172,-0.05304,-0.123844,-0.009252,-0.026587,1.860352,4.284763,-0.088709,-0.000764,-0.346098,0.0,4.25,0.020414,0.076936,0.126834
