iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-1.748234,18.610001,0.007606,0.00763,2.416667,37.041668,0.989839,30902.0,0.007328,0.02345,0.000802,0.005517,-0.004102,0.002859,72.018349,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005585,-5.8e-05,-0.000238,-0.020695,-0.079143,-0.038795,-0.003685,-0.000335,0.008311,-0.006688,-0.003035,-0.008523,-0.00159,0.007336,0.00252,-0.013566,-4.2e-05,-0.000107,36.875,3.791667,0.152589,0.151236,0.344077
1,-3.038199,40.77,0.021019,0.020064,12.5,1.125,0.965341,7307.0,0.020839,0.063798,0.003754,0.015229,-0.004773,0.007694,21.608313,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.015955,-0.000165,-0.000531,-0.029896,-0.030281,-0.112254,-0.007408,-0.000853,0.022507,-0.015432,-0.006211,-0.007534,-0.003609,0.017643,0.007591,-0.038158,-0.000198,-0.000888,1.083333,4.791667,0.038765,0.150891,0.575954
2,-3.862349,58.93,0.032204,0.032471,13.125,0.458333,0.944834,6667.0,0.030686,0.101901,0.005497,0.024511,-0.007107,0.012096,21.359528,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025235,-0.000259,-0.000847,-0.032099,-0.045565,-0.174367,-0.011494,-0.001389,0.035429,-0.022663,-0.00915,-0.01178,-0.005527,0.028638,0.01165,-0.059033,-0.00054,-0.002296,1.083333,3.666667,0.036781,0.152074,0.639398
