iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.900671,16.51,0.008818,0.008156,1.166667,37.791668,0.976883,44917.0,0.006419,0.01994,0.000644,0.005299,-0.001227,0.002898,7.229626,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.00572,-5.7e-05,-2.6e-05,-0.012297,-0.00379,-0.039799,-0.002711,-0.000367,0.008514,-0.005047,-0.001154,-0.003419,-0.001479,0.007255,0.002768,-0.013868,-1.5e-05,-1.6e-05,4.333333,0.048847,0.120473,0.297282
1,-2.263845,38.52,0.022567,0.019955,9.583334,0.0,0.94883,67541.0,0.019517,0.060258,0.003727,0.015891,-0.003591,0.008289,6.801246,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016025,-0.00016,-0.000157,-0.028033,-0.008757,-0.11364,-0.007258,-0.000902,0.022262,-0.013618,-0.003187,-0.007553,-0.003379,0.016213,0.007196,-0.038392,-0.000124,-0.000343,3.833333,0.032017,0.137581,0.608995
2,-2.938825,60.68,0.035245,0.032858,10.625,0.0,0.920344,68383.0,0.031032,0.101498,0.005912,0.02617,-0.005553,0.013711,6.800523,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.026626,-0.000265,-0.000294,-0.030145,-0.014701,-0.181848,-0.011865,-0.001536,0.037077,-0.020497,-0.005358,-0.012812,-0.005847,0.027366,0.013347,-0.061481,-0.000274,-0.000934,3.375,0.034292,0.132059,0.664657
3,-2.937561,82.550003,0.048494,0.047148,9.958334,0.0,0.893821,69249.0,0.041578,0.134761,0.008095,0.036525,-0.007272,0.019587,6.761924,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.03558,-0.000352,-0.000453,-0.028197,-0.020891,-0.234854,-0.015639,-0.002139,0.05222,-0.026839,-0.006916,-0.017085,-0.008531,0.036804,0.017534,-0.079349,-0.000771,-0.002233,4.416667,0.030765,0.131239,0.63207
4,-3.366461,97.25,0.057748,0.060327,8.333334,0.0,0.865017,69182.0,0.05046,0.171862,0.008998,0.044569,-0.008407,0.024353,6.734244,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.045189,-0.000443,-0.000605,-0.026861,-0.026192,-0.285229,-0.019311,-0.002761,0.065379,-0.032624,-0.008662,-0.021528,-0.010806,0.049141,0.022465,-0.096675,-0.001244,-0.002878,3.958333,0.032024,0.138855,0.600713
5,-4.01409,124.160004,0.072849,0.076527,7.25,0.0,0.836765,67385.0,0.06532,0.216076,0.011406,0.054182,-0.010283,0.027228,6.701203,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.056399,-0.000548,-0.000782,-0.027572,-0.032178,-0.340566,-0.02373,-0.003402,0.081803,-0.040709,-0.010926,-0.027023,-0.013339,0.056486,0.02794,-0.115763,-0.001753,-0.004262,3.416667,0.032048,0.136311,0.581842
6,-3.323463,139.830002,0.087215,0.093714,6.166667,0.0,0.811936,65521.0,0.073693,0.248092,0.013121,0.062346,-0.011258,0.032453,6.671341,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.066152,-0.000639,-0.000995,-0.025992,-0.035775,-0.384787,-0.027279,-0.003977,0.093709,-0.046361,-0.01242,-0.030724,-0.014852,0.071772,0.033949,-0.130947,-0.003237,-0.007127,3.375,0.031836,0.134308,0.558619
7,-3.459985,156.020004,0.098191,0.105854,5.666667,0.0,0.786627,66203.0,0.080533,0.273992,0.014555,0.070622,-0.012758,0.037282,6.677918,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.07439,-0.000713,-0.001115,-0.024533,-0.041957,-0.409578,-0.029812,-0.004485,0.108653,-0.05025,-0.013597,-0.033935,-0.01767,0.082122,0.039125,-0.140031,-0.003502,-0.007781,3.541667,0.03098,0.13454,0.537257
8,-3.496,184.830002,0.109166,0.129787,4.166667,0.0,0.762725,59622.0,0.099968,0.341155,0.016892,0.086429,-0.01475,0.047664,6.63098,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.089864,-0.000853,-0.00125,-0.020755,-0.051142,-0.478714,-0.035655,-0.005424,0.132101,-0.059302,-0.016272,-0.041138,-0.021188,0.093561,0.047943,-0.163566,-0.004024,-0.009442,3.75,0.033892,0.126817,0.465558
9,-2.746231,202.029999,0.131579,0.139593,4.375,0.0,0.74256,48857.0,0.10703,0.370962,0.017623,0.087891,-0.015045,0.048321,6.611512,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.095836,-0.000901,-0.001368,-0.021989,-0.051756,-0.494519,-0.037324,-0.005735,0.137229,-0.061087,-0.017577,-0.043279,-0.02203,0.106452,0.050896,-0.169478,-0.004566,-0.012007,3.666667,0.028235,0.133719,0.477118
