iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
301,90.39151,999.02002,0.942833,0.953111,0.041667,0.0,0.428779,90956.0,0.258664
302,93.814178,999.390015,0.94476,0.954791,0.041667,0.0,0.427974,91303.0,0.256932
303,88.040413,1000.0,0.945724,0.954455,0.0,0.0,0.427804,76952.0,0.256118
304,89.098038,1000.0,0.945331,0.95363,0.0,0.0,0.427127,91159.0,0.257476
305,90.598808,1000.0,0.943568,0.952887,0.041667,0.0,0.426904,89512.0,0.257145
306,88.319221,1000.0,0.944835,0.954345,0.0,0.0,0.425931,90564.0,0.256513
307,93.005127,1000.0,0.944793,0.953228,0.0,0.0,0.425422,90894.0,0.256897
308,91.891296,1000.0,0.945183,0.954475,0.0,0.0,0.424575,83068.0,0.255575
309,94.295036,1000.0,0.944365,0.953478,0.0,0.0,0.423363,5767.0,0.255572
310,93.110054,997.059998,0.941367,0.950194,0.083333,0.0,0.422346,59832.0,0.259854
311,92.568848,990.869995,0.933996,0.943051,0.041667,0.0,0.421155,93384.0,0.249902
312,93.864723,1000.0,0.946359,0.955558,0.0,0.0,0.420243,80290.0,0.25575
313,95.269333,1000.0,0.945254,0.954739,0.0,0.0,0.418979,92391.0,0.254914
314,93.910522,1000.0,0.945094,0.955124,0.0,0.0,0.417584,96101.0,0.255701
315,94.477318,1000.0,0.947127,0.955708,0.0,0.0,0.416655,98180.0,0.252921
316,93.943604,1000.0,0.946118,0.95564,0.0,0.0,0.415528,97126.0,0.256643
317,93.027641,1000.0,0.945002,0.954182,0.0,0.0,0.414534,94036.0,0.258072
318,91.927528,993.27002,0.943328,0.952148,0.041667,0.0,0.413674,80384.0,0.253985
319,92.426079,985.159973,0.932448,0.938927,0.130435,0.0,0.412613,96065.0,0.246689
320,92.850288,1000.0,0.943844,0.955472,0.0,0.0,0.411823,98595.0,0.26043
321,93.588882,1000.0,0.944873,0.954701,0.0,0.0,0.411207,97510.0,0.257196
322,96.014175,1000.0,0.945527,0.953659,0.0,0.0,0.410533,102741.0,0.254491
323,93.412415,996.469971,0.942167,0.950008,0.043478,0.0,0.410005,98102.0,0.255449
324,93.449509,992.890015,0.943133,0.95283,0.045455,0.0,0.409117,100473.0,0.254971
325,96.122749,996.419983,0.945604,0.95665,0.0,0.0,0.408318,72807.0,0.253176
326,93.85997,994.119995,0.93847,0.947395,0.047619,0.0,0.407498,90395.0,0.253697
327,94.550003,1000.0,0.945111,0.955091,0.0,0.0,0.406967,88200.0,0.258237
328,95.157402,1000.0,0.945116,0.954348,0.0,0.0,0.406068,89546.0,0.254103
329,94.665619,1000.0,0.947649,0.957357,0.0,0.0,0.405701,85830.0,0.251912
330,94.755844,1000.0,0.945925,0.956667,0.0,0.0,0.405667,75846.0,0.250995
331,91.754227,1000.0,0.944867,0.954774,0.0,0.0,0.405248,84682.0,0.256288
332,97.586433,1000.0,0.945179,0.953586,0.0,0.0,0.404645,85743.0,0.255851
333,93.18795,1000.0,0.945496,0.956667,0.0,0.0,0.404093,84312.0,0.253636
334,94.963402,1000.0,0.947999,0.955414,0.0,0.0,0.403603,86157.0,0.253891
335,96.355255,1000.0,0.945975,0.955352,0.0,0.0,0.402995,79951.0,0.253632
336,94.961021,1000.0,0.946447,0.956171,0.0,0.0,0.402265,76417.0,0.25376
337,93.805237,1000.0,0.945548,0.954783,0.0,0.0,0.401985,95699.0,0.252955
338,95.601273,1000.0,0.946655,0.955075,0.041667,0.0,0.401025,97501.0,0.251524
339,94.192574,1000.0,0.944718,0.953719,0.041667,0.0,0.400652,90188.0,0.25126
340,95.110741,1000.0,0.945829,0.955417,0.041667,0.0,0.399538,92062.0,0.254758
341,93.337318,1000.0,0.946922,0.956064,0.0,0.0,0.399147,95544.0,0.253155
342,93.75428,1000.0,0.946702,0.955776,0.0,0.0,0.399014,79035.0,0.253181
343,94.162727,1000.0,0.94833,0.955964,0.0,0.0,0.39866,97171.0,0.250611
344,95.290649,1000.0,0.947348,0.955821,0.0,0.0,0.398027,97139.0,0.251144
345,95.927132,1000.0,0.941313,0.950036,0.041667,0.0,0.397539,76480.0,0.251709
346,94.799904,1000.0,0.944189,0.95275,0.083333,0.0,0.396491,73614.0,0.251849
347,96.078583,993.650024,0.946206,0.953833,0.041667,0.0,0.396096,68386.0,0.250324
348,94.662651,1000.0,0.947975,0.956046,0.0,0.0,0.39505,79379.0,0.250516
349,95.360939,1000.0,0.947434,0.95671,0.0,0.0,0.393969,83049.0,0.252691
350,97.049339,993.059998,0.946238,0.95381,0.041667,0.0,0.393649,70315.0,0.25002
351,97.038162,1000.0,0.949613,0.956152,0.0,0.0,0.39275,68451.0,0.250399
352,94.839554,1000.0,0.949734,0.95613,0.0,0.0,0.391826,59153.0,0.250862
353,96.174072,1000.0,0.950797,0.956715,0.0,0.0,0.390973,4438.0,0.246545
354,95.251411,1000.0,0.949737,0.955597,0.0,0.0,0.389794,47158.0,0.251522
355,96.040161,1000.0,0.94811,0.955534,0.0,0.0,0.389149,73655.0,0.252683
356,98.088097,1000.0,0.950573,0.956332,0.0,0.0,0.388057,62604.0,0.248386
357,96.907127,1000.0,0.949315,0.956443,0.0,0.0,0.387155,83425.0,0.251072
358,96.853821,1000.0,0.950656,0.955956,0.0,0.0,0.386015,90366.0,0.250454
359,95.588943,1000.0,0.948213,0.958095,0.0,0.0,0.385185,86446.0,0.250588
360,97.658043,1000.0,0.950398,0.957505,0.0,0.0,0.384086,77979.0,0.24924
361,96.60495,1000.0,0.947691,0.955905,0.0,0.0,0.383383,81285.0,0.252088
362,97.465065,1000.0,0.950512,0.958722,0.0,0.0,0.382354,99146.0,0.247632
363,97.348793,1000.0,0.951527,0.957174,0.0,0.0,0.381356,100122.0,0.245895
364,97.308731,1000.0,0.951239,0.957507,0.0,0.0,0.380622,103762.0,0.248444
365,96.87722,1000.0,0.951988,0.957043,0.0,0.0,0.379889,98238.0,0.244599
366,97.505447,1000.0,0.954035,0.959646,0.0,0.0,0.379305,97716.0,0.241384
367,96.099815,1000.0,0.95285,0.958564,0.0,0.0,0.378325,78643.0,0.246445
368,95.461815,1000.0,0.950639,0.956272,0.0,0.0,0.377721,101343.0,0.247803
369,94.830368,1000.0,0.95379,0.959671,0.0,0.0,0.37695,96138.0,0.243056
370,96.029854,1000.0,0.950912,0.958471,0.0,0.0,0.376521,100293.0,0.247326
371,94.550087,1000.0,0.951698,0.955232,0.0,0.0,0.376637,97363.0,0.249677
372,96.197853,1000.0,0.952852,0.957943,0.0,0.0,0.376539,99289.0,0.24557
373,95.980675,993.23999,0.942477,0.946481,0.043478,0.0,0.376158,99310.0,0.241409
374,97.865685,993.23999,0.952133,0.959106,0.0,0.0,0.375882,79343.0,0.244427
375,96.854523,1000.0,0.950917,0.958282,0.0,0.0,0.375812,83890.0,0.247366
376,98.872375,1000.0,0.951598,0.957828,0.0,0.0,0.375117,79698.0,0.245915
377,101.026268,1000.0,0.95203,0.957518,0.0,0.0,0.374832,85061.0,0.244068
378,98.385857,1000.0,0.952025,0.958079,0.0,0.0,0.374177,85641.0,0.244383
379,98.79734,997.809998,0.950873,0.957036,0.041667,0.0,0.374408,70158.0,0.244111
380,97.924362,1000.0,0.951869,0.957636,0.0,0.0,0.373986,85006.0,0.243776
381,101.927933,1000.0,0.952422,0.957496,0.0,0.0,0.37357,85544.0,0.243884
382,97.912132,1000.0,0.952632,0.957684,0.0,0.0,0.373312,86144.0,0.242721
383,99.140892,1000.0,0.951968,0.956811,0.0,0.0,0.372574,85225.0,0.244419
384,97.537369,1000.0,0.951532,0.956754,0.0,0.0,0.371664,86254.0,0.242451
385,97.681953,1000.0,0.950843,0.95663,0.0,0.0,0.370922,67415.0,0.244363
386,96.89151,1000.0,0.951293,0.95679,0.0,0.0,0.370136,97671.0,0.244858
387,97.865372,1000.0,0.947814,0.952941,0.041667,0.0,0.369598,96153.0,0.242095
388,97.96701,1000.0,0.95074,0.957352,0.0,0.0,0.369054,92896.0,0.243608
389,98.126793,1000.0,0.951904,0.95661,0.0,0.0,0.368567,84844.0,0.241384
390,100.687805,1000.0,0.95128,0.956828,0.0,0.0,0.368059,90501.0,0.242982
391,95.842178,1000.0,0.951478,0.955951,0.0,0.0,0.367664,75793.0,0.242384
392,99.713448,1000.0,0.95057,0.957055,0.0,0.0,0.367037,96507.0,0.243059
393,101.49427,993.75,0.945444,0.951913,0.041667,0.0,0.366139,96405.0,0.241317
394,101.54792,1000.0,0.952075,0.956458,0.0,0.0,0.365516,95121.0,0.240029
395,101.489563,995.880005,0.94599,0.949585,0.041667,0.0,0.365297,88811.0,0.240452
396,100.116028,1000.0,0.947138,0.951248,0.041667,0.0,0.364644,85332.0,0.238765
397,97.529266,1000.0,0.950244,0.957099,0.0,0.0,0.364214,62073.0,0.243861
398,101.892334,1000.0,0.951343,0.955826,0.0,0.0,0.363701,82878.0,0.241036
399,101.523476,1000.0,0.950898,0.956038,0.0,0.0,0.362949,88060.0,0.241994
400,97.9048,1000.0,0.949207,0.955121,0.0,0.0,0.362575,81337.0,0.241642
401,98.247612,992.549988,0.945186,0.948246,0.041667,0.0,0.361881,78307.0,0.236035
402,99.65802,1000.0,0.952762,0.95655,0.0,0.0,0.361559,63713.0,0.239625
403,97.234123,1000.0,0.953291,0.956852,0.0,0.0,0.360709,72640.0,0.235819
404,100.434448,1000.0,0.951353,0.955494,0.0,0.0,0.360407,74549.0,0.239235
405,98.00312,1000.0,0.952688,0.955919,0.0,0.0,0.360376,83310.0,0.240331
406,101.626999,1000.0,0.950285,0.954889,0.0,0.0,0.359983,16492.0,0.242867
407,99.587181,993.419983,0.945612,0.948661,0.045455,0.0,0.359471,6407.0,0.23724
408,101.358269,1000.0,0.95139,0.953928,0.0,0.0,0.359193,60360.0,0.241757
409,101.363373,1000.0,0.953314,0.955541,0.0,0.0,0.358599,75965.0,0.240432
410,99.782135,1000.0,0.953839,0.955279,0.0,0.0,0.358428,71670.0,0.240106
411,101.54731,1000.0,0.950997,0.954811,0.0,0.0,0.357625,97190.0,0.236576
412,100.844437,1000.0,0.95272,0.954738,0.0,0.0,0.357937,93471.0,0.240446
413,100.049721,1000.0,0.951081,0.954885,0.0,0.0,0.357447,74699.0,0.237924
414,100.086281,1000.0,0.951443,0.955466,0.0,0.0,0.35708,80973.0,0.23979
415,98.742111,995.849976,0.946365,0.946189,0.043478,0.0,0.356499,80524.0,0.233347
416,98.502243,995.849976,0.953385,0.956658,0.0,0.0,0.356265,81898.0,0.237332
417,100.569527,1000.0,0.952976,0.955847,0.0,0.0,0.35582,90039.0,0.238884
418,99.041962,1000.0,0.952219,0.954595,0.0,0.0,0.355709,91390.0,0.239291
419,101.80899,1000.0,0.951677,0.954011,0.0,0.0,0.3554,71725.0,0.23749
420,100.390778,1000.0,0.952021,0.954882,0.0,0.0,0.355123,81352.0,0.238077
421,100.729042,1000.0,0.952703,0.95485,0.0,0.0,0.354723,79413.0,0.238609
422,101.145531,1000.0,0.952051,0.954438,0.0,0.0,0.354412,80500.0,0.2372
423,96.226013,1000.0,0.951078,0.954599,0.0,0.0,0.354463,86332.0,0.240389
424,97.865891,1000.0,0.952704,0.954704,0.0,0.0,0.354331,71446.0,0.236581
425,101.687599,1000.0,0.953252,0.955034,0.0,0.0,0.354323,78256.0,0.238341
426,101.671516,1000.0,0.952892,0.955623,0.0,0.0,0.354083,71263.0,0.238292
427,97.973106,1000.0,0.952661,0.954936,0.0,0.0,0.353712,72805.0,0.237237
428,100.530983,1000.0,0.952585,0.954337,0.0,0.0,0.353673,74453.0,0.237053
429,99.824219,1000.0,0.954308,0.955877,0.0,0.0,0.353132,65111.0,0.234112
430,100.443794,1000.0,0.954502,0.954869,0.0,0.0,0.352613,79938.0,0.236237
431,99.938995,1000.0,0.953091,0.956272,0.0,0.0,0.352038,75374.0,0.23783
432,99.415092,1000.0,0.953269,0.955663,0.0,0.0,0.351592,72719.0,0.237587
433,102.298904,1000.0,0.95348,0.954948,0.0,0.0,0.350852,72209.0,0.237097
434,99.640732,1000.0,0.954885,0.957152,0.0,0.0,0.350344,64981.0,0.234702
435,100.392838,990.780029,0.950212,0.951942,0.041667,0.0,0.349695,70416.0,0.234364
436,100.22274,1000.0,0.954641,0.956164,0.0,0.0,0.349136,77041.0,0.236155
437,102.985031,1000.0,0.953173,0.955639,0.0,0.0,0.349203,85162.0,0.23799
438,100.448433,1000.0,0.953249,0.95566,0.0,0.0,0.3488,84082.0,0.236536
439,100.281357,1000.0,0.955056,0.95575,0.0,0.0,0.348271,69919.0,0.235981
440,99.052101,1000.0,0.953123,0.956056,0.0,0.0,0.347733,77515.0,0.237273
441,103.41877,990.719971,0.940336,0.942436,0.086957,0.0,0.346771,77799.0,0.228364
442,99.237114,1000.0,0.953455,0.956221,0.0,0.0,0.346622,77672.0,0.237672
443,101.105743,1000.0,0.954292,0.957719,0.0,0.0,0.345979,83596.0,0.234988
444,101.293282,1000.0,0.954665,0.955521,0.0,0.0,0.345296,69696.0,0.236208
445,103.186356,1000.0,0.955389,0.957093,0.0,0.0,0.344704,87389.0,0.233787
446,99.939682,1000.0,0.954566,0.956407,0.0,0.0,0.344542,79423.0,0.232926
447,100.860497,1000.0,0.955096,0.955054,0.0,0.0,0.343819,81041.0,0.231493
448,99.677513,1000.0,0.954637,0.957291,0.0,0.0,0.343318,75684.0,0.233975
449,100.237915,1000.0,0.955521,0.956315,0.0,0.0,0.342589,69634.0,0.23037
450,99.362389,1000.0,0.952391,0.955657,0.0,0.0,0.342112,77753.0,0.238541
451,100.709061,997.859985,0.950868,0.955025,0.047619,0.0,0.342108,90445.0,0.23632
452,98.349388,997.859985,0.956121,0.959013,0.0,0.0,0.341868,86814.0,0.231274
453,101.255692,1000.0,0.955643,0.958803,0.0,0.0,0.341771,89181.0,0.23273
454,101.181427,1000.0,0.956145,0.959153,0.0,0.0,0.341707,87291.0,0.232848
455,102.16291,1000.0,0.95577,0.959064,0.0,0.0,0.341719,72066.0,0.233654
456,99.665268,1000.0,0.954827,0.957543,0.0,0.0,0.341253,86438.0,0.229987
457,101.012901,1000.0,0.956309,0.960351,0.0,0.0,0.341072,4177.0,0.232963
458,102.003227,1000.0,0.956928,0.957956,0.0,0.0,0.341165,62593.0,0.231912
459,100.801292,1000.0,0.956067,0.957376,0.0,0.0,0.341168,83147.0,0.232319
460,102.727135,1000.0,0.956297,0.957976,0.0,0.0,0.341068,79911.0,0.233103
461,101.487602,1000.0,0.955903,0.958401,0.0,0.0,0.341059,95557.0,0.234345
462,100.851387,1000.0,0.956185,0.958839,0.0,0.0,0.340771,96225.0,0.233224
463,100.875153,1000.0,0.956422,0.958868,0.0,0.0,0.340607,96008.0,0.231059
464,101.812973,1000.0,0.956828,0.959047,0.0,0.0,0.340406,67802.0,0.231661
465,102.8396,1000.0,0.957106,0.958937,0.0,0.0,0.340252,95381.0,0.231217
466,102.388565,1000.0,0.95269,0.953984,0.041667,0.0,0.339886,96842.0,0.230357
467,101.40712,1000.0,0.957058,0.958594,0.0,0.0,0.339892,96217.0,0.231451
468,100.073799,1000.0,0.957506,0.958966,0.0,0.0,0.339471,96613.0,0.230187
469,99.868111,1000.0,0.956942,0.958384,0.0,0.0,0.339175,96515.0,0.230766
470,100.682037,1000.0,0.956834,0.958745,0.0,0.0,0.338886,74865.0,0.231215
471,102.798607,1000.0,0.956357,0.958335,0.0,0.0,0.33862,95474.0,0.231745
472,101.711082,1000.0,0.956879,0.958594,0.0,0.0,0.33832,95713.0,0.229581
473,101.960899,1000.0,0.956463,0.958451,0.0,0.0,0.338006,95908.0,0.232872
474,104.407616,1000.0,0.956761,0.9587,0.0,0.0,0.337826,95199.0,0.230967
475,100.941757,1000.0,0.956124,0.959321,0.0,0.0,0.338075,82237.0,0.232285
476,100.678551,1000.0,0.956988,0.960027,0.0,0.0,0.337769,67421.0,0.230647
477,103.225525,1000.0,0.957373,0.959144,0.0,0.0,0.337763,85202.0,0.230454
478,101.899216,1000.0,0.956497,0.960342,0.0,0.0,0.337167,85093.0,0.232464
479,101.250587,1000.0,0.957167,0.95887,0.0,0.0,0.336843,85084.0,0.230362
480,101.668556,1000.0,0.957168,0.95973,0.0,0.0,0.336597,85864.0,0.227965
481,102.902649,1000.0,0.951821,0.957455,0.0,0.0,0.336664,87465.0,0.236881
482,103.965912,1000.0,0.956431,0.960118,0.0,0.0,0.336299,69135.0,0.229619
483,100.926025,1000.0,0.958321,0.959471,0.0,0.0,0.335879,89480.0,0.225411
484,102.329964,1000.0,0.957046,0.960959,0.0,0.0,0.335551,84916.0,0.224817
485,99.310577,1000.0,0.957368,0.959939,0.0,0.0,0.334611,80789.0,0.227583
486,102.209053,1000.0,0.956509,0.959542,0.0,0.0,0.333757,100521.0,0.229124
487,102.63723,1000.0,0.956844,0.959553,0.0,0.0,0.333021,98075.0,0.226774
488,100.666245,993.289978,0.951202,0.953613,0.043478,0.0,0.332723,75913.0,0.22719
489,103.308716,1000.0,0.95418,0.958883,0.0,0.0,0.332401,102846.0,0.232572
490,102.341728,1000.0,0.955382,0.95928,0.0,0.0,0.332238,98569.0,0.232108
491,100.849754,1000.0,0.955834,0.958151,0.0,0.0,0.331928,96752.0,0.230595
492,100.780449,1000.0,0.956219,0.958729,0.0,0.0,0.331617,98713.0,0.22814
493,101.178749,1000.0,0.949375,0.95452,0.0,0.0,0.331691,99537.0,0.227806
494,101.191559,1000.0,0.955258,0.958836,0.0,0.0,0.33128,75732.0,0.229815
495,104.475288,1000.0,0.956724,0.96083,0.0,0.0,0.330913,100083.0,0.226206
496,100.288376,1000.0,0.957921,0.961369,0.0,0.0,0.330553,99970.0,0.223028
497,101.758415,1000.0,0.955447,0.959019,0.0,0.0,0.329973,100543.0,0.229553
498,103.514542,1000.0,0.955067,0.959108,0.0,0.0,0.32964,98011.0,0.227788
499,100.501877,1000.0,0.951598,0.952568,0.0,0.0,0.329226,95305.0,0.22944
500,102.561096,1000.0,0.955983,0.959416,0.0,0.0,0.329053,65561.0,0.225009
501,102.558426,1000.0,0.955756,0.95972,0.0,0.0,0.328779,8138.0,0.228124
502,102.886086,1000.0,0.956042,0.960263,0.0,0.0,0.328744,9136.0,0.22545
503,102.865501,1000.0,0.95625,0.959574,0.0,0.0,0.328282,85609.0,0.224195
504,102.199799,1000.0,0.956216,0.960876,0.0,0.0,0.328446,83337.0,0.224705
505,101.159042,1000.0,0.956209,0.960103,0.0,0.0,0.328445,66779.0,0.224974
506,101.132706,1000.0,0.955357,0.959897,0.0,0.0,0.328011,84877.0,0.224611
507,102.626663,1000.0,0.955097,0.959428,0.0,0.0,0.328028,86072.0,0.22586
508,105.266045,1000.0,0.95527,0.960194,0.041667,0.0,0.327892,85821.0,0.225393
509,101.698425,1000.0,0.955981,0.960751,0.0,0.0,0.327373,84620.0,0.223862
510,103.688622,1000.0,0.951519,0.955164,0.041667,0.0,0.327106,79903.0,0.22099
511,101.169693,1000.0,0.957199,0.960063,0.0,0.0,0.327049,67845.0,0.222078
512,106.28344,1000.0,0.955326,0.959058,0.0,0.0,0.327056,94431.0,0.224786
513,104.61425,995.02002,0.954973,0.959124,0.041667,0.0,0.326983,87489.0,0.221762
514,103.339043,1000.0,0.955248,0.960088,0.041667,0.0,0.326567,95825.0,0.223072
515,103.271278,1000.0,0.955909,0.960823,0.0,0.0,0.326525,92837.0,0.224126
516,103.883209,993.130005,0.951643,0.954853,0.041667,0.0,0.326103,89546.0,0.221135
517,104.240585,1000.0,0.953058,0.956692,0.0,0.0,0.325818,62015.0,0.224068
518,102.026741,1000.0,0.955768,0.95963,0.0,0.0,0.325355,91997.0,0.2252
519,103.050911,1000.0,0.955698,0.959723,0.0,0.0,0.324702,94874.0,0.223583
520,100.171364,1000.0,0.954973,0.959004,0.0,0.0,0.324604,91661.0,0.223981
521,101.337318,1000.0,0.956547,0.960775,0.0,0.0,0.32392,96982.0,0.221198
522,101.990997,1000.0,0.955026,0.96085,0.0,0.0,0.323488,91502.0,0.226877
523,104.806221,1000.0,0.955035,0.958903,0.0,0.0,0.323152,72879.0,0.225622
524,104.733818,1000.0,0.957506,0.96108,0.0,0.0,0.322663,99405.0,0.22101
525,102.298424,1000.0,0.956446,0.960096,0.0,0.0,0.32223,87994.0,0.220441
526,102.740173,1000.0,0.955472,0.960306,0.0,0.0,0.321841,85385.0,0.220854
527,104.871674,1000.0,0.954574,0.958689,0.0,0.0,0.321534,87310.0,0.226474
528,105.210571,1000.0,0.956771,0.960323,0.0,0.0,0.321309,67699.0,0.222077
529,102.55368,1000.0,0.955666,0.95865,0.0,0.0,0.321044,86726.0,0.224005
530,104.653122,1000.0,0.955431,0.958823,0.0,0.0,0.320679,90789.0,0.219728
531,103.655487,1000.0,0.951882,0.95704,0.0,0.0,0.320115,75809.0,0.225648
532,105.144272,1000.0,0.95734,0.959756,0.0,0.0,0.319813,77020.0,0.220449
533,102.529343,1000.0,0.95617,0.961627,0.0,0.0,0.319723,68433.0,0.223293
534,102.85083,1000.0,0.958903,0.959333,0.0,0.0,0.319564,58657.0,0.21973
535,101.896942,1000.0,0.956774,0.96014,0.0,0.0,0.319597,65938.0,0.221517
536,102.216858,1000.0,0.956331,0.960491,0.0,0.0,0.319832,90527.0,0.220094
537,105.631561,1000.0,0.956209,0.960354,0.0,0.0,0.319704,85988.0,0.22496
538,103.86042,1000.0,0.957265,0.959296,0.0,0.0,0.319395,87044.0,0.222141
539,102.280739,1000.0,0.956962,0.95933,0.0,0.0,0.319542,60121.0,0.225108
540,102.53157,1000.0,0.955407,0.958894,0.0,0.0,0.319213,78492.0,0.226558
541,103.46048,1000.0,0.957876,0.958706,0.0,0.0,0.319158,77206.0,0.223968
542,102.554008,1000.0,0.95824,0.959939,0.0,0.0,0.319047,81878.0,0.221398
543,102.721252,1000.0,0.957719,0.959392,0.0,0.0,0.319005,84037.0,0.222809
544,103.9664,1000.0,0.957638,0.95927,0.0,0.0,0.31898,64886.0,0.221124
545,103.35952,1000.0,0.958733,0.960507,0.0,0.0,0.318864,78407.0,0.221267
546,98.784828,996.440002,0.955909,0.957868,0.041667,0.0,0.31858,75854.0,0.222078
547,100.477455,1000.0,0.959019,0.960117,0.0,0.0,0.318218,75094.0,0.22186
548,100.917908,1000.0,0.958588,0.960023,0.0,0.0,0.318355,84668.0,0.222751
549,105.249458,1000.0,0.959166,0.96001,0.0,0.0,0.318065,65174.0,0.219852
550,102.510712,1000.0,0.959464,0.959906,0.0,0.0,0.31794,74854.0,0.219924
551,101.799751,1000.0,0.959644,0.959845,0.0,0.0,0.317751,69381.0,0.220777
552,104.226418,1000.0,0.960033,0.959818,0.0,0.0,0.317861,70444.0,0.219675
553,104.543297,1000.0,0.960145,0.960674,0.0,0.0,0.317536,4367.0,0.220509
554,102.724213,1000.0,0.959868,0.960762,0.0,0.0,0.317123,71728.0,0.220295
555,102.407745,1000.0,0.959936,0.959628,0.0,0.0,0.31705,79111.0,0.220148
556,103.105995,1000.0,0.960358,0.959829,0.0,0.0,0.317031,79549.0,0.220466
557,102.046913,1000.0,0.9607,0.95971,0.0,0.0,0.316659,81268.0,0.217704
558,100.735725,1000.0,0.959851,0.959455,0.0,0.0,0.316501,58651.0,0.222601
559,104.314323,1000.0,0.96089,0.960406,0.0,0.0,0.316014,74412.0,0.219168
560,103.021721,1000.0,0.961159,0.961205,0.0,0.0,0.315828,75742.0,0.220259
561,104.147804,1000.0,0.960719,0.960216,0.0,0.0,0.315212,74906.0,0.218885
562,102.827438,1000.0,0.96081,0.9595,0.0,0.0,0.315051,74791.0,0.218253
563,102.828293,1000.0,0.961762,0.960624,0.0,0.0,0.314815,57330.0,0.217585
564,104.45433,1000.0,0.960464,0.960561,0.0,0.0,0.314532,83952.0,0.220557
565,105.547089,1000.0,0.960133,0.958735,0.0,0.0,0.314146,86027.0,0.222424
566,104.14035,987.580017,0.955484,0.952883,0.086957,0.0,0.31377,84651.0,0.218486
567,105.878487,1000.0,0.962537,0.960905,0.0,0.0,0.313639,76481.0,0.216461
568,106.292976,1000.0,0.962551,0.961012,0.0,0.0,0.31322,58256.0,0.219117
569,102.840912,1000.0,0.961212,0.958722,0.0,0.0,0.312846,79999.0,0.221332
570,104.073891,992.950012,0.957659,0.95517,0.043478,0.0,0.312578,86103.0,0.219209
571,104.651573,1000.0,0.962271,0.961038,0.0,0.0,0.312275,86678.0,0.220053
572,103.433456,1000.0,0.962287,0.958009,0.0,0.0,0.311766,90300.0,0.220243
573,102.178223,1000.0,0.961778,0.958065,0.0,0.0,0.31165,78460.0,0.219889
574,101.05513,1000.0,0.96202,0.959182,0.0,0.0,0.311449,61999.0,0.219859
575,102.829659,1000.0,0.962581,0.961247,0.0,0.0,0.311213,69946.0,0.218478
576,104.719879,1000.0,0.962285,0.960596,0.0,0.0,0.311071,80418.0,0.220575
577,102.107758,1000.0,0.962025,0.9604,0.0,0.0,0.310764,76263.0,0.221481
578,104.280556,1000.0,0.960548,0.957353,0.0,0.0,0.310871,77703.0,0.21891
579,104.102661,1000.0,0.963024,0.958266,0.0,0.0,0.310884,42398.0,0.217844
580,103.079308,1000.0,0.961534,0.95972,0.0,0.0,0.310558,76438.0,0.218001
581,104.504723,1000.0,0.962604,0.960237,0.0,0.0,0.310476,31329.0,0.214436
582,105.626587,997.650024,0.960155,0.957601,0.041667,0.0,0.310602,50232.0,0.214468
583,105.644325,1000.0,0.962118,0.959665,0.0,0.0,0.310791,80460.0,0.217134
584,105.213394,1000.0,0.962313,0.9604,0.0,0.0,0.310773,79569.0,0.217342
585,103.551186,1000.0,0.960947,0.958927,0.0,0.0,0.310795,74298.0,0.219422
586,105.442505,1000.0,0.961893,0.95887,0.0,0.0,0.310942,90404.0,0.216705
587,104.085846,1000.0,0.961442,0.958468,0.0,0.0,0.310884,66669.0,0.219916
588,107.583878,1000.0,0.961466,0.95869,0.0,0.0,0.310752,91144.0,0.216955
589,102.291168,1000.0,0.961273,0.958742,0.0,0.0,0.31079,90545.0,0.219371
590,104.965004,1000.0,0.96121,0.95893,0.0,0.0,0.310396,90733.0,0.217545
591,104.165474,1000.0,0.961707,0.959334,0.0,0.0,0.310377,89683.0,0.216462
592,105.321579,1000.0,0.961429,0.958743,0.0,0.0,0.310206,61671.0,0.216732
593,105.431061,1000.0,0.961858,0.959341,0.0,0.0,0.31012,86697.0,0.215077
594,104.686394,1000.0,0.961491,0.958002,0.0,0.0,0.310034,91954.0,0.218102
595,105.333824,1000.0,0.961995,0.958831,0.0,0.0,0.310075,91068.0,0.216227
596,109.060135,1000.0,0.962156,0.957811,0.0,0.0,0.309994,92817.0,0.217325
597,105.352905,1000.0,0.960566,0.958556,0.0,0.0,0.309831,93370.0,0.219839
598,105.443832,1000.0,0.96083,0.957262,0.0,0.0,0.30991,66316.0,0.219322
599,105.659904,1000.0,0.961481,0.957141,0.0,0.0,0.309801,74464.0,0.22016
600,106.903206,1000.0,0.961267,0.957086,0.0,0.0,0.309655,79377.0,0.218813
601,105.317482,993.690002,0.957278,0.953106,0.041667,0.0,0.309307,84708.0,0.216855
602,104.792702,1000.0,0.96151,0.959482,0.0,0.0,0.308803,83992.0,0.217509
603,103.551537,1000.0,0.960678,0.956936,0.0,0.0,0.308453,63747.0,0.21937
604,105.020653,1000.0,0.961174,0.957155,0.0,0.0,0.308156,83318.0,0.218203
605,103.65126,995.940002,0.959491,0.956981,0.041667,0.0,0.308176,85299.0,0.217232
606,104.35804,1000.0,0.961384,0.958854,0.0,0.0,0.307829,86221.0,0.216567
607,104.25145,1000.0,0.961149,0.958737,0.0,0.0,0.307769,84490.0,0.221036
608,103.813782,1000.0,0.962643,0.959677,0.0,0.0,0.307406,87424.0,0.218991
609,106.624931,1000.0,0.960841,0.957644,0.0,0.0,0.30725,63157.0,0.219463
