iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.643948,13.69,0.007452,0.008358,0.652174,37.695652,0.976692,45692.0,0.006203,0.020134,0.00051,0.004912,-0.001137,0.002273,7.169118,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005577,-5.5e-05,-3.8e-05,-0.011128,-0.003794,-0.038155,-0.002597,-0.000381,0.008147,-0.004665,-0.001109,-0.003222,-0.001475,0.008217,0.00283,-0.013305,-8e-06,-3.3e-05,4.086957,0.055379,0.12517,0.269905
1,-1.964469,40.98,0.02227,0.022094,4.166667,0.041667,0.947878,68723.0,0.019469,0.065158,0.003469,0.017915,-0.003563,0.010847,6.731934,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016904,-0.000169,-0.000253,-0.020932,-0.010206,-0.117131,-0.007706,-0.001056,0.024101,-0.014011,-0.003506,-0.008469,-0.003888,0.019114,0.007997,-0.039734,-0.000136,-0.000751,4.125,0.034385,0.123686,0.498652
2,-2.758162,62.549999,0.034216,0.035608,5.166667,0.041667,0.918961,68582.0,0.030651,0.106996,0.005201,0.027125,-0.005138,0.015281,6.763822,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027567,-0.000276,-0.000412,-0.023997,-0.015543,-0.187047,-0.012279,-0.001683,0.037352,-0.020885,-0.005408,-0.012678,-0.006054,0.032179,0.012674,-0.063364,-0.000344,-0.001414,3.541667,0.034608,0.128228,0.540973
3,-3.265396,82.760002,0.04778,0.052543,4.291667,0.0,0.890724,68785.0,0.045398,0.14243,0.007074,0.03792,-0.007049,0.01637,6.705469,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.038188,-0.000373,-0.000551,-0.020569,-0.022408,-0.24459,-0.016497,-0.002384,0.054719,-0.028277,-0.007343,-0.018253,-0.008947,0.034111,0.018844,-0.082904,-0.000624,-0.003439,4.375,0.034706,0.125476,0.467027
4,-3.566791,100.68,0.06088,0.068903,4.083333,0.0,0.862094,68315.0,0.053965,0.18371,0.00739,0.042269,-0.007316,0.019829,6.706094,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.048449,-0.000472,-0.000785,-0.019515,-0.025082,-0.300324,-0.020459,-0.003058,0.062168,-0.03442,-0.009011,-0.022869,-0.010201,0.052935,0.024497,-0.101927,-0.000689,-0.004659,4.458333,0.032517,0.129047,0.468974
5,-3.974517,127.75,0.072776,0.083929,3.916667,0.0,0.839237,67061.0,0.066731,0.227843,0.010199,0.056617,-0.009707,0.026693,6.672744,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.059277,-0.000574,-0.000823,-0.020656,-0.033335,-0.351402,-0.024931,-0.00371,0.082833,-0.041534,-0.01137,-0.028171,-0.013707,0.061084,0.028958,-0.11979,-0.001574,-0.005552,3.583333,0.033707,0.135728,0.481296
6,-3.664172,148.820007,0.087815,0.103804,2.375,0.0,0.814482,63200.0,0.077353,0.270279,0.011677,0.064595,-0.011169,0.03419,6.646866,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.071501,-0.000687,-0.001205,-0.017575,-0.038674,-0.405547,-0.030017,-0.004606,0.098275,-0.050604,-0.013393,-0.034628,-0.016321,0.083427,0.037446,-0.138501,-0.003194,-0.013812,3.458333,0.03138,0.115181,0.437854
7,-3.133946,156.949997,0.108662,0.11424,3.541667,0.0,0.788673,65956.0,0.08649,0.289405,0.013547,0.076174,-0.012837,0.038947,6.646206,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.078092,-0.000745,-0.001191,-0.019884,-0.044707,-0.426404,-0.031581,-0.004853,0.111675,-0.053996,-0.014708,-0.03536,-0.018759,0.084798,0.041093,-0.145871,-0.003419,-0.016835,3.583333,0.026864,0.129053,0.462912
8,-3.75117,185.240005,0.110849,0.130434,2.958333,0.0,0.76715,60492.0,0.101937,0.340686,0.014835,0.085736,-0.013871,0.041131,6.606401,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.09051,-0.00086,-0.001418,-0.016301,-0.051306,-0.476824,-0.035624,-0.005591,0.127672,-0.059891,-0.01666,-0.04133,-0.021838,0.094516,0.047547,-0.163414,-0.00501,-0.018727,4.208333,0.031579,0.130326,0.396146
9,-2.8342,204.869995,0.124068,0.146971,2.708333,0.0,0.746306,44834.0,0.103586,0.365896,0.017102,0.091055,-0.015066,0.053968,6.611332,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.100546,-0.000938,-0.001515,-0.019189,-0.054255,-0.508668,-0.039048,-0.006107,0.140795,-0.065248,-0.018667,-0.045685,-0.022652,0.127684,0.056893,-0.175029,-0.003602,-0.024917,3.208333,0.030175,0.120576,0.447189
