iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7654,164.799347,958.880005,0.780899,0.797029,0.166667,0.0,0.085496,43307.0,0.173919,0.341247,0.153268,0.317576,-0.05181,0.58424,10.211367,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.484515,-0.158882,-0.015846,0.0,-0.001881,-0.117609,-0.030702,-0.015499,-0.030901,0.792433,-0.102646,-0.16831,-0.013562,-0.028454,1.743768,3.835104,-0.0966,-0.00217,-0.332883,0.083333,0.0,4.291667,0.07005,0.1085,0.157301
7655,162.549301,951.330017,0.777182,0.79273,0.25,0.0,0.085611,39750.0,0.182051,0.33068,0.147714,0.292217,-0.050942,0.533079,10.224977,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.482189,-0.151868,-0.015887,0.0,-0.002452,-0.115562,-0.030115,-0.014235,-0.030409,0.789254,-0.097221,-0.155156,-0.012476,-0.03024,1.715306,3.857453,-0.094547,-0.001895,-0.349646,0.083333,0.0,4.333333,0.098496,0.108257,0.166078
7656,160.877319,945.359985,0.752541,0.763894,0.291667,0.0,0.085451,38540.0,0.179292,0.333996,0.140141,0.285342,-0.050612,0.525021,10.127542,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.469346,-0.144975,-0.014362,0.0,-0.003649,-0.125169,-0.030286,-0.015167,-0.031208,0.752721,-0.095595,-0.154765,-0.01417,-0.032461,1.668949,3.703995,-0.094802,-0.00104,-0.359845,0.208333,0.0,4.375,0.112618,0.148239,0.173784
7657,165.616165,971.380005,0.779823,0.795827,0.173913,0.0,0.085168,38162.0,0.190269,0.335861,0.150071,0.29439,-0.054055,0.534523,10.147842,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.487167,-0.151722,-0.025699,0.0,-0.001814,-0.129448,-0.031125,-0.015657,-0.032155,0.767073,-0.094011,-0.164957,-0.014348,-0.034665,1.71867,3.877955,-0.098381,-0.001563,-0.310765,0.130435,0.0,4.391304,0.101194,0.128358,0.157752
7658,168.621414,992.419983,0.812269,0.825091,0.083333,0.0,0.085158,39291.0,0.191018,0.342439,0.171306,0.33518,-0.058588,0.600165,10.278876,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497745,-0.152763,-0.015679,0.0,-0.000476,-0.145699,-0.033395,-0.017717,-0.036113,0.802198,-0.099992,-0.177503,-0.013672,-0.036654,1.777727,3.912117,-0.106916,-0.001476,-0.441356,0.0,0.0,4.583333,0.194375,0.092831,0.120218
7659,163.404099,965.599976,0.781869,0.794878,0.125,0.0,0.085211,39140.0,0.198275,0.32815,0.154471,0.330074,-0.056691,0.57074,10.260047,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.489104,-0.155524,-0.023173,0.0,-0.001,-0.131239,-0.031921,-0.016909,-0.033198,0.770879,-0.095782,-0.153247,-0.014079,-0.031109,1.700353,3.90923,-0.105837,-0.003999,-0.474236,0.041667,0.0,5.333333,0.10125,0.109049,0.151686
7660,165.375381,976.280029,0.794891,0.808706,0.166667,0.0,0.085114,38422.0,0.203174,0.350261,0.165052,0.309167,-0.053623,0.554439,10.148055,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.491831,-0.14285,-0.022252,0.0,-0.001454,-0.112221,-0.032347,-0.015606,-0.031749,0.787074,-0.108254,-0.182642,-0.01321,-0.027498,1.721902,3.862766,-0.101219,-0.001978,-0.395238,0.083333,0.041667,4.291667,0.128869,0.126549,0.153134
7661,163.257462,966.469971,0.773038,0.807239,0.208333,0.0,0.085017,43998.0,0.179832,0.336572,0.162816,0.325599,-0.056089,0.59557,10.231972,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485102,-0.146207,-0.012556,0.0,-0.001849,-0.121983,-0.03192,-0.01619,-0.031783,0.787969,-0.10409,-0.177028,-0.013957,-0.028665,1.740195,3.823512,-0.101827,-0.001386,-0.396374,0.041667,0.0,4.291667,0.096967,0.105096,0.161766
7662,165.947983,982.48999,0.773835,0.821422,0.125,0.0,0.084819,51095.0,0.22735,0.318218,0.157957,0.314162,-0.053628,0.559219,10.247614,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.493458,-0.156789,-0.022389,0.0,-0.001571,-0.129629,-0.031102,-0.015038,-0.032705,0.784766,-0.088562,-0.147764,-0.012601,-0.034855,1.671411,3.979996,-0.099025,-0.013641,-0.393715,0.125,0.0,4.041667,0.100125,0.120267,0.125614
7663,165.523117,972.039978,0.805131,0.815227,0.086957,0.130435,0.084873,52023.0,0.187449,0.336527,0.155688,0.299849,-0.052962,0.549751,10.34056,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.494903,-0.154683,-0.017965,0.0,-0.001135,-0.119447,-0.031443,-0.015133,-0.031955,0.790635,-0.091276,-0.155893,-0.012471,-0.03063,1.759022,3.947619,-0.099123,-0.005991,-0.308444,0.043478,0.0,28.695652,0.122113,0.110554,0.150146
7664,157.759247,941.700012,0.740513,0.749605,0.25,0.0,0.084935,54642.0,0.191115,0.312377,0.165697,0.32964,-0.055709,0.59576,10.208158,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.471996,-0.139235,-0.025984,0.0,-0.002853,-0.142539,-0.030662,-0.016357,-0.033192,0.74411,-0.090602,-0.156566,-0.013677,-0.036057,1.661202,3.77503,-0.099136,-0.006572,-0.51355,0.083333,0.0,3.958333,0.11318,0.126355,0.186769
7665,163.780869,967.340027,0.789371,0.772228,0.25,0.041667,0.084919,54739.0,0.187683,0.332497,0.148127,0.284776,-0.049785,0.524154,10.26395,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.481986,-0.153846,-0.021039,0.0,-0.003185,-0.106862,-0.030506,-0.014037,-0.028846,0.768991,-0.09948,-0.163062,-0.013,-0.027802,1.703952,3.844705,-0.093112,-0.001913,-0.353949,0.041667,0.0,4.583333,0.108818,0.126497,0.192737
7666,169.804611,990.710022,0.799036,0.816729,0.125,0.0,0.084972,54754.0,0.174654,0.329045,0.165055,0.314068,-0.0551,0.579728,10.264144,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.492665,-0.147478,-0.01436,0.0,-0.000893,-0.121928,-0.031613,-0.015637,-0.032068,0.801136,-0.088367,-0.159635,-0.012591,-0.029723,1.77863,3.945452,-0.100581,-0.001332,-0.389128,0.083333,0.041667,4.791667,0.098485,0.131867,0.146798
7667,163.329987,956.830017,0.760672,0.784795,0.208333,0.0,0.085112,55041.0,0.181335,0.337564,0.15305,0.307637,-0.054141,0.569514,10.394693,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.481013,-0.151031,-0.019198,0.0,-0.002349,-0.12571,-0.031739,-0.015897,-0.031984,0.763532,-0.102133,-0.161732,-0.01335,-0.031966,1.719089,3.806368,-0.10005,-0.003198,-0.380193,0.166667,0.0,4.583333,0.103301,0.130767,0.147703
7668,163.876205,953.539978,0.753846,0.800383,0.333333,0.0,0.085161,52773.0,0.182194,0.3172,0.15798,0.301724,-0.053845,0.576354,10.326075,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.480144,-0.151601,-0.016054,0.0,-0.00278,-0.117457,-0.030617,-0.014817,-0.030023,0.773384,-0.099498,-0.160985,-0.012061,-0.029059,1.714689,3.865653,-0.096641,-0.005383,-0.283707,0.0,0.0,4.208333,0.104916,0.093509,0.172685
7669,163.416,966.640015,0.764143,0.769029,0.333333,0.0,0.085029,55124.0,0.189169,0.342049,0.163237,0.354291,-0.063978,0.624065,10.337199,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.478687,-0.151487,-0.022829,0.0,-0.003578,-0.146037,-0.032943,-0.018867,-0.035036,0.753406,-0.102167,-0.167484,-0.012805,-0.033647,1.685933,3.756172,-0.112619,-0.001184,-0.46571,0.125,0.041667,4.5,0.128697,0.110278,0.180541
7670,166.096176,973.340027,0.809335,0.798406,0.166667,0.0,0.085121,54831.0,0.178318,0.320883,0.169243,0.315841,-0.054501,0.597436,10.404945,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.488234,-0.152229,-0.014919,0.0,-0.001321,-0.129883,-0.031123,-0.015093,-0.031322,0.794541,-0.09217,-0.149999,-0.011916,-0.033999,1.752383,3.92176,-0.097758,-0.014413,-0.422477,0.041667,0.041667,4.125,0.095538,0.120295,0.146801
7671,166.074158,963.01001,0.776051,0.79009,0.166667,0.041667,0.084992,55054.0,0.174429,0.323234,0.153564,0.308979,-0.053212,0.572821,10.163947,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.479566,-0.146864,-0.013535,0.0,-0.002397,-0.120047,-0.030805,-0.015339,-0.031762,0.771149,-0.088778,-0.153281,-0.012705,-0.030902,1.716806,3.83104,-0.09768,-0.001385,-0.417864,0.166667,0.041667,4.291667,0.107845,0.13023,0.182138
7672,158.888336,931.869995,0.739577,0.750246,0.416667,0.0,0.08514,52111.0,0.186406,0.328378,0.149054,0.281396,-0.049677,0.514755,10.244028,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.461595,-0.139166,-0.01915,0.0,-0.005194,-0.114506,-0.029905,-0.01458,-0.029089,0.733124,-0.110795,-0.184029,-0.013047,-0.031771,1.618862,3.649536,-0.091929,-0.002665,-0.243779,0.041667,0.0,3.916667,0.100111,0.149792,0.220722
7673,163.90683,952.77002,0.771689,0.780225,0.26087,0.0,0.085133,56280.0,0.186977,0.320992,0.17268,0.325441,-0.053739,0.605416,10.259115,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.479816,-0.135859,-0.01464,0.0,-0.002274,-0.10894,-0.031157,-0.015041,-0.029935,0.779155,-0.09596,-0.166799,-0.01185,-0.026037,1.711748,3.810922,-0.09754,-0.007828,-0.384038,0.043478,0.0,4.565217,0.07801,0.106229,0.153341
7674,169.704468,979.200012,0.776669,0.799986,0.166667,0.0,0.085108,54423.0,0.193622,0.326061,0.151756,0.302498,-0.052231,0.548596,10.274616,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.486065,-0.146225,-0.020114,0.0,-0.003611,-0.118407,-0.031398,-0.015046,-0.030794,0.767864,-0.094418,-0.16917,-0.012457,-0.029273,1.706594,3.894067,-0.09687,-0.001553,-0.290754,0.0,0.0,3.375,0.085361,0.148785,0.164018
7675,162.357529,971.429993,0.781078,0.815718,0.125,0.083333,0.084919,40163.0,0.192165,0.335298,0.163879,0.324902,-0.054728,0.59891,10.364162,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.489788,-0.143173,-0.01356,0.0,-0.001196,-0.129473,-0.03198,-0.015809,-0.032887,0.784811,-0.095881,-0.168009,-0.012529,-0.033671,1.729921,3.887794,-0.099609,-0.002241,-0.52015,0.0,0.0,5.583333,0.082938,0.099092,0.151242
7676,165.478561,976.400024,0.768726,0.792302,0.086957,0.0,0.084932,36556.0,0.195756,0.321184,0.157735,0.330093,-0.056581,0.590369,10.223501,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.482845,-0.160249,-0.017229,0.0,-0.002053,-0.139548,-0.03173,-0.017148,-0.032659,0.776255,-0.093218,-0.149221,-0.012814,-0.034589,1.680652,3.862103,-0.103842,-0.002759,-0.487222,0.130435,0.0,4.478261,0.126754,0.111998,0.154088
7677,166.414139,973.039978,0.788538,0.79073,0.166667,0.0,0.085211,35999.0,0.180737,0.327717,0.172571,0.327842,-0.056233,0.603547,10.327201,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485966,-0.146839,-0.010198,0.0,-0.00205,-0.125689,-0.031754,-0.015719,-0.031752,0.792872,-0.095816,-0.164594,-0.012641,-0.030119,1.743987,3.858939,-0.102163,-0.001975,-0.461051,0.166667,0.0,4.458333,0.110149,0.106113,0.141949
7678,166.925079,977.140015,0.786986,0.818416,0.25,0.0,0.085405,37131.0,0.185386,0.337535,0.16448,0.310249,-0.054158,0.569198,10.308411,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.492684,-0.149997,-0.013848,0.0,-0.001842,-0.123552,-0.031898,-0.015253,-0.03257,0.800948,-0.097302,-0.166571,-0.012724,-0.031425,1.75788,3.915516,-0.09866,-0.001686,-0.452277,0.083333,0.0,4.875,0.098617,0.098238,0.171806
7679,155.024979,910.219971,0.757064,0.747707,0.5,0.0,0.085608,37024.0,0.171619,0.313206,0.156066,0.297563,-0.052852,0.54206,10.346638,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.458889,-0.134473,-0.011532,0.0,-0.005075,-0.114119,-0.029934,-0.014545,-0.030021,0.745241,-0.095591,-0.156166,-0.012787,-0.027662,1.638423,3.657898,-0.096124,-0.001366,-0.324578,0.041667,0.0,3.791667,0.089263,0.127951,0.201915
7680,162.702759,957.799988,0.768866,0.78843,0.125,0.0,0.085608,36607.0,0.18957,0.323646,0.152492,0.302826,-0.052678,0.542433,10.333275,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.487705,-0.152729,-0.017995,0.0,-0.001683,-0.107965,-0.031155,-0.014652,-0.029117,0.784399,-0.090672,-0.155425,-0.011882,-0.027431,1.731713,3.920346,-0.097566,-0.005276,-0.319049,0.083333,0.0,3.208333,0.082306,0.119849,0.142096
7681,164.991486,964.469971,0.799346,0.798847,0.166667,0.0,0.085563,34664.0,0.190377,0.32735,0.161605,0.339395,-0.060392,0.596939,10.435194,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.48532,-0.155809,-0.014718,0.0,-0.002368,-0.131017,-0.032235,-0.017676,-0.033435,0.770182,-0.092121,-0.153114,-0.014004,-0.030676,1.715493,3.850048,-0.107304,-0.001479,-0.358411,0.125,0.0,4.416667,0.081902,0.11013,0.169013
7682,157.892578,935.02002,0.772508,0.782202,0.375,0.0,0.085764,36612.0,0.187569,0.317974,0.141448,0.304618,-0.055492,0.541367,10.697742,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.470747,-0.152917,-0.017133,0.0,-0.003379,-0.14156,-0.031128,-0.016688,-0.033292,0.750142,-0.097336,-0.157682,-0.014186,-0.034586,1.649033,3.740646,-0.10176,-0.001276,-0.355374,0.0,0.0,4.0,0.118421,0.11782,0.180517
7683,166.510834,965.919983,0.762596,0.796767,0.166667,0.041667,0.086121,38199.0,0.182135,0.327451,0.15232,0.317077,-0.054732,0.579516,10.468756,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.480996,-0.151961,-0.016147,0.0,-0.002694,-0.12971,-0.032296,-0.017049,-0.033564,0.764896,-0.096814,-0.167015,-0.014444,-0.033086,1.710183,3.827483,-0.102809,-0.00165,-0.269989,0.083333,0.0,3.958333,0.090174,0.120992,0.154016
7684,169.598419,977.530029,0.794555,0.810681,0.208333,0.0,0.086158,52350.0,0.189811,0.324005,0.164065,0.33905,-0.059565,0.608546,10.472799,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.490662,-0.154522,-0.01451,0.0,-0.001546,-0.13112,-0.032411,-0.016869,-0.033746,0.780774,-0.09212,-0.154491,-0.012557,-0.031282,1.739165,3.92025,-0.10811,-0.001401,-0.326672,0.083333,0.0,4.916667,0.092192,0.098117,0.156201
7685,164.604874,954.5,0.775962,0.776422,0.25,0.0,0.086031,54366.0,0.183119,0.325554,0.162911,0.326766,-0.058223,0.582901,10.60324,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.480553,-0.149442,-0.017556,0.0,-0.0033,-0.110763,-0.032003,-0.015813,-0.030412,0.763793,-0.092321,-0.147514,-0.012144,-0.024287,1.714538,3.826517,-0.105486,-0.002884,-0.315689,0.083333,0.0,4.083333,0.087274,0.115585,0.182336
7686,154.828445,922.590027,0.743976,0.754821,0.416667,0.0,0.086216,48396.0,0.191085,0.323825,0.162899,0.322786,-0.057279,0.579704,10.619579,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.468152,-0.142716,-0.019889,0.0,-0.00456,-0.122788,-0.031191,-0.016416,-0.030993,0.742535,-0.102583,-0.167779,-0.014768,-0.029608,1.641065,3.688137,-0.1009,-0.007323,-0.421022,0.166667,0.0,4.541667,0.105722,0.133639,0.176276
7687,159.880432,941.659973,0.770764,0.781998,0.25,0.125,0.086272,49872.0,0.167004,0.330203,0.155545,0.318437,-0.056562,0.592757,10.546169,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.475265,-0.153197,-0.011413,0.0,-0.003775,-0.131201,-0.031379,-0.016264,-0.032955,0.770739,-0.097167,-0.161695,-0.014502,-0.031122,1.721854,3.761822,-0.101087,-0.001714,-0.432358,0.166667,0.0,3.875,0.118438,0.121655,0.190283
7688,160.357162,923.219971,0.764513,0.794202,0.291667,0.0,0.086281,51481.0,0.164381,0.327516,0.144151,0.296912,-0.052497,0.573682,10.61281,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.470662,-0.154642,-0.011258,0.0,-0.003407,-0.12225,-0.030593,-0.014841,-0.031084,0.764575,-0.091125,-0.150425,-0.013232,-0.031139,1.709237,3.721864,-0.094888,-0.001083,-0.299735,0.166667,0.0,4.666667,0.096323,0.113524,0.171462
7689,165.184891,956.849976,0.780483,0.79001,0.333333,0.041667,0.086273,54416.0,0.181991,0.32821,0.153297,0.305913,-0.052475,0.568898,10.570888,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.48128,-0.150424,-0.01452,0.0,-0.003659,-0.125375,-0.031593,-0.015566,-0.03266,0.773498,-0.105379,-0.171201,-0.013806,-0.031665,1.720908,3.828004,-0.097948,-0.001423,-0.295161,0.041667,0.041667,4.583333,0.094413,0.109715,0.197882
7690,161.347794,958.5,0.765662,0.773361,0.166667,0.0,0.086333,50283.0,0.190038,0.334728,0.154515,0.297066,-0.052623,0.534994,10.570313,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.482095,-0.144238,-0.016079,0.0,-0.002241,-0.113985,-0.031488,-0.014775,-0.030982,0.779301,-0.105604,-0.175288,-0.012647,-0.028371,1.694915,3.816433,-0.097461,-0.001781,-0.382605,0.166667,0.0,4.0,0.116893,0.113572,0.138065
7691,163.357208,977.22998,0.778304,0.792683,0.208333,0.0,0.086461,48853.0,0.205088,0.353082,0.154336,0.319907,-0.056783,0.568336,10.483677,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.486164,-0.159625,-0.017826,0.0,-0.00425,-0.124925,-0.03268,-0.017081,-0.03329,0.775367,-0.117474,-0.177448,-0.017266,-0.031234,1.695214,3.788161,-0.102765,-0.001884,-0.312103,0.25,0.0,4.458333,0.143503,0.155422,0.144562
7692,163.273727,963.090027,0.799959,0.789033,0.166667,0.0,0.086424,48772.0,0.178343,0.334577,0.151072,0.298139,-0.050175,0.555869,10.625743,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485331,-0.152643,-0.014703,0.0,-0.00156,-0.122223,-0.030884,-0.014201,-0.03067,0.788004,-0.092788,-0.143856,-0.012575,-0.03203,1.733433,3.869044,-0.094381,-0.001252,-0.410928,0.083333,0.041667,4.458333,0.128966,0.098191,0.185113
7693,162.111404,958.26001,0.774795,0.809456,0.208333,0.0,0.086601,53825.0,0.183754,0.332132,0.1491,0.308854,-0.053699,0.552447,10.356933,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.482486,-0.161112,-0.014317,0.0,-0.002241,-0.118331,-0.031762,-0.015607,-0.031079,0.77087,-0.09294,-0.15754,-0.012838,-0.028501,1.707576,3.845415,-0.100907,-0.001851,-0.364191,0.083333,0.041667,4.375,0.07641,0.092367,0.139095
7694,169.081924,978.77002,0.785485,0.787735,0.125,0.0,0.086499,54008.0,0.180178,0.339718,0.16478,0.321715,-0.056252,0.577612,10.413637,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.484571,-0.151288,-0.012894,0.0,-0.002099,-0.119186,-0.032111,-0.016038,-0.031483,0.777064,-0.099304,-0.164191,-0.013719,-0.02829,1.73251,3.818085,-0.102348,-0.00529,-0.263786,0.166667,0.0,4.25,0.088849,0.119455,0.16799
7695,165.494461,969.549988,0.749994,0.779196,0.25,0.0,0.086523,46778.0,0.173426,0.324619,0.170412,0.317884,-0.055585,0.584369,10.508547,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.472253,-0.145199,-0.013511,0.0,-0.004282,-0.113111,-0.03175,-0.01606,-0.030008,0.766711,-0.102958,-0.169621,-0.013797,-0.026079,1.705978,3.731839,-0.100061,-0.001906,-0.442086,0.25,0.0,4.083333,0.084237,0.1326,0.194109
7696,167.987076,969.429993,0.757048,0.796537,0.125,0.0,0.086729,48398.0,0.183122,0.324388,0.171239,0.326611,-0.055448,0.600722,10.353289,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.483979,-0.14296,-0.021288,0.0,-0.002183,-0.12374,-0.031527,-0.01526,-0.030538,0.776626,-0.099446,-0.172899,-0.011979,-0.030952,1.73091,3.873882,-0.099917,-0.002602,-0.287273,0.083333,0.0,4.083333,0.082912,0.109931,0.150181
7697,163.735138,959.429993,0.759406,0.793077,0.333333,0.0,0.08691,50855.0,0.192844,0.335763,0.169155,0.325766,-0.057406,0.603648,10.414568,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.481113,-0.145161,-0.015489,0.0,-0.003462,-0.122789,-0.031399,-0.015252,-0.031215,0.782627,-0.096181,-0.162762,-0.013047,-0.032,1.699933,3.820662,-0.100135,-0.001041,-0.296797,0.083333,0.0,4.416667,0.090693,0.115388,0.178097
7698,169.639633,979.469971,0.792389,0.804489,0.125,0.125,0.086997,53309.0,0.178084,0.331043,0.169452,0.333356,-0.057117,0.608327,10.438278,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485045,-0.154439,-0.015022,0.0,-0.003581,-0.124013,-0.032071,-0.016105,-0.031352,0.78902,-0.102174,-0.156664,-0.013499,-0.027533,1.740777,3.856913,-0.103617,-0.001498,-0.308165,0.125,0.0,4.375,0.085137,0.114835,0.169391
7699,162.819641,968.539978,0.796503,0.778654,0.173913,0.043478,0.086891,45727.0,0.193091,0.337658,0.16829,0.350599,-0.059879,0.622937,10.326782,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.483248,-0.155115,-0.017995,0.0,-0.003133,-0.125133,-0.032447,-0.017083,-0.032217,0.777047,-0.10692,-0.1776,-0.014613,-0.029423,1.70689,3.788916,-0.1066,-0.001409,-0.528974,0.130435,0.0,4.434783,0.111301,0.119949,0.173196
7700,163.523376,970.76001,0.768285,0.778992,0.458333,0.041667,0.086928,48851.0,0.177589,0.324755,0.15398,0.304423,-0.052465,0.5632,10.489458,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.467419,-0.149223,-0.01453,0.0,-0.00452,-0.12731,-0.030728,-0.01541,-0.03151,0.757253,-0.107355,-0.153493,-0.013349,-0.032098,1.662272,3.714251,-0.09668,-0.001528,-0.452216,0.083333,0.0,4.75,0.118517,0.112776,0.199898
7701,166.207077,973.059998,0.804777,0.811261,0.125,0.041667,0.08702,50356.0,0.190375,0.323453,0.1631,0.318898,-0.054821,0.571335,10.361814,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.493392,-0.145909,-0.015882,0.0,-0.000886,-0.122147,-0.032146,-0.015518,-0.032166,0.778829,-0.091422,-0.157513,-0.012578,-0.030213,1.751753,3.944826,-0.101095,-0.001823,-0.298254,0.083333,0.041667,4.958333,0.085171,0.102066,0.120921
7702,162.929596,969.309998,0.812873,0.786033,0.25,0.0,0.087109,52584.0,0.196697,0.343062,0.156319,0.316706,-0.054817,0.565406,10.393531,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.486768,-0.157783,-0.013215,0.0,-0.002089,-0.121333,-0.032648,-0.016415,-0.032594,0.778962,-0.103989,-0.157014,-0.013081,-0.029024,1.708829,3.82697,-0.104532,-0.001925,-0.380873,0.041667,0.0,4.166667,0.165274,0.111694,0.18275
7703,162.256866,960.099976,0.785134,0.794616,0.25,0.041667,0.087313,47451.0,0.193,0.331015,0.165146,0.307477,-0.054153,0.541349,10.319304,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.480122,-0.142978,-0.015291,0.0,-0.003905,-0.117606,-0.031584,-0.014797,-0.030285,0.778234,-0.102783,-0.164343,-0.012329,-0.028947,1.694734,3.804611,-0.099755,-0.001495,-0.419887,0.166667,0.0,4.166667,0.096166,0.119341,0.189279
7704,158.529831,945.119995,0.726884,0.756247,0.5,0.0,0.087469,47943.0,0.177731,0.318077,0.145998,0.300936,-0.052467,0.543233,10.376438,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.460226,-0.148839,-0.011611,0.0,-0.005337,-0.122859,-0.030473,-0.015402,-0.031912,0.73896,-0.097905,-0.154704,-0.013188,-0.029832,1.638306,3.654438,-0.096404,-0.001545,-0.43625,0.0,0.0,4.125,0.086774,0.127013,0.2349
7705,165.631271,969.119995,0.772653,0.793664,0.217391,0.043478,0.087414,49278.0,0.175721,0.325725,0.149493,0.28914,-0.052705,0.527481,10.60919,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.473552,-0.151183,-0.014858,0.0,-0.003515,-0.123434,-0.030742,-0.014909,-0.031368,0.765694,-0.093236,-0.150027,-0.013723,-0.032546,1.698897,3.773197,-0.096417,-0.002245,-0.347844,0.130435,0.043478,27.391304,0.107777,0.12237,0.174236
7706,162.203293,962.76001,0.809036,0.791844,0.125,0.0,0.087422,53807.0,0.182963,0.338509,0.140626,0.29697,-0.050434,0.532895,10.384375,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485182,-0.155048,-0.015172,0.0,-0.001488,-0.118367,-0.032193,-0.014912,-0.031959,0.767841,-0.106669,-0.162983,-0.013709,-0.030905,1.72823,3.835336,-0.099346,-0.001622,-0.3595,0.041667,0.0,3.708333,0.123666,0.104383,0.14386
7707,165.541595,971.75,0.79351,0.79429,0.125,0.0,0.087184,50082.0,0.197488,0.336593,0.152866,0.319356,-0.055433,0.563416,10.414183,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.488641,-0.158397,-0.015332,0.0,-0.001458,-0.122872,-0.032366,-0.016026,-0.032272,0.772418,-0.093303,-0.163885,-0.014102,-0.029633,1.712747,3.877584,-0.102085,-0.002031,-0.300032,0.041667,0.0,4.958333,0.107428,0.114213,0.160345
7708,165.390808,966.869995,0.780143,0.809463,0.291667,0.0,0.087306,48698.0,0.182355,0.329579,0.160235,0.306341,-0.053454,0.555648,10.430935,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.485025,-0.149797,-0.01254,0.0,-0.002294,-0.123978,-0.031978,-0.015025,-0.031937,0.787575,-0.097531,-0.153469,-0.013005,-0.032475,1.721426,3.847539,-0.098789,-0.001743,-0.300131,0.041667,0.0,4.375,0.095926,0.121419,0.151927
