iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
0,0.515623,15.9,0.008629,0.008928,0.541667,0.041667,0.987171,31915.0,0.006487,0.020838,0.000697,0.005609,-0.001033,0.00048,7.145084
1,1.074541,42.900002,0.023653,0.022125,4.75,0.0,0.976018,58704.0,0.022124,0.066484,0.004519,0.018335,-0.003587,0.002514,6.743064
2,2.02582,65.339996,0.038193,0.036778,5.125,0.0,0.970501,59927.0,0.035388,0.113654,0.007178,0.029018,-0.005586,0.005174,6.769831
