iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.776813,16.09,0.008955,0.008715,0.791667,35.666668,0.977291,43892.0,0.006859,0.021951,0.000501,0.005622,-0.001165,0.002507,7.225286,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005929,-5.8e-05,-2.3e-05,-0.008286,-0.004082,-0.040559,-0.002738,-0.000389,0.008908,-0.004815,-0.001194,-0.003382,-0.001553,0.007223,0.003113,-0.014145,-1.9e-05,-1.3e-05,4.625,0.045327,0.13412,0.244534
1,-1.990316,40.290001,0.02407,0.021013,6.875,0.0,0.949154,69193.0,0.020396,0.063371,0.00401,0.017491,-0.003962,0.009369,6.751956,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016583,-0.000165,-0.000192,-0.02561,-0.009609,-0.114701,-0.007472,-0.000957,0.024091,-0.014146,-0.003346,-0.008506,-0.003645,0.01665,0.007421,-0.03907,-0.000112,-0.000394,4.0,0.030332,0.134167,0.566513
2,-2.510175,57.98,0.03614,0.034175,7.666667,0.0,0.921504,69026.0,0.031029,0.100949,0.006057,0.026984,-0.005751,0.013309,6.779316,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025945,-0.000258,-0.000377,-0.027258,-0.01473,-0.173193,-0.011496,-0.001487,0.037637,-0.020338,-0.005133,-0.012303,-0.005798,0.025313,0.01207,-0.05883,-0.000389,-0.001112,3.916667,0.030086,0.156148,0.59251
3,-3.052701,77.860001,0.050031,0.050908,6.458333,0.0,0.892284,69533.0,0.042501,0.139681,0.007563,0.036814,-0.007033,0.018226,6.744273,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.036882,-0.000363,-0.000505,-0.02384,-0.020886,-0.236592,-0.015764,-0.002197,0.052632,-0.02784,-0.007136,-0.017822,-0.008513,0.037599,0.017722,-0.080379,-0.000721,-0.002042,4.416667,0.030655,0.141264,0.523802
4,-3.206551,103.580002,0.065819,0.067115,6.75,0.0,0.864203,69198.0,0.055068,0.191206,0.010063,0.047781,-0.009123,0.02613,6.7217,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.048513,-0.000472,-0.000703,-0.02502,-0.027072,-0.30044,-0.020677,-0.002925,0.06983,-0.036218,-0.009364,-0.023705,-0.011149,0.053343,0.022873,-0.102149,-0.001106,-0.002393,4.166667,0.029309,0.146753,0.533859
5,-3.219769,113.470001,0.076563,0.078945,5.583333,0.0,0.835981,67476.0,0.064861,0.217466,0.010643,0.054302,-0.010035,0.027582,6.692743,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.056243,-0.000551,-0.000806,-0.024688,-0.032745,-0.332966,-0.023475,-0.003442,0.081457,-0.03976,-0.010477,-0.027243,-0.013492,0.060397,0.028038,-0.113435,-0.002121,-0.003945,3.208333,0.029088,0.148164,0.527849
6,-3.398224,138.970001,0.089408,0.094431,6.75,0.0,0.810346,65921.0,0.07453,0.25698,0.012244,0.061659,-0.011086,0.030688,6.68404,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.066302,-0.000638,-0.000919,-0.026846,-0.035433,-0.379863,-0.027138,-0.003953,0.092798,-0.048052,-0.012693,-0.03107,-0.014516,0.071025,0.031559,-0.129612,-0.002137,-0.003693,3.416667,0.028667,0.14855,0.552077
7,-3.55772,154.580002,0.101275,0.106409,5.625,0.0,0.785349,65737.0,0.085098,0.288381,0.014253,0.070782,-0.012886,0.034736,6.637408,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.074632,-0.000715,-0.001126,-0.02468,-0.041525,-0.407081,-0.030047,-0.00444,0.108661,-0.051423,-0.013893,-0.034822,-0.017557,0.074702,0.037128,-0.139353,-0.002874,-0.006331,3.458333,0.029898,0.145584,0.545344
8,-3.145265,179.809998,0.105385,0.118383,5.333333,0.0,0.762612,62289.0,0.090987,0.318503,0.01575,0.077274,-0.01389,0.038676,6.60582,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.083445,-0.000799,-0.00117,-0.024482,-0.045462,-0.434805,-0.032806,-0.004978,0.119047,-0.055882,-0.015034,-0.0388,-0.019526,0.09465,0.043182,-0.149548,-0.00442,-0.007494,3.333333,0.032047,0.14249,0.511286
9,-2.724437,189.520004,0.122051,0.139768,4.75,0.0,0.742865,48413.0,0.112036,0.373661,0.018659,0.09339,-0.016544,0.044227,6.587363,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.096799,-0.000917,-0.001603,-0.024602,-0.057387,-0.487659,-0.036922,-0.005705,0.146816,-0.062755,-0.017349,-0.044404,-0.024222,0.091483,0.050784,-0.168116,-0.004229,-0.009829,2.958333,0.030759,0.124794,0.483495
