iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7508,55.080166,278.609985,0.222747,0.238598,0.0,0.0,0.056771,72357.0,0.035277,0.066915,0.049435,0.088351,-0.014477,0.179998,6.808252,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.13825,-0.040772,-0.002925,0.0,0.0,-0.020115,-0.005074,-0.00388,-0.006943,0.233505,-0.010931,-0.027401,-0.002036,-0.007066,0.523452,1.224097,-0.021552,-0.000531,-0.008462,0.0,4.541667,0.019909,0.072963,0.117583
7509,59.425644,301.059998,0.242772,0.254153,0.0,0.0,0.056651,68824.0,0.038287,0.071723,0.048563,0.089398,-0.01399,0.189474,6.800211,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.15025,-0.04332,-0.002043,0.0,0.0,-0.019703,-0.005132,-0.003484,-0.006883,0.259842,-0.011189,-0.028987,-0.00226,-0.00752,0.570764,1.33769,-0.020301,-0.000427,-0.009241,0.0,4.625,0.020627,0.080061,0.126862
7510,64.645737,326.73999,0.273605,0.277082,0.0,0.0,0.056549,69139.0,0.042073,0.077726,0.059659,0.11035,-0.018356,0.217295,6.816116,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.16225,-0.047994,-0.003865,0.0,0.0,-0.023652,-0.006095,-0.004818,-0.008279,0.272876,-0.012898,-0.031343,-0.002301,-0.007565,0.612401,1.436264,-0.026747,-0.000358,-0.014418,0.0,4.75,0.017847,0.073559,0.12827
7511,67.781639,350.410004,0.251275,0.286105,0.0,0.0,0.056328,73996.0,0.053802,0.085535,0.068896,0.138329,-0.022738,0.250341,6.799821,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.174456,-0.052052,-0.005666,0.0,0.0,-0.031901,-0.007009,-0.006013,-0.010987,0.282901,-0.014728,-0.038898,-0.003211,-0.010524,0.641896,1.533694,-0.033861,-0.000522,-0.026012,0.0,4.565217,0.024825,0.103056,0.132915
7512,73.53112,373.079987,0.312461,0.311235,0.0,0.0,0.056014,74110.0,0.047189,0.089068,0.065257,0.115302,-0.019479,0.227745,6.74987,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.186391,-0.054854,-0.004212,0.0,0.0,-0.024977,-0.006764,-0.005046,-0.009158,0.31194,-0.014284,-0.035506,-0.002427,-0.007965,0.705361,1.656731,-0.02893,-0.000537,-0.019222,0.0,4.434783,0.018311,0.079125,0.126325
7513,78.196289,395.809998,0.318967,0.339876,0.0,0.0,0.056053,73425.0,0.051311,0.094537,0.067369,0.131649,-0.020434,0.259553,6.775627,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.19825,-0.05669,-0.003882,0.0,0.0,-0.028613,-0.007313,-0.005621,-0.010373,0.333333,-0.015216,-0.040342,-0.002733,-0.009447,0.74718,1.760874,-0.031716,-0.000432,-0.021761,0.0,4.041667,0.02355,0.08163,0.112719
7514,82.401382,420.980011,0.327905,0.356336,0.0,0.0,0.055805,76286.0,0.05628,0.100315,0.078562,0.138817,-0.02284,0.273379,6.758304,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.209886,-0.059414,-0.004545,0.0,0.0,-0.031034,-0.007735,-0.005909,-0.010943,0.350989,-0.015806,-0.040566,-0.002887,-0.010425,0.787165,1.867276,-0.034088,-0.000854,-0.029405,0.0,5.090909,0.023644,0.076386,0.132634
7515,87.685768,444.25,0.376574,0.38145,0.0,0.0,0.055661,69721.0,0.061152,0.10529,0.086875,0.163301,-0.027487,0.310151,6.748116,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.222218,-0.065779,-0.006946,0.0,0.0,-0.036703,-0.008759,-0.007734,-0.013076,0.366335,-0.017239,-0.044303,-0.003114,-0.01086,0.831329,1.973139,-0.041217,-0.000718,-0.037684,0.0,4.26087,0.018377,0.079634,0.126089
7516,91.812599,466.98999,0.381557,0.385803,0.0,0.0,0.055546,73250.0,0.063368,0.109792,0.085093,0.159557,-0.026133,0.321691,6.792888,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.234239,-0.072392,-0.004587,0.0,0.0,-0.034567,-0.008586,-0.006686,-0.012171,0.387877,-0.018226,-0.045988,-0.003474,-0.010391,0.877288,2.081347,-0.039233,-0.000569,-0.03358,0.0,4.190476,0.023452,0.074293,0.149461
7517,96.154503,491.359985,0.400632,0.410348,0.0,0.0,0.055533,74623.0,0.064778,0.116976,0.08383,0.170528,-0.029102,0.33437,6.823575,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.246251,-0.079467,-0.006721,0.0,0.0,-0.0395,-0.009355,-0.007683,-0.01417,0.408829,-0.018671,-0.048491,-0.003603,-0.012756,0.921024,2.191032,-0.04346,-0.000737,-0.047146,0.0,3.708333,0.022286,0.096234,0.124767
