iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.789537,15.3,0.009184,0.008164,0.875,35.75,0.976837,40579.0,0.006858,0.019937,0.000533,0.005687,-0.001259,0.003004,7.220977,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005971,-5.9e-05,-3e-05,-0.009328,-0.004282,-0.040855,-0.002692,-0.000387,0.009356,-0.004741,-0.001135,-0.003352,-0.001628,0.006902,0.003153,-0.014158,-7e-06,-2.2e-05,4.0,0.046105,0.159767,0.257441
1,-2.012551,38.150002,0.022496,0.019849,6.625,0.0,0.948557,66865.0,0.019563,0.063186,0.003718,0.017139,-0.003751,0.009159,6.759836,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016375,-0.000166,-0.000213,-0.024583,-0.009687,-0.112775,-0.007342,-0.000923,0.024022,-0.014323,-0.00332,-0.007749,-0.003688,0.016479,0.007198,-0.038384,-0.000118,-0.000458,4.083333,0.034528,0.18729,0.549597
2,-2.793424,60.639999,0.036632,0.03342,7.875,0.0,0.920403,66951.0,0.031975,0.103343,0.005812,0.026898,-0.0055,0.014137,6.772607,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.027009,-0.000268,-0.000375,-0.026689,-0.015059,-0.18268,-0.011992,-0.001592,0.037974,-0.021593,-0.005297,-0.013245,-0.005962,0.028405,0.012247,-0.06194,-0.000378,-0.001244,3.791667,0.031639,0.196879,0.57082
3,-3.204608,81.949997,0.050458,0.046816,7.666667,0.0,0.891781,67364.0,0.042959,0.146043,0.007936,0.038134,-0.007507,0.020356,6.757951,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.037934,-0.000374,-0.000519,-0.026016,-0.022088,-0.244135,-0.01637,-0.002277,0.055251,-0.028641,-0.007257,-0.0181,-0.008807,0.042164,0.017628,-0.082792,-0.00081,-0.001788,4.125,0.031825,0.195299,0.545786
4,-3.680659,104.980003,0.064206,0.061715,6.708333,0.0,0.870385,66567.0,0.05344,0.191152,0.00979,0.047465,-0.009046,0.026635,6.727321,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.04859,-0.000474,-0.000687,-0.026266,-0.026967,-0.300766,-0.020743,-0.002883,0.069106,-0.036442,-0.009452,-0.023322,-0.011055,0.054242,0.022501,-0.10231,-0.001102,-0.002795,3.5,0.030447,0.183628,0.559057
5,-3.517341,120.370003,0.07429,0.070694,6.833333,0.0,0.843782,64753.0,0.064154,0.218257,0.010822,0.055401,-0.010113,0.028682,6.708698,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.055835,-0.000544,-0.000727,-0.025073,-0.032304,-0.330128,-0.0233,-0.003404,0.081416,-0.040491,-0.01032,-0.026686,-0.013248,0.058624,0.026092,-0.112515,-0.001582,-0.003295,4.208333,0.0289,0.19772,0.53401
6,-3.203754,125.419998,0.090128,0.080077,7.375,0.041667,0.816887,64577.0,0.074276,0.239784,0.013074,0.06329,-0.011649,0.030393,6.69471,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.064006,-0.000616,-0.001005,-0.026207,-0.036061,-0.363914,-0.026233,-0.003806,0.093732,-0.045541,-0.011861,-0.030147,-0.015249,0.064062,0.032223,-0.12463,-0.002348,-0.004705,3.958333,0.027588,0.212149,0.576748
7,-3.514325,153.199997,0.096025,0.09444,6.083333,0.0,0.791845,65453.0,0.085553,0.279958,0.015253,0.074491,-0.013702,0.034835,6.66635,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.074352,-0.000708,-0.00116,-0.024035,-0.043822,-0.405574,-0.030031,-0.004426,0.112708,-0.051312,-0.013704,-0.034594,-0.018272,0.06975,0.037715,-0.139082,-0.00306,-0.006464,3.791667,0.031388,0.193906,0.517942
8,-3.66376,175.300003,0.110698,0.107136,5.333333,0.041667,0.768541,58279.0,0.095026,0.321391,0.016467,0.076578,-0.014075,0.035281,6.6613,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.083566,-0.000787,-0.001306,-0.027311,-0.043411,-0.440187,-0.033148,-0.004802,0.118625,-0.057037,-0.015797,-0.037925,-0.018668,0.082048,0.041329,-0.151314,-0.005263,-0.010023,2.708333,0.029633,0.203538,0.582905
9,-3.354897,193.410004,0.120544,0.120988,6.541667,0.0,0.751929,45770.0,0.100003,0.338302,0.018482,0.082769,-0.015208,0.042084,6.627328,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.090636,-0.000846,-0.001391,-0.027129,-0.047421,-0.456776,-0.034938,-0.005241,0.129683,-0.060143,-0.016597,-0.041006,-0.020603,0.10006,0.049132,-0.157551,-0.005517,-0.015402,3.166667,0.027329,0.187729,0.550219
