iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7518,92.966721,518.590027,0.41563,0.433186,0.0,0.0,0.061387,108088.0,0.090851,0.131044,0.090791,0.182313,-0.032993,0.338111,7.08195,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.256944,-0.078053,-0.007407,0.0,-0.000417,-0.04666,-0.251505,-0.010984,-0.008917,-0.016577,0.42074,-0.024089,-0.059636,-0.004529,-0.015891,0.912525,2.242636,-0.049644,-0.000804,-0.086595,0.041667,6.916667,0.020157,0.086567,0.141869
7519,98.317879,545.940002,0.432764,0.452773,0.0,0.0,0.061375,103116.0,0.093127,0.136906,0.096247,0.191891,-0.033934,0.356119,7.149311,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.270251,-0.084077,-0.00688,0.0,0.0,-0.047312,-0.237201,-0.011374,-0.009306,-0.016729,0.443777,-0.024575,-0.059839,-0.004747,-0.015429,0.965211,2.357384,-0.051798,-0.000772,-0.059215,0.0,7.041667,0.023303,0.084003,0.131052
7520,104.653709,569.780029,0.46092,0.478241,0.0,0.0,0.061355,111481.0,0.092124,0.143002,0.1017,0.201658,-0.035219,0.387178,7.091386,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.282252,-0.087197,-0.006436,0.0,0.0,-0.049999,-0.240599,-0.011816,-0.009492,-0.017589,0.465669,-0.025858,-0.064479,-0.005069,-0.016528,1.017176,2.460563,-0.052738,-0.001058,-0.079598,0.0,7.291667,0.02118,0.075545,0.129893
7521,104.822067,592.73999,0.475578,0.48938,0.041667,0.0,0.061282,114361.0,0.09825,0.151325,0.102608,0.210769,-0.037535,0.395932,7.11272,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.294245,-0.095069,-0.007254,0.0,-0.000278,-0.051918,-0.322713,-0.012441,-0.010107,-0.018177,0.484317,-0.027743,-0.064976,-0.005532,-0.017328,1.054865,2.564924,-0.056033,-0.001001,-0.094333,0.0,7.541667,0.020889,0.076435,0.139592
7522,112.856888,617.219971,0.495266,0.509998,0.0,0.0,0.061186,114536.0,0.097695,0.154375,0.109579,0.213258,-0.037154,0.409369,7.157454,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.30625,-0.090607,-0.007343,0.0,-0.000185,-0.051895,-0.315684,-0.012577,-0.010345,-0.018085,0.506311,-0.027386,-0.068237,-0.005438,-0.018173,1.114098,2.678103,-0.055387,-0.001204,-0.115896,0.041667,7.416667,0.020358,0.081138,0.128026
7523,117.295647,642.630005,0.520045,0.53259,0.0,0.0,0.061249,114931.0,0.098224,0.157772,0.113017,0.206862,-0.036855,0.405269,7.145208,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.318253,-0.094312,-0.006984,0.0,0.0,-0.050582,-0.255369,-0.012781,-0.009939,-0.018383,0.527331,-0.027441,-0.069602,-0.005085,-0.016977,1.165168,2.79504,-0.054884,-0.001091,-0.131607,0.0,7.708333,0.021345,0.084513,0.129322
7524,120.155281,666.789978,0.536842,0.547738,0.0,0.0,0.06132,113039.0,0.112719,0.168669,0.117277,0.23551,-0.043089,0.435291,7.15941,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.330253,-0.097185,-0.010162,0.0,0.0,-0.06063,-0.256569,-0.014094,-0.011843,-0.021455,0.535311,-0.030225,-0.082788,-0.006058,-0.020528,1.182205,2.878443,-0.063764,-0.001186,-0.158203,0.0,7.583333,0.01938,0.08258,0.137138
7525,125.345512,690.219971,0.550078,0.573701,0.0,0.0,0.061503,116535.0,0.107664,0.172222,0.119391,0.231217,-0.043178,0.430234,7.141069,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.342253,-0.101802,-0.010001,0.0,0.0,-0.059652,-0.236746,-0.01459,-0.011754,-0.021555,0.561529,-0.030387,-0.076921,-0.006152,-0.01949,1.244095,2.995628,-0.065396,-0.00094,-0.173331,0.0,7.625,0.021817,0.085088,0.137031
7526,127.489433,713.97998,0.556113,0.583517,0.041667,0.0,0.061535,109839.0,0.115449,0.180641,0.128115,0.253531,-0.045107,0.458879,7.092241,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.354196,-0.104465,-0.009454,0.0,-0.00037,-0.0625,-0.302308,-0.014987,-0.012373,-0.022292,0.572839,-0.033062,-0.084136,-0.006597,-0.020668,1.280067,3.088827,-0.068578,-0.001103,-0.175117,0.041667,7.625,0.021703,0.0811,0.149143
7527,134.298996,738.340027,0.588161,0.619635,0.0,0.0,0.061662,112432.0,0.11411,0.184049,0.132719,0.250834,-0.046071,0.470126,7.079832,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.366254,-0.104714,-0.009942,0.0,0.0,-0.06387,-0.227441,-0.015048,-0.011733,-0.022514,0.600584,-0.03258,-0.085958,-0.006198,-0.022191,1.340745,3.2053,-0.066863,-0.00114,-0.263567,0.0,7.75,0.022764,0.084781,0.127865
