iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
54,44.1646,986.210022,0.714883,0.734163,0.083333,0.0,0.736981,47957.0,0.435358,1.563476,0.119442,0.47645,-0.133452,0.346437,8.222128
55,44.42001,982.640015,0.646795,0.666101,0.041667,0.0,0.734443,47078.0,0.440686,1.492997,0.122595,0.497842,-0.140966,0.32979,8.242085
56,46.015572,1000.0,0.737243,0.743616,0.0,0.0,0.730944,47819.0,0.437046,1.607274,0.122227,0.508624,-0.142779,0.343607,8.249633
57,46.445503,983.51001,0.694252,0.709262,0.1,0.0,0.72757,47432.0,0.422555,1.529285,0.118395,0.500092,-0.138576,0.387461,8.291054
58,46.404793,978.330017,0.687333,0.703543,0.043478,0.0,0.724252,31622.0,0.422364,1.535441,0.116476,0.505756,-0.13997,0.336252,8.269026
59,49.351105,988.140015,0.791164,0.806889,0.05,0.0,0.720618,33611.0,0.403099,1.607136,0.114223,0.460984,-0.124816,0.343378,8.286282
60,50.701534,993.320007,0.83379,0.847248,0.0,0.0,0.717996,30619.0,0.39162,1.670797,0.114959,0.484196,-0.132791,0.415289,8.237857
61,50.593193,1000.0,0.79614,0.814317,0.0,0.0,0.714505,52910.0,0.402168,1.662129,0.111371,0.486739,-0.1307,0.363838,8.256866
62,52.366772,1000.0,0.855717,0.866698,0.0,0.0,0.712387,52159.0,0.378158,1.630781,0.110232,0.471032,-0.130142,0.448387,8.269712
63,55.31628,993.130005,0.838016,0.848353,0.05,0.0,0.710034,55024.0,0.376628,1.612682,0.107922,0.447417,-0.12131,0.42304,8.296612
64,56.540627,986.440002,0.795686,0.813089,0.047619,0.0,0.708057,52998.0,0.386108,1.577184,0.114048,0.47014,-0.125042,0.444705,8.320388
65,57.695629,979.169983,0.815702,0.829577,0.058824,0.0,0.705825,59758.0,0.360248,1.551845,0.104918,0.468332,-0.125379,0.416863,8.307461
66,56.821117,986.039978,0.842654,0.863171,0.0,0.0,0.704146,59664.0,0.369544,1.603958,0.109067,0.460305,-0.12241,0.397555,8.292253
67,55.204376,984.820007,0.797285,0.819619,0.05,0.0,0.701028,55687.0,0.37415,1.537224,0.111374,0.454583,-0.118798,0.429802,8.30588
68,55.669601,992.090027,0.866689,0.882422,0.0,0.0,0.698961,53237.0,0.365007,1.620677,0.10945,0.472463,-0.1272,0.403569,8.306187
69,57.894535,1000.0,0.868659,0.886382,0.0,0.0,0.697195,57247.0,0.358344,1.585579,0.112498,0.474973,-0.126298,0.467985,8.262377
70,58.837757,1000.0,0.921038,0.941394,0.0,0.0,0.69527,57988.0,0.345744,1.645753,0.106748,0.449324,-0.120207,0.444515,8.294292
71,60.482498,1000.0,0.913333,0.936309,0.0,0.0,0.693225,53656.0,0.342482,1.642375,0.105004,0.444631,-0.118273,0.451656,8.269924
72,59.080608,1000.0,0.914531,0.938072,0.0,0.0,0.691584,62783.0,0.336922,1.614198,0.1065,0.452662,-0.120265,0.477538,8.292637
73,60.03471,996.809998,0.900213,0.923868,0.047619,0.0,0.689137,54580.0,0.332432,1.6457,0.096471,0.441911,-0.114299,0.388288,8.254671
74,59.396683,993.869995,0.902553,0.924138,0.055556,0.0,0.687408,58470.0,0.324041,1.58916,0.097081,0.386895,-0.1014,0.461292,8.268424
75,60.909565,983.929993,0.88628,0.90282,0.105263,0.0,0.68583,51766.0,0.322597,1.585684,0.106817,0.468989,-0.124712,0.428699,8.272759
76,61.313923,987.119995,0.918404,0.936993,0.0,0.0,0.683836,50586.0,0.3338,1.639343,0.105403,0.420663,-0.109768,0.455019,8.273495
77,61.813282,987.070007,0.915041,0.935157,0.055556,0.0,0.683214,52460.0,0.322097,1.594266,0.098689,0.446906,-0.11695,0.50695,8.246131
78,62.838573,992.47998,0.927251,0.947783,0.0,0.0,0.682659,50448.0,0.330992,1.620922,0.108239,0.460412,-0.12231,0.503384,8.275993
79,64.589836,990.700012,0.915104,0.942377,0.05,0.0,0.681285,50935.0,0.325125,1.594127,0.102264,0.501915,-0.129448,0.467355,8.243937
80,64.399567,996.630005,0.921501,0.946644,0.05,0.0,0.679953,51464.0,0.316949,1.598923,0.099481,0.473423,-0.123413,0.511765,8.280144
81,64.718895,992.01001,0.917079,0.943705,0.05,0.0,0.678629,51854.0,0.320675,1.556788,0.102401,0.459337,-0.118725,0.52323,8.245226
82,63.949177,986.609985,0.920625,0.945928,0.052632,0.0,0.676862,52049.0,0.330092,1.59843,0.110022,0.417945,-0.111176,0.451781,8.234626
83,63.822689,991.22998,0.932013,0.953334,0.0,0.0,0.676384,44530.0,0.320249,1.598528,0.106899,0.461183,-0.121232,0.473248,8.249802
84,64.328529,997.909973,0.925584,0.946543,0.090909,0.0,0.674759,47631.0,0.320906,1.585831,0.107022,0.471432,-0.121696,0.51489,8.21121
85,65.934311,1000.0,0.932558,0.956582,0.0,0.0,0.673595,39823.0,0.317938,1.58981,0.106915,0.440523,-0.114911,0.51164,8.243969
86,66.550339,990.5,0.928723,0.953807,0.041667,0.0,0.671837,49077.0,0.315009,1.574475,0.105956,0.438042,-0.113209,0.507113,8.211804
87,67.532082,995.099976,0.930086,0.956042,0.041667,0.0,0.671226,49973.0,0.312628,1.593676,0.106006,0.443372,-0.114257,0.517045,8.242807
88,66.896774,993.48999,0.928409,0.955168,0.083333,0.0,0.670507,49035.0,0.312547,1.586149,0.108482,0.452767,-0.116961,0.507429,8.226454
89,68.976273,1000.0,0.929127,0.954128,0.0,0.0,0.669546,46699.0,0.310935,1.568214,0.108067,0.447138,-0.115319,0.538154,8.249941
90,67.630486,992.919983,0.927344,0.954973,0.041667,0.0,0.668522,49425.0,0.310151,1.557137,0.107288,0.457936,-0.118149,0.524324,8.238108
91,65.773521,1000.0,0.93217,0.958908,0.0,0.0,0.666398,50160.0,0.309322,1.560585,0.112648,0.464294,-0.11968,0.529129,8.257355
92,68.422066,983.049988,0.923744,0.948341,0.083333,0.0,0.665069,47469.0,0.302605,1.549218,0.107135,0.447817,-0.113902,0.528946,8.273955
93,65.921638,992.669983,0.927395,0.954083,0.041667,0.0,0.663026,51451.0,0.303261,1.563802,0.108395,0.453774,-0.115948,0.528121,8.2181
94,67.095787,996.830017,0.928776,0.955739,0.041667,0.0,0.662064,49804.0,0.30344,1.558776,0.111383,0.450741,-0.115241,0.530276,8.251166
