iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7508,53.66584,274.019989,0.231585,0.235864,0.0,0.0,0.056925,79164.0,0.040791,0.069117,0.047839,0.096349,-0.016643,0.180175,6.855474,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.13825,-0.041626,-0.003797,0.0,0.0,-0.023142,-0.005418,-0.004773,-0.007875,0.231325,-0.011514,-0.029755,-0.002253,-0.00772,0.510174,1.215987,-0.025476,-0.000432,-0.010821,0.0,3.916667,0.019256,0.082093,0.120186
7509,59.194813,301.570007,0.245374,0.253518,0.0,0.0,0.056691,75508.0,0.043611,0.073383,0.059425,0.105855,-0.016745,0.204886,6.858984,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.15025,-0.04028,-0.003149,0.0,0.0,-0.024028,-0.005485,-0.004384,-0.007949,0.251583,-0.012662,-0.033456,-0.002499,-0.007869,0.562057,1.321548,-0.024271,-0.000361,-0.020662,0.0,4.583333,0.021106,0.076425,0.126774
7510,64.45269,325.320007,0.264798,0.279921,0.0,0.0,0.056525,78180.0,0.044279,0.080283,0.064058,0.110298,-0.01815,0.23146,6.872055,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.16225,-0.046666,-0.003008,0.0,0.0,-0.024247,-0.005796,-0.004281,-0.008182,0.274663,-0.012898,-0.032174,-0.002183,-0.008272,0.611458,1.433841,-0.024642,-0.000629,-0.020081,0.0,4.375,0.020598,0.07715,0.10841
7511,68.170563,349.950012,0.276128,0.290094,0.0,0.0,0.056397,78560.0,0.047603,0.083463,0.06053,0.111352,-0.0189,0.216574,6.803024,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.17425,-0.052867,-0.003394,0.0,0.0,-0.025381,-0.006203,-0.004875,-0.00911,0.290889,-0.01331,-0.035224,-0.002769,-0.00874,0.651291,1.547456,-0.02747,-0.000529,-0.025697,0.0,4.708333,0.020501,0.095601,0.129877
7512,72.628342,370.649994,0.311244,0.316866,0.041667,0.0,0.056281,77784.0,0.059366,0.095557,0.064456,0.131684,-0.022495,0.254673,6.840587,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.186229,-0.059339,-0.004538,0.0,-0.001667,-0.032599,-0.007392,-0.00655,-0.011419,0.308928,-0.020075,-0.045811,-0.003567,-0.010851,0.678753,1.624595,-0.034484,-0.000741,-0.023824,0.0,3.708333,0.023616,0.084525,0.121223
7513,77.077675,393.390015,0.306972,0.326297,0.0,0.0,0.056331,79162.0,0.054743,0.094436,0.074645,0.144744,-0.0235,0.27658,6.851803,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.195854,-0.057862,-0.004672,0.0,-0.000556,-0.032924,-0.007322,-0.005963,-0.01111,0.324969,-0.015851,-0.041608,-0.00333,-0.010923,0.729722,1.735866,-0.033947,-0.000488,-0.018862,0.041667,4.291667,0.022169,0.100027,0.139598
7514,83.002403,421.910004,0.342869,0.359449,0.0,0.0,0.056193,79726.0,0.057856,0.101055,0.075095,0.145591,-0.024222,0.285503,6.84481,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.21025,-0.061997,-0.005854,0.0,0.0,-0.034222,-0.007769,-0.006338,-0.012167,0.352054,-0.016399,-0.042824,-0.003274,-0.012068,0.788735,1.864765,-0.035046,-0.000937,-0.039481,0.0,4.25,0.020776,0.077201,0.123242
7515,87.279991,446.450012,0.354862,0.365727,0.0,0.0,0.056258,78092.0,0.061667,0.107786,0.083726,0.150477,-0.025636,0.301182,6.787714,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.22225,-0.066318,-0.003892,0.0,0.0,-0.035506,-0.008065,-0.006578,-0.011927,0.372101,-0.017567,-0.045667,-0.003476,-0.011163,0.829163,1.967484,-0.036509,-0.000683,-0.034058,0.0,4.875,0.021078,0.078497,0.125805
7516,91.403046,468.76001,0.39155,0.401334,0.0,0.0,0.056165,77796.0,0.06424,0.108786,0.07874,0.139335,-0.023275,0.286205,6.823406,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.234251,-0.069173,-0.004588,0.0,0.0,-0.0341,-0.007983,-0.005801,-0.01181,0.398254,-0.018013,-0.047466,-0.003354,-0.012026,0.873467,2.083517,-0.033173,-0.000738,-0.037857,0.0,4.333333,0.01993,0.076261,0.101679
7517,95.725609,491.0,0.403513,0.409738,0.0,0.0,0.056132,79895.0,0.062277,0.115122,0.07941,0.142797,-0.024002,0.301004,6.819344,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.246251,-0.071958,-0.003897,0.0,0.0,-0.033688,-0.008383,-0.006083,-0.012631,0.416813,-0.01845,-0.049112,-0.003379,-0.011407,0.931411,2.195462,-0.034757,-0.000654,-0.044186,0.0,4.375,0.023877,0.077521,0.130271
