iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/hips_home,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
10,-2.47169,221.929993,0.138249,0.154837,5.041667,0.0,0.71859,98987.0,0.139745,0.380779,0.019047,0.085402,-0.023747,0.034,10.312697,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.107213,-0.001017,-0.001757,0.0,-0.019627,-0.089254,0.0,-0.5256,-0.039091,-0.006195,0.155081,-0.064354,-0.019708,-0.044799,-0.024835,0.188122,0.065104,-0.180689,-0.007467,-0.025508,0.0,5.416667,0.028777,0.14865,0.439569
11,-1.509021,208.440002,0.135647,0.160486,5.833333,0.0,0.705001,101849.0,0.148732,0.390283,0.020704,0.094303,-0.025399,0.041252,10.297218,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.11106,-0.001046,-0.001884,0.0,-0.022269,-0.093889,0.0,-0.520704,-0.039767,-0.00632,0.164054,-0.065968,-0.020198,-0.04505,-0.025899,0.199543,0.070609,-0.179595,-0.008362,-0.035499,0.0,4.75,0.032367,0.14591,0.486556
12,-0.545522,267.070007,0.168316,0.186076,4.708333,0.0,0.695191,86458.0,0.169928,0.455545,0.023394,0.100533,-0.028194,0.044551,10.270079,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.129606,-0.001201,-0.0021,0.0,-0.020589,-0.107158,0.0,-0.582756,-0.043845,-0.007201,0.190343,-0.072205,-0.022933,-0.050112,-0.030335,0.245673,0.085393,-0.201197,-0.00806,-0.033018,0.0,4.291667,0.029103,0.146623,0.45344
13,-0.40663,293.149994,0.181928,0.197272,4.25,0.0,0.686323,92045.0,0.199186,0.473742,0.025648,0.113852,-0.029797,0.042713,10.247649,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.138143,-0.001268,-0.002174,0.0,-0.017681,-0.112779,0.0,-0.606808,-0.046168,-0.007659,0.203015,-0.076128,-0.024592,-0.053689,-0.031408,0.220706,0.093822,-0.210117,-0.009974,-0.044581,0.0,5.416667,0.029046,0.146402,0.426286
14,-0.932609,315.440002,0.195174,0.220511,3.5,0.0,0.677954,93497.0,0.20432,0.535669,0.028281,0.125697,-0.033496,0.054901,10.231304,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.154645,-0.001418,-0.00266,0.0,-0.015886,-0.127975,0.0,-0.664053,-0.052157,-0.008684,0.230926,-0.084261,-0.027946,-0.059693,-0.03586,0.268834,0.108241,-0.230117,-0.014815,-0.058889,0.0,5.375,0.035083,0.142535,0.37418
15,0.357761,316.279999,0.193422,0.214834,3.291667,0.0,0.669504,96582.0,0.187743,0.520166,0.0267,0.104522,-0.030138,0.046106,10.224153,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.15032,-0.001342,-0.002407,0.0,-0.019661,-0.108518,0.0,-0.622976,-0.050094,-0.008277,0.212535,-0.082487,-0.027704,-0.057739,-0.030511,0.291158,0.102059,-0.21612,-0.018285,-0.05644,0.0,3.583333,0.031808,0.12659,0.43858
16,0.742527,345.119995,0.221829,0.25405,3.166667,0.0,0.661866,101690.0,0.232608,0.588579,0.033406,0.139193,-0.037379,0.055529,10.198421,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.170432,-0.001542,-0.002807,0.0,-0.016105,-0.139612,0.0,-0.692084,-0.055586,-0.009298,0.257249,-0.090063,-0.029852,-0.064224,-0.039314,0.287848,0.121476,-0.240711,-0.019843,-0.063009,0.0,4.875,0.030019,0.142975,0.358635
17,0.567913,382.029999,0.222562,0.261234,2.875,0.0,0.655088,92196.0,0.241096,0.591992,0.032284,0.132921,-0.036128,0.054298,10.191698,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.176724,-0.001575,-0.002872,0.0,-0.016856,-0.131659,0.0,-0.692284,-0.057615,-0.009657,0.254066,-0.093304,-0.031669,-0.068404,-0.03706,0.304785,0.128695,-0.241446,-0.021619,-0.067082,0.0,4.25,0.03178,0.139963,0.377355
18,3.293301,383.119995,0.252243,0.280265,3.125,0.0,0.646865,96738.0,0.239225,0.630125,0.03453,0.141188,-0.038478,0.066716,10.195646,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.189904,-0.001724,-0.003452,0.0,-0.014897,-0.147746,0.0,-0.732304,-0.059855,-0.010127,0.278176,-0.098143,-0.032655,-0.068968,-0.042279,0.368644,0.145289,-0.255225,-0.017316,-0.083071,0.0,5.083333,0.030215,0.139529,0.355052
19,3.278569,422.279999,0.264752,0.309926,2.25,0.0,0.63959,87755.0,0.262827,0.683244,0.037805,0.158852,-0.04321,0.071995,10.175047,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.209621,-0.001905,-0.004045,0.0,-0.011775,-0.167971,0.0,-0.799072,-0.066087,-0.011405,0.31285,-0.105567,-0.03546,-0.077265,-0.047297,0.399262,0.167018,-0.279048,-0.022143,-0.096647,0.0,5.208333,0.029666,0.136029,0.314768
