iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-0.799132,16.17,0.008969,0.008684,0.791667,35.708336,0.97709,40705.0,0.00692,0.022165,0.000511,0.005659,-0.001171,0.002458,7.22631,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005963,-5.9e-05,-2.2e-05,-0.008744,-0.004081,-0.04088,-0.002754,-0.000386,0.008904,-0.004871,-0.001211,-0.003395,-0.001544,0.007181,0.003132,-0.014264,-2e-05,-1.5e-05,4.625,0.045726,0.133435,0.246851
1,-2.161755,41.16,0.024354,0.020845,7.583333,0.0,0.949839,55303.0,0.020101,0.06334,0.004041,0.017353,-0.00396,0.009082,6.773212,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.016597,-0.000166,-0.000192,-0.026074,-0.009573,-0.114452,-0.007493,-0.00097,0.023974,-0.014073,-0.003267,-0.008327,-0.003683,0.016586,0.0076,-0.039001,-0.000141,-0.000533,4.041667,0.029077,0.150196,0.583846
2,-2.774956,60.880001,0.03702,0.035002,7.791667,0.0,0.921528,54939.0,0.03181,0.101268,0.006328,0.028787,-0.006042,0.014964,6.774153,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.026602,-0.000263,-0.000333,-0.027026,-0.015793,-0.178221,-0.011804,-0.001559,0.039811,-0.02112,-0.005256,-0.013122,-0.006217,0.024965,0.012162,-0.060546,-0.00036,-0.001102,3.875,0.029779,0.138996,0.585042
3,-2.910061,74.889999,0.04949,0.049759,7.166667,0.0,0.89334,58039.0,0.042973,0.136292,0.007088,0.035914,-0.006847,0.016936,6.747158,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.036367,-0.00036,-0.000482,-0.024452,-0.020812,-0.233355,-0.015574,-0.002189,0.052087,-0.027316,-0.006924,-0.017685,-0.00836,0.034403,0.017385,-0.079219,-0.000686,-0.001763,4.375,0.029759,0.146108,0.556611
4,-3.210766,99.760002,0.061676,0.063376,6.333333,0.0,0.865619,62114.0,0.053393,0.177667,0.009247,0.044187,-0.008537,0.022072,6.721965,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.046603,-0.00045,-0.000624,-0.025066,-0.025193,-0.287868,-0.019723,-0.002789,0.066253,-0.035013,-0.009003,-0.022358,-0.010499,0.049223,0.022261,-0.09796,-0.000984,-0.002324,3.916667,0.029094,0.1414,0.549582
5,-3.776582,121.260002,0.076146,0.080206,5.541667,0.0,0.838798,59379.0,0.067083,0.219996,0.010801,0.056083,-0.010295,0.02786,6.711836,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.058022,-0.000568,-0.000842,-0.024084,-0.032865,-0.34528,-0.02407,-0.003487,0.083438,-0.041529,-0.010683,-0.027328,-0.013518,0.061688,0.028242,-0.117747,-0.001856,-0.003357,3.5,0.030235,0.144506,0.528069
6,-3.25872,138.660004,0.088194,0.095962,5.208333,0.0,0.811205,62462.0,0.075478,0.257169,0.0138,0.065237,-0.011935,0.035235,6.678741,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.067045,-0.000644,-0.001021,-0.024481,-0.037032,-0.37939,-0.027313,-0.004014,0.097319,-0.047982,-0.012931,-0.031085,-0.015624,0.071001,0.032376,-0.129755,-0.002162,-0.007199,3.333333,0.028822,0.143518,0.542989
7,-3.19709,156.839996,0.104306,0.108389,4.541667,0.0,0.787905,61333.0,0.084405,0.286006,0.014234,0.071359,-0.012804,0.034506,6.655367,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.076173,-0.000735,-0.001228,-0.023447,-0.043292,-0.415109,-0.030362,-0.004522,0.110505,-0.05237,-0.013951,-0.034562,-0.018654,0.078774,0.03976,-0.142325,-0.001983,-0.005609,3.375,0.027979,0.155479,0.512496
8,-3.464068,186.929993,0.11559,0.125885,5.166667,0.0,0.767166,53357.0,0.101995,0.325905,0.017148,0.081805,-0.01483,0.038346,6.625116,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.087647,-0.000834,-0.001422,-0.024151,-0.047985,-0.461422,-0.034442,-0.005217,0.126757,-0.058871,-0.015763,-0.040508,-0.020462,0.092621,0.047482,-0.158547,-0.004385,-0.008528,3.375,0.028345,0.146091,0.514206
9,-3.10357,204.089996,0.132814,0.141711,4.666667,0.0,0.748464,40784.0,0.116375,0.367345,0.01988,0.097397,-0.017263,0.045945,6.582137,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.099058,-0.000936,-0.001463,-0.023849,-0.058061,-0.500592,-0.037973,-0.00585,0.151108,-0.06472,-0.017978,-0.044402,-0.024589,0.095417,0.054363,-0.172337,-0.004898,-0.013687,3.208333,0.026646,0.139773,0.519015
