iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
0,-1.889829,19.629999,0.007722,0.007594,3.521739,37.913044,0.992779,28912.0,0.007329,0.023596,0.00068,0.005055,-0.005424,0.002763,90.059837,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.005544,-5.8e-05,-0.000189,-0.019023,-0.091102,-0.039104,-0.003543,-0.000342,0.008226,-0.007335,-0.003142,-0.011854,-0.001465,0.007421,0.002562,-0.013628,-3.2e-05,-9.1e-05,37.782608,4.26087,0.173987,0.135553,0.360284
1,-3.010419,41.02,0.021528,0.018596,19.958334,0.458333,0.966555,979.0,0.019773,0.063304,0.003691,0.014895,-0.004664,0.007646,21.738928,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.015716,-0.000163,-0.000427,-0.033753,-0.02824,-0.111373,-0.007249,-0.000827,0.021958,-0.015652,-0.005611,-0.007689,-0.00346,0.017341,0.007143,-0.037895,-0.000177,-0.000867,0.541667,3.625,0.036288,0.144519,0.678139
2,-3.72535,56.169998,0.033056,0.031085,19.958334,0.333333,0.940837,2188.0,0.029786,0.099769,0.005639,0.02299,-0.006973,0.012452,21.622238,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.025068,-0.000258,-0.00062,-0.034371,-0.042561,-0.173149,-0.011109,-0.001335,0.034973,-0.022305,-0.00812,-0.011932,-0.005357,0.029964,0.011917,-0.058612,-0.000494,-0.00163,0.916667,3.458333,0.035575,0.153352,0.687246
3,-4.341361,72.93,0.042412,0.043627,17.833334,0.458333,0.916559,2918.0,0.038932,0.131465,0.007212,0.029507,-0.008703,0.015023,21.469204,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.033394,-0.000341,-0.000899,-0.03445,-0.05374,-0.223098,-0.014417,-0.001781,0.045639,-0.028251,-0.010573,-0.015246,-0.006826,0.039546,0.01631,-0.075647,-0.000828,-0.003202,1.333333,3.125,0.037007,0.155474,0.67018
4,-4.970878,86.809998,0.054512,0.056474,16.583334,0.375,0.891565,2903.0,0.049543,0.1677,0.009088,0.039859,-0.011636,0.020018,21.247215,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.04261,-0.000433,-0.001064,-0.033748,-0.073964,-0.274525,-0.017886,-0.002324,0.062607,-0.034066,-0.012368,-0.019359,-0.009686,0.049336,0.02143,-0.093105,-0.001255,-0.004905,1.125,3.333333,0.034799,0.166447,0.660675
5,-4.722827,105.190002,0.061433,0.062661,15.625,0.25,0.866551,2788.0,0.052878,0.187827,0.009628,0.042529,-0.012255,0.023997,21.086458,-0.0002,-0.1,-0.002,-0.05,-0.06,-0.2,0.047656,-0.000481,-0.001197,-0.033981,-0.077979,-0.293527,-0.019511,-0.002556,0.067126,-0.036984,-0.013528,-0.021415,-0.010264,0.060649,0.024148,-0.100013,-0.001569,-0.006288,0.708333,3.041667,0.03328,0.161353,0.675697
