iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/out_of_bounds,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1499,1.785839,19.41,0.008517,0.009739,0.166667,40.5,0.048078,5545.0,0.005432,0.005862,0.0002,0.003473,-0.000922,0.002702,22.739483,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.005676,-0.003927,-0.000117,-0.019071,-0.016924,-0.000539,-0.001264,-0.000709,0.008423,-0.011036,-0.00586,-0.003721,-0.001204,0.010964,0.039217,-0.001589,-5e-06,-2e-06,36.875,0.0,3.916667,0.064221,0.103416,0.145361
1500,2.807453,40.66,0.023317,0.026391,1.208333,5.083333,0.0483,1753.0,0.016715,0.019378,0.001745,0.014594,-0.002021,0.012769,14.506556,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.016348,-0.010447,-0.000409,-0.026475,-0.012978,-0.001152,-0.001075,-0.001532,0.023361,-0.024765,-0.016226,-0.002345,-0.002594,0.025669,0.105982,-0.004285,-0.000101,-0.0001,4.416667,0.0,4.958333,0.050183,0.213357,0.217213
1501,5.006339,54.16,0.037649,0.039506,2.5,1.916667,0.048517,2389.0,0.034194,0.031278,0.004127,0.024479,-0.003407,0.021122,14.358668,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.025949,-0.015382,-0.000925,-0.02774,-0.017644,-0.001755,-0.00155,-0.00231,0.035845,-0.035567,-0.02003,-0.003124,-0.003848,0.031173,0.149967,-0.006675,-0.00041,-0.000452,5.958333,0.0,4.583333,0.040976,0.31919,0.362976
1502,8.050901,73.360001,0.052612,0.055228,2.25,1.25,0.04879,2389.0,0.042949,0.039262,0.006258,0.032696,-0.00489,0.030571,13.770296,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.035868,-0.020462,-0.001594,-0.025564,-0.023112,-0.002357,-0.002225,-0.003312,0.051216,-0.041589,-0.027312,-0.004458,-0.004779,0.052739,0.225906,-0.009565,-0.000483,-0.0009,4.208333,0.0,3.875,0.038946,0.290908,0.352022
