iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error
670,70.45607,999.580017,0.945879,0.978435,0.041667,0.0,0.421239,47033.0,0.231624
671,64.670273,1000.0,0.943101,0.978599,0.0,0.0,0.421428,30029.0,0.228688
672,74.382713,1000.0,0.947619,0.97947,0.0,0.0,0.42093,47344.0,0.231602
673,78.30471,991.52002,0.934805,0.973751,0.083333,0.0,0.420454,47197.0,0.23309
674,70.019363,991.450012,0.940706,0.974987,0.041667,0.0,0.41978,47940.0,0.230897
675,72.445419,991.880005,0.941705,0.975469,0.041667,0.0,0.41941,42563.0,0.232044
676,72.416237,998.0,0.945201,0.977342,0.041667,0.0,0.418409,42720.0,0.233089
677,73.865005,1000.0,0.941613,0.979623,0.0,0.0,0.417945,29243.0,0.229416
678,68.765282,990.900024,0.932662,0.970824,0.041667,0.0,0.417165,44425.0,0.226994
679,68.725845,991.940002,0.940375,0.970691,0.041667,0.0,0.416751,43117.0,0.237435
680,67.706886,986.179993,0.948554,0.976012,0.045455,0.0,0.415448,45939.0,0.235323
681,70.994789,1000.0,0.945117,0.978268,0.0,0.0,0.414213,44476.0,0.234586
682,71.951881,1000.0,0.949588,0.980521,0.0,0.0,0.413891,44873.0,0.231087
683,73.90213,992.23999,0.92516,0.962811,0.043478,0.0,0.413015,29117.0,0.224952
684,70.9412,987.159973,0.927961,0.970639,0.055556,0.0,0.413379,49680.0,0.225874
685,69.726318,1000.0,0.948029,0.979123,0.0,0.0,0.413303,40833.0,0.231248
686,75.748337,1000.0,0.935215,0.97817,0.0,0.0,0.412893,47947.0,0.227705
687,76.401505,1000.0,0.944558,0.978007,0.0,0.0,0.41193,46191.0,0.228475
688,73.683693,992.159973,0.931183,0.967959,0.047619,0.0,0.411085,48670.0,0.225557
689,74.545189,992.159973,0.951063,0.980151,0.0,0.0,0.410979,27016.0,0.231738
690,72.784981,1000.0,0.940649,0.979629,0.0,0.0,0.410475,46659.0,0.22868
691,68.010612,1000.0,0.946479,0.97949,0.0,0.0,0.409777,50477.0,0.235208
692,69.824692,1000.0,0.947857,0.980711,0.0,0.0,0.409008,49928.0,0.227875
693,70.060852,995.869995,0.944059,0.972257,0.058824,0.0,0.408821,50820.0,0.234502
694,73.725334,986.429993,0.931664,0.964984,0.05,0.0,0.407925,49160.0,0.226182
695,72.848824,986.429993,0.947659,0.981208,0.0,0.0,0.407392,29003.0,0.226189
696,73.957123,1000.0,0.940823,0.979538,0.0,0.0,0.406629,50879.0,0.228995
697,74.391548,1000.0,0.932331,0.974157,0.0,0.0,0.405927,49626.0,0.228697
698,71.981552,1000.0,0.948035,0.981226,0.0,0.0,0.405388,51034.0,0.232273
699,69.964798,1000.0,0.942634,0.979662,0.0,0.0,0.405353,58275.0,0.231792
700,71.192749,992.419983,0.926478,0.966983,0.105263,0.0,0.405494,48776.0,0.221391
701,69.477631,989.409973,0.940859,0.976909,0.052632,0.0,0.405749,46364.0,0.227715
702,71.158272,984.210022,0.936725,0.965165,0.125,0.0,0.405703,32257.0,0.228674
703,74.601601,986.880005,0.926386,0.963467,0.125,0.0,0.405571,53748.0,0.22339
704,77.955132,989.890015,0.934453,0.976215,0.0,0.0,0.405578,49982.0,0.22705
705,76.461792,995.090027,0.940859,0.979685,0.0,0.0,0.405995,33470.0,0.229699
706,75.596924,1000.0,0.9477,0.979588,0.0,0.0,0.406975,34764.0,0.23192
707,73.50341,998.070007,0.941313,0.974608,0.05,0.0,0.407481,22708.0,0.231796
708,71.296707,998.070007,0.949203,0.981989,0.0,0.0,0.408422,45682.0,0.229142
709,70.509521,1000.0,0.949593,0.981831,0.0,0.0,0.408979,45760.0,0.232872
710,69.623367,1000.0,0.948447,0.982219,0.041667,0.0,0.409339,40353.0,0.230293
711,74.775955,1000.0,0.941466,0.977421,0.041667,0.0,0.40983,48302.0,0.228614
712,71.420784,1000.0,0.94617,0.981176,0.0,0.0,0.41012,47926.0,0.23076
713,73.844643,983.419983,0.933016,0.969149,0.125,0.0,0.411065,30036.0,0.225259
714,76.115448,1000.0,0.946648,0.98183,0.0,0.0,0.410914,48585.0,0.226562
715,73.872917,1000.0,0.940289,0.981039,0.0,0.0,0.410252,47751.0,0.228263
716,70.71331,1000.0,0.945574,0.981407,0.0,0.0,0.410742,46718.0,0.229233
717,71.30307,1000.0,0.952384,0.981675,0.0,0.0,0.410352,47939.0,0.232726
718,68.689667,999.219971,0.946279,0.980459,0.041667,0.0,0.409934,47594.0,0.227788
719,75.542854,1000.0,0.943855,0.980032,0.0,0.0,0.410147,47086.0,0.229167
720,75.783989,1000.0,0.948889,0.980982,0.0,0.0,0.409812,29932.0,0.2289
721,72.316719,991.75,0.939527,0.970732,0.041667,0.0,0.409079,48150.0,0.223663
722,71.319511,996.210022,0.941334,0.977499,0.045455,0.0,0.408506,50574.0,0.227757
723,70.92733,1000.0,0.948338,0.981989,0.0,0.0,0.40866,49108.0,0.227483
724,71.662476,992.140015,0.939368,0.973386,0.045455,0.0,0.408027,49380.0,0.222675
725,73.354874,1000.0,0.949836,0.982781,0.0,0.0,0.40741,44767.0,0.233693
726,73.568047,1000.0,0.947691,0.981843,0.0,0.0,0.407554,29605.0,0.228134
727,71.916641,1000.0,0.93735,0.980959,0.0,0.0,0.407203,45119.0,0.225485
728,75.07914,1000.0,0.95201,0.981806,0.0,0.0,0.406986,46934.0,0.227753
729,68.579231,993.580017,0.942797,0.966455,0.045455,0.0,0.406286,45859.0,0.232662
730,66.962051,993.580017,0.957318,0.982637,0.0,0.0,0.40586,47700.0,0.232269
731,69.551361,992.429993,0.909884,0.948641,0.043478,0.0,0.404667,46249.0,0.219446
732,72.06163,992.429993,0.949265,0.983229,0.0,0.0,0.404344,50987.0,0.228702
733,72.523788,1000.0,0.948573,0.981856,0.0,0.0,0.404681,30176.0,0.228132
734,71.215508,993.919983,0.918064,0.970993,0.052632,0.0,0.403708,50573.0,0.220121
735,70.284813,990.359985,0.94554,0.976192,0.058824,0.0,0.403305,46111.0,0.224961
736,69.03363,990.359985,0.947326,0.980733,0.0,0.0,0.402525,50699.0,0.227234
737,68.91349,1000.0,0.951899,0.981698,0.0,0.0,0.402784,56042.0,0.229389
738,74.881775,995.210022,0.916277,0.957819,0.052632,0.0,0.402378,54732.0,0.220855
739,73.840714,991.73999,0.943089,0.972885,0.05,0.0,0.40249,31931.0,0.22485
740,72.122826,991.73999,0.941774,0.981201,0.0,0.0,0.401866,55939.0,0.227278
741,74.167549,996.530029,0.954301,0.982319,0.0,0.0,0.401498,55547.0,0.230905
742,71.923897,1000.0,0.95062,0.982493,0.0,0.0,0.401676,55967.0,0.226137
743,70.040771,993.460022,0.927413,0.963513,0.111111,0.0,0.401717,56646.0,0.222802
744,74.330956,993.460022,0.942287,0.980331,0.0,0.0,0.401677,57476.0,0.226895
745,74.448792,996.679993,0.953112,0.983394,0.0,0.0,0.401928,57444.0,0.22401
746,77.59317,989.669983,0.912748,0.951232,0.1,0.0,0.402279,53391.0,0.213531
747,75.110695,989.669983,0.942358,0.979047,0.0,0.0,0.40194,34082.0,0.22492
748,72.765526,989.669983,0.952402,0.98294,0.0,0.0,0.401999,53803.0,0.229491
749,66.873444,1000.0,0.950402,0.981519,0.0,0.0,0.401695,53434.0,0.233043
750,67.764397,1000.0,0.952025,0.982961,0.0,0.0,0.402712,49682.0,0.229255
751,73.909439,998.940002,0.948812,0.980051,0.041667,0.0,0.403007,44356.0,0.231294
752,71.50943,1000.0,0.946281,0.98156,0.0,0.0,0.403001,44162.0,0.228931
753,78.214828,1000.0,0.952034,0.982209,0.0,0.0,0.404358,28404.0,0.230363
754,74.758446,1000.0,0.944787,0.980916,0.0,0.0,0.405188,43321.0,0.224871
755,72.164421,1000.0,0.946688,0.981102,0.0,0.0,0.405248,39337.0,0.224971
756,76.505104,1000.0,0.945612,0.981973,0.0,0.0,0.404468,30578.0,0.226246
757,77.817253,1000.0,0.948204,0.981286,0.0,0.0,0.405545,30143.0,0.227464
758,78.802803,1000.0,0.947411,0.980068,0.0,0.0,0.404633,23048.0,0.225172
759,75.092369,991.539978,0.945541,0.975209,0.041667,0.0,0.404558,44909.0,0.229496
760,74.877022,995.429993,0.943111,0.975907,0.083333,0.0,0.404849,37450.0,0.226694
761,74.015053,991.669983,0.94131,0.973458,0.041667,0.0,0.404922,45333.0,0.221839
762,77.436707,994.97998,0.941691,0.975911,0.041667,0.0,0.404746,47198.0,0.22429
763,76.892464,994.27002,0.942882,0.977365,0.041667,0.0,0.403775,44298.0,0.222627
764,74.091476,991.97998,0.937818,0.969384,0.047619,0.0,0.403382,29863.0,0.224087
765,69.844666,1000.0,0.948379,0.98095,0.0,0.0,0.402972,46936.0,0.225265
766,75.397949,979.419983,0.924267,0.953844,0.130435,0.0,0.402724,48384.0,0.215909
767,74.428726,994.580017,0.943305,0.982502,0.0,0.0,0.402067,52910.0,0.223707
768,75.749741,1000.0,0.948066,0.982053,0.0,0.0,0.401814,51585.0,0.2266
769,73.762146,980.330017,0.933618,0.959128,0.130435,0.0,0.402156,47980.0,0.223091
770,71.221375,967.309998,0.922723,0.950106,0.142857,0.0,0.40181,28347.0,0.222475
771,72.587067,967.25,0.928005,0.959756,0.090909,0.0,0.401646,47044.0,0.224043
772,77.524315,986.049988,0.942664,0.981736,0.0,0.0,0.401324,46784.0,0.22492
773,75.236732,1000.0,0.948784,0.981314,0.0,0.0,0.401031,46770.0,0.227044
774,70.723587,1000.0,0.946284,0.981163,0.0,0.0,0.400513,54600.0,0.227184
775,68.862785,1000.0,0.938287,0.979408,0.0,0.0,0.400008,49798.0,0.22926
776,69.530716,1000.0,0.948085,0.980651,0.0,0.0,0.399832,51119.0,0.227829
777,75.712997,1000.0,0.952158,0.981569,0.0,0.0,0.400653,30484.0,0.225535
778,75.80851,1000.0,0.947133,0.980744,0.0,0.0,0.399878,50213.0,0.225365
779,73.025604,994.98999,0.947943,0.9768,0.052632,0.0,0.399708,51396.0,0.232935
780,73.341652,994.98999,0.939317,0.980396,0.0,0.0,0.399835,51908.0,0.224669
781,75.5168,994.98999,0.945977,0.98012,0.0,0.0,0.399648,46667.0,0.229365
782,76.418388,996.840027,0.94405,0.971102,0.058824,0.0,0.399783,54671.0,0.224712
783,75.095245,996.840027,0.958153,0.980382,0.0,0.0,0.399169,49198.0,0.22885
784,75.896301,987.789978,0.899177,0.933875,0.052632,0.0,0.398953,29448.0,0.21106
785,74.634979,990.73999,0.945575,0.978371,0.055556,0.0,0.399549,44730.0,0.226719
786,72.287834,990.73999,0.95561,0.982236,0.0,0.0,0.399246,61186.0,0.228133
787,74.484344,999.789978,0.952784,0.98234,0.0,0.0,0.399182,54320.0,0.220805
788,71.008034,1000.0,0.945455,0.980604,0.0,0.0,0.399349,55790.0,0.222873
789,71.376549,996.580017,0.904308,0.956937,0.058824,0.0,0.399655,59442.0,0.217106
790,71.208336,996.580017,0.945647,0.980629,0.0,0.0,0.399907,54784.0,0.226663
791,73.033928,1000.0,0.940897,0.98165,0.0,0.0,0.400084,30052.0,0.221768
792,75.048897,999.159973,0.950758,0.978934,0.05,0.0,0.400648,51689.0,0.226637
793,77.443871,996.780029,0.943876,0.980335,0.041667,0.0,0.400668,47995.0,0.222093
794,67.779091,1000.0,0.949036,0.981974,0.0,0.0,0.401554,48769.0,0.224603
795,73.348587,1000.0,0.947435,0.981849,0.0,0.0,0.401932,49055.0,0.222576
796,77.364281,1000.0,0.948137,0.981601,0.0,0.0,0.402428,49094.0,0.226063
797,73.725021,1000.0,0.942774,0.980258,0.0,0.0,0.402186,46961.0,0.221607
798,73.542419,1000.0,0.950284,0.982934,0.0,0.0,0.402493,29316.0,0.223322
799,76.119118,1000.0,0.947515,0.982188,0.0,0.0,0.401818,49141.0,0.222858
800,76.880394,998.200012,0.947297,0.981214,0.041667,0.0,0.400803,45201.0,0.222907
801,75.058304,991.76001,0.941492,0.977695,0.041667,0.0,0.399912,44458.0,0.222686
802,70.904602,1000.0,0.948604,0.983113,0.0,0.0,0.399539,44252.0,0.223169
803,74.265144,1000.0,0.944907,0.979895,0.0,0.0,0.398785,44825.0,0.224654
804,73.750923,994.369995,0.943319,0.97828,0.041667,0.0,0.398508,25641.0,0.222617
805,75.437492,1000.0,0.943125,0.981212,0.0,0.0,0.398768,36771.0,0.223224
806,80.131355,1000.0,0.951633,0.982723,0.0,0.0,0.398063,31093.0,0.223393
807,78.64843,1000.0,0.946277,0.982044,0.0,0.0,0.39735,30996.0,0.227996
808,76.031616,1000.0,0.952264,0.983137,0.0,0.0,0.397077,23626.0,0.223125
809,76.448326,1000.0,0.931544,0.981214,0.0,0.0,0.39686,49362.0,0.218331
810,79.236343,994.929993,0.949204,0.97862,0.045455,0.0,0.39625,42165.0,0.221373
811,79.095642,994.929993,0.955471,0.983848,0.0,0.0,0.394925,48458.0,0.228108
812,75.75367,1000.0,0.942883,0.982592,0.0,0.0,0.394618,47553.0,0.224237
813,71.64193,994.349976,0.93277,0.968308,0.047619,0.0,0.393627,52272.0,0.217275
814,74.245193,994.349976,0.942647,0.981621,0.0,0.0,0.392971,48485.0,0.225295
815,81.504692,1000.0,0.951308,0.983353,0.0,0.0,0.392401,30082.0,0.226787
816,77.191948,1000.0,0.958835,0.983688,0.0,0.0,0.393267,52218.0,0.218614
817,73.86515,994.940002,0.932035,0.970604,0.055556,0.0,0.392236,57546.0,0.216785
818,73.443527,994.940002,0.948416,0.982722,0.0,0.0,0.392247,58545.0,0.222853
819,74.223625,1000.0,0.937554,0.981939,0.0,0.0,0.39171,53214.0,0.223338
820,75.504814,1000.0,0.953817,0.983926,0.0,0.0,0.391292,56569.0,0.22791
821,73.893044,1000.0,0.934412,0.980304,0.0,0.0,0.391403,54902.0,0.224017
822,72.306107,1000.0,0.9492,0.981002,0.0,0.0,0.391166,31083.0,0.228961
823,73.890808,1000.0,0.944188,0.981824,0.0,0.0,0.391632,49993.0,0.22412
824,77.321037,1000.0,0.947061,0.981724,0.0,0.0,0.391551,57709.0,0.22075
825,76.654144,993.23999,0.917834,0.951693,0.047619,0.0,0.391382,48447.0,0.211547
826,77.921181,993.23999,0.948823,0.982746,0.0,0.0,0.39155,49889.0,0.222591
827,73.879982,993.23999,0.934884,0.980447,0.0,0.0,0.391297,52591.0,0.216961
828,74.07032,1000.0,0.942158,0.981205,0.0,0.0,0.390982,56050.0,0.22137
829,76.680809,1000.0,0.938986,0.980724,0.0,0.0,0.391048,29407.0,0.224589
830,78.43013,1000.0,0.944536,0.981727,0.0,0.0,0.391541,49028.0,0.218825
831,74.156853,1000.0,0.933154,0.981228,0.0,0.0,0.392342,53031.0,0.216424
832,75.248779,1000.0,0.936218,0.980408,0.0,0.0,0.392672,47930.0,0.220665
833,77.493317,1000.0,0.948923,0.979964,0.0,0.0,0.393366,47286.0,0.223014
834,74.971207,1000.0,0.95119,0.982464,0.0,0.0,0.393962,44653.0,0.225494
835,78.706703,1000.0,0.952135,0.983199,0.0,0.0,0.393988,23981.0,0.224161
836,78.559685,1000.0,0.942407,0.981692,0.0,0.0,0.394014,46977.0,0.218509
837,78.391754,1000.0,0.948896,0.979912,0.041667,0.0,0.39355,46490.0,0.225499
838,81.096458,1000.0,0.954302,0.98262,0.0,0.0,0.393491,47551.0,0.224906
839,74.359726,1000.0,0.947414,0.981557,0.0,0.0,0.393405,48050.0,0.22064
840,77.981049,1000.0,0.94369,0.981251,0.0,0.0,0.392765,49054.0,0.221652
841,72.658272,1000.0,0.948391,0.981498,0.0,0.0,0.392131,47232.0,0.223833
842,76.79715,1000.0,0.951683,0.982441,0.0,0.0,0.391259,28221.0,0.222326
843,80.14679,1000.0,0.944333,0.982155,0.0,0.0,0.391213,46324.0,0.219
844,78.663986,1000.0,0.949174,0.982009,0.0,0.0,0.390747,47590.0,0.223708
845,73.769775,1000.0,0.95468,0.981758,0.0,0.0,0.389343,46945.0,0.224418
846,75.087059,999.200012,0.953096,0.980811,0.041667,0.0,0.389045,49260.0,0.222582
847,79.720978,1000.0,0.953046,0.982984,0.0,0.0,0.388325,49249.0,0.223708
848,76.371346,1000.0,0.957496,0.98214,0.0,0.0,0.387646,28899.0,0.224899
849,77.246841,1000.0,0.949329,0.982569,0.0,0.0,0.387076,51315.0,0.220076
850,78.96714,1000.0,0.946805,0.980844,0.0,0.0,0.386511,46232.0,0.222156
851,78.288811,986.530029,0.930591,0.963659,0.105263,0.0,0.385812,49456.0,0.214016
852,77.944458,980.190002,0.941545,0.972629,0.045455,0.0,0.384849,45280.0,0.220316
853,80.625992,993.659973,0.950786,0.98031,0.0,0.0,0.38448,45943.0,0.225447
854,80.476349,1000.0,0.950006,0.981701,0.0,0.0,0.38384,27671.0,0.223025
855,76.667816,1000.0,0.950829,0.982017,0.0,0.0,0.383816,37319.0,0.219536
856,77.482399,1000.0,0.955165,0.980761,0.0,0.0,0.383234,31279.0,0.223842
857,79.455925,1000.0,0.950647,0.981987,0.0,0.0,0.38234,35167.0,0.22267
858,79.592812,997.51001,0.945688,0.977405,0.047619,0.0,0.382414,35091.0,0.225348
859,79.481125,997.51001,0.945219,0.983423,0.0,0.0,0.382555,27147.0,0.216967
860,78.202141,1000.0,0.948709,0.982316,0.0,0.0,0.383077,45555.0,0.226579
861,80.988029,1000.0,0.941515,0.980781,0.0,0.0,0.382562,49929.0,0.219574
862,76.99041,1000.0,0.950397,0.983289,0.0,0.0,0.382841,53946.0,0.221764
863,75.753029,994.359985,0.937806,0.975458,0.052632,0.0,0.382224,53320.0,0.21048
864,76.192917,988.419983,0.944423,0.973535,0.05,0.0,0.38147,52889.0,0.21608
865,74.863457,988.419983,0.95125,0.983321,0.0,0.0,0.380851,57210.0,0.223668
866,77.046432,994.059998,0.941287,0.983787,0.0,0.0,0.380335,30161.0,0.215058
867,80.240837,997.450012,0.925686,0.96903,0.047619,0.0,0.380681,51515.0,0.213522
868,77.218246,997.450012,0.940665,0.981674,0.0,0.0,0.38093,55786.0,0.218142
869,72.786606,997.450012,0.962546,0.983686,0.0,0.0,0.380816,57378.0,0.22353
870,77.576355,1000.0,0.952074,0.984308,0.0,0.0,0.381039,59203.0,0.213689
871,83.688217,1000.0,0.946843,0.982367,0.0,0.0,0.38089,53829.0,0.218251
872,85.500305,1000.0,0.950124,0.984227,0.0,0.0,0.380793,57438.0,0.214842
873,82.944275,1000.0,0.949455,0.983776,0.0,0.0,0.380471,54835.0,0.215842
874,76.959885,1000.0,0.953103,0.984442,0.0,0.0,0.380282,29246.0,0.221539
875,76.127205,1000.0,0.951507,0.983858,0.0,0.0,0.380668,48687.0,0.220782
876,76.981575,1000.0,0.95014,0.983423,0.0,0.0,0.380627,44382.0,0.215527
877,79.122078,1000.0,0.95012,0.983626,0.0,0.0,0.381208,43107.0,0.216981
878,79.848618,1000.0,0.957093,0.98342,0.0,0.0,0.381023,44311.0,0.221931
879,77.21907,1000.0,0.949777,0.983401,0.0,0.0,0.381239,43413.0,0.218135
880,75.776878,1000.0,0.952265,0.983626,0.0,0.0,0.381947,26750.0,0.218665
881,83.522293,1000.0,0.952573,0.982921,0.0,0.0,0.381975,44156.0,0.216631
882,79.359009,1000.0,0.951604,0.983303,0.041667,0.0,0.381724,44053.0,0.219417
883,77.717049,1000.0,0.950698,0.983143,0.0,0.0,0.381973,44118.0,0.21688
884,77.374763,1000.0,0.956596,0.984268,0.0,0.0,0.382168,44381.0,0.216689
885,74.04483,990.460022,0.950621,0.978132,0.041667,0.0,0.381557,23701.0,0.218926
886,78.820732,1000.0,0.953493,0.983767,0.0,0.0,0.38198,47956.0,0.218711
887,74.200653,1000.0,0.95348,0.984173,0.0,0.0,0.381467,48484.0,0.217879
888,74.420975,1000.0,0.957249,0.983836,0.0,0.0,0.381706,48184.0,0.214422
889,76.490616,1000.0,0.952123,0.983836,0.0,0.0,0.381457,51390.0,0.219097
890,82.312492,1000.0,0.952483,0.984088,0.0,0.0,0.380994,49368.0,0.212278
891,80.233414,1000.0,0.951886,0.984003,0.0,0.0,0.380544,49985.0,0.217803
892,81.243942,991.719971,0.939735,0.975311,0.05,0.0,0.380846,29157.0,0.211632
893,78.46434,991.719971,0.959395,0.98462,0.0,0.0,0.380419,53539.0,0.216845
894,78.127937,1000.0,0.953035,0.984117,0.0,0.0,0.38055,51016.0,0.216451
895,83.169373,1000.0,0.9509,0.983987,0.0,0.0,0.380892,51429.0,0.211698
896,83.346916,1000.0,0.957095,0.984174,0.0,0.0,0.380202,49489.0,0.220499
897,82.138748,1000.0,0.958453,0.98445,0.0,0.0,0.379598,49345.0,0.213384
898,78.365158,996.98999,0.945894,0.978026,0.045455,0.0,0.379519,49901.0,0.209902
899,77.276169,996.98999,0.955087,0.98493,0.0,0.0,0.378977,29953.0,0.216241
900,77.391808,1000.0,0.953959,0.984444,0.0,0.0,0.378834,48694.0,0.217633
901,78.247841,1000.0,0.957409,0.98353,0.0,0.0,0.378995,49698.0,0.216506
902,76.415794,995.51001,0.955213,0.978039,0.058824,0.0,0.378357,53459.0,0.21352
903,78.463272,995.51001,0.959266,0.984845,0.0,0.0,0.377005,48058.0,0.218995
904,78.943893,1000.0,0.949534,0.98237,0.0,0.0,0.377032,46660.0,0.218835
905,79.712456,1000.0,0.95634,0.982848,0.0,0.0,0.376962,24953.0,0.224511
906,78.383347,1000.0,0.962716,0.984562,0.0,0.0,0.376678,31080.0,0.221019
907,80.819183,995.159973,0.944868,0.975836,0.058824,0.0,0.376978,35323.0,0.21636
908,83.564438,995.159973,0.946645,0.983098,0.0,0.0,0.376313,36485.0,0.211657
909,84.904327,995.159973,0.95244,0.983952,0.0,0.0,0.376704,48809.0,0.210277
910,83.041008,998.039978,0.961276,0.982408,0.058824,0.0,0.376735,46853.0,0.223191
911,78.784225,998.039978,0.948957,0.983425,0.0,0.0,0.377336,29826.0,0.220161
912,77.136658,995.080017,0.951292,0.976599,0.05,0.0,0.378266,51885.0,0.214425
913,76.74337,997.039978,0.950748,0.982982,0.0,0.0,0.378015,54475.0,0.223277
914,77.486839,997.039978,0.961106,0.984198,0.0,0.0,0.377553,54956.0,0.22277
915,77.023598,999.030029,0.943729,0.978043,0.05,0.0,0.377877,50220.0,0.218456
916,77.500954,999.030029,0.956923,0.985173,0.0,0.0,0.377436,50395.0,0.217525
917,80.969299,1000.0,0.954833,0.983415,0.0,0.0,0.378233,52870.0,0.217658
918,80.540367,1000.0,0.957116,0.984295,0.0,0.0,0.378936,26774.0,0.217385
919,81.486526,1000.0,0.955108,0.983769,0.0,0.0,0.379096,48485.0,0.217624
920,84.074669,1000.0,0.954215,0.983826,0.0,0.0,0.378602,46555.0,0.217349
921,84.16758,1000.0,0.950111,0.983704,0.0,0.0,0.37853,48010.0,0.217523
922,80.409882,1000.0,0.950155,0.980931,0.041667,0.0,0.378582,47200.0,0.217405
923,81.589287,1000.0,0.95575,0.984236,0.0,0.0,0.378132,46123.0,0.217853
924,85.05658,1000.0,0.954652,0.983005,0.0,0.0,0.377657,26674.0,0.221298
925,81.816986,1000.0,0.951431,0.983804,0.0,0.0,0.377581,44517.0,0.217395
926,77.592209,1000.0,0.955263,0.983724,0.0,0.0,0.377253,44825.0,0.220762
927,84.239044,1000.0,0.95873,0.983706,0.0,0.0,0.376907,45833.0,0.221997
928,84.390976,1000.0,0.957894,0.984546,0.0,0.0,0.376716,45609.0,0.218587
929,77.032928,1000.0,0.954762,0.983756,0.0,0.0,0.376452,44632.0,0.214594
930,75.85257,1000.0,0.954664,0.984139,0.0,0.0,0.375582,26124.0,0.217415
931,78.501511,1000.0,0.951771,0.983777,0.0,0.0,0.374973,44649.0,0.214905
932,83.77343,1000.0,0.946577,0.982713,0.0,0.0,0.374696,45219.0,0.217009
933,78.254021,1000.0,0.955902,0.983924,0.0,0.0,0.374155,47321.0,0.218544
934,80.074013,1000.0,0.953949,0.983483,0.0,0.0,0.373925,51680.0,0.219713
935,78.47628,1000.0,0.947732,0.983912,0.0,0.0,0.373122,42492.0,0.219434
936,79.647621,1000.0,0.947278,0.983671,0.0,0.0,0.372667,26529.0,0.214771
937,82.165871,1000.0,0.947649,0.984041,0.0,0.0,0.370982,48574.0,0.218376
938,82.202477,1000.0,0.954129,0.983024,0.0,0.0,0.369628,50463.0,0.219658
939,82.192093,1000.0,0.951219,0.983537,0.0,0.0,0.368716,47141.0,0.215124
940,81.883408,993.02002,0.93689,0.967401,0.047619,0.0,0.367625,51826.0,0.215103
941,81.510544,993.02002,0.95151,0.983701,0.0,0.0,0.366334,52191.0,0.221996
942,85.178185,1000.0,0.956225,0.984015,0.0,0.0,0.366217,55592.0,0.219386
943,85.931145,1000.0,0.955664,0.984019,0.0,0.0,0.366229,29440.0,0.215921
944,84.375534,1000.0,0.952575,0.982993,0.0,0.0,0.36585,53099.0,0.215599
945,83.805656,998.119995,0.957971,0.983055,0.052632,0.0,0.364958,53742.0,0.217924
946,84.365685,993.419983,0.948347,0.975647,0.105263,0.0,0.364331,54983.0,0.215236
947,82.24044,993.419983,0.957742,0.985498,0.0,0.0,0.363621,53135.0,0.218651
948,82.223541,1000.0,0.958017,0.983643,0.0,0.0,0.363011,51321.0,0.218315
949,79.302765,1000.0,0.961359,0.984673,0.0,0.0,0.363261,58011.0,0.218202
950,79.90831,1000.0,0.956932,0.983072,0.0,0.0,0.363351,26312.0,0.217279
951,81.618782,1000.0,0.96407,0.985489,0.0,0.0,0.363341,49716.0,0.21721
952,83.97982,996.429993,0.938432,0.962606,0.058824,0.0,0.363619,51527.0,0.216075
953,85.302788,996.429993,0.951717,0.984615,0.0,0.0,0.363209,57354.0,0.216316
954,86.600815,1000.0,0.951259,0.982263,0.0,0.0,0.363299,50289.0,0.217823
955,84.647369,1000.0,0.945267,0.981842,0.0,0.0,0.363247,46156.0,0.213029
956,82.484756,1000.0,0.949444,0.984298,0.0,0.0,0.362208,35584.0,0.211064
957,82.417969,1000.0,0.941741,0.981821,0.0,0.0,0.362133,24044.0,0.219297
958,82.456757,1000.0,0.954823,0.98322,0.0,0.0,0.361945,40463.0,0.217629
959,86.555153,1000.0,0.952986,0.983957,0.0,0.0,0.361914,44412.0,0.21277
960,82.871246,1000.0,0.960562,0.984184,0.0,0.0,0.361421,39687.0,0.216742
961,84.18602,1000.0,0.948996,0.98379,0.0,0.0,0.36159,48453.0,0.214026
962,83.397644,1000.0,0.948924,0.98386,0.0,0.0,0.36169,24890.0,0.212889
963,85.206154,1000.0,0.955377,0.983627,0.0,0.0,0.361309,46709.0,0.213824
964,86.33316,1000.0,0.957136,0.984023,0.0,0.0,0.361187,47887.0,0.216329
965,82.2659,1000.0,0.95548,0.984167,0.0,0.0,0.360959,48756.0,0.217262
966,83.788773,1000.0,0.960091,0.984251,0.0,0.0,0.360403,47297.0,0.219604
967,86.267883,1000.0,0.956098,0.984533,0.0,0.0,0.359973,47204.0,0.216195
968,83.336403,995.359985,0.952942,0.979641,0.041667,0.0,0.35903,26433.0,0.216673
969,84.926353,998.340027,0.955882,0.981638,0.041667,0.0,0.357812,47265.0,0.215087
970,84.381088,997.570007,0.947378,0.98113,0.041667,0.0,0.357629,47464.0,0.210929
971,87.193497,1000.0,0.947862,0.983648,0.0,0.0,0.356838,46740.0,0.207954
972,83.810478,1000.0,0.958209,0.983796,0.0,0.0,0.356355,48981.0,0.216721
973,82.038857,1000.0,0.956453,0.98502,0.0,0.0,0.355406,48413.0,0.216126
974,87.962875,1000.0,0.953752,0.984202,0.0,0.0,0.354749,48454.0,0.213591
975,87.51545,1000.0,0.959344,0.985021,0.0,0.0,0.353988,25712.0,0.213868
976,83.696114,1000.0,0.955985,0.984476,0.0,0.0,0.353699,48323.0,0.209399
977,84.508842,1000.0,0.94736,0.985072,0.0,0.0,0.353611,46216.0,0.212696
